row_i,col_j,solenoid_length_m,ri,rf,th,a,a_sc,v,v_bore,b0,scan,je_sc,je_max,stress,rebco_pancake_length,rebco_total_length,j_crit,margin,converged
0,0,8.0,0.01,0.07812809993849779,0.06812809993849779,0.018862122292152797,0.0037724244584305586,0.0025132741228718345,0.0025132741228718345,23.097831683470876,946246142709.6177,269.81535898613316,269.80476561899457,31.158481767078403,37.72424458430558,75448.48916861117,539.6095312379891,1.9999214769153364,True
0,1,8.0,0.06137931034482759,0.09885049184706446,0.03747118150223687,0.018862122292152797,0.0037724244584305586,0.09468558538534033,0.09468558538534033,15.466163007479723,26259025.756051183,328.5216600242824,328.50710762524477,155.90136727471838,37.724244584305616,75448.48916861124,657.0142152504895,1.9999114067605979,True
0,2,8.0,0.11275862068965517,0.13681559318964132,0.024056972499986146,0.018862122292152797,0.0037724244584305586,0.3195504027164832,0.3195504027164832,11.311048894717548,1592009.862573835,374.33801175194543,374.3267988631394,238.60233135495267,37.72424458430555,75448.48916861111,748.6535977262788,1.9999400921709578,True
0,3,8.0,0.16413793103448276,0.18150829293528303,0.01737036190080027,0.018862122292152797,0.0037724244584305586,0.6771077261163007,0.6771077261163007,8.899229560631003,340005.7799621962,408.07406767875204,408.08030652300545,297.75910329556024,37.72424458430567,75448.48916861134,816.1606130460109,2.0000305770189657,True
0,4,8.0,0.21551724137931036,0.2290233204976031,0.013506079118292741,0.018862122292152797,0.0037724244584305586,1.1673575555847926,1.1673575555847926,7.347809785254386,119063.10969041863,433.5991475958014,433.59400361104707,342.7904233891943,37.724244584305815,75448.48916861163,867.1880072220941,1.9999762730864077,True
0,5,8.0,0.26689655172413795,0.27791683886053997,0.011020287136402018,0.018862122292152797,0.0037724244584305586,1.790299891121959,1.790299891121959,6.266546710988994,54103.176108098,453.55546819794984,453.5611895076648,378.41361651735554,37.724244584305076,75448.48916861015,907.1223790153296,2.000025228710119,True
0,6,8.0,0.3182758620689655,0.3275721666682673,0.009296304599301752,0.018862122292152797,0.0037724244584305586,2.5459347327277992,2.5459347327277992,5.46870482105996,28844.278952976558,469.6507633189569,469.64293332220126,407.40134951434015,37.72424458430475,75448.48916860949,939.2858666444025,1.9999666560884506,True
0,7,8.0,0.36965517241379314,0.3776889546866191,0.008033782272825973,0.018862122292152797,0.0037724244584305586,3.434262080402315,3.434262080402315,4.854147942238065,17133.983903189528,482.9141868073385,482.91158092132594,431.38286159997324,37.724244584304714,75448.48916860943,965.8231618426519,1.9999892076642858,True
0,8,8.0,0.4210344827586207,0.4281051689384504,0.007070686179829699,0.018862122292152797,0.0037724244584305586,4.455281934145504,4.455281934145504,4.365381917423748,11000.579154039953,494.06447008090197,494.0671705479998,451.5030978053725,37.724244584305325,75448.48916861066,988.1343410959996,2.0000109316385264,True
0,9,8.0,0.4724137931034483,0.4787262181188613,0.006312425015413015,0.018862122292152797,0.0037724244584305586,5.608994293957368,5.608994293957368,3.966735613765749,7488.68370787846,503.58777509989216,503.5936293451563,468.54681283071153,37.724244584305325,75448.48916861066,1007.1872586903125,2.000023250148449,True
0,10,8.0,0.5237931034482759,0.529493357106561,0.005700253658285082,0.018862122292152797,0.0037724244584305586,6.895399159837907,6.895399159837907,3.6349926036213156,5335.9244526982475,511.83669759662087,511.83408079853245,483.0952833420697,37.724244584307826,75448.48916861565,1023.6681615970649,1.9999897748711621,True
0,11,8.0,0.5751724137931035,0.5803682499832197,0.00519583619011621,0.018862122292152797,0.0037724244584305586,8.31449653178712,8.31449653178712,3.354192400707299,3944.1198121811403,519.0468459029084,519.0438071578395,495.53995777802015,37.72424458430735,75448.4891686147,1038.087614315679,1.9999882910566054,True
0,12,8.0,0.626551724137931,0.6313248474598587,0.004773123321927697,0.018862122292152797,0.0037724244584305586,9.866286409805006,9.866286409805006,3.11322625476267,3004.2313319952946,525.4136714067936,525.4106892020387,506.2159012754015,37.72424458430491,75448.48916860983,1050.8213784040774,1.9999886481646094,True
0,13,8.0,0.6779310344827586,0.6823448450123025,0.004413810529543927,0.018862122292152797,0.0037724244584305586,11.550768793891567,11.550768793891567,2.903997498907087,2346.3920686279675,531.0822243422904,531.0794964632431,515.3763026304406,37.72424458430703,75448.48916861406,1062.1589929264862,1.999989727093387,True
0,14,8.0,0.7293103448275863,0.7334150114856749,0.004104666658088618,0.018862122292152797,0.0037724244584305586,13.367943684046805,13.367943684046805,2.720482550012428,1871.9289790191947,536.1655243175621,536.1631152596372,523.222618116298,37.724244584304316,75448.48916860863,1072.3262305192743,1.999991013752971,True
0,15,8.0,0.7806896551724138,0.7845255494202992,0.0038358942478853297,0.018862122292152797,0.0037724244584305586,15.317811080270715,15.317811080270715,2.558104441744085,1520.8733618979338,540.7530415430269,540.7509539854569,529.9177697211337,37.72424458430796,75448.48916861592,1081.5019079709139,1.999992279072295,True
0,16,8.0,0.8320689655172414,0.8356690513456462,0.0036000858284047643,0.018862122292152797,0.0037724244584305586,17.4003709825633,17.4003709825633,2.4133212074267507,1255.3542401169161,544.9165938084368,544.9148036266005,535.5954368246892,37.72424458430239,75448.48916860478,1089.829607253201,1.9999934295198323,True
0,17,8.0,0.883448275862069,0.8868398142413669,0.0033915383792979537,0.018862122292152797,0.0037724244584305586,19.61562339092456,19.61562339092456,2.2833476598359956,1050.654571184398,548.7145400561086,548.7130134242914,540.3667464919076,37.72424458430784,75448.48916861568,1097.4260268485828,1.9999944356064738,True
0,18,8.0,0.9348275862068965,0.938033376769405,0.0032057905625084704,0.018862122292152797,0.0037724244584305586,21.963568305354492,21.963568305354492,2.165962620318944,890.1742153281666,552.1948223676667,552.1935239296166,544.3251848672211,37.72424458430278,75448.48916860556,1104.3870478592332,1.9999952971741224,True
0,19,8.0,0.9862068965517242,0.9892461992882172,0.003039302736492999,0.018862122292152797,0.0037724244584305586,24.444205725853106,24.444205725853106,2.05937240517882,762.481270360098,555.3972117832568,555.3961083378957,547.550263841013,37.724244584303904,75448.4891686078,1110.7922166757915,1.9999960264641676,True
0,20,8.0,1.0375862068965518,1.0404754378369407,0.002889230940388954,0.018862122292152797,0.0037724244584305586,27.057535652420384,27.057535652420384,1.962112259723724,659.5265757280719,558.3549925925163,558.3540545374052,550.110299114961,37.72424458429552,75448.48916859104,1116.7081090748104,1.9999966399329332,True
0,21,8.0,1.0889655172413792,1.0917187814363114,0.002753264194932159,0.018862122292152797,0.0037724244584305586,29.803558085056338,29.803558085056338,1.8729739485960648,575.5298309936003,561.0962434535923,561.0954451301582,552.0645425944336,37.72424458431015,75448.4891686203,1122.1908902603163,1.999997154415331,True
