row_i,col_j,schema,solenoid_length_m,n_pc,n_par,ri,rf,th,v,valid,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,sigma_tape,util,f_struct,f_struct_tape,f_filler,f_tape_min,f_tape_built,fill,n_tp_min,n_tp,n_bund,n_tape,n_tot,n_par_min,pitch,pitch_turn,i0,i_tape,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m,piece_length_m
27,30,2,9.0,2250,10,1.6906040268456364,1.7366040268456364,0.046,80.81206050077762,1,2.1374694272332064,80.81206050077762,17.8109744913695,39.56742164865135,1820.1013958379635,3318.273963593342,5530.456605988904,125.73057558348476,6.792084249626427,39.56742164905081,74.27710321438121,749.9999999159708,6833.493495723077,0.9999999998879611,0.09903613763027086,0.010869565217391295,0.08816657241287956,0.011924097311665004,0.02173913043478259,0.9118334275871205,6.0,10.0,1.0,22500.0,2250.0,6.0,4.600000000000004,46.00000000000004,7280.405583351854,728.0405583351854,1327.3095854373369,1.8231258825366865,242255.06198550624,94.37018886697425,94.37018886697425,3.5608499366743906,3.5608499366743906,0.1373549850418644,1000.0,25.924431760442328,687.0532499290882,43.916768808662866,43.916768808662866,2.5e+16,0.9009638623697291,0.010869565217391295,0.8900942971523379,40.94433766900758,35983.72051797805,33.0,0,1,1,mechanical,242.25506198550625,107.66891643800277,10.766891643800278
27,31,2,9.0,2250,10,1.743624161073826,1.789624161073826,0.046,85.96034280859539,1,2.081783861798915,85.96034280859539,16.111584367500722,38.689640534575275,1779.7234645904641,3328.3162060609898,5547.193676768316,124.03298372479446,6.67387601128766,38.689640570181524,72.97536409315364,749.9999922159894,6713.73349657014,0.9999999896213193,0.09730048646738887,0.010869565217391295,0.08643092124999757,0.011624388471299684,0.02173913043478259,0.9135690787500025,6.0,10.0,1.0,22500.0,2250.0,6.0,4.600000000000004,46.00000000000004,7118.8938583618565,711.8893858361856,1331.326482424396,1.8701311031075696,249750.60687376937,96.8834406878888,96.8834406878888,3.8234420661971904,3.8234420661971904,0.14047126139202082,1000.0,27.218678242853546,689.7029308899769,42.85993285093043,42.85993285093043,2.5000000000000004e+16,0.9026995135326111,0.010869565217391295,0.8918299483152199,41.02417762250015,37168.547803174515,33.0,0,1,1,mechanical,249.75060687376939,111.00026972167528,11.100026972167528
27,32,2,9.0,2250,10,1.7966442953020136,1.8426442953020137,0.046,91.26759103484864,1,2.0286935426018475,91.26759103484864,14.63143254916005,37.85602484991651,1741.3771430961608,3337.9525694159097,5563.25428235985,122.4130776484802,6.560081813662431,37.856024859641664,71.72584042908875,749.9999977926342,6598.777319476171,0.9999999970568456,0.09563445418691863,0.010869565217391295,0.08476488896952733,0.01134109130152821,0.02173913043478259,0.9152351110304727,6.0,10.0,1.0,22500.0,2250.0,6.0,4.600000000000004,46.00000000000004,6965.508572384644,696.5508572384645,1335.181027766364,1.9168464353913848,257246.15176203224,99.38271123297156,99.38271123297156,4.09670954758753,4.09670954758753,0.14356453511012615,1000.0,28.535665472290958,692.2511270400911,41.85920729198232,41.85920729198232,2.4999999999999996e+16,0.9043655458130814,0.010869565217391295,0.8934959805956901,41.10081510740178,38354.7121540098,33.0,0,1,1,mechanical,257.24615176203224,114.33162300534767,11.433162300534766
27,33,2,9.0,2250,10,1.8496644295302014,1.8956644295302014,0.046,96.73380517953751,1,1.978045105599644,96.73380517953751,13.335283736088316,37.06393355594808,1704.9409435736131,3347.2028024807505,5578.6713374679175,120.86522553707881,6.4503911180913605,37.063933589445504,70.52799652541587,749.9999921140745,6488.5756803382665,0.9999999894854328,0.09403732968931633,0.010869565217391295,0.08316776447192503,0.011073106633538448,0.02173913043478259,0.916832235528075,6.0,10.0,1.0,22500.0,2250.0,6.0,4.600000000000004,46.00000000000004,6819.763774294454,681.9763774294454,1338.8811209923003,1.9632368001350835,264741.6966502951,101.86545500586341,101.86545500586341,4.380445302363999,4.380445302363999,0.1466326449266868,1000.0,29.873602188340314,694.6983399010089,40.91110458584091,40.91110458584091,2.5000000000000004e+16,0.9059626703106837,0.010869565217391295,0.8950931050932924,41.17428283429149,39541.98651373685,33.0,0,1,1,mechanical,264.7416966502951,117.66297628902005,11.766297628902006
27,34,2,9.0,2250,10,1.9026845637583891,1.9486845637583892,0.046,102.35898524266204,1,1.9296917148093613,102.35898524266204,12.19465807924662,36.310834084155815,1670.298367871169,3356.0863814204854,5593.477302367476,119.3843368579702,6.344524203958144,36.310834092634074,69.38075327582882,749.999997931868,6383.029301376257,0.9999999972424908,0.09250767128952919,0.010869565217391295,0.0816381060721379,0.010819397940760696,0.02173913043478259,0.9183618939278622,5.0,10.0,1.0,22500.0,2250.0,5.0,4.600000000000004,46.00000000000004,6681.193471484675,668.1193471484675,1342.4345525681942,2.009273580083713,272237.241538558,104.32959743900362,104.32959743900362,4.674438294088728,4.674438294088728,0.1496738575627242,1000.0,31.23082661332357,697.0462252920953,40.01227661698563,40.01227661698563,2.5e+16,0.9074923287104708,0.010869565217391295,0.8966227634930796,41.2446471206817,40730.18013078748,33.0,0,1,1,mechanical,272.23724153855795,120.99432957269244,12.099432957269244
27,35,2,9.0,2250,10,1.9557046979865769,2.0017046979865767,0.046,108.1431312242222,1,1.8834937886975345,108.1431312242222,11.18634027360911,35.594315340935566,1637.3385056830293,3364.6222924143412,5607.703820690569,117.96579795348094,6.242228445636108,35.594315353172355,68.28264431374849,749.9999969101303,6282.003276864835,0.9999999958801739,0.09104352612674815,0.01086956521739135,0.0801739609093568,0.010578992899495494,0.0217391304347827,0.9198260390906432,5.0,10.0,1.0,22500.0,2250.0,5.0,4.599999999999982,45.999999999999815,6549.354022732118,654.9354022732118,1345.8489169657366,2.0549338336184557,279732.7864268208,106.77347132594491,106.77347132594491,4.9784760781668504,4.9784760781668504,0.1526868140780152,1000.0,32.60580232961768,699.2972639496497,39.159537738106216,39.159537738106216,2.5000000000000004e+16,0.9089564738732518,0.01086956521739135,0.8980869086558605,41.31199779816942,41919.13295415215,33.0,0,1,1,mechanical,279.7327864268208,124.32568285636479,12.43256828563648
27,36,2,9.0,2250,10,2.0087248322147646,2.0547248322147644,0.046,114.08624312421802,1,1.8393194275503717,114.08624312421802,10.29125565378207,34.91209563551179,1605.9563992335356,3372.828870364971,5621.381450608285,116.60541674612185,6.143275116392344,34.91209566329003,67.23194100736758,749.9999927462977,6185.3385726777915,0.9999999903283969,0.08964258887681098,0.01086956521739135,0.07877302365941963,0.0103509833962415,0.0217391304347827,0.9212269763405804,5.0,10.0,1.0,22500.0,2250.0,5.0,4.599999999999982,45.999999999999815,6423.825596934144,642.3825596934145,1349.1315481459885,2.1001995271943237,287228.33131508366,109.19576049917944,109.19576049917944,5.292346734667904,5.292346734667904,0.15567047780333002,1000.0,33.99711242201052,701.4545213713194,38.349877980822534,38.349877980822534,2.5000000000000004e+16,0.910357411123189,0.01086956521739135,0.8994878459057977,41.37644091166653,43108.71127618998,33.0,0,1,1,mechanical,287.22833131508366,127.65703614003718,12.765703614003717
27,37,2,9.0,2250,10,2.0617449664429524,2.107744966442952,0.046,120.18832094264945,1,1.7970445708857175,120.18832094264945,9.493615549955546,34.26202593225212,1576.053192883591,3380.7236906857374,5634.5394844762295,115.2993750651086,6.0474566330949555,34.262025935611405,66.22674885206284,749.9999990936959,6092.860894389756,0.9999999987915946,0.08830233190945547,0.01086956521739135,0.07743276669206411,0.010134524163168892,0.0217391304347827,0.9225672333079359,5.0,10.0,1.0,22500.0,2250.0,5.0,4.599999999999982,45.999999999999815,6304.212771534366,630.4212771534366,1352.289476274295,2.145056845765637,294723.87620334653,111.59544804409198,111.59544804409198,5.615840323581193,5.615840323581193,0.1586240877711703,1000.0,35.403452290818244,703.5214488046645,37.58046897718884,37.58046897718884,2.5000000000000004e+16,0.9116976680905445,0.01086956521739135,0.9008281028731532,41.43809273216488,44298.80358614711,33.0,0,1,1,mechanical,294.72387620334655,130.98838942370958,13.098838942370957
27,38,2,9.0,2250,10,2.114765100671141,2.160765100671141,0.046,126.44936467951666,1,1.7565529545557825,126.44936467951666,8.78026120290346,33.64208960973153,1547.5361220476439,3388.323502963729,5647.205838272882,114.04418737665584,5.954584171502561,33.64208964680875,65.26508079508508,749.999989674682,6004.387433147802,0.9999999862329093,0.08702010892479384,0.01086956521739135,0.07615054370740248,0.009928830461526228,0.0217391304347827,0.9238494562925975,5.0,10.0,1.0,22500.0,2250.0,5.0,4.599999999999982,45.999999999999815,6190.144488190576,619.0144488190576,1355.3294011854916,2.189495582487872,302219.4210916095,113.9717698696773,113.9717698696773,5.948749969505424,5.948749969505424,0.16154711766547264,1000.0,36.82362183535786,705.5017230681078,36.848664399510064,36.848664399510064,2.5e+16,0.9129798910752062,0.01086956521739135,0.9021103258578148,41.497074989459314,45489.31678002527,33.0,0,1,1,mechanical,302.2194210916095,134.319742707382,13.4319742707382
27,39,2,9.0,2250,10,2.167785234899328,2.2137852348993277,0.046,132.86937433481927,1,1.7177359449015395,132.86937433481927,8.140155124492292,33.050400092264454,1520.3184042441585,3395.644193029878,5659.40698838313,112.83666492036305,5.864485594589918,33.05040011546033,64.34491375381069,749.9999933382393,5919.7320653505585,0.9999999911176524,0.08579321910045945,0.01086956521739135,0.0749236538830681,0.00973317527204584,0.0217391304347827,0.9250763461169319,5.0,10.0,1.0,22500.0,2250.0,5.0,4.599999999999982,45.999999999999815,6081.273616976635,608.1273616976634,1358.2576772119512,2.2335085752764114,309714.9659798723,116.32417656620854,116.32417656620854,6.290872658291081,6.290872658291081,0.16443923805835262,1000.0,38.25651792462523,707.3991459686158,36.15199622534441,36.15199622534441,2.4999999999999996e+16,0.9142067808995405,0.01086956521739135,0.9033372156821492,41.5535119213787,46680.17361840518,33.0,0,1,1,mechanical,309.71496597987226,137.65109599105435,13.765109599105434
27,40,2,9.0,2250,10,2.2208053691275174,2.266805369127517,0.046,139.44834990855787,1,1.680492246504544,139.44834990855787,7.5639841742181275,32.48519620292571,1494.3190253345763,3402.7007745753153,5671.167957625526,111.6738844301475,5.777003646510393,32.48519622818113,63.464228676980746,749.9999925262257,5838.709038282204,0.9999999900349675,0.08461897241253846,0.01086956521739135,0.07374940719514711,0.009546885945908695,0.0217391304347827,0.9262505928048529,5.0,10.0,1.0,22500.0,2250.0,5.0,4.599999999999982,45.999999999999815,5977.276101338307,597.7276101338307,1361.0803098301262,2.277091248178048,317210.5108681354,118.6522973107793,118.6522973107793,6.642009809550585,6.642009809550585,0.16730028579006093,1000.0,39.70112649948131,709.2175410846086,35.48816855920892,35.48816855920892,2.5000000000000004e+16,0.9153810275874615,0.01086956521739135,0.9045114623700702,41.607527269023066,47871.309647260285,33.0,0,1,1,mechanical,317.2105108681354,140.98244927472683,14.098244927472683
27,41,2,9.0,2250,10,2.273825503355704,2.319825503355704,0.046,146.1862914007318,1,1.6447275675741075,146.1862914007318,7.0438464474910685,31.944836777749224,1469.4624917764581,3409.5073946777597,5682.512324462933,110.55316075984823,5.691994372963136,31.944836804361778,62.62104097359992,749.9999918919822,5761.135769571169,0.9999999891893095,0.08349472220076881,0.01086956521739135,0.07262515698337746,0.00936934081082068,0.0217391304347827,0.9273748430166225,5.0,10.0,1.0,22500.0,2250.0,5.0,4.599999999999982,45.999999999999815,5877.849967105834,587.7849967105834,1363.802957871104,2.3202411859835546,324706.0557563981,120.95591154082959,120.95591154082959,7.001967674735357,7.001967674735357,0.17013023564675725,1000.0,41.15651546661933,710.9607006715214,34.855049448768185,34.855049448768185,2.499999999999999e+16,0.9165052777992312,0.01086956521739135,0.9056357125818398,41.659242778764465,49062.671387946466,33.0,0,1,1,mechanical,324.70605575639814,144.31380255839917,14.431380255839917
27,42,2,9.0,2250,10,2.326845637583893,2.3728456375838927,0.046,153.08319881134156,1,1.6103542345146271,153.08319881134156,6.5730028705613455,31.42779433262199,1445.6785393006055,3416.0773546842147,5693.462257807025,109.4720228485322,5.609325735342123,31.42779433303483,61.81342129422996,749.9999998706104,5686.834759069133,0.9999999998274807,0.08241789507319197,0.01086956521739135,0.07154832985580062,0.009199965653449672,0.0217391304347827,0.9284516701441994,5.0,10.0,1.0,22500.0,2250.0,5.0,4.599999999999982,45.999999999999815,5782.714157202423,578.2714157202423,1366.430941873686,2.3629577819816387,332201.6006446611,123.23492344725607,123.23492344725607,7.370557599559993,7.370557599559993,0.17292917699459362,1000.0,42.62182777745147,712.6323364802045,34.250661781518566,34.250661781518566,2.5e+16,0.917582104926808,0.01086956521739135,0.9067125397094167,41.708776826633,50254.21443144974,33.0,0,1,1,mechanical,332.20160064466114,147.6451558420716,14.76451558420716
27,43,2,9.0,2250,10,2.3798657718120797,2.4258657718120795,0.046,160.13907214038676,1,1.5772907862431176,160.13907214038676,6.145678503872263,30.932648331501333,1422.9018232490555,3422.4231404305788,5704.038567384298,108.42819255386509,5.528876391422296,30.932648339712006,61.0395094966254,749.9999973548279,5615.634873689514,0.9999999964731039,0.08138601294920722,0.01086956521739135,0.07051644773181587,0.009038230242800913,0.0217391304347827,0.9294835522681841,5.0,10.0,1.0,22500.0,2250.0,5.0,4.599999999999982,45.999999999999815,5691.607292996224,569.1607292996224,1368.9692561722316,2.4052419390508706,339697.14553292387,125.48933998617674,125.48933998617674,7.747596181124976,7.747596181124976,0.17569729401930884,1000.0,44.096274927680604,714.2360426586062,33.67317368072143,33.67317368072143,2.499999999999999e+16,0.9186139870507928,0.01086956521739135,0.9077444218334014,41.756243404336296,51445.90175118466,33.0,0,1,1,mechanical,339.69714553292386,150.97650912574395,15.097650912574395
27,44,2,9.0,2250,10,2.4328859060402683,2.478885906040268,0.046,167.3539113878678,1,1.5454615734645232,167.3539113878678,5.756902320355457,30.45807852057215,1401.0716119463132,3428.5564566173025,5714.260761028838,107.4195659583257,5.4505346197299005,30.458078546270883,60.29752424794754,749.9999914961479,5547.372230811151,0.9999999886615306,0.08039669990883891,0.01086956521739135,0.06952713469144756,0.008883645028445247,0.0217391304347827,0.9304728653085524,5.0,10.0,1.0,22500.0,2250.0,5.0,4.599999999999982,45.999999999999815,5604.2864477852545,560.4286447785255,1371.422582646921,2.4470957996604374,347192.69042118685,127.71925363741755,127.71925363741755,8.132905343555842,8.132905343555842,0.17843484791809452,1000.0,45.57913119801028,715.7752822814267,33.12088866748609,33.12088866748609,2.5e+16,0.9196033000911611,0.01086956521739135,0.9087337348737697,41.801751804193245,52637.70272204303,33.0,0,1,1,mechanical,347.19269042118685,154.30786240941637,15.430786240941638
27,45,2,9.0,2250,10,2.485906040268456,2.531906040268456,0.046,174.7277165537844,1,1.514796354547315,174.7277165537844,5.402377395534376,30.002858147467023,1380.1314747834774,3434.488266531695,5724.147110886159,106.44419681572339,5.374197368352635,30.002858159042162,59.585768107327,749.9999960686221,5481.890665874062,0.9999999947581628,0.0794476912262212,0.01086956521739135,0.06857812600882984,0.008735757940953834,0.0217391304347827,0.9314218739911702,5.0,10.0,1.0,22500.0,2250.0,5.0,4.599999999999982,45.999999999999815,5520.525899133911,552.0525899133911,1373.7953066126781,2.4885225279501113,354688.2353094497,129.92482667846295,129.92482667846295,8.52631235088823,8.52631235088823,0.1811421625894166,1000.0,47.06972815718381,717.2533706189391,32.59223605384501,32.59223605384501,2.5e+16,0.9205523087737788,0.01086956521739135,0.9096827435563875,41.845406203593654,53829.59196093505,33.0,0,1,1,mechanical,354.68823530944974,157.63921569308877,15.763921569308877
27,46,2,9.0,2250,10,2.538926174496644,2.5849261744966436,0.046,182.26048763813662,1,1.4852299019866457,182.26048763813662,5.078374985039247,29.565847323516962,1360.0289768817747,3440.228834040049,5733.714723400082,105.50028185717186,5.29976941190711,29.565847356398262,58.90262958283276,749.9999885453594,5419.041921620592,0.999999984727146,0.07853684064325872,0.01086956521739135,0.06766727542586737,0.008594151363122018,0.0217391304347827,0.9323327245741326,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,5440.115907527099,544.0115907527099,1376.0915336160197,2.5295261296032687,362183.7801977126,132.10627741864508,132.10627741864508,8.927649771953446,8.927649771953446,0.1838196128535371,1000.0,48.56744954123462,718.6734612693591,32.08576167511288,32.08576167511288,2.5e+16,0.9214631593567413,0.01086956521739135,0.9105935941393499,41.88730533040993,55021.54820543379,33.0,0,1,1,mechanical,362.18378019771257,160.97056897676114,16.097056897676115
27,47,2,9.0,2250,10,2.5919463087248316,2.6379463087248314,0.046,189.95222464092453,1,1.456701639603068,189.95222464092453,4.781647374354628,29.14598692184846,1340.7153984050237,3445.787763518647,5742.9796058644115,104.58614771834961,5.227162602851616,29.145986928440887,58.246584153775835,749.9999976460276,5358.685742147355,0.9999999968613702,0.07766211244878707,0.01086956521739135,0.06679254723139572,0.00845843938225789,0.0217391304347827,0.9332074527686043,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,5362.861593620096,536.2861593620096,1378.3151054074588,2.5701112761275904,369679.3250859755,134.26387080424172,134.26387080424172,9.336755408899856,9.336755408899856,0.18646761296052194,1000.0,50.07172699141373,720.0385561468382,31.60011891003461,31.60011891003461,2.5e+16,0.9223378875512129,0.01086956521739135,0.9114683223338216,41.92754282735563,56213.55406454376,33.0,0,1,1,mechanical,369.6793250859755,164.30192226043357,16.430192226043356
27,48,2,9.0,2250,10,2.6449664429530193,2.690966442953019,0.046,197.802927562148,1,1.4291552795283773,197.802927562148,4.509356181328534,28.74229239422355,1322.1454501342778,3451.1740433259665,5751.956738876611,103.70023928538907,5.156295205348858,28.74229240742724,57.61619218042488,749.9999951705713,5300.689680599067,0.9999999935607617,0.07682159006857237,0.01086956521739135,0.06595202485118101,0.00832826511598471,0.0217391304347827,0.934047975148819,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,5288.581800537113,528.8581800537113,1380.4696173303867,2.610283190079777,377174.8699742384,136.39790725182615,136.39790725182615,9.753472198532942,9.753472198532942,0.1890866091734535,1000.0,51.58203556120601,721.3514899233569,31.13406042106042,31.13406042106042,2.5e+16,0.9231784099314276,0.01086956521739135,0.9123088447140363,41.9662068568455,57405.594801514926,33.0,0,1,1,mechanical,377.1748699742384,167.63327554410594,16.763327554410594
27,49,2,9.0,2250,10,2.697986577181208,2.7439865771812078,0.046,205.81259640180733,1,1.4025385014803209,205.81259640180733,4.259012579016405,28.353848350135152,1304.2770241062117,3456.396084186225,5760.660140310375,102.84110928609405,5.087091301594153,28.353848371106217,57.010097386211136,749.9999921476955,5244.928959531403,0.9999999895302607,0.07601346397745601,0.01086956521739135,0.06514389876006466,0.008203298366139306,0.0217391304347827,0.9348561012399353,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,5217.108096424847,521.7108096424847,1382.55843367449,2.6500475131460712,384670.4148625014,138.5087166213749,138.5087166213749,10.17764809372021,10.17764809372021,0.19167707118916608,1000.0,53.09789027231061,722.6149469107896,30.686430207294013,30.686430207294013,2.5e+16,0.923986536022544,0.01086956521739135,0.9131169708051526,42.00338065703686,58597.65836431777,33.0,0,1,1,mechanical,384.6704148625014,170.9646288277784,17.09646288277784
27,50,2,9.0,2250,10,2.7510067114093957,2.7970067114093955,0.046,213.9812311599021,1,1.3768026400845086,213.9812311599021,4.028427595255022,27.97980321869763,1287.0709480600856,3461.461758791815,5769.102931319692,102.00740897788548,5.01948026192981,27.979803227201636,56.42702349483043,749.9999967422459,5191.286161524377,0.9999999956563279,0.07523603165324122,0.01086956521739135,0.06436646643584987,0.008083233376082037,0.0217391304347827,0.9356335335641501,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,5148.283792240344,514.8283792240344,1384.5847035167262,2.689410217835342,392165.95975076425,140.5966509540141,140.5966509540141,10.609135930576022,10.609135930576022,0.19423948646872022,1000.0,54.61884256105922,723.8314593498238,30.25615635600331,30.25615635600331,2.4999999999999996e+16,0.9247639683467588,0.01086956521739135,0.9138944031293674,42.03914254395073,59789.734727199284,33.0,0,1,1,mechanical,392.1659597507643,174.29598211145077,17.429598211145077
27,51,2,9.0,2250,10,2.8040268456375843,2.850026845637584,0.046,222.3088318364327,1,1.3519023970365536,222.3088318364327,3.8156704157878645,27.619364329174132,1270.490759142005,3466.378439049014,5777.297398415024,101.19787980417564,4.953396271244775,27.619364336665303,55.865770609955604,749.999997065636,5139.650896115895,0.9999999960875147,0.07448769443803949,0.01086956521739135,0.06361812922064813,0.007967786788089815,0.0217391304347827,0.9363818707793519,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,5081.96303656802,508.19630365680194,1386.5513756196058,2.7283775297901016,399661.50463902723,142.6620787022377,142.6620787022377,11.04779328592708,11.04779328592708,0.19677435526475726,1000.0,56.14447711472576,725.0034106847297,29.842244304254784,29.842244304254784,2.4999999999999996e+16,0.9255123055619605,0.01086956521739135,0.9146427403445692,42.073566055850016,60981.81543634433,33.0,0,1,1,mechanical,399.6615046390272,177.62733539512323,17.762733539512322
27,52,2,9.0,2250,10,2.857046979865771,2.903046979865771,0.046,230.7953984313986,1,1.3277955785073097,230.7953984313986,3.6190332320881016,27.271793424742803,1254.5024975381639,3471.153030583717,5785.255050972862,100.41134590829424,4.8887779051611275,27.27179345805947,55.32521162383122,749.9999866630237,5089.919469392452,0.999999982217365,0.07376695014354573,0.01086956521739135,0.06289738492615438,0.007856695796600106,0.0217391304347827,0.9371026150738456,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,5018.009990152656,501.80099901526563,1388.4612122334868,2.7669558549269597,407157.04952729,144.70538063671887,144.70538063671887,11.493482328594395,11.493482328594395,0.19928218595865696,1000.0,57.67440914652968,726.133045663898,29.4437705812477,29.4437705812477,2.5e+16,0.9262330498564543,0.01086956521739135,0.9153634846390629,42.106720293396734,62173.89346450302,33.0,0,1,1,mechanical,407.15704952729,180.95868867879554,18.095868867879556
27,53,2,9.0,2250,10,2.91006711409396,2.9560671140939596,0.046,239.4409309448005,1,1.3044428526388625,239.4409309448005,3.437001522909002,26.93640251113424,1239.07451551217,3475.79200525463,5792.986675424384,99.64670740826945,4.825567750332809,26.936402536133173,54.80428845695797,749.9999897784063,5041.994538040112,0.9999999863712085,0.0730723856051656,0.01086956521739135,0.06220282038777425,0.007749716458986138,0.0217391304347827,0.9377971796122258,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,4956.2980620486815,495.62980620486815,1390.316802101852,2.805151717463832,414652.594415553,146.7269465205573,146.7269465205573,11.946069667260218,11.946069667260218,0.2017634911139002,1000.0,59.20828194094036,727.2224806901587,29.059877052773185,29.059877052773185,2.5e+16,0.9269276143948344,0.01086956521739135,0.916058049177443,42.138670262162215,63365.963123939364,33.0,0,1,1,mechanical,414.652594415553,184.290041962468,18.429004196246797
27,54,2,9.0,2250,10,2.9630872483221466,3.0090872483221465,0.046,248.2454293766377,1,1.281807518154483,248.2454293766377,3.268228909819696,26.61254985911544,1224.177293519305,3480.30143323253,5800.502388720884,98.90293434799337,4.76371206389206,26.61254988876485,54.302007562270205,749.9999876236009,4995.784695728838,0.9999999834981346,0.07240267794447286,0.01086956521739135,0.06153311272708151,0.007646622101464787,0.0217391304347827,0.9384668872729185,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,4896.709174077222,489.6709174077222,1392.120573293012,2.8429717261192162,422148.1393038157,148.7271705876528,148.7271705876528,12.405426197076519,12.405426197076519,0.204218785402637,1000.0,60.74576426756249,728.2737006511074,28.689765727377097,28.689765727377097,2.4999999999999996e+16,0.9275973220555271,0.01086956521739135,0.9167277568381358,42.16947681455408,64558.019428515596,33.0,0,1,1,mechanical,422.14813930381575,187.6213952461403,18.76213952461403
27,55,2,9.0,2250,10,3.0161073825503353,3.062107382550335,0.046,257.20889372691084,1,1.2598553034653228,257.20889372691084,3.1115156055807542,26.299636564763347,1209.783281979109,3484.6870105908156,5807.811684318026,98.17906125052194,4.703160467678876,26.299636590910854,53.81743648570456,749.9999888627857,4951.204156684799,0.9999999851503809,0.07175658304649735,0.01086956521739135,0.060887017829105994,0.007547201939466105,0.0217391304347827,0.939112982170894,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,4839.133127916437,483.9133127916437,1393.8748042363263,2.8804225207097796,429643.6841920787,150.70645023478912,150.70645023478912,12.871426946684712,12.871426946684712,0.20664858220806281,1000.0,62.286548541258306,729.288575921858,28.332693865019614,28.332693865019614,2.4999999999999996e+16,0.9282434169535027,0.01086956521739135,0.9173738517361113,42.19919717986095,65750.05835202397,33.0,0,1,1,mechanical,429.6436841920787,190.95274852981277,19.095274852981277
27,56,2,9.0,2250,10,3.069127516778523,3.115127516778523,0.046,266.3313239956195,1,1.2385541737629524,266.3313239956195,2.965790071106867,25.997103210666914,1195.866747690673,3488.954086687947,5814.923477813245,97.47418220787645,4.6438656733939565,25.99710322410531,53.349699764180635,749.9999941621097,4908.172378304598,0.9999999922161463,0.07113293357259587,0.01086956521739135,0.060263368355204516,0.007451259765744261,0.0217391304347827,0.9397366316447955,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,4783.466990762693,478.3466990762693,1395.581634675179,2.9175107455955547,437139.2290803416,152.66518321169704,152.66518321169704,13.343950926926212,13.343950926926212,0.20905339201275777,1000.0,63.83034878530877,730.2688645318915,27.987969592523736,27.987969592523736,2.5e+16,0.9288670664274041,0.01086956521739135,0.9179975012100128,42.22788505566042,66942.0764847379,33.0,0,1,1,mechanical,437.1392290803416,194.28410181348514,19.428410181348514
27,57,2,9.0,2250,10,3.1221476510067117,3.1681476510067115,0.046,275.61272018276395,1,1.2178741568283549,275.61272018276395,2.8300932458548616,25.70442685331126,1182.403635252313,3493.107689052309,5821.846148420515,96.78744644914747,4.585783235257793,25.70442686561278,52.89797519310729,749.9999945520501,4866.613717765851,0.9999999927360668,0.07053063410313953,0.01086956521739135,0.05966106888574818,0.00735861277162198,0.0217391304347827,0.9403389311142518,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,4729.614541009254,472.9614541009254,1397.2430756209237,2.954243022355825,444634.77396860457,154.6037658231358,154.6037658231358,13.822880982214489,13.822880982214489,0.21143372072486263,1000.0,65.37689889212193,731.2162189318927,27.654947862115534,27.654947862115534,2.5e+16,0.9294693658968605,0.01086956521739135,0.9185998006794691,42.25559083125541,68134.07091509539,33.0,0,1,1,mechanical,444.6347739686046,197.6154550971576,19.76154550971576
27,58,2,9.0,2250,10,3.1751677852348994,3.221167785234899,0.046,285.0530822883439,1,1.1977871846177366,285.0530822883439,2.703564960539206,25.421118282393522,1169.3714409900972,3497.1525462033646,5828.587577005608,96.11805433502776,4.528871327136895,25.421118312188362,52.46149035136531,749.9999865540619,4826.457112325589,0.9999999820720826,0.06994865505585413,0.01086956521739135,0.05907908983846277,0.007269090480480071,0.0217391304347827,0.9409209101615372,4.0,10.0,1.0,22500.0,2250.0,4.0,4.599999999999982,45.999999999999815,4677.48576396039,467.74857639603897,1398.861018481346,2.9906259239941364,452130.31885686744,156.52259177854114,156.52259177854114,14.308103645290744,14.308103645290744,0.21379006809703424,1000.0,66.92595111011721,732.1321947823097,27.333026741572194,27.333026741572194,2.4999999999999996e+16,0.9300513449441459,0.01086956521739135,0.9191817797267545,42.282361867430545,69326.03923865546,33.0,0,1,1,mechanical,452.13031885686746,200.94680838082996,20.094680838082997
