row_i,col_j,solenoid_length_m,ri,rf,th,a,a_sc,v,v_bore,b0,scan,je_sc,je_max,stress,rebco_pancake_length,rebco_total_length,j_crit,margin,converged
0,0,9.0,0.01,0.07812809993849779,0.06812809993849779,0.018862122292152797,0.0037724244584305586,0.0028274333882308137,0.0028274333882308137,23.098062105635453,638966933644.5841,269.8139311972645,269.80333717110744,31.159103439339567,37.72424458430558,84879.55031468756,539.6066743422149,1.999921471614827,True
0,1,9.0,0.06137931034482759,0.09885049184706446,0.03747118150223687,0.018862122292152797,0.0037724244584305586,0.10652128355850787,0.10652128355850787,15.466620137664062,17730413.18291672,328.5172940985365,328.50273899059397,155.91058329991375,37.724244584305616,84879.55031468763,657.0054779811879,1.9999113890915088,True
0,2,9.0,0.11275862068965517,0.13681559318964132,0.024056972499986146,0.018862122292152797,0.0037724244584305586,0.3594942030560436,0.3594942030560436,11.311885140928828,1074753.6229530512,374.3273709111092,374.31615261747373,238.63761325909303,37.72424458430555,84879.5503146875,748.6323052349475,1.99994006159043,True
0,3,9.0,0.16413793103448276,0.18150829293528303,0.01737036190080027,0.018862122292152797,0.0037724244584305586,0.7617461918808383,0.7617461918808383,8.90053371725166,229468.63486288904,408.0539942140478,408.0602393706334,297.84638117893206,37.72424458430567,84879.55031468776,816.1204787412668,2.0000306094618563,True
0,4,9.0,0.21551724137931036,0.2290233204976031,0.013506079118292741,0.018862122292152797,0.0037724244584305586,1.3132772500328918,1.3132772500328918,7.349640031580508,80322.30409375411,433.56698795041683,433.56183480155454,342.96121416057787,37.724244584305815,84879.55031468808,867.1236696031091,1.9999762290533851,True
0,5,9.0,0.26689655172413795,0.27791683886053997,0.011020287136402018,0.018862122292152797,0.0037724244584305586,2.0140873775122037,2.0140873775122037,6.268942421501528,36479.62404657543,453.5089763886819,453.51471400064975,378.7030080474768,37.724244584305076,84879.55031468642,907.0294280012995,2.0000253031903075,True
0,6,9.0,0.3182758620689655,0.3275721666682673,0.009296304599301752,0.018862122292152797,0.0037724244584305586,2.8641765743187744,2.8641765743187744,5.471695596227307,19435.758532109227,469.5881754619607,469.58031071017376,407.84707809415454,37.72424458430475,84879.55031468568,939.1606214203475,1.999966503620841,True
0,7,9.0,0.36965517241379314,0.3776889546866191,0.008033782272825973,0.018862122292152797,0.0037724244584305586,3.8635448404526045,3.8635448404526045,4.857753820225532,11536.125501264827,482.8339548433675,482.8313279879775,432.02400057470965,37.724244584304714,84879.5503146856,965.662655975955,1.999989119011355,True
0,8,9.0,0.4210344827586207,0.4281051689384504,0.007070686179829699,0.018862122292152797,0.0037724244584305586,5.012192175913692,5.012192175913692,4.36961738787181,7399.842545415522,493.96531610173923,493.9680719662132,452.3796560416188,37.724244584305325,84879.55031468697,987.9361439324264,2.0000111581294644,True
0,9,9.0,0.4724137931034483,0.4787262181188613,0.006312425015413015,0.018862122292152797,0.0037724244584305586,6.310118580702039,6.310118580702039,3.97161316515346,5032.251463345143,503.46895401944073,503.47463653841896,469.6997841578557,37.724244584305325,84879.55031468697,1006.9492730768379,2.0000225734633004,True
0,10,9.0,0.5237931034482759,0.529493357106561,0.005700253658285082,0.018862122292152797,0.0037724244584305586,7.757324054817645,7.757324054817645,3.6405162545834373,3581.487931489993,511.697056268407,511.69445449673924,484.5645997755131,37.724244584307826,84879.5503146926,1023.3889089934785,1.999989830812447,True
0,11,9.0,0.5751724137931035,0.5803682499832197,0.00519583619011621,0.018862122292152797,0.0037724244584305586,9.353808598260509,9.353808598260509,3.360367018929074,2643.9103161745766,518.8859128846891,518.8828770652607,497.3660822217801,37.72424458430735,84879.55031469154,1037.7657541305214,1.9999882987016875,True
0,12,9.0,0.626551724137931,0.6313248474598587,0.004773123321927697,0.018862122292152797,0.0037724244584305586,11.099572211030633,11.099572211030633,3.1200528654030584,2011.0362066804323,525.2309474840168,525.2279596954224,508.4383723758374,37.72424458430491,84879.55031468606,1050.4559193908449,1.9999886229529744,True
0,13,9.0,0.6779310344827586,0.6823448450123025,0.004413810529543927,0.018862122292152797,0.0037724244584305586,12.994614893128013,12.994614893128013,2.91147492365021,1568.2847164712446,530.8773358453,530.8745965200058,518.0337766101695,37.72424458430703,84879.55031469082,1061.7491930400115,1.999989680006626,True
