row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m
0,0,2.5,0.01,0.012,0.002,0.0007853981633974482,0.0007853981633974482,2.965310573166585,2.4544880017057693e+17,2117.617837631467,2117.617837631467,1179.9053979016353,17.493250567681805,320.91565897911556,3529.363062719112,True,0.5571852375503915,0.32091565897911556,0.5134650543665848
0,1,2.5,0.08842105263157896,0.09042105263157896,0.002,0.061404647544957294,0.061404647544957294,4.497514634907623,22697609081.147186,1963.983977530462,1963.983977530462,1794.077470299711,355.8205247717524,4277.0236551781345,3273.3066292174367,True,0.913488852671602,4.277023655178135,6.843237848285015
0,2,2.5,0.1668421052631579,0.1688421052631579,0.002,0.21862569540622212,0.21862569540622212,4.753491577486901,263928527.36633167,1940.654647040769,1940.654647040769,1908.3282394952075,750.0,8641.802985287983,3234.424411734615,True,0.9833425243410233,8.641802985287983,13.826884776460773
0,3,2.5,0.24526315789473685,0.24726315789473685,0.002,0.4724485417471919,0.4724485417471919,3.9205717071781816,43714811.86682056,2018.891612099464,2018.891612099464,1589.9310842299499,750.0,10154.612679428114,3364.819353499107,True,0.7875267174826517,10.154612679428114,16.247380287084983
0,4,2.5,0.3236842105263158,0.3256842105263158,0.002,0.8228731865678667,0.8228731865678667,3.412752566712271,11976934.779635185,2070.087707120567,2070.087707120567,1402.9511562300406,750.0,11521.621302270563,3450.146178534278,True,0.677725466126025,11.521621302270564,18.434594083632902
0,5,2.5,0.40210526315789474,0.40410526315789475,0.002,1.2698996298682466,1.2698996298682466,3.0619329799230144,4351716.067009039,2107.152535574007,2107.152535574007,1280.0873737368731,750.0000000000002,12822.146354546834,3511.920892623345,True,0.6074963022969603,12.822146354546835,20.515434167274936
0,6,2.5,0.4805263157894737,0.4825263157894737,0.002,1.813527871648331,1.813527871648331,2.800960414652814,1894811.1415883186,2135.682821308286,2135.682821308286,1194.2983481315573,750.0000000000001,14099.208281081497,3559.4713688471434,True,0.5592114785096922,14.099208281081497,22.558733249730395
0,7,2.5,0.5589473684210526,0.5609473684210526,0.002,2.4537579119081205,2.4537579119081205,2.597048746971759,935797.3551721371,2158.5711999240275,2158.5711999240275,1132.273693071,749.9999999999999,15379.098166070562,3597.618666540046,True,0.5245477624786485,15.379098166070563,24.6065570657129
0,8,2.5,0.6373684210526316,0.6393684210526316,0.002,3.1905897506476153,3.1905897506476153,2.4320376185118775,507096.04523387295,2177.4903499571287,2177.4903499571287,1086.563500704257,750.0000000000001,16678.957065787516,3629.1505832618814,True,0.49899807855665107,16.678957065787515,26.686331305260026
0,9,2.5,0.7157894736842104,0.7177894736842104,0.002,4.024023387866814,4.024023387866814,2.294948296576497,295062.93123866006,2193.4866168447393,2193.4866168447393,1052.6082025631265,750.0,18010.343761793967,3655.8110280745655,True,0.4798790174873599,18.010343761793965,28.81655001887035
