source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m
thickness_grids_L2000mm.csv,1,108,149,2.0,1.5,1.763640106301518,0.2636401063015179,14.137166941154067,14.137166941154067,10.354662876739727,10.800804838505387,1547.817302462197,1547.817302462197,59.76103978358205,750.0,347889.0870210768,2579.6955041036617,True,0.0386098796599036,347.8890870210768,695.7781740421536
thickness_grids_L2000mm.csv,2,109,148,2.0,1.4899395973154363,1.7584473221926942,0.2685077248772577,13.948168750038214,13.948168750038214,10.497836353909454,10.692635406835436,1540.0185593547078,1540.018559354708,59.28482728822976,750.0,351617.72525564814,2566.6975989245134,True,0.0384961771584564,351.61772525564817,703.2354505112963
thickness_grids_L2000mm.csv,3,109,149,2.0,1.5,1.7685077248772578,0.2685077248772577,14.137166941154067,14.137166941154067,10.429094618774531,10.49575159622213,1543.7521702680765,1543.7521702680765,59.16153095166049,750.0,352205.9927644939,2572.9202837801276,True,0.0383232050396968,352.20599276449394,704.4119855289879
thickness_grids_L2000mm.csv,4,110,148,2.0,1.4899395973154363,1.76335980361245,0.2734202062970136,13.948168750038214,13.948168750038214,10.572167452327822,10.395079601654158,1536.0036073895951,1536.003607389595,58.69414698636213,750.0000000000002,355947.3938388437,2560.0060123159915,True,0.0382122455337924,355.94739383884365,711.8947876776873
thickness_grids_L2000mm.csv,5,110,149,2.0,1.5,1.7734202062970137,0.2734202062970136,14.137166941154067,14.137166941154067,10.503060844998949,10.203201152302103,1539.735608705622,1539.735608705622,58.5725860584032,750.0,356540.79544869927,2566.22601450937,True,0.0380406777158594,356.54079544869927,713.0815908973985
thickness_grids_L2000mm.csv,6,111,148,2.0,1.4899395973154363,1.768317147876222,0.2783775505607855,13.948168750038214,13.948168750038214,10.646026649940902,10.109594973195527,1532.036835617266,1532.036835617266,58.11378326894854,750.0000000000002,360294.86468459334,2553.394726028777,True,0.0379323668451706,360.29486468459334,720.5897293691867
thickness_grids_L2000mm.csv,7,111,149,2.0,1.5,1.7783775505607855,0.2783775505607855,14.137166941154067,14.137166941154067,10.576560803261728,9.92252250265833,1535.7670220271675,1535.7670220271675,57.99392939798162,750.0000000000001,360893.4435389048,2559.6117033786127,True,0.0377621921594795,360.8934435389048,721.7868870778095
thickness_grids_L2000mm.csv,8,112,148,2.0,1.4899395973154363,1.7733193549840098,0.2833797576685735,13.948168750038214,13.948168750038214,10.719413269422754,9.835578150247638,1528.1176513990458,1528.1176513990458,57.54346938876286,750.0,364660.0867932611,2546.862752331743,True,0.0376564391727821,364.6600867932611,729.3201735865222
thickness_grids_L2000mm.csv,9,112,149,2.0,1.5,1.7833797576685737,0.2833797576685735,14.137166941154067,14.137166941154067,10.649593811213553,9.653122111472856,1531.8458224750957,1531.8458224750957,57.42529489509393,750.0000000000003,365263.8870859791,2553.076370791826,True,0.0374876466368582,365.2638870859791,730.5277741719582
thickness_grids_L2000mm.csv,10,113,148,2.0,1.4899395973154363,1.7783664249358138,0.2884268276203774,13.948168750038214,13.948168750038214,10.792326703185756,9.572461263179203,1524.245470090665,1524.245470090665,56.98294783411952,749.9999999999999,369043.0107617265,2540.409116817775,True,0.0373843642328358,369.04301076172646,738.0860215234529
thickness_grids_L2000mm.csv,11,113,149,2.0,1.5,1.7884268276203774,0.2884268276203774,14.137166941154067,14.137166941154067,10.722159255122657,9.394441370383966,1527.9714301831543,1527.9714301831543,56.86642568649673,750.0000000000003,369652.0777193493,2546.619050305257,True,0.0372169430417166,369.6520777193493,739.3041554386986
thickness_grids_L2000mm.csv,12,114,148,2.0,1.4899395973154363,1.783458357731634,0.2935187604161975,13.948168750038214,13.948168750038214,10.864766412184688,9.319709557698284,1520.4197149416177,1520.4197149416177,56.43196993088475,749.9999999999999,373443.5887758395,2534.03285823603,True,0.0371160472179563,373.4435887758395,746.887177551679
thickness_grids_L2000mm.csv,13,114,149,2.0,1.5,1.7935187604161975,0.2935187604161975,14.137166941154067,14.137166941154067,10.79425658869422,9.145954250629543,1524.143273078378,1524.143273078378,56.31707372405026,750.0000000000001,374057.9686390595,2540.2387884639634,True,0.0369499867360266,374.05796863905954,748.1159372781191
thickness_grids_L2000mm.csv,14,115,148,2.0,1.4899395973154363,1.78859515337147,0.2986555560560335,13.948168750038214,13.948168750038214,10.936731924724858,9.076819188268669,1516.639816995208,1516.639816995208,55.89029546478551,750.0,377861.7746020485,2527.7330283253464,True,0.0368513966457219,377.86177460204846,755.7235492040969
thickness_grids_L2000mm.csv,15,115,149,2.0,1.5,1.7986555560560336,0.2986555560560335,14.137166941154067,14.137166941154067,10.865885331894244,8.90716513196845,1520.36078678361,1520.36078678361,55.7769993980106,749.9999999999999,378481.514607032,2533.93464463935,True,0.0366866863989627,378.481514607032,756.963029214064
thickness_grids_L2000mm.csv,16,116,148,2.0,1.4899395973154363,1.793776811855322,0.3038372145398855,13.948168750038214,13.948168750038214,11.008222835274058,8.843315176251298,1512.9052149893498,1512.9052149893498,55.35769232282717,750.0,382297.5235782081,2521.5086916489163,True,0.0365903242148695,382.29752357820814,764.5950471564163
thickness_grids_L2000mm.csv,17,116,149,2.0,1.5,1.8038372145398855,0.3038372145398855,14.137166941154067,14.137166941154067,10.93704506977777,8.677606793685378,1516.623414520696,1516.623414520696,55.24597117938117,750.0000000000001,382922.67193753296,2527.705690867827,True,0.0364269538834996,382.922671937533,765.845343875066
