row_i,col_j,ri,th,rf,v,b0,scan,stress,j_crit,je_max,je_sc,margin,converged
15,17,0.2952542372881356,0.058305084745762716,0.35355932203389834,0.2738685426385538,18.54479706670666,1577.7160498450387,692.9374267116324,3017.1480978300033,301.71480978300025,301.72827450202016,9.999553746859089,True
15,18,0.31203389830508477,0.058305084745762716,0.3703389830508475,0.30588165155275693,18.35273581507895,2187.6676273401386,717.2277962334068,3032.457398479328,303.2457398479327,303.2530286734058,9.999759645418715,True
15,19,0.3288135593220339,0.058305084745762716,0.3871186440677966,0.33966383542230805,18.15925945147578,2973.196176533311,739.9454347273485,3048.053230955793,304.80532309557924,304.81438609145107,9.999702671649196,True
15,20,0.34559322033898304,0.058305084745762716,0.4038983050847458,0.3752150942472074,17.832866974552665,3853.177505910473,750.0000000000002,3074.766973491524,307.47669734915235,304.1561566655092,10.109172233107053,True
15,21,0.3623728813559322,0.058305084745762716,0.42067796610169494,0.4125354280274548,17.415098388218887,4807.3738865908335,750.0,3109.720513874485,310.9720513874484,301.8757880275189,10.301324707733777,True
15,22,0.3791525423728813,0.058305084745762716,0.43745762711864405,0.45162483676305026,17.02537909034159,5938.086984701143,749.9999999999999,3143.124862773509,314.31248627735084,299.9850685891479,10.477604360629877,True
15,23,0.3959322033898305,0.058305084745762716,0.4542372881355932,0.49248332045399384,16.660704574740215,7267.94907082385,750.0,3175.105584122357,317.51055841223564,298.4394384358219,10.639028141735194,True
15,24,0.41271186440677965,0.058305084745762716,0.4710169491525424,0.5351108791002855,16.318502413735075,8821.324573810121,750.0000000000001,3205.7735594363035,320.57735594363027,297.20058305084734,10.7865655125173,True
15,25,0.4294915254237288,0.058305084745762716,0.48779661016949155,0.5795075127019254,15.996555515444413,10624.360827049053,749.9999999999997,3235.2272034772527,323.5227203477252,296.23535928519055,10.921137879299032,True
15,26,0.446271186440678,0.058305084745762716,0.5045762711864407,0.6256732212589133,15.692941408955795,12705.038102085293,750.0,3263.5542749982837,326.3554274998283,295.51494149782,11.043618500157491,True
15,27,0.4630508474576271,0.058305084745762716,0.5213559322033898,0.6736080047712492,15.405983745805951,15093.218968028594,749.9999999999999,3290.8333686191218,329.08333686191213,295.0141358321322,11.154832833134678,True
15,28,0.47983050847457626,0.058305084745762716,0.538135593220339,0.7233118632389332,15.134213215214242,17820.697011708384,749.9999999999999,3317.1351532046137,331.7135153204613,294.71082436939406,11.255559276801035,True
15,29,0.4966101694915254,0.058305084745762716,0.5549152542372882,0.7747847966619654,14.876335787109358,20921.244950472093,750.0,3342.523406945843,334.25234069458423,294.58551067676143,11.346530246063185,True
15,30,0.5133898305084745,0.058305084745762716,0.5716949152542372,0.8280268050403455,14.631206712761347,24430.66216683883,750.0000000000001,3367.0558880776107,336.705588807761,294.62094529938577,11.428433523815153,True
15,31,0.5301694915254237,0.058305084745762716,0.5884745762711864,0.8830378883740738,14.397809088677583,28386.821691846406,750.0000000000003,3390.785071707695,339.0785071707694,294.801814866815,11.501913830617282,True
