source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m
thickness_grids_L3000mm.csv,1,58,147,3.0,1.4798791946308725,1.5573384982658438,0.0774593036349713,20.640663634023596,20.640663634023596,7.529404253853148,10.941745621992045,1721.710233329807,1721.7102333298064,110.071186235655,750.0,236256.06846087985,2869.5170555496775,True,0.0639313074318993,236.25606846087985,315.0080912811731
thickness_grids_L3000mm.csv,2,58,148,3.0,1.4899395973154363,1.5673989009504077,0.0774593036349713,20.92225312505732,20.92225312505732,7.484927712316019,10.709338537864255,1724.7935769486471,1724.7935769486471,109.78846224964929,749.9999999999999,236786.29727825243,2874.655961581079,True,0.0636531024448023,236.7862972782524,315.7150630376699
thickness_grids_L3000mm.csv,3,58,149,3.0,1.5,1.577459303634971,0.0774593036349713,21.205750411731103,21.205750411731103,7.4408514641771,10.484279014279767,1727.861144366839,1727.861144366839,109.50844440927568,750.0000000000001,237314.65333648265,2879.7685739447315,True,0.0633780351889353,237.31465333648265,316.4195377819769
thickness_grids_L3000mm.csv,4,59,147,3.0,1.4798791946308725,1.559962974640782,0.0800837800099094,20.640663634023596,20.640663634023596,7.647214786288631,10.282907302223212,1713.6011090381446,1713.6011090381446,108.17687282036408,750.0000000000001,241401.61121702628,2856.001848396908,True,0.0631283863261995,241.40161121702627,321.868814956035
thickness_grids_L3000mm.csv,5,59,148,3.0,1.4899395973154363,1.5700233773253458,0.0800837800099094,20.92225312505732,20.92225312505732,7.602089073412172,10.0642466880443,1716.697281811678,1716.697281811678,107.89967043990907,750.0,241939.62952228257,2861.162136352797,True,0.0628530560297967,241.93962952228253,322.5861726963767
thickness_grids_L3000mm.csv,6,59,149,3.0,1.5,1.5800837800099097,0.0800837800099094,21.205750411731103,21.205750411731103,7.557368909337317,9.852504009846118,1719.7777611240938,1719.7777611240938,107.62511584548622,750.0000000000003,242475.7291362283,2866.296268540156,True,0.0625808277548254,242.4757291362283,323.30097218163775
thickness_grids_L3000mm.csv,7,60,147,3.0,1.4798791946308725,1.562632313859736,0.0827531192288635,20.640663634023596,20.640663634023596,7.764661240201553,9.674733760541027,1705.599971585503,1705.599971585503,106.3423160501387,750.0000000000002,246584.29562010983,2842.666619309172,True,0.062348919923635,246.58429562010983,328.7790608268131
thickness_grids_L3000mm.csv,8,60,148,3.0,1.4899395973154363,1.5726927165443,0.0827531192288635,20.92225312505732,20.92225312505732,7.7188906561060575,9.468769259615028,1708.708368187192,1708.708368187192,106.0704688877186,750.0000000000001,247130.10432730516,2847.8472803119867,True,0.0620764027744835,247.13010432730516,329.5068057697402
thickness_grids_L3000mm.csv,9,60,149,3.0,1.5,1.5827531192288635,0.0827531192288635,21.205750411731103,21.205750411731103,7.6735308115477965,9.269325768506407,1711.801156821619,1711.801156821619,105.80121286581952,750.0000000000001,247673.94764597103,2853.001928036032,True,0.0618069525448069,247.67394764597103,330.2319301946281
thickness_grids_L3000mm.csv,10,61,147,3.0,1.4798791946308725,1.5653465159227062,0.0854673212918336,20.640663634023596,20.640663634023596,7.881735483642386,9.112586248836587,1697.7053033307882,1697.7053033307882,104.5647274016353,750.0,251803.84748753472,2829.508838884647,True,0.0615918011191259,251.8038474875347,335.73846331671297
thickness_grids_L3000mm.csv,11,61,148,3.0,1.4899395973154363,1.57540691860727,0.0854673212918336,20.92225312505732,20.92225312505732,7.835324397125491,8.918363341179091,1700.8253352410195,1700.8253352410195,104.29807672044105,750.0000000000001,252357.44908756373,2834.708892068366,True,0.0613220385182357,252.35744908756377,336.4765987834183
thickness_grids_L3000mm.csv,12,61,149,3.0,1.5,1.5854673212918338,0.0854673212918336,21.205750411731103,21.205750411731103,7.789329175437012,8.730294238519562,1703.9298472676392,1703.9298472676392,104.0339621710086,750.0,252909.03782471767,2839.8830787793986,True,0.0610553083143849,252.90903782471767,337.2120504329569
thickness_grids_L3000mm.csv,13,62,147,3.0,1.4798791946308725,1.5681055808296924,0.0882263861988198,20.640663634023596,20.640663634023596,7.998429626853324,8.592314438514888,1689.9156020188666,1689.9156020188666,102.84148759788091,750.0,257059.9954847134,2816.526003364778,True,0.0608559903672235,257.0599954847134,342.74666064628457
thickness_grids_L3000mm.csv,14,62,148,3.0,1.4899395973154363,1.5781659835142563,0.0882263861988198,20.92225312505732,20.92225312505732,7.9513824732082385,8.408964370651635,1693.0466970755783,1693.0466970755783,102.57988184651867,750.0,257621.3940548285,2821.744495125964,True,0.0605889264742114,257.6213940548285,343.49519207310465
thickness_grids_L3000mm.csv,15,62,149,3.0,1.5,1.58822638619882,0.0882263861988198,21.205750411731103,21.205750411731103,7.904756243493904,8.231427959678188,1696.1623627647853,1696.1623627647853,102.32075878228524,750.0000000000002,258180.73149865083,2826.937271274642,True,0.0603248610088835,258.1807314986508,344.24097533153446
thickness_grids_L3000mm.csv,16,63,147,3.0,1.4798791946308725,1.5709095085806946,0.091030313949822,20.640663634023596,20.640663634023596,8.114736010226476,8.110198626889495,1682.2293816656202,1682.2293816656202,101.1701341343183,750.0,262352.47092577786,2803.715636109367,True,0.060140510703806,262.3524709257779,349.8032945677038
thickness_grids_L3000mm.csv,17,63,148,3.0,1.4899395973154363,1.5809699112652584,0.091030313949822,20.92225312505732,20.92225312505732,8.067057289129957,7.93692953167769,1685.3709836243308,1685.3709836243308,100.9134285158453,749.9999999999998,262921.6721373747,2808.951639373885,True,0.0598760922647632,262.9216721373747,350.5622295164996
thickness_grids_L3000mm.csv,18,63,149,3.0,1.5,1.591030313949822,0.091030313949822,21.205750411731103,21.205750411731103,8.01980448416517,7.769158612858009,1688.4972490136358,1688.4972490136358,100.65915363573735,750.0,263488.7631584088,2814.1620816893933,True,0.0596146388124346,263.4887631584088,351.3183508778784
thickness_grids_L3000mm.csv,19,64,147,3.0,1.4798791946308725,1.5737582991757129,0.0938791045448403,20.640663634023596,20.640663634023596,8.230647193387044,7.662899501686575,1674.645173297952,1674.645173297952,99.5483498763156,750.0,267681.00759823964,2791.07528882992,True,0.0594444431952535,267.68100759823966,356.90801013098616
thickness_grids_L3000mm.csv,20,64,148,3.0,1.4899395973154363,1.5838187018602767,0.0938791045448403,20.92225312505732,20.92225312505732,8.182341466850689,7.498988552669647,1677.7967414014204,1677.7967414014204,99.29640594865702,750.0000000000002,268258.0187230216,2796.327902335701,True,0.0591826193831544,268.2580187230216,357.67735829736216
thickness_grids_L3000mm.csv,21,64,149,3.0,1.5,1.5938791045448404,0.0938791045448403,21.205750411731103,21.205750411731103,8.134466581065677,7.34028282151233,1680.9330678716306,1680.9330678716306,99.04684224226524,750.0000000000002,268832.8697805335,2801.5551131193843,True,0.0589237276221097,268.8328697805335,358.44382637404465
thickness_grids_L3000mm.csv,22,65,147,3.0,1.4798791946308725,1.576651952614747,0.0967727579838746,20.640663634023596,20.640663634023596,8.34615594528329,7.247414385104126,1667.161525566066,1667.161525566066,97.97395262393452,749.9999999999997,273045.34160909994,2778.60254261011,True,0.0587669227735258,273.0453416090999,364.0604554787999
thickness_grids_L3000mm.csv,23,65,148,3.0,1.4899395973154363,1.586712355299311,0.0967727579838746,20.92225312505732,20.92225312505732,8.297227835662964,7.092200852083129,1670.3225341237137,1670.3225341237137,97.72663792902192,750.0,273630.1715237197,2783.8708902061894,True,0.0585076450401187,273.6301715237197,364.8402286982929
thickness_grids_L3000mm.csv,24,65,149,3.0,1.5,1.5967727579838746,0.0967727579838746,21.205750411731103,21.205750411731103,8.248735423182113,6.941920170231506,1673.4683979847357,1673.4683979847357,97.4816543094936,750.0000000000003,274212.79067050834,2789.113996641226,True,0.0582512669058377,274.21279067050835,365.61705422734445
thickness_grids_L3000mm.csv,25,66,147,3.0,1.4798791946308725,1.5795904688977973,0.0997112742669249,20.640663634023596,20.640663634023596,8.461255235177862,6.861039045122312,1659.7770052432902,1659.7770052432902,96.44488555098116,749.9999999999999,278445.2112502088,2766.295008738817,True,0.0581071344200507,278.4452112502088,371.26028166694505
thickness_grids_L3000mm.csv,26,66,148,3.0,1.4899395973154363,1.5896508715823612,0.0997112742669249,20.92225312505732,20.92225312505732,8.411709423234901,6.713918136392133,1662.946943220563,1662.946943220563,96.20207327020128,750.0000000000003,279037.8704394427,2771.5782387009385,True,0.0578503563582675,279.0378704394427,372.0504939192569
thickness_grids_L3000mm.csv,27,66,149,3.0,1.5,1.5997112742669248,0.0997112742669249,21.205750411731103,21.205750411731103,8.362604095969225,6.57147656498373,1666.101835306766,1666.101835306766,95.96154423318048,750.0000000000001,279628.2673252273,2776.8363921779437,True,0.0575964459072286,279.62826732522734,372.8376897669698
thickness_grids_L3000mm.csv,28,67,147,3.0,1.4798791946308725,1.5825738480248637,0.1026946533939912,20.640663634023596,20.640663634023596,8.575938224447633,6.501334300554291,1652.4901976268598,1652.4901976268598,94.95920843526908,750.0000000000001,283880.3568809049,2754.1503293780997,True,0.0574643096652796,283.88035688090486,378.50714250787314
thickness_grids_L3000mm.csv,29,67,148,3.0,1.4899395973154363,1.5926342507094275,0.1026946533939912,20.92225312505732,20.92225312505732,8.525779447458598,6.361751693148494,1655.668568244491,1655.668568244491,94.7207770690525,749.9999999999999,284480.8574394728,2759.4476137408187,True,0.0572099868813026,284.4808574394728,379.3078099192971
thickness_grids_L3000mm.csv,30,67,149,3.0,1.5,1.6026946533939912,0.1026946533939912,21.205750411731103,21.205750411731103,8.476065873245696,6.226612192851079,1658.8319935197585,1658.8319935197585,94.48458237551712,750.0,285079.0433129351,2764.7199891995974,True,0.0569585001643457,285.0790433129351,380.10539108391345
thickness_grids_L3000mm.csv,31,68,147,3.0,1.4798791946308725,1.5856020899959462,0.1057228953650736,20.640663634023596,20.640663634023596,8.690198259110453,6.166096762492859,1645.299706851407,1645.299706851407,93.51508960579096,750.0,289350.52082623914,2742.1661780856784,True,0.0568377233742719,289.3505208262391,385.80069443498553
thickness_grids_L3000mm.csv,32,68,148,3.0,1.4899395973154363,1.59566249268051,0.1057228953650736,20.92225312505732,20.92225312505732,8.63943130902028,6.0335437353081485,1648.4860271946534,1648.4860271946534,93.2809226753594,749.9999999999997,289958.87645930046,2747.476711991089,True,0.0565858133684652,289.9588764593005,386.6118352790673
thickness_grids_L3000mm.csv,33,68,149,3.0,1.5,1.6057228953650735,0.1057228953650736,21.205750411731103,21.205750411731103,8.58911420980713,5.905213450539238,1651.657504367168,1651.657504367168,93.04894705638765,750.0000000000001,290564.8641688036,2752.7625072786136,True,0.0563367083129255,290.56486416880364,387.41981889173815
thickness_grids_L3000mm.csv,34,69,147,3.0,1.4798791946308725,1.5886751948110445,0.108796000180172,20.640663634023596,20.640663634023596,8.804028863003786,5.853333152282586,1638.2041561257015,1638.2041561257015,92.11079854022108,750.0,294855.4472891719,2730.3402602095025,True,0.0562266907917387,294.85544728917193,393.14059638556256
thickness_grids_L3000mm.csv,35,69,148,3.0,1.4899395973154363,1.5987355974956083,0.108796000180172,20.92225312505732,20.92225312505732,8.75265858461981,5.727342248461113,1641.397956763434,1641.397956763434,91.88078430971446,749.9999999999999,295471.6733116051,2735.66326127239,True,0.0559771528477397,295.4716733116051,393.96223108214014
thickness_grids_L3000mm.csv,36,69,149,3.0,1.5,1.608796000180172,0.108796000180172,21.205750411731103,21.205750411731103,8.701742734686002,5.605368304450334,1644.5770179101012,1644.5770179101012,91.65291719142498,750.0,296085.477304706,2740.961696516835,True,0.055730389147658,296.085477304706,394.78063640627465
thickness_grids_L3000mm.csv,37,70,147,3.0,1.4798791946308725,1.591793162470159,0.1119139678392865,20.640663634023596,20.640663634023596,8.917423731552278,5.561237718103235,1631.202187901687,1631.202187901687,90.74469905307286,749.9999999999999,300394.88227543083,2718.6703131694785,True,0.0556305648227478,300.39488227543086,400.5265097005744
