conductor_length_m,n_pancakes,thickness_m,scan_bin,scan_yr_mid,pancake_length_p60_m,rebco_total_km,row_i,col_j,solenoid_length_m,ri,rf,th,a,a_sc,v,v_bore,b0,scan,je_sc,je_max,stress,rebco_pancake_length,rebco_total_length,j_crit,margin,converged
3.0,750,0.004,8.0,8.5,3139.517881904563,2354.6384114284224,30,24,3.0,0.6161016949152542,0.941234427563076,0.3251327326478217,1.59071700606931,0.318143401213862,3.577469456210485,3.577469456210485,31.539492936139293,8.389766895268027,87.02450496207666,226.6304743935259,749.9999999999999,3181.434012138622,2386075.5091039664,453.2609487870518,5.208428924526176,True
3.0,750,0.004,9.0,9.5,2783.2307749150737,2087.4230811863054,26,25,3.0,0.6413559322033898,0.922478610974088,0.2811226787706981,1.3811363548990223,0.2762272709798044,3.87676396140874,3.87676396140874,28.744115198981337,9.303824849399447,91.795460578322,239.15752138849984,750.0000000000001,2762.2727097980446,2071704.5323485336,478.3150427769996,5.210661178271339,True
3.0,750,0.004,10.0,10.5,3391.0146633089075,2543.2609974816805,32,22,3.0,0.5655932203389831,0.927142080080574,0.3615488597415909,1.695507331654454,0.3391014663308907,3.0149458572774126,3.0149458572774126,34.7121858319557,10.113363027391763,85.40503113082535,214.04631447548223,750.0000000000001,3391.0146633089075,2543260.9974816805,428.0926289509645,5.012498950971666,True
3.0,750,0.004,11.0,11.5,2908.9791656172474,2181.7343742129356,27,23,3.0,0.5908474576271187,0.8974452475899117,0.3065977899627931,1.4335315176915944,0.2867063035383188,3.290196754833376,3.290196754833376,31.27500486940796,11.469893726206404,90.66624920100352,227.75376237848909,750.0000000000002,2867.0630353831903,2150297.2765373928,455.50752475697817,5.024003184990436,True
3.0,750,0.004,12.0,12.5,2762.2727097980446,2071.7045323485336,26,23,3.0,0.5908474576271187,0.8881047652820208,0.2972573076549021,1.3811363548990223,0.2762272709798044,3.290196754833376,3.290196754833376,30.794924661554013,12.202037465747908,91.96351985866612,229.8243119540263,749.9999999999999,2762.2727097980446,2071704.5323485336,459.6486239080527,4.998162582450762,True
3.0,750,0.004,13.0,13.5,2992.811426085361,2244.608569564021,29,21,3.0,0.5403389830508475,0.8840979965206808,0.3437590134698333,1.5383218432767385,0.3076643686553476,2.7517167635425945,2.7517167635425945,34.62935943539779,13.845168287290411,88.81309609639771,214.35532934330257,750.0,3076.6436865534756,2307482.764915107,428.7106586866051,4.827110837587315,True
3.0,750,0.004,14.0,14.5,2846.1049702661576,2134.5787276996184,26,22,3.0,0.5655932203389831,0.8715073418082173,0.3059141214692342,1.3811363548990223,0.2762272709798044,3.0149458572774126,3.0149458572774126,31.92994912824257,14.126368756587029,92.1549984180406,224.9942910027522,750.0000000000001,2762.272709798041,2071704.5323485308,449.9885820055044,4.882953607836132,True
4.0,1000,0.004,1.0,1.5,3495.804988894051,3495.804988894051,33,29,4.0,0.7423728813559323,1.0523745241312643,0.3100016427753322,1.7479024944470258,0.349580498889405,6.925546693884291,6.925546693884291,28.05572588960932,1.4819114673449374,78.96911234550105,242.4807889539182,749.9999999999999,3495.804988894052,3495804.988894052,484.9615779078364,6.141155237836039,True
4.0,1000,0.004,2.0,2.5,3181.4340121386185,3181.4340121386185,30,25,4.0,0.6413559322033898,0.9579553125929318,0.3165993803895419,1.59071700606931,0.318143401213862,5.1690186152116535,5.1690186152116535,30.503946725776004,2.8117112229318932,82.61688742096976,231.0995788115728,749.9999999999998,3181.434012138619,3181434.012138619,462.1991576231456,5.594487665312728,True
4.0,1000,0.004,3.0,3.5,3076.6436865534756,3076.6436865534756,29,23,4.0,0.5908474576271187,0.9158404713878326,0.324993013760714,1.5383218432767385,0.3076643686553476,4.386929006444501,4.386929006444501,32.19955639612258,3.912793498603129,84.3022533814593,223.8795972304973,750.0,3076.6436865534756,3076643.686553475,447.7591944609946,5.311354993500931,True
4.0,1000,0.004,4.0,4.5,2971.853360968332,2971.853360968332,28,22,4.0,0.5655932203389831,0.8904385680302681,0.324845347691285,1.4859266804841664,0.2971853360968332,4.0199278097032165,4.0199278097032165,32.90309790293761,4.801907956421573,85.83084545209856,221.0271898222929,750.0000000000001,2971.8533609683323,2971853.3609683323,442.0543796445858,5.150297393858161,True
4.0,1000,0.004,5.0,5.5,2888.0211005002184,2888.0211005002184,27,21,4.0,0.5403389830508475,0.8650280173738376,0.3246890343229901,1.4335315176915944,0.2867063035383188,3.66895568472346,3.66895568472346,33.65512607122239,5.948517303284009,87.48498138745273,218.06521930103528,750.0,2867.0630353831903,2867063.03538319,436.13043860207057,4.985203536485192,True
4.0,1000,0.004,6.0,6.5,2888.0211005002175,2888.0211005002175,28,20,4.0,0.5150847457627119,0.8592423685199715,0.3441576227572596,1.4859266804841664,0.2971853360968332,3.33401263150523,3.33401263150523,35.488685543283616,6.619695989221185,86.83212523730016,211.19624853065656,750.0000000000001,2971.8533609683313,2971853.3609683313,422.3924970613131,4.864472635064188,True
4.0,1000,0.004,7.0,7.5,2762.272709798041,2762.272709798041,26,20,4.0,0.5150847457627119,0.83960803429317,0.3245232885304581,1.3811363548990223,0.2762272709798044,3.33401263150523,3.33401263150523,34.4614979718519,7.444938161517509,89.27971461117474,214.98462095122233,750.0000000000001,2762.272709798041,2762272.709798041,429.96924190244465,4.8159791255496165,True
4.0,1000,0.004,8.0,8.5,2929.9372307342746,2929.9372307342746,27,19,4.0,0.4898305084745763,0.834410679024274,0.3445801705496977,1.4335315176915944,0.2867063035383188,3.0150986500485284,3.0150986500485284,36.41436883491939,8.349470517113996,88.65365282378194,207.90572759673896,750.0,2867.0630353831893,2867063.0353831896,415.811455193478,4.690291284669251,True
4.0,1000,0.004,9.0,9.5,2531.733993510729,2531.733993510729,23,20,4.0,0.5150847457627119,0.8092638360475444,0.2941790902848324,1.2239508665213068,0.2447901733042613,3.33401263150523,3.33401263150523,32.81082251804517,9.060021535447842,93.54715180858932,221.39674531608952,750.0000000000001,2447.901733042614,2447901.733042614,442.79349063217904,4.733372230703474,True
4.0,1000,0.004,10.0,10.5,2489.817863276672,2489.817863276672,23,19,4.0,0.4898305084745763,0.7934290063070616,0.3035984978324852,1.2239508665213068,0.2447901733042613,3.0150986500485284,3.0150986500485284,34.180424743045144,10.755739171367024,94.14831869816032,216.04748592800544,750.0000000000001,2447.901733042615,2447901.733042615,432.0949718560109,4.589513417029869,True
4.0,1000,0.004,11.0,11.5,3034.7275563194185,3034.7275563194185,29,17,4.0,0.4393220338983051,0.8262365885846507,0.3869145546863455,1.5383218432767385,0.3076643686553476,2.425357902419707,2.425357902419707,40.74427573735045,11.00447455711149,87.98438044856648,193.89695208358356,749.9999999999999,3076.643686553475,3076643.686553475,387.7939041671671,4.4075312253163155,True
4.0,1000,0.004,12.0,12.5,2720.3565795639875,2720.3565795639875,26,17,4.0,0.4393220338983051,0.7953824271385099,0.3560603932402048,1.3811363548990223,0.2762272709798044,2.425357902419707,2.425357902419707,39.08597071847161,12.99427669990134,91.5033339986218,199.010485866319,750.0000000000001,2762.2727097980455,2762272.7097980455,398.020971732638,4.349797481025476,True
4.0,1000,0.004,13.0,13.5,2405.985602808555,2405.985602808555,22,18,4.0,0.4645762711864407,0.7672997292201801,0.3027234580337394,1.171555703728735,0.2343111407457469,2.712213740353353,2.712213740353353,35.04653508832208,13.849319920831316,96.459630568137,212.80880011781252,749.9999999999999,2343.1114074574684,2343111.407457469,425.61760023562505,4.412390942498768,True
4.0,1000,0.004,14.0,14.5,2489.817863276671,2489.817863276671,24,17,4.0,0.4393220338983051,0.7741300981040444,0.3348080642057393,1.2763460293138786,0.2552692058627757,2.425357902419707,2.425357902419707,37.90155460061988,14.696287010198562,94.21393628093053,202.84874448484933,750.0000000000001,2552.6920586277574,2552692.0586277572,405.69748896969867,4.306130334688227,True
5.0,1250,0.004,1.0,1.5,3181.4340121386185,3976.7925151732734,30,25,5.0,0.6413559322033898,0.9579553125929318,0.3165993803895419,1.59071700606931,0.318143401213862,6.461273269014567,6.461273269014567,30.50394672577601,1.3364026793681298,80.53381675324181,231.0995788115727,750.0000000000001,3181.434012138619,3976792.5151732736,462.1991576231455,5.739193499785792,True
5.0,1250,0.004,2.0,2.5,2929.9372307342746,3662.4215384178433,28,22,5.0,0.5655932203389831,0.8904385680302681,0.324845347691285,1.4859266804841664,0.2971853360968332,5.02490976212902,5.02490976212902,32.90309790293761,2.2823405926976235,83.99256487514961,221.0271898222929,750.0000000000001,2971.8533609683323,3714816.701210415,442.0543796445858,5.263017986195274,True
5.0,1250,0.004,3.0,3.5,2762.272709798041,3452.840887247551,26,20,5.0,0.5150847457627119,0.83960803429317,0.3245232885304581,1.3811363548990223,0.2762272709798044,4.167515789381538,4.167515789381538,34.4614979718519,3.53856940415358,87.59643503283313,214.98462095122233,750.0000000000001,2762.272709798041,3452840.887247551,429.96924190244465,4.90852443642578,True
5.0,1250,0.004,4.0,4.5,2825.1469051491317,3531.4336314364145,27,18,5.0,0.4645762711864407,0.8198404515433386,0.3552641803568979,1.4335315176915944,0.2867063035383188,3.390267175441691,3.390267175441691,37.96625501231592,4.779521051553148,87.86011447828935,202.63486675404033,750.0000000000001,2867.06303538319,3583828.7942289873,405.26973350808066,4.612670219183754,True
