solenoid_length_m,ri,rf,th,b0,scan,stress,margin,rebco_pancake_length,rebco_total_length,converged
1.5,1.5,1.7625483861611635,0.2625483861611635,18.16392117551458,2.039410118557544,750.0000000000001,4.6309874721117525,5382.030849426645,2018261.5685349917,True
1.5,1.5,1.75781083033819,0.2578108303381901,17.99929565962338,2.1150515686485685,750.0000000000003,4.614524302648272,5277.2405238414985,1978965.196440562,True
1.5,1.4747457627118643,1.741106509721884,0.2663607470100195,18.451305311619297,2.1448419919227617,750.0,4.6450909783233625,5382.0308494266355,2018261.5685349884,True
1.5,1.4747457627118643,1.736310450320114,0.2615646876082493,18.284434750572306,2.2242189075556045,750.0000000000001,4.628871477229735,5277.240523841504,1978965.196440564,True
1.5,1.4494915254237288,1.7197681517677117,0.2702766263439826,18.747655561904445,2.2580089739830247,749.9999999999997,4.658606584943805,5382.03084942663,2018261.5685349863,True
1.5,1.4494915254237288,1.7149124168684085,0.2654208914446796,18.578484009317595,2.3413828628255144,750.0000000000002,4.642640134185102,5277.240523841501,1978965.196440563,True
1.5,1.4242372881355934,1.6985372137445651,0.274299925608972,19.053388835795552,2.3796520683450866,749.9999999999998,4.671484984942139,5382.030849426646,2018261.568534992,True
1.5,1.4242372881355934,1.6936206092776702,0.2693833211420768,18.881858426692514,2.467308397472003,750.0,4.655781169788224,5277.2405238414985,1978965.196440562,True
1.5,1.3989830508474577,1.6774177744729493,0.2784347236254916,19.3689479777776,2.510600325908688,750.0000000000001,4.6836736610487035,5382.030849426625,2018261.5685349845,True
1.5,1.3989830508474577,1.6724390846343844,0.2734560337869267,19.19499884561822,2.6028512557569554,750.0000000000001,4.668242261932972,5277.2405238414985,1978965.196440562,True
1.5,1.3737288135593222,1.6564140988178124,0.2826852852584902,19.694803814907495,2.651783381182234,750.0,4.695116690041546,5382.030849426631,2018261.5685349863,True
1.5,1.3737288135593222,1.6513720866168655,0.2776432730575433,19.51837400384188,2.7489708750948947,750.0,4.679967672528103,5277.240523841488,1978965.196440558,True
1.5,1.3484745762711865,1.6355306467348991,0.2870560704637128,20.03145740372216,2.804246075891273,750.0000000000005,4.705754536920164,5382.030849426633,2018261.5685349873,True
1.5,1.3484745762711865,1.630424054687612,0.2819494784164256,19.85248277563341,2.906745445864902,750.0000000000001,4.690898039570504,5277.240523841498,1978965.1964405617,True
1.5,1.3232203389830508,1.6147720826970418,0.2915517437139909,20.379442500073075,2.9691655690622603,750.0000000000005,4.715523838780605,5382.030849426646,2018261.568534992,True
1.5,1.3232203389830508,1.6095996336830651,0.2863792947000143,20.197856635906938,3.0773895295943894,749.9999999999999,4.700970158695421,5277.240523841483,1978965.196440556,True
1.5,1.297966101694915,1.5941432855011552,0.2961771838062399,20.73932827873257,3.1478714192693076,750.0,4.724357178268579,5382.030849426642,2018261.5685349908,True
1.5,1.297966101694915,1.5889036838031854,0.29093758210827,20.55506237353567,3.26227473487162,749.9999999999999,4.710116754064606,5277.240523841488,1978965.196440558,True
1.5,1.2727118644067796,1.5736493584534972,0.3009374940467175,21.111722333479783,3.3418692322553785,750.0000000000002,4.732182846564377,5382.030849426632,2018261.568534987,True
1.5,1.2727118644067796,1.5683412910001504,0.2956294265933707,20.924705084476628,3.462954060823329,750.0,4.718266238530661,5277.240523841498,1978965.1964405617,True
1.5,1.2474576271186442,1.5532956399268625,0.3058380128082181,21.497273992890115,3.5528686013609283,750.0,4.738924595946675,5382.030849426636,2018261.568534989,True
1.5,1.2474576271186442,1.5479177777616986,0.3004601506430544,21.307431479819854,3.681190655889585,750.0000000000001,4.725342463109658,5277.240523841502,1978965.1964405633,True
1.5,1.2222033898305085,1.5330877142787716,0.3108843244482631,21.89667799234789,3.7828162364851488,750.0,4.744501382094124,5382.030849426647,2018261.5685349929,True
1.5,1.2222033898305085,1.5276387142801218,0.3054353244496133,21.703933549151113,3.918991912508168,750.0000000000002,4.731264455906811,5277.240523841504,1978965.196440564,True
1.5,1.196949152542373,1.5130314231142812,0.3160822705719082,22.31067854903317,4.033935389289842,750.0000000000001,4.748827096416302,5382.030849426635,2018261.568534988,True
1.5,1.196949152542373,1.5075099299925498,0.3105607774501768,22.11495262582224,4.178650036060365,750.0000000000001,4.735946150773954,5277.2405238414985,1978965.196440562,True
1.5,1.1716949152542373,1.4931328768706271,0.32143796161639,22.740073893991873,4.3087729506597165,750.0000000000001,4.751810288861489,5382.030849426648,2018261.568534993,True
1.5,1.1716949152542373,1.4875375254718357,0.3158426102175982,22.54128390805016,4.4627905019866505,750.0000000000001,4.7392961061356536,5277.240523841492,1978965.1964405596,True
1.5,1.1464406779661018,1.4733984666934798,0.326957788727378,23.18572132411623,4.610255937714901,749.9999999999999,4.753353881830478,5382.0308494266465,2018261.5685349924,True
1.5,1.1464406779661018,1.467727884639933,0.3212872066738312,22.98378149844486,4.77443016544866,750.0000000000002,4.741217214604864,5277.240523841492,1978965.1964405596,True
1.5,1.121186440677966,1.4538348765659217,0.3326484358879555,23.648542847232125,4.941759524042458,750.0,4.753354876035648,5382.030849426644,2018261.5685349917,True
1.5,1.121186440677966,1.448087687267026,0.3269012465890597,23.44336403488988,5.117047235979065,750.0,4.741606404222985,5277.240523841497,1978965.1964405612,True
1.5,1.0959322033898309,1.4344490956413236,0.3385168922514929,24.129531505869185,5.307189327796578,750.0,4.751704049385729,5382.030849426652,2018261.5685349945,True
1.5,1.0959322033898309,1.4286239217096732,0.3326917183198425,23.92102099802139,5.494665905511123,750.0,4.740354332404372,5277.240523841493,1978965.19644056,True
1.5,1.070677966101695,1.4152484307198452,0.3445704646181502,24.629758480128224,5.711081397584402,750.0,4.748285650250645,5382.030849426649,2018261.568534993,True
1.5,1.070677966101695,1.4093438978297312,0.3386659317280363,24.41781979532164,5.9119591627115975,750.0000000000002,4.737345073945412,5277.240523841496,1978965.196440561,True
1.5,1.0454237288135593,1.3962405187953,0.3508167899817407,25.1503810879206,6.158724279266185,749.9999999999998,4.742977086770733,5382.030849426634,2018261.5685349875,True
1.5,1.0454237288135593,1.3902552600226634,0.3448315312091041,24.934913739618125,6.374374294692155,750.0,4.732455804774379,5277.240523841487,1978965.1964405577,True
1.5,1.0201694915254238,1.377433339584375,0.3572638480589512,25.69265182244321,6.656308781041644,750.0000000000001,4.735648614220675,5382.030849426642,2018261.5685349908,True
1.5,1.0201694915254238,1.3713660002688848,0.351196508743461,25.473551061266104,6.8882868439038205,750.0000000000002,4.725556483473168,5277.240523841488,1978965.196440558,True
1.5,0.9949152542372882,1.3588352279336042,0.363919973696316,26.257928592965865,7.211112679731555,750.0,4.726163022822632,5382.030849426632,2018261.568534987,True
1.5,0.9949152542372882,1.3526844711048789,0.3577692168675904,26.035085119377783,7.461190456143029,750.0000000000001,4.716509532995518,5277.240523841504,1978965.196440564,True
1.5,0.9696610169491526,1.3404548859809444,0.3707938690317918,26.847686366984632,7.831729766580869,750.0000000000001,4.714375328823957,5382.030849426645,2018261.5685349917,True
1.5,0.9696610169491526,1.3342193983918471,0.3645583814426945,26.62098600928362,8.101932267218153,750.0,4.705169525438859,5277.240523841495,1978965.1964405605,True
1.5,0.9444067796610168,1.3223013949281817,0.3778946152671647,27.463530450991215,8.528355509289899,750.0000000000002,4.700132472111566,5382.0308494266465,2018261.5685349924,True
1.5,0.9444067796610168,1.3159798937384757,0.3715731140774587,27.232853802415253,8.821006428903381,750.0000000000003,4.691382873196845,5277.2405238414885,1978965.1964405584,True
1.5,0.9191525423728814,1.3043842262576828,0.3852316838848014,28.1072116953996,9.313145479564009,750.0,4.683273024122455,5382.030849426647,2018261.5685349929,True
1.5,0.9191525423728814,1.2979754664109675,0.3788229240380861,27.872433702853865,9.630922347403766,750.0000000000001,4.674987530322278,5277.240523841494,1978965.1964405605,True
1.5,0.8938983050847458,1.2867132522021771,0.3928149471174313,28.78064396898344,10.20066794664194,750.0000000000002,4.663626910322561,5382.03084942664,2018261.56853499,True
1.5,0.8938983050847458,1.2802160345377722,0.3863177294530264,28.54163346430546,10.546669593677947,750.0,4.655812708459641,5277.240523841495,1978965.1964405605,True
1.5,0.8686440677966102,1.2692987552493558,0.4006546874527456,29.485924322670783,11.20847921674196,750.0000000000002,4.641015152052895,5382.030849426639,2018261.5685349896,True
1.5,0.8686440677966102,1.2627119353884635,0.3940678675918533,29.24254348539157,11.586308808037725,750.0000000000001,4.633678612252452,5277.240523841497,1978965.1964405612,True
1.5,0.8433898305084746,1.252151436434282,0.4087616059258074,30.225356355865426,12.35786019995858,750.0000000000003,4.615249633068355,5382.03084942664,2018261.56853499,True
1.5,0.8433898305084746,1.2454739344760897,0.402084103967615,29.977460094007743,12.77172807496839,750.0000000000001,4.6083961996773946,5277.2405238415,1978965.1964405624,True
1.5,0.818135593220339,1.2352824221421264,0.4171468289217873,31.00147741609215,13.674766467846618,749.9999999999999,4.586132896600254,5382.03084942664,2018261.56853499,True
1.5,0.818135593220339,1.2285132332002913,0.4103776399799522,30.748912648554093,14.12961837468178,750.0000000000001,4.579766973284885,5277.2405238414985,1978965.196440562,True
1.5,0.7928813559322034,1.2187032691119737,0.4258219131797702,31.817090411990648,15.191063434235328,750.0000000000001,4.553457979229841,5382.030849426635,2018261.568534988,True
1.5,0.7928813559322034,1.211841474714877,0.4189601187826732,31.559695232340815,15.692741574992375,750.0,4.547582808805159,5277.2405238414985,1978965.196440562,True
1.5,0.7676271186440679,1.2024259672999065,0.4347988486558386,32.675301210293824,16.946145795261007,750.0000000000002,4.517008288230369,5382.030849426645,2018261.5685349917,True
1.5,0.7676271186440679,1.1954707476688968,0.427843629024829,32.41290390715689,17.50159261952714,749.9999999999999,4.511625827972179,5277.240523841496,1978965.196440561,True
1.5,0.7423728813559323,1.186462940226972,0.4440900588710397,33.57956283266664,18.98907984602041,750.0,4.476557529269804,5382.030849426642,2018261.5685349908,True
1.5,0.7423728813559323,1.1794135874352756,0.4370407060793433,33.31198073604394,19.606598033461495,749.9999999999999,4.471668322675331,5277.240523841499,1978965.1964405624,True
