row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m
0,0,7.0,0.001,0.003,0.002,2.199114857512855e-05,2.199114857512855e-05,2.215863850739455,1.1808895062108434e+23,2202.832180848544,2202.832180848544,881.6643686000466,3.3700431499436987,117.3568723140277,3671.3869680809066,True,0.4002412785981837,0.1173568723140277,0.06706106989373012
0,1,7.0,0.011060402684563542,0.013060402684563542,0.002,0.0026902323489835407,0.0026902323489835407,3.170273499192152,3101142376807097.0,2095.5518276654043,2095.5518276654043,1261.41925185072,26.374971570295703,1064.3378600427836,3492.586379442341,True,0.601950872890618,1.0643378600427835,0.6081930628815907
0,2,7.0,0.021120805369127416,0.023120805369127417,0.002,0.00980999670956165,0.00980999670956165,3.589294001276598,25289617317440.117,2051.9698186921264,2051.9698186921264,1428.1632490663262,59.519455147816785,2257.171056734459,3419.949697820211,True,0.6959962257030667,2.257171056734459,1.289812032419691
0,3,7.0,0.031181208053691067,0.03318120805369107,0.002,0.02138128423030914,0.02138128423030914,3.8504922467810117,1422428002657.9377,2025.7913970837471,2025.7913970837471,1532.1269667162258,98.14224396811166,3568.2808633486497,3376.318995139579,True,0.756310333295826,3.5682808633486496,2.0390176361992283
0,4,7.0,0.04124161073825494,0.04324161073825494,0.002,0.03740409491122652,0.03740409491122652,4.0370519948416845,182482010207.90222,2007.5364994377294,2007.5364994377294,1606.4089562956876,140.489331458621,4955.526359832177,3345.894165729549,True,0.8001891655497225,4.955526359832177,2.83172934847553
0,5,7.0,0.05130201342281859,0.053302013422818595,0.002,0.057878428752313076,0.057878428752313076,4.180365936591775,37036359067.511314,1993.7559072932215,1993.7559072932215,1663.5004833258843,185.61496263691996,6397.731441594419,3322.9265121553694,True,0.8343551370760821,6.397731441594419,3.6558465380539538
0,6,7.0,0.06136241610738247,0.06336241610738247,0.002,0.08280428575356971,0.08280428575356971,4.295624761140315,10067613381.66655,1982.8223574922436,1982.8223574922436,1709.446097992309,232.92943960737776,7882.267881424703,3304.7039291537394,True,0.862127709793587,7.882267881424703,4.50415307509983
0,7,7.0,0.07142281879194634,0.07342281879194634,0.002,0.11218166591499604,0.11218166591499604,4.39130550308142,3350377197.4138346,1973.8452408227417,1973.8452408227417,1747.6189849730051,282.03189762084503,9400.81990635102,3289.742068037903,True,0.885388048074407,9.40081990635102,5.37189708934344
0,8,7.0,0.08148322147650999,0.08348322147651,0.002,0.14601056923659128,0.14601056923659128,4.472604104641935,1293257830.5485048,1966.2871613689447,1966.2871613689447,1780.0867655936968,332.6334470783739,10947.538871729394,3277.145268948241,True,0.9053035591985386,10.947538871729394,6.255736498131082
0,9,7.0,0.09154362416107387,0.09354362416107387,0.002,0.1842909957183569,0.1842909957183569,4.5429257888452526,559137093.1740681,1959.8005137705734,1959.8005137705734,1808.2045152983949,384.5168526582014,12518.112177673253,3266.3341896176225,True,0.9226472299568316,12.518112177673252,7.15320695867043
0,10,7.0,0.10160402684563752,0.10360402684563752,0.002,0.22702294536029116,0.22702294536029116,4.604617377863804,264363335.9808868,1954.1484023237076,1954.1484023237076,1832.9061544082674,437.5133625441053,14109.2440904073,3256.914003872846,True,0.937956478755007,14.1092440904073,8.062425194518458
0,11,7.0,0.11166442953020117,0.11366442953020117,0.002,0.2742064181623949,0.2742064181623949,4.659361106897159,134372499.53232774,1949.1626637396573,1949.1626637396573,1854.8611486842815,491.4884666906967,15718.344265578193,3248.6044395660956,True,0.9516194739363367,15.718344265578192,8.981911008901825
0,12,7.0,0.12172483221476504,0.12372483221476505,0.002,0.3258414141246694,0.3258414141246694,4.70840154744834,72503618.38863386,1944.7199506384661,1944.7199506384661,1874.5648040831466,546.3326761942328,17343.330081287488,3241.199917730777,True,0.9639253217244533,17.343330081287487,9.910474332164279
0,13,7.0,0.1317852348993287,0.1337852348993287,0.002,0.38192793324711216,0.38192793324711216,4.752683722481554,41132098.12830284,1940.7273191928819,1940.7273191928819,1892.3932245387275,601.9553004653576,18982.495470327274,3234.5455319881366,True,0.9750948553276121,18.982495470327276,10.847140268758443
0,14,7.0,0.14184563758389257,0.14384563758389257,0.002,0.44246597552972594,0.44246597552972594,4.792940998361295,24351926.850127336,1937.1131387598452,1937.1131387598452,1908.638285632861,658.2801023392377,20634.420654110265,3228.5218979330757,True,0.9853003665313973,20.634420654110265,11.791097516634437
