row_i,col_j,solenoid_length_m,ri,rf,th,a,v,v_bore,b0,scan,je_sc,je_max,je_coil,stress,length_sc,j_crit,margin,converged,f_sc,length_sc_km,pancake_length_m
0,0,5.0,0.01,0.07812809993849779,0.06812809993849779,0.018862122292152797,0.0015707963267948964,0.0015707963267948964,16.30805805369669,26619466296050.734,641.3439651653994,641.3439651653994,190.5228097583919,15.532392661952054,46694.451187626524,1068.906608608999,1.6666666666666667,True,0.2970680634833089,46.69445118762653,37.35556095010122
0,1,5.0,0.03525423728813559,0.08512849844069885,0.04987426115256326,0.018862122292152797,0.01952281881139167,0.01952281881139167,20.84272284438214,2243442981.111846,569.2623938177353,569.2623938177353,332.6604256784045,122.1810620003908,91853.97482557462,948.7706563628922,1.6666666666666667,True,0.5843709847886328,91.85397482557462,73.4831798604597
0,2,5.0,0.06050847457627119,0.09831213300273346,0.03780365842646227,0.018862122292152797,0.05751118099789797,0.05751118099789797,20.46715403004258,65837067.35602128,574.5538614451632,574.5538614451632,431.0591485413341,266.7825566709767,117927.59159960721,957.589769075272,1.6666666666666667,True,0.7502501984010691,117.92759159960721,94.34207327968578
0,3,5.0,0.08576271186440677,0.11558219043752872,0.02981947857312195,0.018862122292152797,0.11553588288631372,0.11553588288631372,19.11101334318412,8466100.927348588,594.5973791598797,594.5973791598797,510.4206111893112,417.9516382516789,134931.86490735467,990.9956319331328,1.6666666666666667,True,0.8584306441284626,134.93186490735468,107.94549192588373
0,4,5.0,0.11101694915254237,0.13538376194779814,0.024366812795255766,0.018862122292152797,0.19359692447663904,0.19359692447663904,17.627037743242774,2093288.4588427995,618.3759207134124,618.3759207134124,576.3670645804234,563.2605965463357,146506.16360706548,1030.626534522354,1.6666666666666667,True,0.9320658280410985,146.50616360706547,117.20493088565239
0,5,5.0,0.13627118644067798,0.1567604422485147,0.020489255807836726,0.018862122292152797,0.2916943057688739,0.2916943057688739,16.243184764917082,740337.9648104431,642.5222337612985,642.5222337612985,631.9473435792715,698.2008313376703,154597.34893809186,1070.870389602164,1.6666666666666665,True,0.9835415964983469,154.59734893809187,123.67787915047349
0,6,5.0,0.16152542372881357,0.17914927437969896,0.017623850650885398,0.018862122292152797,0.4098280267630182,0.4098280267630182,14.341035767241243,392235.5952951539,679.3225642768386,679.3225642768386,649.0474962462573,750.0000000000001,150179.18697485712,1132.204273794731,1.6666666666666667,True,0.9554334426344131,150.17918697485712,120.1433495798857
0,7,5.0,0.18677966101694918,0.20221434610236322,0.01543468508541404,0.018862122292152797,0.5479980874590721,0.5479980874590721,12.48057678587763,259620.60653560844,720.1188105592076,720.1188105592076,645.4135044870819,749.9999999999999,140878.00827834508,1200.1980175986794,1.6666666666666665,True,0.896259749118186,140.87800827834508,112.70240662267607
0,8,5.0,0.21203389830508476,0.22574847514535049,0.013714576840265724,0.018862122292152797,0.7062044878570355,0.7062044878570355,11.041780729643483,181949.08578518013,755.5795713081602,755.5795713081602,643.1402682760494,750.0000000000003,133793.4354399852,1259.2992855136004,1.6666666666666667,True,0.8511880054705014,133.7934354399852,107.03474835198816
0,9,5.0,0.23728813559322035,0.24961902830775226,0.012330892714531916,0.018862122292152797,0.8844472279569082,0.8844472279569082,9.89714217601612,133125.8138249963,786.665459477205,786.665459477205,641.7344964418344,750.0000000000001,128225.56277632146,1311.109099128675,1.6666666666666667,True,0.8157654422355247,128.22556277632145,102.58045022105716
