solenoid_length_m,ri,rf,th,b0,scan,stress,margin,rebco_pancake_length,rebco_total_length,converged
9.0,1.5,1.5725192138622988,0.0725192138622987,9.546220812738516,0.0681050944575309,750.0000000000002,7.198162106035774,1399.9984771911738,3149996.573680141,True
9.0,1.4747457627118643,1.548448172397998,0.0737024096861336,9.705833271681154,0.0713731519515073,749.9999999999999,7.165406336974166,1399.998477191165,3149996.573680121,True
9.0,1.4494915254237288,1.5244154159025387,0.0749238904788098,9.870812023745003,0.0748625300230421,750.0,7.131399206556644,1399.9984771911677,3149996.5736801266,True
9.0,1.4242372881355934,1.500422784045194,0.0761854959096006,10.041429304279651,0.0785927967813164,750.0,7.096104744924689,1399.9984771911727,3149996.5736801387,True
9.0,1.3989830508474577,1.476472232899949,0.0774891820524914,10.217975885774402,0.0825856738496879,749.9999999999998,7.059485562070379,1399.9984771911656,3149996.573680123,True
9.0,1.3737288135593222,1.4525658440047406,0.0788370304454184,10.40076266778769,0.0868653219632278,750.0000000000002,7.021502767195113,1399.9984771911693,3149996.5736801308,True
9.0,1.3484745762711865,1.4287058342485544,0.0802312579773678,10.590122432002214,0.0914586711498609,750.0000000000001,6.98211588232436,1399.9984771911631,3149996.5736801173,True
9.0,1.3232203389830508,1.4048945666720052,0.0816742276889543,10.786411782632095,0.096395803542989,750.0,6.941282749700332,1399.998477191166,3149996.573680124,True
9.0,1.297966101694915,1.3811345622766802,0.0831684605817648,10.990013295276894,0.1017103985301445,750.0000000000005,6.898959432434397,1399.998477191168,3149996.5736801284,True
9.0,1.2727118644067796,1.3574285129493495,0.0847166485425698,11.201337900651827,0.1074402519834372,749.9999999999999,6.855100107853203,1399.9984771911695,3149996.5736801317,True
9.0,1.2474576271186442,1.333779295619249,0.0863216685006047,11.42082753350914,0.1136278838430902,749.9999999999999,6.809656952913471,1399.9984771911677,3149996.5736801266,True
9.0,1.2222033898305085,1.3101899877801264,0.0879865979496179,11.64895808160382,0.1203212514637818,750.0000000000002,6.762580021007255,1399.998477191174,3149996.5736801415,True
9.0,1.196949152542373,1.2866638845238514,0.0897147319814783,11.886242674876106,0.1275745900509453,750.0000000000002,6.713817109408409,1399.998477191168,3149996.5736801284,True
6.0,1.5,1.6040212180007505,0.1040212180007502,11.433149947212613,0.1278829861538171,750.0000000000002,7.570837162058587,2028.7404307020356,3043110.6460530534,True
6.0,1.4747457627118643,1.580430046675021,0.1056842839631564,11.62243665035002,0.1341060268121101,750.0,7.543368375959048,2028.740430702033,3043110.6460530497,True
9.0,1.1716949152542373,1.2632045172491808,0.0915096019949435,12.13323536127193,0.1354494064271732,750.0000000000002,6.663313616541395,1399.998477191165,3149996.573680121,True
6.0,1.4494915254237288,1.5568910527303503,0.1073995273066215,11.817997838774982,0.1407574092278441,750.0000000000002,7.514324850215764,2028.7404307020256,3043110.6460530385,True
9.0,1.1464406779661018,1.2398156742280189,0.093374996261917,12.390535222988447,0.1440156585604273,750.0000000000003,6.611012388171879,1399.9984771911772,3149996.573680149,True
6.0,1.4242372881355934,1.5334066390597243,0.1091693509241309,12.020146191481231,0.1478756778917826,750.0,7.483659498669849,2028.7404307020208,3043110.646053031,True
9.0,1.121186440677966,1.2165014232323068,0.0953149825543406,12.658790995641857,0.1533531611284799,749.9999999999999,6.556853551532524,1399.99847719118,3149996.573680155,True
6.0,1.3989830508474577,1.5099793522942857,0.110996301446828,12.229215242741349,0.1555036968427998,750.0000000000002,7.451323783003166,2028.7404307020292,3043110.6460530437,True
5.0,1.5,1.6246832494418564,0.1246832494418563,12.517251782595729,0.1634473564018043,750.0000000000001,7.634817055214172,2447.9017330426,3059877.16630325,True
9.0,1.0959322033898309,1.1932661364477712,0.0973339330579405,12.938706263188635,0.1635532673810708,750.0000000000001,6.500774336294733,1399.9984771911695,3149996.573680131,True
6.0,1.3737288135593222,1.486611893198663,0.1128830796393407,12.445561131308564,0.1636892329217423,750.0000000000001,7.41726764922419,2028.740430702032,3043110.6460530483,True
5.0,1.4747457627118643,1.6013964923320982,0.1266507296202337,12.723184678477478,0.1714712086512204,750.0000000000002,7.612210804789449,2447.9017330426072,3059877.166303259,True
6.0,1.3484745762711865,1.4633071279285037,0.1148325516573172,12.66956452724113,0.1724856316662335,749.9999999999998,7.3814394598075745,2028.740430702035,3043110.6460530525,True
9.0,1.070677966101695,1.1701145179262429,0.0994365518245479,13.231045313734866,0.1747208903497556,749.9999999999998,6.4427088811955775,1399.998477191179,3149996.573680153,True
5.0,1.4494915254237288,1.5781702516814076,0.1286787262576787,12.935883566942277,0.1800528436044979,749.9999999999999,7.587912052789405,2447.901733042596,3059877.166303245,True
6.0,1.3232203389830508,1.44006810022826,0.1168477612452092,12.901632757658671,0.1819526028444011,749.9999999999998,7.343785921124969,2028.7404307020297,3043110.6460530446,True
9.0,1.0454237288135593,1.1470516338563612,0.1016279050428019,13.536639756072825,0.1869769429261463,749.9999999999997,6.382588025002116,1399.998477191162,3149996.5736801145,True
5.0,1.4242372881355934,1.5550072391898304,0.130769951054237,13.155681970863132,0.1892429761214513,750.0,7.561865699380918,2447.9017330425977,3059877.166303247,True
6.0,1.297966101694915,1.416898044654486,0.1189319429595705,13.142202155713052,0.1921571361777775,750.0000000000003,7.304252005774515,2028.7404307020483,3043110.6460530725,True
5.0,1.3989830508474577,1.531910322954777,0.1329272721073193,13.382935389930784,0.199098063352662,750.0000000000001,7.534015063884554,2447.9017330426086,3059877.1663032607,True
9.0,1.0201694915254238,1.1240829459632165,0.1039134544377926,13.856396014424462,0.2004612976716812,750.0000000000002,6.320339080371911,1399.9984771911688,3149996.57368013,True
6.0,1.2727118644067796,1.3938004009177178,0.1210885365109382,13.391740660504963,0.2031745721920693,750.0000000000001,7.262780869380705,2028.74043070204,3043110.6460530604,True
5.0,1.3737288135593222,1.508882538244794,0.1351537246854719,13.618023121133405,0.2096810877861131,749.9999999999998,7.504301834216046,2447.9017330426173,3059877.1663032714,True
6.0,1.2474576271186442,1.370778829444447,0.1233212023258027,13.65075069969205,0.2150898585786248,749.9999999999998,7.219313761402991,2028.7404307020436,3043110.6460530655,True
9.0,0.9949152542372882,1.1012143483809815,0.1062990941436933,14.191303840124094,0.2153363950530211,750.0,6.255885589016294,1399.9984771911727,3149996.5736801387,True
5.0,1.3484745762711865,1.4859270991090732,0.1374525228378866,13.861350261985043,0.2210624658160281,749.9999999999999,7.472666013427952,2447.9017330426213,3059877.166303277,True
4.0,1.5,1.6551927533817496,0.1551927533817496,13.96499071126762,0.2219650643234648,750.0000000000002,7.534476851585028,3076.643686553466,3076643.686553466,True
6.0,1.2222033898305085,1.3478372282697182,0.1256338384392097,13.91977239121786,0.2279990292329923,750.0000000000001,7.173789929449613,2028.7404307020377,3043110.6460530567,True
9.0,0.9696610169491526,1.0784522083787331,0.1087911914295804,14.542446004686774,0.231791665331835,750.0000000000002,6.18914705641664,1399.998477191178,3149996.5736801503,True
4.0,1.4747457627118643,1.632341298713004,0.1575955360011394,14.192664573227749,0.232997979307043,750.0000000000001,7.51992837002227,3076.6436865534747,3076643.6865534745,True
5.0,1.3232203389830508,1.4630474108911744,0.1398270719081236,14.11334991822911,0.2333211050588012,750.0,7.43904586307777,2447.901733042613,3059877.1663032663,True
6.0,1.196949152542373,1.3249797513805692,0.1280305988381962,14.199387106073347,0.2420109516277972,749.9999999999999,7.126146516552425,2028.7404307020367,3043110.6460530553,True
4.0,1.4494915254237288,1.609561658689305,0.1600701332655758,14.4277256202372,0.2448083659003828,750.0,7.503642399526928,3076.643686553483,3076643.686553483,True
5.0,1.297966101694915,1.440247083720722,0.1422809820258066,14.374485640757264,0.2465456385313445,750.0000000000001,7.403377843125107,2447.90173304261,3059877.1663032626,True
9.0,0.9444067796610168,1.055803411358286,0.1113966316972692,14.911009369966177,0.2500489776340953,750.0,6.120038664167646,1399.9984771911777,3149996.57368015,True
6.0,1.1716949152542373,1.302210828640756,0.1305159133865188,14.490221440439592,0.2572493988554507,749.9999999999999,7.076318450810167,2028.7404307020456,3043110.646053068,True
4.0,1.4242372881355934,1.5868569260532868,0.1626196379176934,14.670532589067658,0.2574678989011086,750.0000000000001,7.485552929977707,3076.643686553471,3076643.6865534713,True
5.0,1.2727118644067796,1.4175299470624,0.1448180826556202,14.6452541199824,0.2608358698564194,750.0000000000001,7.365596548030738,2447.9017330426223,3059877.166303278,True
9.0,0.9191525423728814,1.0332754105835642,0.1141228682106828,15.298297569286962,0.2703693940387209,750.0,6.048470957824168,1399.9984771911738,3149996.573680141,True
4.0,1.3989830508474577,1.5642303626403362,0.1652473117928785,14.92146747800778,0.2710564778066416,749.9999999999999,7.465591972855579,3076.643686553467,3076643.6865534675,True
6.0,1.1464406779661018,1.279535187437995,0.1330945094718931,14.792951653141158,0.2738555161717829,749.9999999999999,7.024238326761997,2028.7404307020408,3043110.646053062,True
5.0,1.2474576271186442,1.3949000654073491,0.1474424382887051,14.926188169974926,0.2763044711739107,750.0,7.325634638702165,2447.901733042614,3059877.1663032677,True
4.0,1.3737288135593222,1.5416854102087627,0.1679565966494405,15.180937444187895,0.2856633624074786,750.0,7.4436895209168465,3076.643686553481,3076643.686553481,True
6.0,1.121186440677966,1.2569578762061744,0.1357714355282082,15.108308633302352,0.2919907690154134,750.0000000000001,6.969836277793209,2028.7404307020383,3043110.6460530576,True
9.0,0.8938983050847458,1.0108762821431132,0.1169779770583674,15.705745580319109,0.2930615928348573,750.0,5.974349507919212,1399.9984771911777,3149996.57368015,True
5.0,1.2222033898305085,1.372361755198,0.1501583653674914,15.217860039422426,0.2930789848124565,750.0000000000002,7.283422769896568,2447.901733042614,3059877.1663032677,True
4.0,1.3484745762711865,1.5192257020262705,0.1707511257550837,15.449376888935962,0.3013884924808817,750.0000000000001,7.419773507656705,3076.6436865534797,3076643.6865534796,True
5.0,1.196949152542373,1.3499196030834038,0.1529704505410307,15.520885092034778,0.3113041915266596,749.9999999999999,7.238889512658468,2447.9017330426095,3059877.166303262,True
6.0,1.0959322033898309,1.2344842899865107,0.13855208659668,15.43708347372773,0.3118404813728674,750.0000000000002,6.913039838823594,2028.7404307020383,3043110.6460530576,True
4.0,1.3232203389830508,1.4968550752647625,0.1736347362817116,15.7272497533372,0.3183440259930369,750.0000000000001,7.393769766510641,3076.6436865534706,3076643.686553471,True
9.0,0.8686440677966102,0.9886147856897264,0.119970717893116,16.134936528345044,0.3184924418686836,750.0000000000002,5.897574541582569,1399.9984771911725,3149996.573680138,True
5.0,1.1716949152542373,1.327578485608133,0.1558835703538956,15.835925905549905,0.331144922903251,750.0000000000002,7.191961271331366,2447.901733042615,3059877.1663032686,True
3.0,1.5,1.7048290336272154,0.2048290336272153,16.04355805032234,0.332435140330794,750.0000000000003,7.086258830539147,4124.546942404928,3093410.206803696,True
6.0,1.070677966101695,1.2121201982032443,0.1414422321015493,15.780133738187777,0.3336181014793511,749.9999999999998,6.853773798460114,2028.7404307020497,3043110.6460530744,True
4.0,1.297966101694915,1.4745775842581337,0.1766114825632181,16.015052049240165,0.336656137527771,750.0000000000003,7.365601989721792,3076.643686553476,3076643.686553476,True
9.0,0.8433898305084746,0.9665004315421774,0.1231106010337027,16.587621130461425,0.3471003622458126,750.0000000000001,5.818040541931679,1399.9984771911754,3149996.5736801447,True
3.0,1.4747457627118643,1.682651805494798,0.2079060427829335,16.30142383492845,0.349275568898168,750.0000000000001,7.082980145990936,4124.546942404914,3093410.2068036855,True
5.0,1.1464406779661018,1.305343590443652,0.15890291247755,16.163696846194682,0.3527894142674849,750.0000000000002,7.14256219464322,2447.901733042609,3059877.166303261,True
4.0,1.2727118644067796,1.452397514680206,0.1796856502734263,16.31331465451775,0.3564671277157485,749.9999999999998,7.335191686783499,3076.6436865534843,3076643.6865534843,True
6.0,1.0454237288135593,1.1898717748409098,0.1444480460273505,16.138390525923683,0.3575703681710375,749.9999999999999,6.791960039732396,2028.7404307020329,3043110.6460530492,True
3.0,1.4494915254237288,1.6605624698196433,0.2110709443959144,16.567498804158003,0.3673266319475115,749.9999999999998,7.07812256470072,4124.5469424049215,3093410.206803691,True
5.0,1.121186440677966,1.2832204392765396,0.1620339985985734,16.504969184562277,0.3764533182447231,750.0,7.09061408032165,2447.9017330426095,3059877.166303262,True
4.0,1.2474576271186442,1.4303193987022396,0.1828617715835954,16.622606405543493,0.3779379057044727,750.0,7.30245814234277,3076.643686553477,3076643.686553477,True
9.0,0.818135593220339,0.9445435547713495,0.1264079615510106,17.065740281103803,0.3794123420739127,750.0000000000002,5.735635812124501,1399.9984771911793,3149996.5736801536,True
6.0,1.0201694915254238,1.1677456312210517,0.1475761396956276,16.5128664548547,0.3839835984186516,750.0000000000003,6.727517368452608,2028.7404307020336,3043110.64605305,True
