row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,util,f_struct,f_tape_min,f_tape_built,fill,n_tp,n_tot,pitch,i0,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m
45,40,6.0,0.6066565656565657,0.7115491276400367,0.10489256198347109,6.937243320964003,5.520646561907718,6.937243320964003,1434.2506705200733,42.883462402657976,1874.2317658902723,1874.2317658904817,3123.7196098174695,127.28558360894827,16.38624029312529,43.7387367061668,85.12997639802843,626.387036837328,0.835182715783104,0.13590635085275016,0.0228805546801109,0.022880554680113456,0.8755339264873065,16.0,24000.0,6.555785123966943,1124.5390595341635,1124.539059534289,1.0000000000001117,99390.3677275403,51.34415726388653,51.34415726388653,81.20297416893585,81.20297416893585,4.0,4498.156238136654,20.300743542233963,12.836039315971632,49.628257822492365,49.628257822492365,2.5e+16,0.8640936491472498,0.011440277340056728,0.8526533718071931,5.5898122907938514,20178.91551655136,43.0,1,1,1,packing,99.39036772754031,66.26024515169354
45,41,6.0,0.6217979797979797,0.7266905417814508,0.10489256198347109,7.2878552215172245,5.514521287007378,7.2878552215172245,1222.2992281249146,42.88167363081738,1874.1535871981207,1874.7424171194762,3124.570695199127,126.0307425688666,16.207371444893724,42.88167363083853,86.82638655206068,746.2499999964707,0.9949999999952942,0.11635026673698001,0.02287336822340888,0.022880554680113456,0.8950900106030767,16.0,24000.0,6.555785123966943,1124.4921523188723,1124.8454502716856,1.0003141844539198,101673.6391882584,53.69448792716448,53.69448792716448,84.92720722381038,84.92720722381038,4.0,4497.968609275489,21.231801805952596,13.42362198179112,48.527908759129986,48.527908759129986,2.500000000000001e+16,0.88364973326302,0.011440277340056728,0.8722094559229633,5.718017776123063,21109.659618636415,43.0,0,1,1,mechanical,101.6736391882584,67.7824261255056
45,42,6.0,0.636939393939394,0.7418319559228651,0.10489256198347109,7.647110111766455,5.402939123424329,7.647110111766455,1129.8734922924373,42.05982973646569,1838.2347073526946,1884.0984657290774,3140.1641095484624,124.81526733145756,16.03357158816845,42.059829736469425,85.16494326732746,746.2499999993529,0.9949999999991372,0.11412387707524463,0.02232358366694496,0.022880554680113456,0.8973164002648121,16.0,24000.0,6.555785123966943,1102.9408244116166,1130.4590794374465,1.0249498925207614,103956.91064897654,53.96539945974682,53.96539945974682,88.72397027761761,88.72397027761761,4.0,4411.7632976464665,22.180992569404403,13.491349864936705,47.4782293461116,47.4782293461116,2.5e+16,0.8858761229247554,0.011440277340056728,0.8744358455846987,5.7326135083476215,21638.097459187604,43.0,0,1,1,mechanical,103.95691064897655,69.30460709931769
45,43,6.0,0.652080808080808,0.7569733700642791,0.10489256198347109,8.01500799171168,5.295398467235924,8.01500799171168,1046.9681782592259,41.268535698228106,1803.6510161222836,1893.2130454503133,3155.3550757505222,123.63722210598124,15.864588974535168,41.26853569824089,83.56047589599144,746.2499999977053,0.9949999999969404,0.111973837046899,0.021798146699550186,0.022880554680113456,0.8994664402931577,16.0,24000.0,6.555785123966943,1082.19060967337,1135.927827270188,1.0496559636689482,106240.18210969462,54.2276676638416,54.2276676638416,92.60691121570844,92.60691121570844,4.0,4328.76243869348,23.15172780392711,13.5569169159604,46.472207036097885,46.472207036097885,2.5e+16,0.888026162953101,0.011440277340056728,0.8765858856130443,5.746708708781383,22167.018259833367,43.0,0,1,1,mechanical,106.24018210969463,70.82678807312975
45,44,6.0,0.6672222222222222,0.7721147842056932,0.10489256198347109,8.39154886135291,5.222244245718421,8.39154886135291,949.8144741026771,40.74459059378192,1899.4686641552992,1899.4686641565793,3165.781106927632,122.49479944191982,15.700188716919463,42.62990597186673,82.97855698620133,516.7931555109955,0.6890575406813273,0.16056434978159428,0.021450520012591907,0.021450520012606365,0.850160910224709,15.0,22500.0,6.9928374655647385,1139.6811984931794,1139.6811984939475,1.000000000000674,101740.73772226194,55.13173622698737,55.13173622698737,84.89163495772988,84.89163495772988,4.0,4558.724793972718,21.22290873943247,13.782934056746843,48.53807505456901,48.53807505456901,2.5e+16,0.8394356502184057,0.010725260006303182,0.8287103902121026,5.795037064777965,21404.432947162717,43.0,1,1,1,packing,101.74073772226194,67.82715848150796
45,45,6.0,0.6823636363636364,0.7872561983471075,0.10489256198347109,8.77673272069014,5.21736529525511,8.77673272069014,820.9058916933691,40.75357460061555,1899.8874888191465,1899.8874888192158,3166.4791480320264,121.3863095647335,15.540151386685183,41.85998599012766,84.53825187040563,592.0424587749915,0.789389945033322,0.1427908600429193,0.02145052001260558,0.021450520012606365,0.867934399963384,15.0,22500.0,6.9928374655647385,1139.9324932914878,1139.9324932915295,1.0000000000000364,103881.30471668519,57.4910759862707,57.4910759862707,88.48551157506351,88.48551157506351,4.0,4559.729973165951,22.121377893765878,14.372768996567675,47.542160601152744,47.542160601152744,2.5e+16,0.8572091399570807,0.010725260006303182,0.8464838799507776,5.919324189716401,22317.504123175342,43.0,1,1,1,packing,103.8813047166852,69.2542031444568
45,46,6.0,0.6975050505050506,0.8023976124885217,0.10489256198347109,9.170559569723373,5.212400398989447,9.170559569723373,711.8755289413796,40.76272132449594,1900.3138991753997,1900.3138991762776,3167.189831960463,120.31017076725325,15.384271749611262,41.11260442471318,86.09598849149512,689.4730978998283,0.9192974638664377,0.12487215056504464,0.021450520012596452,0.021450520012606365,0.8858531094412586,15.0,22500.0,6.9928374655647385,1140.1883395052396,1140.1883395057664,1.000000000000462,106021.87171110843,59.91973172250895,59.91973172250895,92.18211440293078,92.18211440293078,4.0,4560.753358020958,23.045528600732695,14.979932930627237,46.57916137718077,46.57916137718077,2.5000000000000004e+16,0.8751278494349554,0.010725260006303182,0.8644025894286522,6.044626812687854,23253.504112550687,43.0,0,1,1,mechanical,106.02187171110843,70.68124780740561
45,47,6.0,0.7126464646464646,0.8175390266299357,0.10489256198347109,9.573029408452602,5.158044853257502,9.573029408452602,643.3334921657732,40.38598111769836,1882.7506789562078,1904.9959843191687,3174.9933071986147,119.26490073672008,15.232357624951154,40.385981117716454,85.99975956494127,746.2499999967663,0.9949999999956884,0.11524255888149271,0.021200034777045476,0.021450520012606365,0.8954827011248105,15.0,22500.0,6.9928374655647385,1129.6504073737246,1142.9975905915012,1.0118153219178727,108162.43870553163,61.24565710536606,61.24565710536606,95.98804969383582,95.98804969383582,4.0,4518.601629494899,23.997012423458955,15.311414276341514,45.64638763212044,45.64638763212044,2.4999999999999996e+16,0.8847574411185073,0.010725260006303182,0.8740321811122042,6.1119649821906865,23984.028388435425,43.0,0,1,1,mechanical,108.16243870553163,72.10829247035443
45,48,6.0,0.7277878787878788,0.8326804407713498,0.10489256198347109,9.984142236877833,5.06154175200792,9.984142236877833,603.07885700535,39.67871388642389,1849.7786470027258,1913.3711883221808,3188.951980536968,118.24910871269289,15.084228853793661,39.67871388642634,84.44631153474697,746.2499999995475,0.9949999999993968,0.11316088647879152,0.02073759348347762,0.021450520012606365,0.8975643735275117,15.0,22500.0,6.9928374655647385,1109.8671882016354,1148.0227129933085,1.034378460051151,110303.00569995485,61.53419579985097,61.53419579985097,99.90897428652397,99.90897428652397,4.0,4439.4687528065415,24.977243571630993,15.383548949962742,44.74172742435653,44.74172742435653,2.5e+16,0.8868391135212085,0.010725260006303182,0.8761138535149053,6.126521778959327,24516.22627804474,43.0,0,1,1,mechanical,110.30300569995485,73.53533713330323
45,49,6.0,0.742929292929293,0.8478218549127641,0.10489256198347109,10.403898054999072,4.967487118789275,10.403898054999072,566.6835910402142,38.989691561774386,1817.6571728265951,1921.6119456922715,3202.686576153786,117.26148838422189,14.939716364664967,38.989691561796,82.91823668553104,746.2499999958598,0.9949999999944796,0.1111132149896028,0.020290096368925377,0.021450520012606365,0.8996120450167004,15.0,22500.0,6.9928374655647385,1090.5943036959573,1152.9671674153628,1.057191628003216,112443.5726943781,61.81868321742693,61.81868321742693,103.94971327057999,103.94971327057999,4.0,4362.377214783829,25.987428317644998,15.454670804356732,43.863506825920844,43.863506825920844,2.5e+16,0.8888867850103972,0.010725260006303182,0.8781615250040941,6.140840812866094,25049.699523007148,43.0,0,1,1,mechanical,112.4435726943781,74.96238179625207
