solenoid_length_m,ri,rf,th,b0,scan,stress,margin,rebco_pancake_length,rebco_total_length,converged
10.0,1.5,1.583089534605125,0.083089534605125,10.218286970048466,0.0365147350061632,749.9999999999999,7.593614560779657,1609.5791283614667,4023947.820903667,True
10.0,1.4747457627118643,1.5591816889679246,0.0844359262560601,10.388566376381728,0.0382753119069314,749.9999999999995,7.554858156466246,1609.57912836145,4023947.820903625,True
10.0,1.4494915254237288,1.53531695647885,0.0858254310551211,10.56454306811892,0.0401557910544796,750.0000000000002,7.514805834184242,1609.5791283614549,4023947.820903637,True
10.0,1.4242372881355934,1.5114973792541289,0.0872600911185355,10.74650429662548,0.0421668392724152,750.0000000000001,7.473421364541585,1609.5791283614649,4023947.820903662,True
10.0,1.3989830508474577,1.4877251262026636,0.0887420753552059,10.93475673178113,0.0443203048920761,750.0,7.430667082492822,1609.5791283614574,4023947.820903643,True
10.0,1.3737288135593222,1.464002502654751,0.0902736890954287,11.12962811426255,0.0466293754642058,750.0000000000001,7.386503807256753,1609.5791283614644,4023947.820903661,True
8.0,1.5,1.6040212180007505,0.1040212180007502,11.433149947212613,0.0490174047308605,750.0000000000002,7.946744698342071,2028.7404307020356,4057480.861404071,True
10.0,1.3484745762711865,1.4403319608430645,0.0918573845718779,11.331469078014043,0.0491087602471272,750.0,7.340890756721965,1609.5791283614512,4023947.820903628,True
8.0,1.4747457627118643,1.580430046675021,0.1056842839631564,11.62243665035002,0.0514026892145779,750.0,7.907943761396348,2028.740430702033,4057480.8614040664,True
10.0,1.3232203389830508,1.416716111320363,0.0934957723373122,11.540655163586395,0.0517749019710461,750.0,7.293785455899622,1609.57912836146,4023947.8209036505,True
8.0,1.4494915254237288,1.5568910527303503,0.1073995273066215,11.81799783877498,0.0539521566120596,750.0000000000001,7.867642670780808,2028.7404307020256,4057480.861404051,True
10.0,1.297966101694915,1.393157735407361,0.0951916337124456,11.75758904593747,0.0546462233096303,750.0,7.245143638946928,1609.5791283614556,4023947.820903639,True
8.0,1.4242372881355934,1.5334066390597243,0.1091693509241309,12.020146191481231,0.0566805809832547,750.0000000000002,7.825800903374864,2028.7404307020208,4057480.8614040418,True
10.0,1.2727118644067796,1.3696597987741526,0.0969479343673729,11.98270300367134,0.0577434146389051,749.9999999999998,7.1949191442391,1609.579128361462,4023947.820903654,True
8.0,1.3989830508474577,1.5099793522942857,0.110996301446828,12.229215242741343,0.0596043920660437,750.0,7.782376532348449,2028.7404307020292,4057480.8614040585,True
10.0,1.2474576271186442,1.3462254662695805,0.0987678391509363,12.216461660631614,0.0610897710864462,750.0,7.143063801921038,1609.5791283614583,4023947.8209036463,True
8.0,1.3737288135593222,1.486611893198663,0.1128830796393407,12.44556113130856,0.0627418988367879,749.9999999999998,7.737326154670619,2028.740430702032,4057480.8614040646,True
10.0,1.2222033898305085,1.322858118125091,0.1006547282945824,12.459365035364424,0.0647115886438823,749.9999999999998,7.0895273133181025,1609.5791283614528,4023947.820903632,True
8.0,1.3484745762711865,1.4633071279285037,0.1148325516573172,12.66956452724113,0.0661135485800472,749.9999999999998,7.690604813747431,2028.740430702035,4057480.8614040697,True
10.0,1.196949152542373,1.2995613676730222,0.1026122151306492,12.711951939352089,0.0686386313274644,750.0000000000003,7.034257121528247,1609.5791283614617,4023947.8209036537,True
8.0,1.3232203389830508,1.44006810022826,0.1168477612452092,12.901632757658671,0.0697422279827746,750.0,7.642165916824452,2028.7404307020297,4057480.861404059,True
10.0,1.1716949152542373,1.2763390807339974,0.10464416547976,12.974803771243147,0.0729046841482105,749.9999999999999,6.977198272456543,1609.579128361458,4023947.820903646,True
8.0,1.297966101694915,1.416898044654486,0.1189319429595705,13.142202155713049,0.0736536141298735,749.9999999999999,7.591961146748186,2028.7404307020483,4057480.8614040967,True
6.0,1.5,1.6349163457581304,0.1349163457581303,13.020786469072029,0.0760199358452529,750.0000000000001,8.1673299173312,2657.4823842129085,3986223.576319363,True
10.0,1.1464406779661018,1.2531953968442615,0.1067547188781599,13.248548761756384,0.0775482101562979,749.9999999999998,6.918293265480956,1609.5791283614574,4023947.820903643,True
8.0,1.2727118644067796,1.3938004009177178,0.1210885365109382,13.391740660504963,0.0778765849600927,750.0000000000001,7.539940367656636,2028.74043070204,4057480.86140408,True
6.0,1.4747457627118643,1.611777441914273,0.1370316792024084,13.234345639425571,0.079767715639521,749.9999999999999,8.133253019087713,2657.482384212898,3986223.576319347,True
