row_i,col_j,solenoid_length_m,ri,rf,th,a,v,v_bore,b0,scan,je_sc,je_max,je_coil,stress,length_sc,j_crit,margin,converged,f_sc,length_sc_km,pancake_length_m
15,38,5.0,0.9696610169491526,1.1359941720701323,0.1663331551209796,1.1003122629506186,14.76929446118386,14.76929446118386,17.981669298321385,1.026491615773154,612.5049189419655,612.5049189419655,93.35372652853152,749.9999999999999,1397515.9887819912,1020.8415315699424,1.6666666666666667,True,0.1524130233758608,1397.5159887819912,1118.0127910255928
15,39,5.0,0.9949152542372882,1.1576254291870445,0.162710174949756,1.1003122629506186,15.548627392341016,15.548627392341016,17.55758876592306,0.9514257851715966,619.5401886659514,619.5401886659514,93.49655430471957,750.0000000000001,1383760.1811680123,1032.566981109919,1.6666666666666663,True,0.1509128156900435,1383.7601811680124,1107.0081449344098
16,37,5.0,0.9444067796610168,1.1247637624861035,0.1803569828250866,1.1724089389945165,14.009997869728608,14.009997869728608,18.973064983593368,0.9874862448935742,596.7229267799062,596.7229267799062,90.6079336692637,750.0000000000005,1483513.070727162,994.5382112998436,1.6666666666666667,True,0.1518425547317428,1483.513070727162,1186.8104565817296
17,35,5.0,0.8938983050847458,1.0932486544749769,0.1993503493902311,1.244505615038414,12.55151370592384,12.55151370592384,20.50288639047774,1.0446261487751012,574.0457667695023,574.0457667695023,88.0829361983858,750.0,1591332.3035904863,956.7429446158372,1.6666666666666667,True,0.1534423582532121,1591.3323035904866,1273.065842872389
17,36,5.0,0.9191525423728814,1.113992745411072,0.1948402030381907,1.244505615038414,13.270737617975268,13.270737617975268,19.989229391616806,0.9602261144466574,581.4460559599423,581.4460559599423,88.14333231815226,750.0000000000001,1572156.0477500055,969.0767599332372,1.6666666666666667,True,0.1515933101870154,1572.1560477500057,1257.7248382000046
18,34,5.0,0.8686440677966102,1.08334207060465,0.2146980028080397,1.3166022910823116,11.85232613357432,11.85232613357432,21.584581606376705,1.0294882941757757,559.1185685715835,559.1185685715835,85.89722831669361,749.9999999999999,1685576.9949998253,931.8642809526392,1.6666666666666667,True,0.1536297185338359,1685.5769949998253,1348.4615959998605
19,33,5.0,0.8433898305084746,1.0739380877753637,0.2305482572668891,1.388698967126209,11.17317490092671,11.17317490092671,22.699552907280943,1.0245898721217257,544.5978494510564,544.5978494510564,83.93026022458437,750.0000000000001,1783485.217609015,907.6630824184274,1.6666666666666667,True,0.1541141969421737,1783.485217609015,1426.7881740872122
20,32,5.0,0.818135593220339,1.0650500193931034,0.2469144261727643,1.460795643170107,10.51406000798101,10.51406000798101,23.851250315425805,1.0294260563795994,530.442622846811,530.442622846811,82.15942535525528,750.0000000000001,1885502.8711713136,884.0710380780183,1.6666666666666667,True,0.1548884305607215,1885.5028711713137,1508.402296937051
21,31,5.0,0.7928813559322034,1.0566908839608231,0.2638095280286199,1.532892319214005,9.874981454737217,9.874981454737217,25.043308132465658,1.043887054455022,516.6171024738929,516.6171024738929,80.56634513565777,750.0,1992119.0351325911,861.0285041231549,1.6666666666666667,True,0.1559498219277964,1992.1190351325913,1593.695228106073
22,31,5.0,0.7928813559322034,1.0674945943618024,0.2746132384295989,1.6049889952579026,9.874981454737217,9.874981454737217,25.55095831636564,0.963366469397703,510.9666386744448,510.9666386744449,79.02286514139206,750.0000000000001,2068478.633208969,851.6110644574081,1.666666666666667,True,0.1546536684790107,2068.478633208969,1654.782906567175
23,30,5.0,0.7676271186440679,1.0597567373837904,0.2921296187397225,1.6770856713018003,9.255939241195335,9.255939241195335,26.78324555053529,0.9901176450964204,497.7992084344872,497.7992084344872,77.70402032623784,749.9999999999999,2181540.5502803843,829.6653473908121,1.6666666666666667,True,0.1560951062389326,2181.540550280384,1745.2324402243073
24,29,5.0,0.7423728813559323,1.0525680637711816,0.3101951824152493,1.749182347345698,8.656933367355364,8.656933367355364,28.06448237200515,1.026517129982182,484.8757553586235,484.8757553586236,76.5238595310128,750.0000000000001,2300489.3996574488,808.1262589310394,1.666666666666667,True,0.1578215835403324,2300.4893996574488,1840.391519725959
25,29,5.0,0.7423728813559323,1.063413660631072,0.3210407792751397,1.8212790233895957,8.656933367355364,8.656933367355364,28.550887486323113,0.958331793293789,480.1603902942781,480.1603902942781,75.27398411791093,750.0000000000001,2379325.23958107,800.2673171571302,1.6666666666666667,True,0.156768416636319,2379.32523958107,1903.460191664856
26,28,5.0,0.7171186440677967,1.056853515421823,0.3397348713540263,1.8933756994334936,8.0779638332173,8.0779638332173,29.883063514522146,1.00577563268201,467.7470194082315,467.7470194082315,74.30504293194068,750.0000000000002,2506471.746392047,779.5783656803859,1.6666666666666667,True,0.1588573306697869,2506.471746392047,2005.1773971136377
28,27,5.0,0.6918644067796611,1.061722529783525,0.369858123003864,2.037569051521289,7.519030638781147,7.519030638781147,31.74370743536891,1.003162192883285,451.5429441007825,451.5429441007825,72.41688541296828,750.0000000000001,2723151.92557658,752.5715735013042,1.6666666666666667,True,0.1603765186878994,2723.1519255765797,2178.5215404612636
30,26,5.0,0.6666101694915254,1.067167119265957,0.4005569497744317,2.1817624036090844,6.980133784046901,6.980133784046901,33.6547779738123,1.0173612411694295,436.1331402850596,436.13314028505965,70.81237827903159,749.9999999999999,2951999.637434037,726.8885671417661,1.666666666666667,True,0.1623641308999085,2951.999637434037,2361.5997099472297
31,26,5.0,0.6666101694915254,1.077865828936127,0.4112556594446015,2.253859079652982,6.980133784046901,6.980133784046901,34.10126879114919,0.965116978057001,432.6978027398983,432.6978027398983,69.93377969927782,750.0000000000001,3035622.924968129,721.1630045664972,1.6666666666666667,True,0.1616226827509825,3035.6229249681287,2428.498339974503
32,25,5.0,0.6413559322033898,1.0731785236561928,0.431822591452803,2.3259557556968797,6.461273269014567,6.461273269014567,35.62490239816868,1.0482531249603877,421.4097167842669,421.4097167842669,69.45593826998862,750.0000000000002,3194662.9165552,702.3495279737782,1.6666666666666667,True,0.1648180749129364,3194.6629165552,2555.7303332441597
33,25,5.0,0.6413559322033898,1.083817894474274,0.4424619622708842,2.3980524317407776,6.461273269014567,6.461273269014567,36.06110031626077,0.9984469677506878,418.2961983431251,418.2961983431251,68.6629732486227,750.0000000000001,3280319.277376914,697.1603305718752,1.6666666666666663,True,0.164149168748359,3280.3192773769138,2624.255421901531
