candidate_rank,source_file,pareto_rank,row_i,col_j,schema,solenoid_length_m,n_pc,n_par,ri,rf,th,v,valid,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,sigma_tape,util,f_struct,f_struct_tape,f_filler,f_tape_min,f_tape_built,fill,n_tp_min,n_tp,n_bund,n_tape,n_tot,n_par_min,pitch,pitch_turn,i0,i_tape,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m,piece_length_m,scan_error_yrs,abs_scan_error_yrs,target_scan_yrs,scan_margin_yrs,search_pool,pick_rule
1,thickness_grids_L3000mm.csv,108,78,96,2,3.0,750,10,5.18993288590604,5.38893288590604,0.199,253.8601959537312,1,1.1917412051318936,253.8601959537312,4.059738594172181,17.465903633523777,3475.7148230712287,3498.3720146830074,5830.620024471679,40.58832876003092,2.7694406682701858,17.465903644886584,138.8804272217616,749.9999968770995,55274.41003426107,0.9999999958361326,0.1851739037333883,0.0025125628140703,0.182661340919318,0.0049925804231847,0.0050251256281407,0.817338659080682,10.0,10.0,1.0,7500.0,750.0,10.0,19.899999999999984,198.99999999999983,13902.859292284917,1390.2859292284916,1399.348805873203,1.006518714211357,249258.6524402801,756.4702899806598,756.4702899806598,7.827329510131558,7.827329510131558,0.0719276502032159,1000.0,108.82226081370848,10517.10000039508,21.43513040825453,21.43513040825453,2.5000000000000004e+16,0.8148260962666116,0.0025125628140703,0.8123135334525413,161.6503931570556,144855.9203517057,33.0,0,1,1,mechanical,249.2586524402801,332.34486992037347,33.23448699203735,0.05973859417218108,0.05973859417218108,4,0.2,pareto,closest
2,thickness_grids_L3000mm.csv,107,79,95,2,3.0,750,10,5.136912751677852,5.338912751677852,0.202,248.69984028501975,1,1.2092055739065444,248.69984028501975,4.10162243180865,17.301247531632114,3494.8520013896864,3494.852001599498,5824.753335999165,40.46444384490815,2.828109993388176,17.50501911877786,137.1099433430444,697.3802215724339,55392.41711058992,0.929840295429912,0.1966071579057585,0.0024752475247524,0.194131910381006,0.0049504950492077,0.0049504950495049,0.8058680896189939,10.0,10.0,1.0,7500.0,750.0,10.0,20.199999999999996,201.99999999999991,13979.408005558747,1397.9408005558748,1397.9408006397996,1.0000000000600346,246830.82331223157,753.5808711177359,753.5808711177359,7.71227133344501,7.71227133344501,0.0715337873822955,1000.0,107.8129876198024,10534.614462539212,21.53522738207643,21.53522738207643,2.5e+16,0.8033928420942414,0.0024752475247524,0.800917594569489,161.78535410303675,143564.38679213438,33.0,0,1,1,mechanical,246.83082331223156,329.1077644163088,32.91077644163088,0.10162243180865005,0.10162243180865005,4,0.2,pareto,closest
3,thickness_grids_L3000mm.csv,106,78,95,2,3.0,750,10,5.136912751677852,5.335912751677852,0.199,248.69984028501975,1,1.2086856079406711,248.69984028501975,4.108684915736777,17.549924226636573,3492.434921100675,3494.9566909341247,5824.927818223541,40.76597791315266,2.807604760051894,17.549924234318052,139.00039202676277,749.9999979004954,55322.15602665154,0.9999999972006606,0.185333856554496,0.0025125628140703,0.1828212937404257,0.0050214997719888,0.0050251256281407,0.8171787062595743,10.0,10.0,1.0,7500.0,750.0,10.0,19.899999999999984,198.99999999999983,13969.739684402704,1396.9739684402705,1397.98267637365,1.0007220663778769,246760.1374775258,752.5531302838518,752.5531302838518,7.712417570003727,7.712417570003727,0.0715832952217789,1000.0,107.74046579036572,10512.971328747804,21.54247401568929,21.54247401568929,2.5000000000000004e+16,0.8146661434455039,0.0025125628140703,0.8121535806314336,161.61856254565515,143375.76523262623,33.0,0,1,1,mechanical,246.7601374775258,329.01351663670107,32.901351663670106,0.1086849157367773,0.1086849157367773,4,0.2,pareto,closest
4,thickness_grids_L3000mm.csv,110,79,97,2,3.0,750,10,5.242953020134228,5.4449530201342276,0.202,259.0735402619212,1,1.1860119205365798,259.0735402619212,3.867599659077655,17.287192036792177,3492.012791432019,3499.5284646461187,5832.547441076865,40.11598870552122,2.752213355853226,17.287192046895193,139.27564407885816,749.9999972013466,56267.360207858685,0.999999996268462,0.1857008594647606,0.0024752475247524,0.1832256119400082,0.0049398632448444,0.0049504950495049,0.8167743880599918,10.0,10.0,1.0,7500.0,750.0,10.0,20.199999999999996,201.99999999999991,13968.051165728077,1396.8051165728075,1399.8113858584477,1.0021522467593875,251827.85323774017,774.809373036231,774.809373036231,7.942426912689003,7.942426912689003,0.0715919485213222,1000.0,110.94022549649569,10822.576966255769,21.229534916897116,21.229534916897116,2.5000000000000004e+16,0.8142991405352393,0.0024752475247524,0.8118238930104869,163.9884263881183,148459.1980023896,33.0,0,1,1,mechanical,251.82785323774016,335.7704709836536,33.577047098365355,-0.1324003409223451,0.1324003409223451,4,0.2,pareto,closest
5,thickness_grids_L3000mm.csv,111,80,97,2,3.0,750,10,5.242953020134228,5.448953020134228,0.206,259.0735402619212,1,1.18801930521082,259.0735402619212,3.841525655468774,16.98603485703413,3499.1231805490374,3499.1231810580425,5831.871968430071,39.7281361592709,2.778623328781918,17.22258540526691,137.1036143856666,688.6670185762441,56486.689126894744,0.918222691434992,0.1990854951484619,0.0024271844660194,0.1966583106824425,0.0048543689313326,0.0048543689320388,0.8033416893175575,10.0,10.0,1.0,7500.0,750.0,10.0,20.60000000000004,206.0000000000004,13996.492722196152,1399.649272219615,1399.649272423217,1.0000000001454663,251922.1010173479,777.9425521788867,777.9425521788867,7.942168150934426,7.942168150934426,0.071446470187075,1000.0,111.16249872301177,10888.467269858484,21.20829970507621,21.20829970507621,2.5e+16,0.800914504851538,0.0024271844660194,0.7984873203855186,164.48838799941714,148966.16931223037,33.0,0,1,1,mechanical,251.9221010173479,335.8961346897972,33.58961346897972,-0.15847434453122622,0.15847434453122622,4,0.2,pareto,closest
6,thickness_grids_L3000mm.csv,112,79,98,2,3.0,750,10,5.295973154362415,5.497973154362415,0.202,264.33987320958977,1,1.169714488367575,264.33987320958977,3.8224885610187096,17.20652971802458,3475.7190030409647,3502.822660580032,5838.0377676333865,39.947413359121605,2.715659051808939,17.206529725655052,139.14593205485562,749.9999978746931,56214.95655016166,0.9999999971662576,0.1855279099322124,0.0024752475247524,0.18305266240746,0.0049121897924388,0.0049504950495049,0.81694733759254,10.0,10.0,1.0,7500.0,750.0,10.0,20.199999999999996,201.99999999999991,13902.87601216386,1390.287601216386,1401.1290642320128,1.0077980002167477,254326.36820049444,778.7722967200433,778.7722967200433,8.058072866699423,8.058072866699423,0.0719275637015739,1000.0,112.03038796270388,10827.174683006848,21.12599059912845,21.12599059912845,2.5e+16,0.8144720900677875,0.0024752475247524,0.8119968425430351,164.02336219369303,149963.98302002982,33.0,0,1,1,mechanical,254.32636820049444,339.1018242673259,33.91018242673259,-0.1775114389812904,0.1775114389812904,4,0.2,pareto,closest
0,thickness_grids_L3000mm.csv,89,73,85,2,3.0,750,10,4.606711409395972,4.786711409395972,0.18,200.0106587692252,1,1.3201746847162317,200.0106587692252,5.968133454197684,19.182298807444937,3452.813785340083,3472.6654174893906,5787.7756958156515,44.974266802380654,3.0952436458310544,19.182298818544492,136.43769794905938,749.9999971804493,49117.5712616613,0.9999999962405992,0.1819169312826445,0.0027777777777777,0.1791391535048667,0.0055237969977865,0.0055555555555555,0.8208608464951332,10.0,10.0,1.0,7500.0,750.0,10.0,17.99999999999997,179.99999999999972,13811.255141360332,1381.1255141360332,1389.0661669957562,1.005749407116478,221327.31089684623,628.0101489775865,628.0101489775865,6.584614611552852,6.584614611552852,0.0724047155573367,1000.0,90.9417924076857,8673.608398893159,23.44786188708221,23.44786188708221,2.4999999999999996e+16,0.8180830687173555,0.0027777777777777,0.8153052909395777,146.75495236912374,116808.08876477908,33.0,0,1,1,mechanical,221.32731089684623,295.10308119579497,29.5103081195795,-0.03186654580231618,0.03186654580231618,6,0.2,pareto,closest
1,thickness_grids_L3000mm.csv,88,73,84,2,3.0,750,10,4.553691275167784,4.733691275167784,0.18,195.43317813477776,1,1.339984561749098,195.43317813477776,6.074088304789924,19.270761587795825,3468.7370858032427,3468.737086441035,5781.228477401725,45.213393487318285,3.1438949094602657,19.29583878096553,136.24632975867206,743.7116549656176,49048.67871312186,0.9916155399541569,0.1831977875416929,0.0027777777777777,0.1804200097639151,0.005555555554534,0.0055555555555555,0.8195799902360849,10.0,10.0,1.0,7500.0,750.0,10.0,17.99999999999997,179.99999999999972,13874.948343212973,1387.4948343212973,1387.4948345764142,1.0000000001838687,218828.79593409193,623.1712909876593,623.1712909876593,6.474029639532475,6.474029639532475,0.072072340398237,1000.0,89.82682682094278,8646.469471427112,23.592935099670143,23.592935099670143,2.5000000000000004e+16,0.8168022124583071,0.0027777777777777,0.8140244346805293,146.52439824249504,115308.6485925773,33.0,0,1,1,mechanical,218.82879593409191,291.77172791212257,29.177172791212257,0.07408830478992368,0.07408830478992368,6,0.2,pareto,closest
2,thickness_grids_L3000mm.csv,90,74,85,2,3.0,750,10,4.606711409395972,4.790711409395972,0.184,200.0106587692252,1,1.3267582552411503,200.0106587692252,5.850553217331361,18.86608045350843,3471.3588034455543,3471.3588054741863,5785.598009123644,44.482645999454675,3.12824478514142,19.081742209377293,134.90977002140517,698.1536793987077,49646.79536787714,0.9308715725316103,0.1932379274110502,0.0027173913043478,0.1905205361067024,0.0054347826055196,0.0054347826086956,0.8094794638932976,10.0,10.0,1.0,7500.0,750.0,10.0,18.400000000000016,184.00000000000017,13885.435213782215,1388.5435213782216,1388.5435221896746,1.0000000005843914,221421.55867645395,634.785630117698,634.785630117698,6.5847317853916065,6.5847317853916065,0.0720179083049146,1000.0,91.43186660618764,8814.274741639218,23.38493726281158,23.38493726281158,2.5e+16,0.8067620725889497,0.0027173913043478,0.8040446812846019,147.94422135636688,117801.60311535368,33.0,0,1,1,mechanical,221.4215586764539,295.22874490193857,29.52287449019386,-0.14944678266863942,0.14944678266863942,6,0.2,pareto,closest
0,thickness_grids_L4000mm.csv,99,72,68,2,4.0,1000,10,3.7053691275167786,3.882369127516778,0.177,172.53325727026842,1,1.9632831770165111,172.53325727026842,1.996947941408182,18.926041978990007,3349.9094302812323,3349.9094321252956,5583.182386875493,49.426394476206305,5.127221469942873,19.26240239827944,109.96715755482832,659.7076995282519,38928.37377440923,0.8796102660376692,0.1666907292933891,0.0028248587570621,0.1638658705363269,0.0056497175110142,0.0056497175141242,0.8361341294636729,10.0,10.0,1.0,10000.0,1000.0,10.0,17.700000000000003,177.00000000000006,13399.63772112493,1339.963772112493,1339.9637728501184,1.0000000005504817,238375.82759375655,649.4203512319772,649.4203512319772,7.233854619866776,7.233854619866776,0.0746288833184997,1000.0,96.93103123350068,8701.997435234201,22.711906184532815,22.711906184532815,2.5e+16,0.8333092707066109,0.0028248587570621,0.8304844119495487,146.99574091507014,126011.35879694798,33.0,0,1,1,mechanical,238.37582759375655,238.37582759375655,23.837582759375657,-0.0030520585918178966,0.0030520585918178966,2,0.2,pareto,closest
1,thickness_grids_L4000mm.csv,98,71,68,2,4.0,1000,10,3.7053691275167786,3.878369127516778,0.173,172.53325727026842,1,1.961125766120665,172.53325727026842,2.005749725969022,19.334463174955665,3344.8621292673306,3350.3053989858163,5583.842331643027,50.011406033348514,5.072737530099392,19.334463188639383,112.09529154044294,749.9999959177339,38784.97087299326,0.9999999945569789,0.1494603895341066,0.0028901734104046,0.146570216123702,0.0057709554420944,0.0057803468208092,0.853429783876298,10.0,10.0,1.0,10000.0,1000.0,10.0,17.300000000000004,173.00000000000006,13379.448517069324,1337.9448517069325,1340.1221595943266,1.0016273524911108,238250.16388761305,647.2962227064878,647.2962227064878,7.231970448399554,7.231970448399554,0.0747414961628809,1000.0,96.7597762913286,8660.466486994896,22.7319961787141,22.7319961787141,2.5e+16,0.8505396104658933,0.0028901734104046,0.8476494370554887,146.64335261059958,125644.02950202215,33.0,0,1,1,mechanical,238.250163887613,238.250163887613,23.825016388761306,0.005749725969022013,0.005749725969022013,2,0.2,pareto,closest
2,thickness_grids_L4000mm.csv,100,71,69,2,4.0,1000,10,3.7583892617449663,3.9313892617449664,0.173,177.5061404739893,1,1.9260676312272411,177.5061404739893,1.9609981965862109,19.19688698209322,3321.0614479021274,3356.7542841913414,5594.590473652236,49.728575633696025,4.989381870323109,19.196886988532608,111.76629114882928,749.9999980602132,38671.13673749494,0.9999999974136176,0.1490217219171995,0.0028901734104046,0.1461315485067949,0.0057188835871904,0.0057803468208092,0.8538684514932051,10.0,10.0,1.0,10000.0,1000.0,10.0,17.300000000000004,173.00000000000006,13284.245791608511,1328.4245791608512,1342.7017136765369,1.0107474182122589,241581.5171712854,652.6077757651956,652.6077757651956,7.396196394733374,7.396196394733374,0.0752771377229174,1000.0,98.25289083064686,8669.40209877979,22.558609868800147,22.558609868800147,2.5000000000000004e+16,0.8509782780828005,0.0028901734104046,0.8480881046723958,146.71924210832452,127466.56514936364,33.0,0,1,1,mechanical,241.5815171712854,241.5815171712854,24.15815171712854,-0.039001803413789116,0.039001803413789116,2,0.2,pareto,closest
3,thickness_grids_L4000mm.csv,97,70,68,2,4.0,1000,10,3.7053691275167786,3.8753691275167785,0.17,172.53325727026842,1,1.9402481896361383,172.53325727026842,2.093482701630588,19.46023458056634,3308.2398786962763,3354.142525310693,5590.237542184489,50.4635496704091,5.031378757808126,19.46023459603079,111.53259666841048,749.9999953961878,37921.082867259545,0.999999993861584,0.1487101298040586,0.0029411764705882,0.1457689533334704,0.005801850825872,0.0058823529411764,0.8542310466665296,10.0,10.0,1.0,10000.0,1000.0,10.0,16.999999999999993,169.99999999999994,13232.959514785103,1323.2959514785105,1341.6570101242771,1.0138752473513215,238155.9161080053,633.0759005840949,633.0759005840949,7.230557922561419,7.230557922561419,0.0755688853187154,1000.0,95.68168025856394,8377.467762215449,22.859704152343756,22.859704152343756,2.5000000000000004e+16,0.8512898701959414,0.0029411764705882,0.8483486937253532,144.21927793330997,123525.25593747207,33.0,0,1,1,mechanical,238.1559161080053,238.1559161080053,23.81559161080053,0.09348270163058814,0.09348270163058814,2,0.2,pareto,closest
4,thickness_grids_L4000mm.csv,96,71,67,2,4.0,1000,10,3.652348993288591,3.825348993288591,0.173,167.63102558585223,1,1.9835721939910116,167.63102558585223,2.1097672294394703,19.34214236578315,3346.1906292804865,3346.1906303690657,5576.984383948443,50.29705542401795,5.158055332856984,19.524420161505,110.91372554239322,699.2659752890008,38376.14903766806,0.9323546337186678,0.1586145035822077,0.0028901734104046,0.1557243301718031,0.0057803468189287,0.0057803468208092,0.8442756698281969,10.0,10.0,1.0,10000.0,1000.0,10.0,17.300000000000004,173.00000000000006,13384.762517121946,1338.4762517121949,1338.4762521476264,1.0000000003253189,234918.81060394063,633.1863888375651,633.1863888375651,7.068711001225033,7.068711001225033,0.0747118223966087,1000.0,94.61301805356436,8475.049443664842,22.988442810260615,22.988442810260615,2.4999999999999996e+16,0.8413854964177923,0.0028901734104046,0.8384953230073876,145.05969088027808,122553.83868124438,33.0,0,1,1,mechanical,234.9188106039406,234.9188106039406,23.491881060394064,0.10976722943947026,0.10976722943947026,2,0.2,pareto,closest
5,thickness_grids_L4000mm.csv,101,72,69,2,4.0,1000,10,3.7583892617449663,3.9353892617449664,0.177,177.5061404739893,1,1.9440587945133896,177.5061404739893,1.889407975220293,18.94599689395391,3353.441450229843,3353.441450274048,5589.06908379008,49.14725444676054,5.04302585755742,19.067867086718312,111.45451437908028,714.6658705259913,39454.89809019443,0.9528878273679884,0.1559533188524172,0.0028248587570621,0.1531284600953551,0.0056497175140498,0.0056497175141242,0.8468715399046448,10.0,10.0,1.0,10000.0,1000.0,10.0,17.700000000000003,177.00000000000006,13413.765800919373,1341.3765800919373,1341.3765801096192,1.000000000013182,241707.18087742897,665.5623364558696,665.5623364558696,7.398050548904226,7.398050548904226,0.0745502802748696,1000.0,99.23571744636428,8927.697307131739,22.446622108856054,22.446622108856054,2.5000000000000004e+16,0.8440466811475827,0.0028248587570621,0.8412218223905206,148.89626256312218,129418.77565659925,33.0,0,1,1,mechanical,241.70718087742895,241.70718087742895,24.170718087742895,-0.11059202477970698,0.11059202477970698,2,0.2,pareto,closest
6,thickness_grids_L4000mm.csv,95,70,67,2,4.0,1000,10,3.652348993288591,3.822348993288591,0.17,167.63102558585223,1,1.9759588130450048,167.63102558585223,2.142471420123612,19.601870463631805,3332.317978817405,3347.585038080364,5579.308396800607,50.75207759986015,5.116043144956441,19.601870468963753,111.8790171580181,749.9999984283809,38038.865833726144,0.999999997904508,0.1491720231899462,0.0029411764705882,0.146230846719358,0.0058555257717582,0.0058823529411764,0.853769153280642,10.0,10.0,1.0,10000.0,1000.0,10.0,16.999999999999993,169.99999999999994,13329.271915269625,1332.9271915269624,1339.0340152321455,1.0045815133369644,234824.5628243329,627.8196872547641,627.8196872547641,7.067276300422808,7.067276300422808,0.075022852437606,1000.0,94.20164750867632,8368.379325178283,23.038582413713808,23.038582413713808,2.5e+16,0.8508279768100537,0.0029411764705882,0.8478868003394655,144.14075605770907,121731.28507127182,33.0,0,1,1,mechanical,234.8245628243329,234.8245628243329,23.48245628243329,0.1424714201236119,0.1424714201236119,2,0.2,pareto,closest
7,thickness_grids_L4000mm.csv,102,72,70,2,4.0,1000,10,3.811409395973154,3.988409395973154,0.177,182.5496751970149,1,1.918646142402365,182.5496751970149,1.8139480346220969,18.901525803484517,3345.5700672167604,3358.1229402422423,5596.871567070404,48.870785055596514,4.96074995203877,18.901525804031227,112.19057123296948,749.9999998332864,39715.462216471205,0.9999999997777154,0.1495874283438769,0.0028248587570621,0.1467625695868148,0.0056285985176352,0.0056497175141242,0.8532374304131851,10.0,10.0,1.0,10000.0,1000.0,10.0,17.700000000000003,177.00000000000006,13382.280268867042,1338.228026886704,1343.249176096897,1.0037520879172397,245038.53416110136,677.2293108519842,677.2293108519842,7.563198513965416,7.563198513965416,0.0747256805199657,1000.0,101.21284224296392,9062.872444112934,22.226301013724463,22.226301013724463,2.4999999999999996e+16,0.850412571656123,0.0028248587570621,0.8475877128990609,150.02302518313385,132192.04615095697,33.0,0,1,1,mechanical,245.03853416110135,245.03853416110135,24.503853416110136,-0.18605196537790314,0.18605196537790314,2,0.2,pareto,closest
0,thickness_grids_L4000mm.csv,75,64,57,2,4.0,1000,10,3.1221476510067117,3.2721476510067116,0.15,122.49454230345066,1,2.203706422574117,122.49454230345066,3.9403716148499575,22.042765827005873,3306.414874050879,3306.4148753235177,5510.691458872529,57.43870351270302,5.742384636695456,22.304568123239232,110.45469481222976,687.0795106314749,33136.408443668915,0.9161060141753,0.1607596982636173,0.0033333333333333,0.157426364930284,0.0066666666641006,0.0066666666666666,0.842573635069716,10.0,10.0,1.0,10000.0,1000.0,10.0,14.999999999999991,149.99999999999991,13225.659496203518,1322.5659496203518,1322.5659501294072,1.0000000003848997,200882.711456891,479.28941149186375,479.28941149186375,5.480158955925531,5.480158955925531,0.0756105962267555,1000.0,72.47871633614126,6338.918556527165,26.265142154636205,26.265142154636205,2.5e+16,0.8392403017363826,0.0033333333333333,0.8359069684030493,125.38604526045732,90633.3751017159,33.0,0,1,1,mechanical,200.882711456891,200.882711456891,20.0882711456891,-0.05962838515004254,0.05962838515004254,4,0.2,pareto,closest
1,thickness_grids_L4000mm.csv,74,63,57,2,4.0,1000,10,3.1221476510067117,3.2681476510067116,0.146,122.49454230345066,1,2.186349032107733,122.49454230345066,4.066999819368233,22.45829023023415,3278.910373614184,3309.5135710863105,5515.855951810518,58.245426199833226,5.670281659521508,22.45829023713305,111.50413894309,749.9999982199568,32559.208571382263,0.999999997626609,0.1486721856103106,0.0034246575342465,0.145247528076064,0.0067859791923628,0.0068493150684931,0.854752471923936,10.0,10.0,1.0,10000.0,1000.0,10.0,14.59999999999999,145.99999999999991,13115.641494456737,1311.5641494456736,1323.8054284345244,1.0093333436980758,200757.04775074736,471.1615170079286,471.1615170079286,5.477983665826148,5.477983665826148,0.0762448409727153,1000.0,71.84726987346563,6179.585543060371,26.380308326157923,26.380308326157923,2.5e+16,0.8513278143896894,0.0034246575342465,0.8479031568554428,123.79386090089456,89431.08094773223,33.0,0,1,1,mechanical,200.75704775074735,200.75704775074735,20.075704775074737,0.06699981936823285,0.06699981936823285,4,0.2,pareto,closest
0,thickness_grids_L4000mm.csv,63,59,52,2,4.0,1000,10,2.857046979865771,2.990046979865771,0.133,102.57573263617716,1,2.297002880014871,102.57573263617716,6.031328896343452,24.339719208332575,3237.182654708233,3289.8674680687764,5483.112446781294,63.12450346076179,5.957224280518385,24.339719218426534,111.50553889750422,749.9999975969163,29660.47334673613,0.9999999967958884,0.1486740523397072,0.0037593984962406,0.1449146538434666,0.0073983889760217,0.0075187969924812,0.8550853461565333,10.0,10.0,1.0,10000.0,1000.0,10.0,13.3,133.0,12948.730618832931,1294.873061883293,1315.9469872275106,1.016274896717341,183691.87428741867,396.0297560262734,396.0297560262734,4.72392965486388,4.72392965486388,0.0772276472062502,1000.0,61.168892563148795,5128.082627826341,28.590364566269425,28.590364566269425,2.4999999999999996e+16,0.8513259476602928,0.0037593984962406,0.8475665491640522,112.72635103881896,74542.7581375083,33.0,0,1,1,mechanical,183.69187428741867,183.69187428741867,18.369187428741867,0.03132889634345215,0.03132889634345215,6,0.2,pareto,closest
1,thickness_grids_L4000mm.csv,62,60,51,2,4.0,1000,10,2.8040268456375843,2.9400268456375844,0.136,98.80392526063676,1,2.3553135445637263,98.80392526063676,6.18157319425523,24.114830580038117,3279.6169588851867,3279.616959999856,5466.028266666427,62.826926645276025,6.136352930193234,24.471195249854308,110.49383890505702,673.476482384702,30054.324182175536,0.8979686431796027,0.1640648809499794,0.0036764705882352,0.1603884103617441,0.0073529411739714,0.0073529411764705,0.8396115896382559,10.0,10.0,1.0,10000.0,1000.0,10.0,13.600000000000012,136.0000000000001,13118.467835540749,1311.8467835540746,1311.8467839999423,1.000000000339878,180454.76878335403,394.0940113516207,394.0940113516207,4.579980209969379,4.579980209969379,0.0762284142124269,1000.0,60.08232307189645,5169.909612095465,28.847729961917217,28.847729961917217,2.5e+16,0.8359351190500206,0.0036764705882352,0.8322586484617853,113.1871761908029,73527.16884582728,33.0,0,1,1,mechanical,180.45476878335404,180.45476878335404,18.045476878335407,0.18157319425522989,0.18157319425522989,6,0.2,pareto,closest
0,thickness_grids_L5000mm.csv,85,63,50,2,5.0,1250,10,2.7510067114093957,2.8970067114093956,0.146,118.87846175550116,1,2.6847360337379556,118.87846175550116,1.9766250993572507,22.075305751295964,3222.9946396892087,3222.994639942668,5371.65773323778,59.449806748465505,7.230116772765117,22.128907819049942,103.41268727908044,735.2972842426648,30196.504685491465,0.9803963789902196,0.1406406490207461,0.0034246575342465,0.1372159914864995,0.0068493150679545,0.0068493150684931,0.8627840085135005,10.0,10.0,1.0,12500.0,1250.0,10.0,14.59999999999999,145.99999999999991,12891.978558756837,1289.1978558756834,1289.197855977067,1.000000000078641,221796.9684563007,488.42259018102567,488.42259018102567,5.877418139453002,5.877418139453002,0.0775676127168822,1000.0,75.77154863467658,6296.733560226259,25.68809628491363,25.68809628491363,2.5e+16,0.8593593509792539,0.0034246575342465,0.8559346934450073,124.96646524297098,99735.8445756066,33.0,0,1,1,mechanical,221.7969684563007,177.43757476504055,17.743757476504058,-0.023374900642749274,0.023374900642749274,2,0.2,pareto,closest
1,thickness_grids_L5000mm.csv,84,62,50,2,5.0,1250,10,2.7510067114093957,2.8940067114093955,0.143,118.87846175550116,1,2.6554447086316473,118.87846175550116,2.0652927521674935,22.285924123899147,3186.8871497175733,3227.942606251032,5379.90434375172,60.09503000544142,7.160530052773487,22.285924131808127,103.14435058128257,749.9999977984504,29499.28426624677,0.9999999970646006,0.1375258011787365,0.0034965034965035,0.1340292976822331,0.0069040645520591,0.006993006993007,0.8659707023177668,10.0,10.0,1.0,12500.0,1250.0,10.0,14.29999999999998,142.9999999999998,12747.548598870291,1274.7548598870294,1291.1770425004129,1.012882620125754,221679.15873179107,477.3067912645271,477.3067912645271,5.8745452938684215,5.8745452938684215,0.0784464551944223,1000.0,74.88605162985246,6084.491518215396,25.839525581585097,25.839525581585097,2.5e+16,0.8624741988212634,0.0034965034965035,0.8589776953247599,122.83381043144048,97988.47865722646,33.0,0,1,1,mechanical,221.67915873179103,177.34332698543287,17.734332698543287,0.06529275216749353,0.06529275216749353,2,0.2,pareto,closest
2,thickness_grids_L5000mm.csv,86,63,51,2,5.0,1250,10,2.8040268456375843,2.950026845637584,0.146,123.50490657579591,1,2.6334910276496095,123.50490657579591,1.8798932362718317,21.88277981952924,3194.885853651266,3231.661995887248,5386.103326478747,59.027536123715514,7.103690118352255,21.882779824786304,103.07585199820706,749.9999985088083,30098.14878347644,0.9999999980117446,0.1374344696041975,0.0034246575342465,0.134009812069951,0.0067713702260255,0.0068493150684931,0.865990187930049,10.0,10.0,1.0,12500.0,1250.0,10.0,14.59999999999999,145.99999999999991,12779.543414605068,1277.9543414605068,1292.6647983548992,1.011510940897607,225961.16006089124,496.40318941653385,496.40318941653385,6.079024356705156,6.079024356705156,0.0782500569509512,1000.0,77.68715568495519,6343.806110297018,25.369411422559352,25.369411422559352,2.5e+16,0.8625655303958024,0.0034246575342465,0.8591408728615558,125.43456743778708,101987.45428483193,33.0,0,1,1,mechanical,225.96116006089125,180.76892804871295,18.0768928048713,-0.12010676372816831,0.12010676372816831,2,0.2,pareto,closest
3,thickness_grids_L5000mm.csv,83,62,49,2,5.0,1250,10,2.697986577181208,2.8409865771812077,0.143,114.3403313343374,1,2.7103464877000136,114.3403313343374,2.1665922465951897,22.50826600027444,3218.68203803924,3218.682038752915,5364.470064588192,60.53473277039733,7.289326523247276,22.534548973359097,103.68981083398069,742.8655345812193,29655.285898518432,0.9904873794416258,0.1395808608787248,0.0034965034965035,0.1360843573822213,0.0069930069914564,0.006993006993007,0.8639156426177786,10.0,10.0,1.0,12500.0,1250.0,10.0,14.29999999999998,142.9999999999998,12874.72815215696,1287.472815215696,1287.4728155011662,1.000000000221729,217514.9671272006,470.342391452434,470.342391452434,5.675027667191327,5.675027667191327,0.0776715429003031,1000.0,73.06443847105781,6055.530428385481,26.159652867858767,26.159652867858767,2.5e+16,0.8604191391212752,0.0034965034965035,0.8569226356247717,122.53993689434218,95918.69173879788,33.0,0,1,1,mechanical,217.5149671272006,174.01197370176047,17.401197370176046,0.16659224659518967,0.16659224659518967,2,0.2,pareto,closest
4,thickness_grids_L5000mm.csv,87,64,51,2,5.0,1250,10,2.8040268456375843,2.954026845637584,0.15,123.50490657579591,1,2.6591724146136593,123.50490657579591,1.8083170199515244,21.51541325976242,3227.311988964361,3227.31198919651,5378.853315327517,58.203907260676665,7.193644051438135,21.719813129123985,102.48407079413612,695.4940894588663,30745.221238240814,0.9273254526118216,0.1473543375097185,0.0033333333333333,0.1440210041763851,0.0066666666661871,0.0066666666666666,0.8559789958236149,10.0,10.0,1.0,12500.0,1250.0,10.0,14.999999999999991,149.99999999999991,12909.24795585744,1290.924795585744,1290.924795678604,1.000000000071933,226118.23969357077,506.84917155864,506.84917155864,6.082846417815182,6.082846417815182,0.0774638463386444,1000.0,78.5249726849754,6543.041631871411,25.233709858938795,25.233709858938795,2.5e+16,0.8526456624902815,0.0033333333333333,0.8493123291569482,127.39684937354215,103648.60062663362,33.0,0,1,1,mechanical,226.11823969357076,180.8945917548566,18.08945917548566,-0.19168298004847562,0.19168298004847562,2,0.2,pareto,closest
