row_i,col_j,solenoid_length_m,ri,rf,th,a,a_sc,v,v_bore,b0,scan,je_sc,je_max,stress,rebco_pancake_length,rebco_total_length,j_crit,margin,converged
0,0,1.0,0.01,0.07812809993849779,0.06812809993849779,0.018862122292152797,0.0037724244584305586,0.0003141592653589793,0.0003141592653589793,23.0293388805816,1430811662208249.2,270.24050807529625,270.2301092880066,30.973965092813327,37.72424458430558,9431.061146076396,540.4602185760132,1.999923040499267,True
0,1,1.0,0.06137931034482759,0.09885049184706446,0.03747118150223687,0.018862122292152797,0.0037724244584305586,0.011835698173167541,0.011835698173167541,15.3313705057621,40635387682.344635,329.8146363853689,329.80086659722264,153.19574959604114,37.724244584305616,9431.061146076405,659.6017331944453,1.9999164998358037,True
0,2,1.0,0.11275862068965517,0.13681559318964132,0.024056972499986146,0.018862122292152797,0.0037724244584305586,0.0399438003395604,0.0399438003395604,11.069814287526045,2593076414.662785,377.4357087540345,377.4259746279381,228.53335393591698,37.72424458430555,9431.061146076388,754.8519492558762,1.9999484196864756,True
0,3,1.0,0.16413793103448276,0.18150829293528303,0.01737036190080027,0.018862122292152797,0.0037724244584305586,0.08463846576453758,0.08463846576453758,8.535746740390993,600273592.1073532,413.75431639731414,413.7589778255131,273.9323164972063,37.72424458430567,9431.061146076418,827.5179556510262,2.000022532348373,True
0,4,1.0,0.21551724137931036,0.2290233204976031,0.013506079118292741,0.018862122292152797,0.0037724244584305586,0.14591969444809907,0.14591969444809907,6.860178506528469,234145900.22113308,442.34455093671016,442.3554701234567,298.80213981069653,37.724244584305815,9431.061146076454,884.7109402469134,2.0000493695998895,True
0,5,1.0,0.26689655172413795,0.27791683886053997,0.011020287136402018,0.018862122292152797,0.0037724244584305586,0.22378748639024487,0.22378748639024487,5.662458059303101,121264945.2659671,465.63377128924725,465.62346951409694,308.9727578811203,37.724244584305076,9431.061146076268,931.2469390281939,1.9999557515979918,True
0,6,1.0,0.3182758620689655,0.3275721666682673,0.009296304599301752,0.018862122292152797,0.0037724244584305586,0.3182418415909749,0.3182418415909749,4.7596251901571565,75114880.72039074,485.0162903625072,485.0257701373316,308.6021922793469,37.72424458430475,9431.061146076187,970.0515402746632,2.000039090541958,True
0,7,1.0,0.36965517241379314,0.3776889546866191,0.008033782272825973,0.018862122292152797,0.0037724244584305586,0.42928276005028937,0.42928276005028937,4.0550619321244,52570221.21201282,501.4457869447024,501.44831672778093,301.0453013376673,37.724244584304714,9431.06114607618,1002.8966334555619,2.0000100899564597,True
0,8,1.0,0.4210344827586207,0.4281051689384504,0.007070686179829699,0.018862122292152797,0.0037724244584305586,0.556910241768188,0.556910241768188,3.4914178149729413,40171367.76139668,515.4957696682923,515.4928587327722,288.81509714825523,37.724244584305325,9431.061146076332,1030.9857174655444,1.9999887062680575,True
0,9,1.0,0.4724137931034483,0.4787262181188613,0.006312425015413015,0.018862122292152797,0.0037724244584305586,0.701124286744671,0.701124286744671,3.0324324074192135,32763732.744231585,527.5868409443423,527.5839390918159,273.822250726431,37.724244584305325,9431.061146076332,1055.1678781836317,1.9999889995265188,True
