target_scan_yrs,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
2.0,450.3688916959295,295.928804825284,237.63978753057145,209.53312276617345,190.2749522578923,181.1226751707914,174.56764717952234,167.2735323308215,166.92534730184627
3.0,391.1698199903761,261.66823610386393,211.50692901950384,186.49939244667848,170.53102759823955,161.65680385568106,155.05174100857838,151.5607310331013,148.5128800433039
