source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,util,f_struct,f_tape_min,f_tape_built,fill,n_tp,n_tot,pitch,i0,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m
thickness_grids_L8000mm.csv,21,58,97,8.0,1.4697171717171718,1.6426458524640344,0.1729286807468625,54.28844427642083,4.19898918393057,54.28844427642083,4.504060864542608,20.734354845868715,1991.9803497963308,1991.980349796888,3319.96724966148,66.6136617996488,13.490173553891216,20.929925458560437,72.66339768848228,675.0978188066885,0.9001304250755846,0.1076338801048462,0.0104089153529967,0.0104089153529996,0.8975705775716537,12.0,24000.0,14.410723395571884,1195.1882098777985,1195.1882098781327,1.0000000000002798,234666.64348973252,264.5925998636324,264.5925998636324,370.45468257466104,370.45468257466104,4.0,4780.752839511193,92.61367064366526,66.1481499659081,23.235255556659684,23.235255556659684,2.5e+16,0.8923661198951538,0.0052044576764998,0.887161662218654,12.7846413213888,108155.40253493894,43.0,1,1,1,packing,234.66664348973256,117.33332174486628
thickness_grids_L8000mm.csv,22,58,98,8.0,1.484858585858586,1.6577872666054485,0.1729286807468625,55.412794027387896,4.191006815710417,55.412794027387896,4.238715795519086,20.721509022253997,1990.7462323903303,1992.7409717712096,3321.234952952017,66.34223466032812,13.417978262697536,20.72150902225549,73.16844572519067,746.249999999404,0.9949999999992054,0.0980481684760457,0.0103984959991243,0.0104089153529996,0.9071562892004542,12.0,24000.0,14.410723395571884,1194.4477394341984,1195.6445830627258,1.0010020058551028,236949.91495045065,270.30758768229356,270.30758768229356,378.9255823353552,378.9255823353552,4.0,4777.790957736794,94.7313955838388,67.57689692057339,22.974074998265213,22.974074998265213,2.5e+16,0.9019518315239544,0.0052044576764998,0.8967473738474545,12.92277836022116,110380.83757565172,43.0,0,1,1,mechanical,236.94991495045065,118.47495747522532
thickness_grids_L8000mm.csv,23,59,98,8.0,1.484858585858586,1.6637321701867158,0.1788735843281298,55.412794027387896,4.193610921283057,55.412794027387896,4.228197140897868,20.050400319953457,1992.4927624688653,1992.4927624696152,3320.821270782692,65.11312902022456,13.61863726513169,20.62244505309356,71.11647591484109,565.510261939943,0.7540136825865907,0.1257562960411735,0.0100629727232242,0.010062972723228,0.8792751903204404,12.0,24000.0,14.906132027344162,1195.495657481319,1195.495657481769,1.0000000000003764,237398.15012046363,271.7158272265946,271.7158272265946,380.23222969509027,380.23222969509027,4.0,4781.982629925276,95.05805742377257,67.92895680664866,22.934566447730177,22.934566447730177,2.5e+16,0.8742437039588264,0.005031486361614,0.8692122175972125,12.956592075284652,110877.34252840697,43.0,1,1,1,packing,237.39815012046364,118.69907506023182
thickness_grids_L8000mm.csv,24,58,99,8.0,1.5,1.6729286807468626,0.1729286807468625,56.54866776461627,4.144253513666152,56.54866776461627,4.143316209774782,20.516842163290253,1971.0835824385504,1997.208798591,3328.681330985,66.07468058574905,13.346606899955091,20.516842163303735,72.31229639843095,746.2499999944531,0.9949999999926042,0.0969008996971101,0.0102727577495976,0.0104089153529996,0.9083035579793898,12.0,24000.0,14.410723395571884,1182.65014946313,1198.3252791546,1.0132542406548426,239233.18641116875,270.99567916621385,270.99567916621385,387.50720340380417,387.50720340380417,4.0,4730.60059785252,96.87680085095104,67.74891979155346,22.718262211100775,22.718262211100775,2.5e+16,0.90309910030289,0.0052044576764998,0.8978946426263901,12.939311333254777,111586.23326418264,43.0,0,1,1,mechanical,239.23318641116876,119.61659320558438
thickness_grids_L8000mm.csv,25,59,99,8.0,1.5,1.6788735843281295,0.1788735843281298,56.54866776461627,4.189093382535952,56.54866776461627,3.9687447647916176,20.05473374404128,1992.9233930794203,1992.9233930798127,3321.5389884663546,64.85172560712304,13.546424403044286,20.419841614673004,71.72193390226411,619.6837139102378,0.8262449518803171,0.1157395818097184,0.010062972723226,0.010062972723228,0.8892919045518957,12.0,24000.0,14.906132027344142,1195.7540358476522,1195.7540358478875,1.0000000000001967,239681.42158118173,277.97790683453616,277.97790683453616,388.8271349966581,388.8271349966581,4.0,4783.016143390609,97.20678374916452,69.49447670863404,22.679669169276053,22.679669169276053,2.4999999999999996e+16,0.8842604181902816,0.005031486361614,0.8792289318286676,13.105902540098882,113226.35371385532,43.0,1,1,1,packing,239.68142158118172,119.84071079059086
thickness_grids_L8000mm.csv,26,62,95,8.0,1.4394343434343435,1.6367523722069175,0.1973180287725742,52.07431673327074,4.492748342113634,52.07431673327074,3.948337704586386,19.413467791563495,1964.424203215984,1964.4242032166087,3274.040338694348,62.40522951026245,14.442087031112138,19.62130860558755,72.58143209408979,666.5240658675834,0.8886987544901114,0.1088954410064907,0.0098825232145762,0.0098825232145793,0.896045820600799,13.0,26000.0,15.17830990558263,1178.6545219295906,1178.654521929965,1.0000000000003175,251267.26526015665,292.7009591148565,292.7009591148565,421.3869558256036,421.3869558256036,4.0,4714.618087718362,105.3467389564009,73.17523977871413,21.785847233786743,21.785847233786743,2.4999999999999996e+16,0.8911045589935093,0.0049412616072896,0.8861632973862196,13.450461154681024,121802.44198417549,43.0,1,1,1,packing,251.26726526015665,125.63363263007832
thickness_grids_L8000mm.csv,27,62,96,8.0,1.4545757575757576,1.6518937863483318,0.1973180287725742,53.17561851171512,4.488032713546009,53.17561851171512,3.697788266622636,19.417774190421746,1964.8599622589677,1964.859962260217,3274.7666037670283,62.15051852915729,14.364857557170254,19.42389758743357,73.21003987407923,743.6259027874348,0.9915012037165798,0.0984500937899769,0.009882523214573,0.0098825232145793,0.9064911678173128,13.0,26000.0,15.17830990558263,1178.9159773553804,1178.91597735613,1.000000000000636,253740.80934260125,299.6031391417049,299.6031391417049,431.13238639327005,431.13238639327005,4.0,4715.663909421522,107.78309659831751,74.90078478542623,21.53821331095366,21.53821331095366,2.4999999999999996e+16,0.9015499062100232,0.0049412616072896,0.8966086446027334,13.609003871804685,124443.29739444773,43.0,0,1,1,mechanical,253.74080934260124,126.87040467130062
thickness_grids_L8000mm.csv,28,62,97,8.0,1.4697171717171718,1.667035200489746,0.1973180287725742,54.28844427642083,4.43895056115097,54.28844427642083,3.6063015791735498,19.230037737940407,1945.863148550058,1969.4081241047895,3282.3468735079828,61.89944756802236,14.288510051901564,19.230037737946088,72.38490191105082,746.2499999975076,0.9949999999966768,0.0969981935159699,0.0097643741297561,0.0098825232145793,0.9079430680913196,13.0,26000.0,15.17830990558263,1167.5178891300347,1181.6448744628738,1.0121000161662324,256214.35342504585,300.5689074138217,300.5689074138217,441.0085007629793,441.0085007629793,4.0,4670.071556520139,110.25212519074482,75.14222685345543,21.295680252086516,21.295680252086516,2.5000000000000004e+16,0.90300180648403,0.0049412616072896,0.8980605448767404,13.631041264115565,125858.77249800492,43.0,0,1,1,mechanical,256.21435342504583,128.10717671252291
thickness_grids_L8000mm.csv,29,63,97,8.0,1.4697171717171718,1.6733865932047751,0.2036694214876034,54.28844427642083,4.482275632979245,54.28844427642083,3.4688780824566647,18.81733081222673,1965.3922463933704,1965.3922463941049,3275.6537439901745,60.80976398834824,14.484845172360462,19.140001131123675,71.81756358800607,625.8796142825184,0.8345061523766913,0.1147466093305094,0.0095743385813955,0.0095743385813991,0.8900405599601902,13.0,26000.0,15.66687857596949,1179.235347836022,1179.2353478364628,1.000000000000374,256733.14413107943,307.7656423158607,307.7656423158607,442.6384673615974,442.6384673615974,4.0,4716.941391344088,110.65961684039937,76.94141057896518,21.256434610203236,21.256434610203236,2.4999999999999996e+16,0.8852533906694906,0.0047871692906995,0.880466221378791,13.79415738058419,127614.49812665864,43.0,1,1,1,packing,256.7331441310795,128.36657206553974
thickness_grids_L8000mm.csv,30,63,98,8.0,1.484858585858586,1.6885280073461892,0.2036694214876034,55.412794027387896,4.477495044188859,55.412794027387896,3.2536236137154964,18.82156497251535,1965.834486894124,1965.834486895822,3276.390811493037,60.56779369844328,14.408578485277271,18.951508841481697,72.42511909771697,692.5412328714805,0.9233883104953072,0.1045787826920009,0.0095743385813908,0.0095743385813991,0.9002083865986986,13.0,26000.0,15.66687857596949,1179.5006921364743,1179.5006921374932,1.0000000000008638,259206.68821352403,314.8761013123078,314.8761013123078,452.6612256699171,452.6612256699171,4.0,4718.002768545897,113.16530641747929,78.71902532807695,21.019788909068566,21.019788909068566,2.5e+16,0.8954212173079991,0.0047871692906995,0.8906340480172995,13.95345548591121,130323.89842317931,43.0,0,1,1,mechanical,259.20668821352405,129.60334410676202
thickness_grids_L8000mm.csv,31,63,99,8.0,1.5,1.7036694214876034,0.2036694214876034,56.54866776461627,4.458561853014491,56.54866776461627,3.092816494027163,18.766379093185275,1960.070550423641,1967.5880935926616,3279.313489321103,60.32920685396621,14.333159261361754,18.766379093192324,72.57165080860956,746.2499999968404,0.9949999999957873,0.0972484432950309,0.0095377580065141,0.0095743385813991,0.9075387259956686,13.0,26000.0,15.66687857596949,1176.0423302541844,1180.552856155597,1.0038353431550695,261680.2322959687,320.0526516138192,320.0526516138192,462.8129659435294,462.8129659435294,4.0,4704.169321016738,115.70324148588234,80.0131629034548,20.787977549085937,20.787977549085937,2.5e+16,0.9027515567049692,0.0047871692906995,0.8979643874142695,14.068299023164188,132644.62037345616,43.0,0,1,1,mechanical,261.68023229596866,130.84011614798433
thickness_grids_L8000mm.csv,32,64,99,8.0,1.5,1.7101224364860728,0.2101224364860728,56.54866776461627,4.471644113756404,56.54866776461627,3.056781588395118,18.24856659732377,1966.3760388759135,1966.376038876495,3277.293398127492,59.282533825937826,14.526641970345027,18.679574082735844,71.06655471656792,589.4971143324665,0.7859961524432887,0.120554542149103,0.0092803035820911,0.0092803035820939,0.8840856096419439,13.0,26000.0,16.16326434508252,1179.825623325548,1179.825623325897,1.0000000000002955,262207.3236532988,323.292741882999,323.292741882999,464.5049029427346,464.5049029427346,4.0,4719.3024933021925,116.12622573568363,80.82318547074975,20.750083401326364,20.750083401326364,2.5e+16,0.879445457850897,0.0046401517910469,0.8748053060598501,14.139709412326177,133582.88066871202,43.0,1,1,1,packing,262.2073236532988,131.1036618266494
