source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m
thickness_grids_L2500mm.csv,1,8,18,2.5,1.421578947368421,1.4941385041551247,0.0725595567867036,15.872007054426335,15.872007054426335,9.808720976357291,9.119805598019669,1578.3686649715803,1578.3686649715803,165.2592588893741,750.0000000000001,289958.62988215795,2630.614441619301,True,0.1047025720650312,289.95862988215794,463.9338078114527
thickness_grids_L2500mm.csv,2,8,19,2.5,1.5,1.5725595567867037,0.0725595567867036,17.671458676442587,17.671458676442587,9.548875756838385,7.0983535561706725,1593.3803434393326,1593.3803434393326,165.9236463976962,749.9999999999998,303894.1851305444,2655.633905732221,True,0.1041331073782094,303.89418513054443,486.23069620887105
thickness_grids_L2500mm.csv,3,9,18,2.5,1.421578947368421,1.5128808864265928,0.0913019390581717,15.872007054426335,15.872007054426335,11.002846912806678,5.759898376505227,1513.1853448313402,1513.1853448313402,147.86658526047694,750.0000000000001,342708.3757195506,2521.9755747189006,True,0.0977187532020131,342.7083757195506,548.3334011512809
thickness_grids_L2500mm.csv,4,9,19,2.5,1.5,1.5913019390581715,0.0913019390581717,17.671458676442587,17.671458676442587,10.711367811883884,4.483187134265856,1528.546241538669,1528.546241538669,148.4557489928151,750.0,358821.53300992993,2547.577069231115,True,0.097122183783839,358.8215330099299,574.114452815888
thickness_grids_L2500mm.csv,5,10,18,2.5,1.421578947368421,1.5338282548476454,0.1122493074792243,15.872007054426335,15.872007054426335,12.199917815709544,3.810723890732493,1453.4939101191264,1453.4939101191264,133.90535777140565,750.0000000000003,400059.29596569855,2422.489850198544,True,0.0921265351297075,400.05929596569854,640.0948735451177
thickness_grids_L2500mm.csv,6,10,19,2.5,1.5,1.6122493074792243,0.1122493074792243,17.671458676442587,17.671458676442587,11.876726817558326,2.9660572465754433,1469.0952866929597,1469.0952866929597,134.43336932322077,749.9999999999997,418459.8532661519,2448.4921444882657,True,0.0915075901072694,418.4598532661519,669.5357652258431
thickness_grids_L2500mm.csv,7,11,18,2.5,1.421578947368421,1.5569806094182823,0.1354016620498615,15.872007054426335,15.872007054426335,13.399144404112326,2.61894774208122,1398.646329817857,1398.646329817857,122.47248623323232,750.0000000000001,462274.07562002103,2331.077216363095,True,0.0875650145588854,462.27407562002105,739.6385209920337
thickness_grids_L2500mm.csv,8,11,19,2.5,1.5,1.6354016620498617,0.1354016620498615,17.671458676442587,17.671458676442587,13.044184401942388,2.038444440357825,1414.4022128816966,1414.4022128816966,122.94966154198788,750.0000000000001,483070.1707589743,2357.337021469494,True,0.0869269437096614,483.07017075897426,772.9122732143588
thickness_grids_L2500mm.csv,9,12,18,2.5,1.421578947368421,1.5823379501385042,0.1607590027700831,15.872007054426335,15.872007054426335,14.599995491205531,1.8579080496575695,1348.0831759109017,1348.0831759109017,112.95424551624666,749.9999999999999,529648.4658039592,2246.805293184836,True,0.0837887806439861,529.6484658039592,847.4375452863346
thickness_grids_L2500mm.csv,10,12,19,2.5,1.5,1.6607590027700831,0.1607590027700831,17.671458676442587,17.671458676442587,14.213223450025884,1.446093128804046,1363.9254341346016,1363.9254341346016,113.38834664535544,749.9999999999998,552946.4991233016,2273.2090568910025,True,0.083133831078749,552.9464991233016,884.7143985972825
thickness_grids_L2500mm.csv,11,13,18,2.5,1.421578947368421,1.6099002770083102,0.1883213296398891,15.872007054426335,15.872007054426335,15.802100729110949,1.3538663673795963,1301.3228741158127,1301.3228741158127,104.91963073076644,750.0,602510.2349599004,2168.871456859688,True,0.0806253642487106,602.5102349599003,964.0163759358406
thickness_grids_L2500mm.csv,12,13,19,2.5,1.5,1.6883213296398891,0.1883213296398891,17.671458676442587,17.671458676442587,15.383483424906562,1.053774890284464,1317.1974127532435,1317.1974127532435,105.31662548076989,749.9999999999998,628414.6391583339,2195.329021255406,True,0.0799550807351147,628.4146391583339,1005.4634226533342
thickness_grids_L2500mm.csv,13,14,18,2.5,1.421578947368421,1.639667590027701,0.2180886426592797,15.872007054426335,15.872007054426335,17.005194150361703,1.009505581039561,1257.950601716173,1257.950601716173,98.05738875193325,750.0000000000005,681218.955561668,2096.5843361936218,True,0.0779501107739503,681.218955561668,1089.9503288986689
thickness_grids_L2500mm.csv,14,15,17,2.5,1.343157894736842,1.5932188365650968,0.2500609418282549,14.169157230889788,14.169157230889788,18.73311323462325,1.0006634355341184,1200.9205306515355,1200.9205306515355,91.91343454076188,750.0000000000001,735632.6435944627,2001.5342177525592,True,0.0765358174790267,735.6326435944627,1177.0122297511402
thickness_grids_L2500mm.csv,15,19,14,2.5,1.1078947368421053,1.5078947368421054,0.4,9.640218551158387,9.640218551158387,26.08743065198837,0.960564280102599,1010.282221041463,1010.282221041463,75.02972693489237,750.0000000000002,1017166.5403134864,1683.8037017357717,True,0.0742661064128664,1017.1665403134864,1627.4664645015785
