row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,valid,b0,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,util,f_struct,f_tape_min,f_tape_built,fill,n_tp,n_tot,pitch,i0,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m
0,0,10.0,0.001,0.003,0.002,3.141592653589793e-05,3.141592653589793e-05,1,,,,,,,13152.73805538777,33.05643333462034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,1,10.0,0.016141414141414012,0.018141414141414014,0.002,0.008185270448502582,0.008185270448502582,1,,,,,,,5718.236966436278,14.371412446140994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,2,10.0,0.031282828282828135,0.033282828282828136,0.002,0.03074410779713778,0.03074410779713778,1,,,,,,,4228.93508857084,10.62825152563852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,3,10.0,0.04642424242424226,0.04842424242424226,0.002,0.06770792797244149,0.06770792797244149,1,,,,,,,3507.784642251014,8.81562778283734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,4,10.0,0.0615656565656566,0.0635656565656566,0.002,0.11907673097441454,0.11907673097441454,1,,,,,,,3062.400548924867,7.69604950801317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,5,10.0,0.0767070707070705,0.0787070707070705,0.002,0.1848505168030544,0.1848505168030544,1,,,,,,,2752.5422415025487,6.917057834351029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,6,10.0,0.09184848484848462,0.09384848484848463,0.002,0.26502928545836363,0.26502928545836363,1,,,,,,,2521.019429042998,6.3349206993327245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,7,10.0,0.10698989898989897,0.10898989898989897,0.002,0.3596130369403428,0.3596130369403428,1,,,,,,,2339.571149388572,5.878612642856245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,8,10.0,0.12213131313131287,0.12413131313131287,0.002,0.46860177124898755,0.46860177124898755,1,,,,,,,2192.417779443846,5.508476772510887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,9,10.0,0.1372727272727272,0.13927272727272721,0.002,0.5919954883843042,0.5919954883843042,1,,,,,,,2069.965040934616,5.200401352539056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,10,10.0,0.15241414141414134,0.15441414141414134,0.002,0.7297941883462876,0.7297941883462876,1,,,,,,,1965.999646308508,4.9387717820647925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,11,10.0,0.16755555555555546,0.16955555555555546,0.002,0.8819978711349395,0.8819978711349395,1,,,,,,,1876.2971297599706,4.712971749681741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,12,10.0,0.18269696969696958,0.18469696969696958,0.002,1.0486065367502602,1.0486065367502602,1,,,,,,,1797.8717376074508,4.515498040674751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,13,10.0,0.1978383838383837,0.1998383838383837,0.002,1.229620185192249,1.229620185192249,1,,,,,,,1728.5454311146073,4.3408773499053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,14,10.0,0.21297979797979782,0.21497979797979783,0.002,1.4250388164609065,1.4250388164609065,1,,,,,,,1666.6870528094869,4.185010754812162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,15,10.0,0.22812121212121195,0.23012121212121195,0.002,1.6348624305562325,1.6348624305562325,1,,,,,,,1611.047564115647,4.044759636980702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,16,10.0,0.2432626262626263,0.2452626262626263,0.002,1.8590910274782302,1.8590910274782302,1,,,,,,,1560.6521543279798,3.9176745335615815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,17,10.0,0.2584040404040404,0.2604040404040404,0.002,2.0977246072268936,2.0977246072268936,1,,,,,,,1514.727388565984,3.8018120487387477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,18,10.0,0.27354545454545454,0.27554545454545454,0.002,2.3507631698022253,2.3507631698022253,1,,,,,,,1472.6506947266466,3.6956079074607446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,19,10.0,0.28868686868686866,0.29068686868686866,0.002,2.6182067152042254,2.6182067152042254,1,,,,,,,1433.9145207714691,3.5977868783603575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,20,10.0,0.3038282828282828,0.3058282828282828,0.002,2.9000552434328943,2.9000552434328943,1,,,,,,,1398.1003791244916,3.5072975447093113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,21,10.0,0.3189696969696969,0.3209696969696969,0.002,3.196308754488231,3.196308754488231,1,,,,,,,1364.8597086409563,3.423264208959938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,22,10.0,0.334111111111111,0.336111111111111,0.002,3.5069672483702377,3.5069672483702377,1,,,,,,,1333.8995341342602,3.3449508542730757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,23,10.0,0.34925252525252515,0.35125252525252515,0.002,3.8320307250789116,3.8320307250789116,1,,,,,,,1304.9715639975,3.2717337464254985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,24,10.0,0.36439393939393927,0.36639393939393927,0.002,4.171499184614254,4.171499184614254,1,,,,,,,1277.8637923993117,3.2030803299931927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,25,10.0,0.3795353535353536,0.3815353535353536,0.002,4.525372626976271,4.525372626976271,1,,,,,,,1252.3939532880854,3.1385327783368133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,26,10.0,0.39467676767676774,0.39667676767676774,0.002,4.89365105216495,4.89365105216495,1,,,,,,,1228.4043622007814,3.0776950312159594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,27,10.0,0.40981818181818164,0.41181818181818164,0.002,5.276334460180293,5.276334460180293,1,,,,,,,1205.7578110310542,3.0202224786265512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,28,10.0,0.424959595959596,0.426959595959596,0.002,5.673422851022316,5.673422851022316,1,,,,,,,1184.3342708183807,2.9658136751684294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,29,10.0,0.4401010101010101,0.4421010101010101,0.002,6.084916224691002,6.084916224691002,1,,,,,,,1164.0282210789758,2.914203628989049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,30,10.0,0.455242424242424,0.457242424242424,0.002,6.51081458118635,6.51081458118635,1,,,,,,,1144.7464696731706,2.8651583234136355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,31,10.0,0.47038383838383835,0.47238383838383835,0.002,6.951117920508379,6.951117920508379,1,,,,,,,1126.4063601604387,2.818470212347503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,32,10.0,0.48552525252525247,0.4875252525252525,0.002,7.405826242657069,7.405826242657069,1,,,,,,,1108.9342877953475,2.7739544912947074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,33,10.0,0.5006666666666666,0.5026666666666666,0.002,7.8749395476324295,7.8749395476324295,1,,,,,,,1092.2644632686747,2.7314459909131723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,34,10.0,0.5158080808080807,0.5178080808080807,0.002,8.358457835434457,8.358457835434457,1,,,,,,,1076.337876750845,2.6907965739696027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,35,10.0,0.530949494949495,0.532949494949495,0.002,8.856381106063155,8.856381106063155,1,,,,,,,1061.1014249800728,2.651872941949722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,36,10.0,0.5460909090909091,0.5480909090909091,0.002,9.36870935951852,9.36870935951852,1,,,,,,,1046.5071719123816,2.614554777355883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,37,10.0,0.5612323232323231,0.5632323232323231,0.002,9.895442595800551,9.895442595800551,1,,,,,,,1032.5117194326883,2.5787331625149132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,38,10.0,0.5763737373737373,0.5783737373737373,0.002,10.436580814909258,10.436580814909258,1,,,,,,,1019.0756692748122,2.5443092276402437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
