source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,valid,b0,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,util,f_struct,f_tape_min,f_tape_built,fill,n_tp,n_tot,pitch,i0,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m
thickness_grids_L6000mm.csv,1,60,97,6.0,1.4697171717171718,1.6546372819100092,0.1849201101928375,40.71633320731563,40.71633320731563,1,4.306998086704388,10.615660342448232,20.8977468271811,1981.750587725307,1981.7505877259696,3302.9176462099495,65.26944109807835,13.451945812839954,21.206578901429253,76.88478471309948,645.4733889811979,0.860631185308264,0.1191137946592234,0.0105450943002676,0.0105450943002711,0.8861587524909121,13.0,19500.0,14.2246238609875,1189.0503526351845,1189.0503526355817,1.0000000000003342,191401.25547515124,251.21246392693817,251.21246392693817,355.3617555696682,355.3617555696682,4.0,4756.201410540737,88.84043889241705,62.80311598173454,23.723548740437668,23.723548740437668,2.4999999999999996e+16,0.8808862053407766,0.0052725471501355,0.875613658190641,12.455274935305145,85955.44308973348,43.0,1,1,1,packing,191.40125547515123,127.60083698343416
thickness_grids_L6000mm.csv,2,60,98,6.0,1.484858585858586,1.6697786960514234,0.1849201101928375,41.55959552054093,41.55959552054093,1,4.299596271729786,9.982964150885646,20.905100645358935,1982.4479563754528,1982.4479563757457,3304.07992729291,65.0174170750852,13.372269705651885,21.005338922907104,77.53653052751677,710.2249883986156,0.9469666511981542,0.1091717861157529,0.0105450943002695,0.0105450943002711,0.8961007610343826,13.0,19500.0,14.2246238609875,1189.4687738252717,1189.4687738254472,1.0000000000001477,193256.4135369847,256.9150180634544,256.9150180634544,363.17286896537126,363.17286896537126,4.0,4757.875095301087,90.79321724134282,64.2287545158636,23.467039233307577,23.467039233307577,2.5000000000000004e+16,0.890828213884247,0.0052725471501355,0.8855556667341115,12.596696267258736,87768.09481360862,43.0,0,1,1,mechanical,193.2564135369847,128.83760902465647
thickness_grids_L6000mm.csv,3,60,99,6.0,1.5,1.6849201101928375,0.1849201101928375,42.411500823462205,42.411500823462205,1,4.2707265522749,9.584925271954644,20.808034892743056,1973.2431309038225,1985.1730888782804,3308.621814797134,64.76893444653881,13.293442150073265,20.80803489275194,77.40872134841705,746.2499999966097,0.9949999999954796,0.1037302798643466,0.0104817232357812,0.0105450943002711,0.9015422672857888,13.0,19500.0,14.2246238609875,1183.9458785422933,1191.1038533269682,1.006045863171962,195111.57159881815,260.06326689144294,260.06326689144294,371.0609989396884,371.0609989396884,4.0,4735.783514169173,92.7652497349221,65.01581672286073,23.21626450751197,23.21626450751197,2.5e+16,0.8962697201356533,0.0052725471501355,0.8909971729855177,12.6740996469222,89151.8877699405,43.0,0,1,1,mechanical,195.11157159881816,130.07438106587875
thickness_grids_L6000mm.csv,4,61,99,6.0,1.5,1.6910682583409855,0.1910682583409856,42.411500823462205,42.411500823462205,1,4.290642924037685,9.408194759243912,20.241037775018174,1983.2922229163196,1983.2922229173132,3305.487038195522,63.60572208698708,13.482976734407757,20.710450876988357,75.95116494494815,598.9700033389481,0.7986266711185975,0.1268029526045706,0.010205776809453,0.0102057768094581,0.8782999358001585,13.0,19500.0,14.69755833392198,1189.9753337497918,1189.9753337503878,1.0000000000005007,195488.21365139852,263.53292649499946,263.53292649499946,372.2107927756187,372.2107927756187,4.0,4759.901334999167,93.05269819390467,65.88323162374986,23.180378169386973,23.180378169386973,2.4999999999999996e+16,0.8731970473954294,0.005102888404729,0.8680941589907003,12.75886454110276,89917.87404128989,43.0,1,1,1,packing,195.48821365139852,130.32547576759902
thickness_grids_L6000mm.csv,5,64,96,6.0,1.4545757575757576,1.6646981940618306,0.2101224364860728,39.88171388378634,39.88171388378634,1,4.580409937198762,8.892239638535743,19.55222042542984,1956.3619973828952,1956.3619973837217,3260.6033289728693,61.01366260401701,14.293393814896504,19.787226819267868,77.01924206422514,662.1008711726873,0.8828011615635832,0.1163255410430311,0.0099941730884045,0.0099941730884088,0.8886715455011732,14.0,21000.0,15.008745463290929,1173.8171984297371,1173.8171984302328,1.000000000000422,205789.25075097164,281.4448931319559,281.4448931319559,408.5285679085648,408.5285679085648,4.0,4695.268793718949,102.1321419771412,70.36122328298897,22.126044526066753,22.126044526066753,2.4999999999999996e+16,0.8836744589569688,0.0049970865442044,0.8786773724127644,13.187845026896472,97819.93772226012,43.0,1,1,1,packing,205.78925075097163,137.1928338339811
thickness_grids_L6000mm.csv,6,64,97,6.0,1.4697171717171718,1.6798396082032443,0.2101224364860728,40.71633320731563,40.71633320731563,1,4.57260965694135,8.35582263743388,19.55936076324948,1957.076447468606,1957.0764474691168,3261.794079115195,60.78046173335921,14.209325633867987,19.59901164173469,77.66808329102777,730.5679197179767,0.974090559623969,0.1063119269198272,0.0099941730884062,0.0099941730884088,0.8986851596243771,14.0,21000.0,15.00874546329091,1174.2458684811634,1174.24586848147,1.0000000000002611,207787.1132791,287.85958263874016,287.85958263874016,417.5347300351584,417.5347300351584,4.0,4696.9834739246535,104.3836825087896,71.96489565968504,21.88611591943536,21.88611591943536,2.5e+16,0.8936880730801727,0.0049970865442044,0.8886909865359683,13.33813681243924,99888.83890135374,43.0,0,1,1,mechanical,207.78711327909997,138.52474218606665
thickness_grids_L6000mm.csv,7,64,98,6.0,1.484858585858586,1.6949810223446589,0.2101224364860728,41.55959552054093,41.55959552054093,1,4.529303487372215,8.106708094927168,19.414475923935186,1942.579516303554,1961.0534054623663,3268.4223424372776,60.55051140380667,14.126141933366371,19.414475923937875,77.10401184899362,746.2499999988947,0.9949999999985264,0.1033219589267776,0.0099000240737236,0.0099941730884088,0.9016751276174269,14.0,21000.0,15.008745463290929,1165.5477097821324,1176.6320432774198,1.0095099783580368,209784.97580722833,289.788959901586,289.788959901586,426.630324115517,426.630324115517,4.0,4662.19083912853,106.65758102887924,72.4472399753965,21.6515572308409,21.6515572308409,2.5e+16,0.8966780410732224,0.0049970865442044,0.891680954529018,13.383012480990322,101186.6714069274,43.0,0,1,1,mechanical,209.7849758072283,139.85665053815222
thickness_grids_L6000mm.csv,8,65,98,6.0,1.484858585858586,1.7015356596265687,0.2166770737679828,41.55959552054093,41.55959552054093,1,4.563066172604719,7.869427789523544,18.976155362520835,1957.951340627443,1957.9513406279216,3263.2522343798696,59.51554193010675,14.311294935004758,19.32519515750406,76.2459768920132,624.3893999644572,0.8325191999526097,0.1221128624162316,0.0096918421662282,0.0096918421662306,0.8827330586668837,14.0,21000.0,15.476933840570204,1174.7708043764658,1174.770804376753,1.0000000000002445,210217.407814196,295.37056030761977,295.37056030761977,428.04646309701315,428.04646309701315,4.0,4699.083217505863,107.01161577425329,73.84264007690494,21.615711804081563,21.615711804081563,2.5000000000000004e+16,0.8778871375837684,0.0048459210831153,0.873041216500653,13.512001147871535,102367.07394006224,43.0,1,1,1,packing,210.217407814196,140.14493854279735
thickness_grids_L6000mm.csv,9,65,99,6.0,1.5,1.7166770737679828,0.2166770737679828,42.411500823462205,42.411500823462205,1,4.555198413839086,7.4057082270242205,18.983152065958908,1958.6732574021976,1958.6732574024827,3264.455429004138,59.293811619216406,14.228146922063052,19.1460928620214,76.87394670273731,683.8815930823688,0.9118421241098252,0.1124082699115406,0.0096918421662292,0.0096918421662306,0.8924376511715747,14.0,21000.0,15.476933840570204,1175.2039544413185,1175.2039544414897,1.0000000000001457,212215.2703423243,301.93699550281684,301.93699550281684,437.2399506002301,437.2399506002301,4.0,4700.815817765273,109.30998765005752,75.48424887570421,21.387256575798656,21.387256575798656,2.5e+16,0.8875917300884594,0.0048459210831153,0.882745809005344,13.662198484016333,104482.3195147359,43.0,0,1,1,mechanical,212.21527034232437,141.4768468948829
thickness_grids_L6000mm.csv,10,68,96,6.0,1.4545757575757576,1.6915264768901133,0.2369507193143557,39.88171388378634,39.88171388378634,1,4.839829125274238,7.133594781063884,18.35434378065701,1932.922205053177,1932.922205053532,3221.5370084225533,57.00798144500914,15.032348324074606,18.368086228626503,77.7441392908794,740.3786064062052,0.9871714752082738,0.1050059234804867,0.0094956453667252,0.009495645366727,0.8997418992028768,15.0,22500.0,15.796714620957042,1159.7533230319063,1159.753323032119,1.0000000000001834,222384.86251290928,319.81133283104333,319.81133283104333,475.54606662674774,475.54606662674774,4.0,4639.013292127625,118.88651665668694,79.95283320776083,20.507782411291565,20.507782411291565,2.4999999999999996e+16,0.8949940765195132,0.0047478226833635,0.8902462538361497,14.062966014225742,112683.4554777622,43.0,0,1,1,mechanical,222.38486251290928,148.25657500860618
