source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,valid,b0,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,util,f_struct,f_tape_min,f_tape_built,fill,n_tp,n_tot,pitch,i0,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m
thickness_grids_L5000mm.csv,11,79,97,5.0,1.4697171717171718,1.7888295071931437,0.3191123354759718,33.93027767276302,33.93027767276302,1,5.364580575576749,8.099162741991897,15.968714882859732,1887.338481784919,1887.3384817856725,3145.564136309454,48.532204429043546,16.304062229166785,15.975154383027014,81.19722000857192,743.1969960457745,0.9909293280610328,0.1092539669032393,0.0084609703224782,0.0084609703224816,0.8949765182580015,18.0,22500.0,17.72846308199844,1132.4030890709514,1132.4030890714034,1.0000000000003992,230333.0919264915,398.9972947543859,398.9972947543859,622.2972130288432,622.2972130288432,4.0,4529.612356283806,155.5743032572108,99.74932368859648,17.92734886210273,17.92734886210273,2.5000000000000004e+16,0.8907460330967607,0.0042304851612408,0.8865155479355199,15.716558163192486,130361.49210345502,43.0,0,1,1,mechanical,230.3330919264915,184.2664735411932
thickness_grids_L5000mm.csv,12,79,98,5.0,1.484858585858586,1.8039709213345576,0.3191123354759718,34.632996267117434,34.632996267117434,1,5.305891655545188,7.904496263668591,15.837822779921911,1871.8683763538625,1892.3194442113368,3153.865740352228,48.3693131977979,16.204394937794156,15.837822779930905,80.41042912627717,746.2499999956423,0.9949999999941898,0.1077526688465617,0.0083695291661089,0.0084609703224816,0.896477816314679,18.0,22500.0,17.728463081998427,1123.1210258123174,1135.391666526802,1.010925483926017,232473.6589209147,400.34339934897486,400.34339934897486,634.760001882377,634.760001882377,4.0,4492.4841032492695,158.69000047059424,100.08584983724371,17.750484901364537,17.750484901364537,2.4999999999999996e+16,0.8922473311534382,0.0042304851612408,0.8880168459921974,15.743173870365355,131794.7458541429,43.0,0,1,1,mechanical,232.4736589209147,185.97892713673176
thickness_grids_L5000mm.csv,13,80,98,5.0,1.484858585858586,1.8120498928680748,0.3271913070094889,34.632996267117434,34.632996267117434,1,5.349408657907859,7.650408121995946,15.5850201527947,1888.623375393379,1888.6233753944232,3147.7056256573724,47.66715030906997,16.361292065150728,15.770083832625495,80.17475128130087,665.6394385866984,0.8875192514489312,0.1204477178388495,0.00825205297988,0.0082520529798846,0.8836783086510928,18.0,22500.0,18.177294833860497,1133.1740252360275,1133.174025236654,1.000000000000553,233044.72776732553,408.97975010373074,408.97975010373074,636.9987481975681,636.9987481975681,4.0,4532.69610094411,159.24968704939204,102.24493752593268,17.71926520900009,17.71926520900009,2.499999999999999e+16,0.8795522821611504,0.0041260264899423,0.8754262556712081,15.912881154638091,133535.9481795221,43.0,1,1,1,packing,233.04472776732553,186.4357822138604
thickness_grids_L5000mm.csv,14,80,99,5.0,1.5,1.827191307009489,0.3271913070094889,35.34291735288517,35.34291735288517,1,5.337417420031503,7.214539304614451,15.593411521704692,1889.6402579716232,1889.64025797177,3149.40042995295,47.5096782816781,16.261931144942903,15.6366596682876,80.79404745876566,725.6983552944866,0.9675978070593156,0.111332824264125,0.0082520529798839,0.0082520529798846,0.8927932022258173,18.0,22500.0,18.177294833860497,1133.7841547829742,1133.784154783062,1.0000000000000775,235185.29476174875,417.5002731050532,417.5002731050532,649.5700509894555,649.5700509894555,4.0,4535.136619131897,162.39251274736387,104.37506827626328,17.54696465388442,17.54696465388442,2.4999999999999996e+16,0.888667175735875,0.0041260264899423,0.8845411492459326,16.07856526252512,136159.06331668893,43.0,0,1,1,mechanical,235.18529476174876,188.148235809399
thickness_grids_L5000mm.csv,15,83,97,5.0,1.4697171717171718,1.8217551270278545,0.3520379553106826,33.93027767276302,33.93027767276302,1,5.555402805373334,7.042405068942872,15.035442702864142,1857.209300458673,1871.3399742956624,3118.8999571594377,45.80748402091075,16.92527651270191,15.03544270286518,80.8017609723706,746.2499999994715,0.9949999999992954,0.108277066629719,0.008034586397655,0.0080957179673561,0.895770792353959,19.0,23750.0,18.528313437404353,1114.3255802752035,1122.8039845773976,1.0076085521612992,245586.04833925248,436.76882507820545,436.76882507820545,703.4891889698577,703.4891889698577,4.0,4457.302321100815,175.8722972424644,109.19220626955136,16.861114747870673,16.861114747870673,2.5e+16,0.891722933370281,0.004047858983678,0.8876750743866029,16.447122008806204,145424.47913089,43.0,0,1,1,mechanical,245.58604833925247,196.468838671402
thickness_grids_L5000mm.csv,16,84,97,5.0,1.4697171717171718,1.830240587695133,0.3605234159779615,33.93027767276302,33.93027767276302,1,5.5857750677136435,6.890479480617774,14.7733529210929,1868.820933529968,1868.8209335309875,3114.7015558849794,45.165148314357324,17.076851865071585,14.97134323056825,80.24399230640641,656.6861187603099,0.8755814916804132,0.1221953533263209,0.0079051730725103,0.0079051730725147,0.8817572332099364,19.0,23750.0,18.97491663041903,1121.2925601179809,1121.2925601185923,1.0000000000005456,246219.17253550037,443.8901278838247,443.8901278838247,706.1022590300375,706.1022590300375,4.0,4485.1702404719235,176.5255647575094,110.97253197095615,16.829886896901836,16.829886896901836,2.5000000000000004e+16,0.8778046466736791,0.0039525865362573,0.8738520601374217,16.581269988427497,146983.17362457365,43.0,1,1,1,packing,246.2191725355004,196.9753380284003
thickness_grids_L5000mm.csv,17,83,98,5.0,1.484858585858586,1.8368965411692688,0.3520379553106826,34.632996267117434,34.632996267117434,1,5.492902023820949,6.881772292075994,14.907667702677802,1841.4262654392269,1876.5472098436,3127.5786830726665,45.65786212187819,16.823165652367837,14.907667702687348,79.95571771788089,746.2499999950601,0.9949999999934136,0.1071433403261777,0.0079442007237964,0.0080957179673561,0.8969045186575002,19.0,23750.0,18.528313437404353,1104.855759263536,1125.92832590616,1.019072685702132,247845.5357222548,437.8801368270717,437.8801368270717,717.4209802980625,717.4209802980625,4.0,4419.4230370541445,179.35524507451564,109.47003420676792,16.696596862618307,16.696596862618307,2.4999999999999996e+16,0.8928566596738222,0.004047858983678,0.8888088006901441,16.468128045110443,146949.03311378325,43.0,0,1,1,mechanical,247.84553572225477,198.2764285778038
thickness_grids_L5000mm.csv,18,84,98,5.0,1.484858585858586,1.8453820018365472,0.3605234159779615,34.632996267117434,34.632996267117434,1,5.573330179328327,6.493048075150254,14.781505253579564,1869.8521990584877,1869.8521990596707,3116.420331766118,45.01865308834171,16.974172358339967,14.84484992165256,80.8562495552239,715.0261956217975,0.9533682608290632,0.1130815207195452,0.0079051730725097,0.0079051730725147,0.890871065816712,19.0,23750.0,18.97491663041903,1121.9113194350923,1121.9113194358024,1.0000000000006328,248478.65991850267,453.1553825336669,453.1553825336669,720.0457293284595,720.0457293284595,4.0,4487.64527774037,180.01143233211488,113.28884563341671,16.66613741724223,16.66613741724223,2.4999999999999996e+16,0.8869184792804548,0.0039525865362573,0.8829658927441973,16.754204202324654,149872.06017955454,43.0,0,1,1,mechanical,248.47865991850267,198.78292793480213
thickness_grids_L5000mm.csv,19,84,99,5.0,1.5,1.8605234159779616,0.3605234159779615,35.34291735288517,35.34291735288517,1,5.534919467690763,6.2386131073085,14.720675828924302,1862.1573106484211,1873.043045940081,3121.738409900135,44.87393379122829,16.872432530910874,14.720675828933253,80.71020970674894,746.2499999953552,0.994999999993807,0.1081543848673384,0.0078592298563731,0.0079051730725147,0.8957982016689189,19.0,23750.0,18.97491663041903,1117.2943863890528,1123.8258275640485,1.0058457656769444,250738.14730150497,458.2042343778679,458.2042343778679,734.097695049454,734.097695049454,4.0,4469.177545556211,183.5244237623635,114.55105859446698,16.505856595745676,16.505856595745673,2.4999999999999996e+16,0.8918456151326616,0.0039525865362573,0.8878930285964042,16.84769619434703,152075.05120162622,43.0,0,1,1,mechanical,250.73814730150497,200.590517841204
thickness_grids_L5000mm.csv,20,85,99,5.0,1.5,1.8691104989286809,0.3691104989286808,35.34291735288517,35.34291735288517,1,5.557318401655998,6.138639910215732,14.447883533493762,1871.1808770215284,1871.180877021852,3118.6347950364207,44.2521491084211,17.021405383213583,14.658906545412952,79.94678311485202,649.4898595992812,0.8659864794657083,0.1230916571417715,0.0077212650636366,0.0077212650636379,0.8807689753900474,19.0,23750.0,19.426868364667413,1122.708526212917,1122.708526213111,1.0000000000001732,251378.8538234564,464.3377380189607,464.3377380189607,736.7666097585728,736.7666097585728,4.0,4490.834104851668,184.1916524396432,116.0844345047402,16.475933489698342,16.475933489698342,2.5e+16,0.8769083428582285,0.0038606325318189,0.8730477103264095,16.960582944585447,153480.68968330335,43.0,1,1,1,packing,251.3788538234564,201.10308305876512
thickness_grids_L5000mm.csv,21,88,97,5.0,1.4697171717171718,1.8651986531986533,0.3954814814814815,33.93027767276302,33.93027767276302,1,5.8046090548497,5.908691516232047,14.040266070106064,1850.8884085999084,1850.8884086010796,3084.814014335133,42.73598352358405,17.668160680877296,14.125487637554787,80.95143147671075,702.891053330999,0.9371880711079988,0.115169244355981,0.0075856902041532,0.007585690204158,0.888623600746098,20.0,25000.0,19.774074074074075,1110.533045159945,1110.5330451606478,1.0000000000006328,261923.6763973975,489.8157160170199,489.8157160170199,794.3277578426137,794.3277578426137,4.0,4442.13218063978,198.58193946065344,122.45392900425496,15.86774191623452,15.86774191623452,2.5e+16,0.8848307556440189,0.003792845102079,0.8810379105419399,17.42170890512377,164247.63519485807,43.0,0,1,1,mechanical,261.9236763973975,209.538941117918
thickness_grids_L5000mm.csv,22,88,98,5.0,1.484858585858586,1.8803400673400672,0.3954814814814815,34.632996267117434,34.632996267117434,1,5.774946697091655,5.632689204152019,14.007573692961389,1846.5786653511325,1853.2969960712564,3088.8283267854276,42.60129980658801,17.56337257275959,14.00757369296163,81.08516320577723,746.2499999998713,0.9949999999998284,0.1086568351166381,0.0075581915487132,0.007585690204158,0.895136009985441,20.0,25000.0,19.774074074074075,1107.9471992106794,1111.978197642754,1.0036382586055963,264302.08416897885,497.05239768278216,497.05239768278216,809.8303351411452,809.8303351411452,4.0,4431.788796842718,202.4575837852863,124.26309942069554,15.715129980039023,15.715129980039023,2.4999999999999996e+16,0.8913431648833618,0.003792845102079,0.8875503197812828,17.55048576782322,166958.94200568047,43.0,0,1,1,mechanical,264.30208416897887,211.44166733518307
thickness_grids_L5000mm.csv,23,89,98,5.0,1.484858585858586,1.8893336394245488,0.4044750535659627,34.632996267117434,34.632996267117434,1,5.787852859307754,5.582616330307338,13.73816372871093,1852.2481700227736,1852.2481700236544,3087.080283372757,42.029588843927726,17.70695711374244,13.948887946847742,80.13243799365898,645.53124993148,0.8607083332419734,0.124134095757819,0.0074170210833764,0.0074170210833799,0.879574414783871,20.0,25000.0,20.223752678298133,1111.3489020136642,1111.3489020141924,1.0000000000004752,265008.43766873225,502.01733580039286,502.01733580039286,812.920097757289,812.920097757289,4.0,4445.395608054657,203.23002443932225,125.5043339500982,15.685236361149943,15.685236361149943,2.5e+16,0.8758659042421809,0.0037085105416899,0.872157393700491,17.638295426747824,168239.15125273593,43.0,1,1,1,packing,265.00843766873226,212.0067501349858
thickness_grids_L5000mm.csv,24,88,99,5.0,1.5,1.8954814814814815,0.3954814814814815,35.34291735288517,35.34291735288517,1,5.7111911772543245,5.503341797636187,13.89179555740117,1831.3159624929597,1858.497283509644,3097.4954725160737,42.46820565933136,17.459517056178857,13.89179555740483,80.25095444044834,746.2499999979736,0.9949999999972984,0.1075389674246783,0.0074747462267835,0.007585690204158,0.8962538776774007,20.0,25000.0,19.774074074074075,1098.7895774957758,1115.0983701057864,1.014842507559254,266680.4919405602,498.29992447711646,498.29992447711646,825.4518675227622,825.4518675227622,4.0,4395.158309983103,206.36296688069055,124.57498111927912,15.565716653548945,15.565716653548945,2.5e+16,0.8924610325753216,0.003792845102079,0.8886681874732426,17.572590566369048,168672.64991556716,43.0,0,1,1,mechanical,266.6804919405602,213.34439355244817
thickness_grids_L5000mm.csv,25,89,99,5.0,1.5,1.9044750535659627,0.4044750535659627,35.34291735288517,35.34291735288517,1,5.774920702649888,5.264403607140772,13.745958571460877,1853.2991098357145,1853.2991098369828,3088.831849728305,41.89924014541115,17.602613021357225,13.834262880035492,80.72332286952546,700.4200725396264,0.9338934300528352,0.1152498708051495,0.0074170210833749,0.0074170210833799,0.8884586397365405,20.0,25000.0,20.223752678298133,1111.9794659014285,1111.9794659021895,1.0000000000006843,267386.8454403136,512.253274416585,512.253274416585,828.5547354440617,828.5547354440617,4.0,4447.917863605714,207.13868386101544,128.06331860414625,15.536543163853636,15.536543163853636,2.5e+16,0.8847501291948504,0.0037085105416899,0.8810416186531604,17.81796779492898,171470.89663876244,43.0,0,1,1,mechanical,267.3868454403136,213.9094763522509
thickness_grids_L5000mm.csv,26,92,97,5.0,1.4697171717171718,1.9017826752372209,0.4320655035200491,33.93027767276302,33.93027767276302,1,6.012246127947735,5.133767677488978,13.356266953542985,1831.9943512478544,1834.2184247731557,3057.0307079552595,40.51016416618354,18.235415516762817,13.356266953548303,81.5273711327349,746.2499999969792,0.9949999999959724,0.1092494085535208,0.0072817210715756,0.0072905612096704,0.8943958720513143,21.0,26250.0,20.574547786669008,1099.1966107487128,1100.5310548638934,1.0012140176763022,278036.8277077396,537.394006483991,537.394006483991,889.5534592830337,889.5534592830337,4.0,4396.786442994851,222.38836482075843,134.34850162099775,14.994395829537313,14.994395829537313,2.5e+16,0.8907505914464792,0.0036452806048352,0.8871053108416439,18.251790609719265,182623.5343991416,43.0,0,1,1,mechanical,278.03682770773963,222.42946216619168
thickness_grids_L5000mm.csv,27,93,97,5.0,1.4697171717171718,1.911182736455464,0.441465564738292,33.93027767276302,33.93027767276302,1,6.013878209631906,5.128197017279758,13.086817767298095,1834.088697227736,1834.0886972282244,3056.814495380374,39.98255596476154,18.373467588332662,13.3002867791449,80.3504411749049,640.351940285234,0.8538025870469788,0.1254785628339224,0.0071353243641246,0.0071353243641264,0.8780890993481407,21.0,26250.0,21.02216974944248,1100.4532183366418,1100.4532183369347,1.0000000000002662,278812.0207434859,540.7742198961702,540.7742198961702,893.105585389292,893.105585389292,4.0,4401.812873346567,223.276396347323,135.19355497404254,14.964547707036736,14.964547707036736,2.4999999999999996e+16,0.8745214371660776,0.0035676621820632,0.8709537749840143,18.30933810163168,183707.7565083225,43.0,1,1,1,packing,278.8120207434859,223.04961659478872
thickness_grids_L5000mm.csv,28,92,98,5.0,1.484858585858586,1.916924089378635,0.4320655035200491,34.632996267117434,34.632996267117434,1,5.946003362006301,5.011954355589107,13.246171705040087,1816.8932849051344,1839.500826219704,3065.8347103661736,40.3862732111505,18.12877876262432,13.246171705045192,80.68159332550236,746.2499999970528,0.9949999999960704,0.1081160379575491,0.0072009599105545,0.0072905612096704,0.8955292426472861,21.0,26250.0,20.574547786669008,1090.1359709430808,1103.7004957318225,1.012442965969655,280534.1558679,538.7624120790202,538.7624120790202,906.7048606784678,906.7048606784678,4.0,4360.543883772323,226.67621516961697,134.69060301975506,14.851900324237034,14.851900324237034,2.4999999999999996e+16,0.8918839620424509,0.0036452806048352,0.8882386814376156,18.275109197206092,184498.31299099643,43.0,0,1,1,mechanical,280.5341558679,224.42732469432
thickness_grids_L5000mm.csv,29,93,98,5.0,1.484858585858586,1.926324150596878,0.441465564738292,34.632996267117434,34.632996267117434,1,6.000511907998606,4.832306817466923,13.094402799919235,1835.1517228498471,1835.1517228500209,3058.5862047500345,39.86121717028994,18.266408323647916,13.191295949544845,80.93410046764022,694.1046584186046,0.9254728778914728,0.1166021571617662,0.0071353243641258,0.0071353243641264,0.8869655050202969,21.0,26250.0,21.02216974944248,1101.0910337099083,1101.0910337100124,1.0000000000000946,281309.34890364634,551.8076648189214,551.8076648189214,910.2721845342636,910.2721845342636,4.0,4404.364134839633,227.56804613356593,137.95191620473034,14.822769724961915,14.822769724961915,2.5000000000000004e+16,0.8833978428382337,0.0035676621820632,0.8798301806561705,18.49593940843666,187234.57082682723,43.0,0,1,1,mechanical,281.30934890364637,225.04747912291708
