source_file,solenoid_length_m,function_type,param_a,param_b,param_c,sum_squared_error,rmse,x_fit_min,x_fit_max,n_points
thickness_grids_L10000mm.csv,10.0,Power Law,1.3871560550304776e+16,6.590311008230549,0.38403054897447214,116.87781583717856,0.5651002518466081,140.32263005560577,1884.955592153876,366
thickness_grids_L2000mm.csv,2.0,Power Law,459201884.83471245,2.995466148736003,8.852443014699308,2138.2060290877025,3.4561951736992875,179.7849805091328,502.6548245743669,179
thickness_grids_L3000mm.csv,3.0,Power Law,29556367.93737068,2.626539185389739,0.13907350210507158,3596.1394076457495,3.7627156634483616,127.39316079284178,647.5293697946603,254
thickness_grids_L4000mm.csv,4.0,Power Law,310593835797616.3,5.863930073239813,2.242146149594632,1141.6863802742766,1.9573355230807212,135.9103500015766,879.645943005142,298
thickness_grids_L5000mm.csv,5.0,Exponential,449.9953551977654,0.016458737491091877,0.42545702861050017,5871.905874428717,4.352198507995225,104.6320062796286,1099.5574287564275,310
thickness_grids_L6000mm.csv,6.0,Power Law,17022935177585.533,5.503692489533071,2.181353778565267,4447.251814988777,3.6878392665113773,111.97536070566156,1095.6304379394403,327
thickness_grids_L7000mm.csv,7.0,Power Law,1386395145607634.8,6.339283438181675,1.3552014949788118,1388.1467792131316,2.0295639700793635,119.04228655197412,1295.0587395893206,337
thickness_grids_L8000mm.csv,8.0,Power Law,4424056502912204.5,6.4983865545969195,0.8181726866684798,511.6277595360474,1.2021963886493297,126.45683988688997,1496.654740170177,354
thickness_grids_L9000mm.csv,9.0,Power Law,8425177610793777.0,6.55644790884509,0.5279587766694058,214.43771743382268,0.7685945053093979,133.74470336730803,1696.4600329384882,363
