candidate_rank,source_file,pareto_rank,row_i,col_j,schema,solenoid_length_m,n_pc,n_par,ri,rf,th,v,valid,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,sigma_tape,util,f_struct,f_struct_tape,f_filler,f_tape_min,f_tape_built,fill,n_tp_min,n_tp,n_bund,n_tape,n_tot,n_par_min,pitch,pitch_turn,i0,i_tape,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m,piece_length_m,scan_error_yrs,abs_scan_error_yrs,target_scan_yrs,scan_margin_yrs,search_pool,pick_rule
9,thickness_grids_L7000mm.csv,124,42,181,2,7.0,1750,10,1.3644120603015075,1.4674120603015075,0.103,40.93916795455481,1,6.324561345161594,40.93916795455481,2.2419344932299765,52.711300590851906,2714.6319804288723,2714.6319825259143,4524.386637543191,91.59010255693438,10.989431407266505,53.43224705702911,248.41146546754172,711.2953736785838,25586.38094315679,0.9483938315714452,0.3492381289967344,0.0097087378640776,0.3395293911326568,0.0194174757131554,0.0194174757281553,0.6604706088673432,20.0,20.0,2.0,35000.0,3500.0,10.0,5.1499999999999995,51.49999999999999,10858.52792171549,1085.852792171549,1085.8527930103658,1.0000000007724958,311375.32487406826,449.28161542824733,449.28161542824733,7.620908344290181,7.620908344290181,1.0,10858.52792171549,7.620908344290181,449.28161542824733,80.99936849340608,80.99936849340608,2.5e+16,0.6507618710032655,0.0097087378640776,0.6410531331391879,33.01423635666817,37400.85434073447,32.0,0,1,1,mechanical,311.37532487406827,177.92875707089615,17.792875707089614,0.2419344932299765,0.2419344932299765,2,0.25,pareto,closest
0,thickness_grids_L7000mm.csv,103,39,165,2,7.0,1750,10,1.243889447236181,1.336889447236181,0.093,34.02604558868478,1,6.384881401328968,34.02604558868478,3.9984498985605614,58.22941544484539,2707.6678181853094,2707.6678192916233,4512.779698819372,100.54082720573098,11.024346591769325,59.0611913073818,251.57137058737743,710.0454388023553,23396.137464626092,0.9467272517364738,0.3543031992596231,0.010752688172043,0.3435505110875801,0.0215053763352992,0.021505376344086,0.6564494889124198,20.0,20.0,2.0,35000.0,3500.0,10.0,4.649999999999999,46.499999999999986,10830.67127274124,1083.067127274124,1083.067127716649,1.0000000004085854,283771.4605394886,360.5978776548507,360.5978776548507,6.148121094899604,6.148121094899604,1.0,10830.67127274124,6.148121094899604,360.5978776548507,90.1807402144128,90.1807402144128,2.4999999999999996e+16,0.6456968007403768,0.010752688172043,0.6349441125683338,29.524901234427514,30536.43291183704,32.0,0,1,1,mechanical,283.7714605394886,162.15512030827918,16.21551203082792,-0.001550101439438567,0.001550101439438567,4,0.25,pareto,closest
1,thickness_grids_L7000mm.csv,104,39,166,2,7.0,1750,10,1.251422110552764,1.3444221105527638,0.093,34.43939873464281,1,6.381367325401936,34.43939873464281,3.849175828099241,58.2381173270122,2708.072455706066,2708.072457163779,4513.454095272965,100.28602602296776,10.988713217907296,58.78979118624914,252.9269303372747,723.0320153977552,23522.20452136654,0.964042687197007,0.3498142889262439,0.010752688172043,0.3390616007542009,0.02150537633251,0.021505376344086,0.6609383992457991,20.0,20.0,2.0,35000.0,3500.0,10.0,4.649999999999999,46.499999999999986,10832.289822824265,1083.2289822824264,1083.2289828655116,1.0000000005382843,285427.9797211025,365.6290877891916,365.6290877891916,6.2320394251962155,6.2320394251962155,1.0,10832.289822824265,6.2320394251962155,365.6290877891916,89.57151216201635,89.57151216201635,2.4999999999999996e+16,0.6501857110737561,0.010752688172043,0.6394330229017131,29.73363556492965,30928.219459816253,32.0,0,1,1,mechanical,285.42797972110253,163.10170269777288,16.310170269777288,-0.15082417190075903,0.15082417190075903,4,0.25,pareto,closest
2,thickness_grids_L7000mm.csv,102,39,164,2,7.0,1750,10,1.236356783919598,1.329356783919598,0.093,33.61518804298123,1,6.388381548164528,33.61518804298123,4.154569793978844,58.22075086623176,2707.264915279776,2707.2649170798863,4512.108195133144,100.79790276463662,11.060239734708944,59.33497985466115,250.21530771342256,697.3984528915006,23270.023617348288,0.929864603855334,0.3587838583180086,0.010752688172043,0.3480311701459656,0.0215053763297867,0.021505376344086,0.6519688298540344,20.0,20.0,2.0,35000.0,3500.0,10.0,4.649999999999999,46.499999999999986,10829.059661119103,1082.9059661119104,1082.9059668319546,1.0000000006649186,282114.9413578746,355.6106755917761,355.6106755917761,6.064895092613979,6.064895092613979,1.0,10829.059661119103,6.064895092613979,355.6106755917761,90.79738809056076,90.79738809056074,2.4999999999999996e+16,0.6412161416819914,0.010752688172043,0.6304634535099484,29.31655058821259,30147.51280374472,32.0,0,1,1,mechanical,282.1149413578746,161.20853791878548,16.12085379187855,0.15456979397884396,0.15456979397884396,4,0.25,pareto,closest
0,thickness_grids_L7000mm.csv,89,37,155,2,7.0,1750,10,1.1685628140703517,1.2545628140703518,0.086,30.029772143102537,1,6.420814872229415,30.029772143102537,5.92935172013043,62.87297104096369,2703.5377547614407,2703.537757082112,4505.89626180352,107.6395266173298,10.992537204802842,63.361526537838785,255.88549693998235,727.8936662651453,22006.1527368385,0.970524888353527,0.3515424145025773,0.0116279069767441,0.3399145075258331,0.0232558139335259,0.0232558139534883,0.6600854924741668,20.0,20.0,2.0,35000.0,3500.0,10.0,4.300000000000003,43.000000000000036,10814.151019045768,1081.4151019045769,1081.415102832845,1.000000000858383,266436.57852321956,310.99975884389386,310.99975884389386,5.318696238182538,5.318696238182538,1.0,10814.151019045768,5.318696238182538,310.99975884389386,96.95772313733475,96.95772313733475,2.5e+16,0.6484575854974227,0.0116279069767441,0.6368296785206785,27.3836761763892,26626.36489707816,32.0,0,1,1,mechanical,266.43657852321957,152.24947344183974,15.224947344183976,-0.07064827986956956,0.07064827986956956,6,0.25,pareto,closest
1,thickness_grids_L7000mm.csv,88,37,154,2,7.0,1750,10,1.1610301507537688,1.2470301507537689,0.086,29.64387059994413,1,6.4241637751579415,29.64387059994413,6.177676321673549,62.86403601613604,2703.153548693852,2703.153549853583,4505.255916422639,107.93535547053146,11.03006495629078,63.67280240222277,254.41243324509423,714.0747738405147,21879.46925907812,0.9520996984540198,0.3562826227242079,0.0116279069767441,0.3446547157474638,0.0232558139435109,0.0232558139534883,0.6553452842525361,20.0,20.0,2.0,35000.0,3500.0,10.0,4.300000000000003,43.000000000000036,10812.61419477541,1081.261419477541,1081.2614199414334,1.0000000004290288,264780.0593416056,306.4695769123278,306.4695769123278,5.242711384021891,5.242711384021891,1.0,10812.61419477541,5.242711384021891,306.4695769123278,97.65782039654772,97.65782039654772,2.5e+16,0.643717377275792,0.0116279069767441,0.6320894702990478,27.17984722285908,26267.392579402953,32.0,0,1,1,mechanical,264.7800593416056,151.30289105234604,15.130289105234604,0.17767632167354908,0.17767632167354908,6,0.25,pareto,closest
0,thickness_grids_L8000mm.csv,122,41,170,2,8.0,2000,10,1.2815527638190956,1.3815527638190956,0.1,41.2774483668801,1,6.441223849016688,41.2774483668801,2.027487649421637,54.023963341141965,2701.1981670571004,2701.1981676290725,4501.996946048454,94.96371095072512,11.322429565272396,55.0848187747382,242.72739362585347,694.995564315608,24272.73936258537,0.9266607524208108,0.3492502773954788,0.0099999999999999,0.3392502773954788,0.019999999995765,0.0199999999999999,0.6607497226045211,20.0,20.0,2.0,40000.0,4000.0,10.0,5.000000000000004,50.00000000000004,10804.792668228403,1080.4792668228404,1080.479267051629,1.0000000002117473,334655.71045450045,423.47520146986216,423.47520146986216,7.254794308472981,7.254794308472981,1.0,10804.792668228403,7.254794308472981,423.47520146986216,83.01803514401779,83.01803514401779,2.5000000000000004e+16,0.6507497226045211,0.0099999999999999,0.6407497226045211,32.037486130226085,39025.6582457343,32.0,0,1,1,mechanical,334.6557104545005,167.32785522725024,16.732785522725024,0.027487649421637173,0.027487649421637173,2,0.25,pareto,closest
1,thickness_grids_L8000mm.csv,123,41,171,2,8.0,2000,10,1.2890854271356784,1.3890854271356785,0.1,41.76411253514364,1,6.438363085628204,41.76411253514364,1.953268198818077,54.03051684039504,2701.5258420197542,2701.5258445919903,4502.543074319984,94.72783967198346,11.287921378339083,54.8395702381627,243.99686204105916,707.332154278483,24399.686204105936,0.9431095390379772,0.3449537258629916,0.0099999999999999,0.3349537258629916,0.0199999999809571,0.0199999999999999,0.6650462741370083,20.0,20.0,2.0,40000.0,4000.0,10.0,5.000000000000004,50.00000000000004,10806.103368079015,1080.6103368079016,1080.610337836796,1.000000000952142,336548.8752334878,429.08562126077726,429.08562126077726,7.349126484912268,7.349126484912268,1.0,10806.103368079015,7.349126484912268,429.08562126077726,82.4835114306659,82.4835114306659,2.5e+16,0.6550462741370083,0.0099999999999999,0.6450462741370083,32.252313706850444,39505.551552176126,32.0,0,1,1,mechanical,336.5488752334878,168.2744376167439,16.82744376167439,-0.046731801181923105,0.046731801181923105,2,0.25,pareto,closest
2,thickness_grids_L8000mm.csv,121,41,169,2,8.0,2000,10,1.274020100502513,1.3740201005025128,0.1,40.79363631319315,1,6.444072759390778,40.79363631319315,2.105029187788611,54.01743866078422,2700.871933039213,2700.87193492608,4501.4532248768,95.20161377070282,11.35718651530971,55.33200771841521,241.45745448420627,682.9785444560332,24145.74544842065,0.910638059274711,0.3535359294141781,0.0099999999999999,0.3435359294141781,0.0199999999860277,0.0199999999999999,0.6564640705858219,20.0,20.0,2.0,40000.0,4000.0,10.0,5.000000000000004,50.00000000000004,10803.487732156857,1080.3487732156857,1080.348773970432,1.0000000006986138,332762.5456755131,417.91579455839127,417.91579455839127,7.161282636086318,7.161282636086318,1.0,10803.487732156857,7.161282636086318,417.91579455839127,83.55829986318334,83.55829986318334,2.4999999999999996e+16,0.6464640705858219,0.0099999999999999,0.6364640705858219,31.82320352929112,38549.330143007974,32.0,0,1,1,mechanical,332.7625456755131,166.38127283775654,16.638127283775656,0.10502918778861092,0.10502918778861092,2,0.25,pareto,closest
3,thickness_grids_L8000mm.csv,124,41,172,2,8.0,2000,10,1.2966180904522613,1.3966180904522614,0.1,42.25362881798375,1,6.435490543308959,42.25362881798375,1.882209352341488,54.037099142203445,2701.8549571101744,2701.854958444772,4503.0915974079535,94.49397211014026,11.253658571016167,54.59624636212803,245.26586357571867,720.0011505675002,24526.586357571887,0.9600015340900004,0.3406464883874167,0.0099999999999999,0.3306464883874167,0.0199999999901208,0.0199999999999999,0.6693535116125833,20.0,20.0,2.0,40000.0,4000.0,10.0,5.000000000000004,50.00000000000004,10807.419828440698,1080.7419828440698,1080.7419833779088,1.000000000493956,338442.04001247516,434.7470532758457,434.7470532758457,7.444278248783554,7.444278248783554,1.0,10807.419828440698,7.444278248783554,434.7470532758457,81.95466952173305,81.95466952173305,2.5e+16,0.6593535116125833,0.0099999999999999,0.6493535116125833,32.46767558062919,39989.00820267175,32.0,0,1,1,mechanical,338.44204001247516,169.22102000623758,16.92210200062376,-0.117790647658512,0.117790647658512,2,0.25,pareto,closest
4,thickness_grids_L8000mm.csv,120,40,169,2,8.0,2000,10,1.274020100502513,1.3700201005025128,0.096,40.79363631319315,1,6.412218320329017,40.79363631319315,2.1471711392165527,55.98160257209943,2687.116923460775,2704.524556049501,4507.540926749169,97.308084659315,11.145816741580049,55.98160258045817,248.22988625891156,749.9999995496679,23830.069080855537,0.9999999993995572,0.3309731818772792,0.0104166666666666,0.3205565152106125,0.0206992398892734,0.0208333333333333,0.6794434847893875,20.0,20.0,2.0,40000.0,4000.0,10.0,4.800000000000004,48.00000000000004,10748.4676938431,1074.84676938431,1081.8098224198004,1.0064781820384303,332259.89085093874,412.5052877114078,412.5052877114078,7.141121210701543,7.141121210701543,1.0,10748.4676938431,7.141121210701543,412.5052877114078,83.67617120219928,83.67617120219928,2.5000000000000004e+16,0.6690268181227208,0.0104166666666666,0.6586101514560542,31.613287269890627,38241.127046200774,32.0,0,1,1,mechanical,332.25989085093875,166.12994542546937,16.612994542546936,0.14717113921655267,0.14717113921655267,2,0.25,pareto,closest
5,thickness_grids_L8000mm.csv,125,41,173,2,8.0,2000,10,1.3041507537688442,1.4041507537688442,0.1,42.745997215400465,1,6.432606275040559,42.745997215400465,1.814158404800042,54.04371005237998,2702.185502619001,2702.1855042323255,4503.642507053876,94.262080957893,11.21963782428037,54.354831511990966,246.53440050883853,733.0160712718789,24653.440050883873,0.9773547616958386,0.3363287793691467,0.0099999999999999,0.3263287793691467,0.019999999988059,0.0199999999999999,0.6736712206308533,20.0,20.0,2.0,40000.0,4000.0,10.0,5.000000000000004,50.00000000000004,10808.742010476006,1080.8742010476003,1080.8742016929302,1.0000000005970442,340335.2047914626,440.45948909364745,440.45948909364745,7.540248595721267,7.540248595721267,1.0,10808.742010476006,7.540248595721267,440.45948909364745,81.4314503512879,81.4314503512879,2.4999999999999996e+16,0.6636712206308533,0.0099999999999999,0.6536712206308533,32.683561031542695,40476.02599713821,32.0,0,1,1,mechanical,340.33520479146256,170.16760239573128,17.016760239573127,-0.1858415951999579,0.1858415951999579,2,0.25,pareto,closest
6,thickness_grids_L8000mm.csv,119,41,168,2,8.0,2000,10,1.2664874371859296,1.3664874371859297,0.1,40.31267637408276,1,6.446909763769241,40.31267637408276,2.1860635828051764,54.01094299186329,2700.5471495931665,2700.547151433951,4500.911919056585,95.44157648584996,11.392195677991587,55.58115293605586,240.1870423941207,671.2689142198008,24018.704239412094,0.8950252189597344,0.3578104650850459,0.0099999999999999,0.3478104650850459,0.0199999999863673,0.0199999999999999,0.6521895349149541,20.0,20.0,2.0,40000.0,4000.0,10.0,5.000000000000004,50.00000000000004,10802.188598372668,1080.2188598372668,1080.2188605735803,1.000000000681634,330869.3808965257,412.4073987542859,412.4073987542859,7.068592292208346,7.068592292208346,1.0,10802.188598372668,7.068592292208346,412.4073987542859,84.10436491933181,84.10436491933181,2.5000000000000004e+16,0.6421895349149541,0.0099999999999999,0.6321895349149541,31.60947674574773,38076.569007328566,32.0,0,1,1,mechanical,330.8693808965257,165.43469044826284,16.543469044826285,0.18606358280517643,0.18606358280517643,2,0.25,pareto,closest
7,thickness_grids_L8000mm.csv,118,40,168,2,8.0,2000,10,1.2664874371859296,1.3624874371859297,0.096,40.31267637408276,1,6.4449494846087525,40.31267637408276,2.188724426244147,56.235874550377886,2699.321978418141,2700.771557280876,4501.285928801461,97.55422947461798,11.18026679589743,56.2358745639668,249.22750179965965,749.9999992733905,23925.840172767348,0.9999999990311874,0.3323033360548192,0.0104166666666666,0.3218866693881526,0.0208221515065849,0.0208333333333333,0.6781133306118474,20.0,20.0,2.0,40000.0,4000.0,10.0,4.800000000000004,48.00000000000004,10797.287913672562,1079.7287913672562,1080.3086229123503,1.0005370159152285,330366.7260719513,410.8666383761119,410.8666383761119,7.048578001635726,7.048578001635726,1.0,10797.287913672562,7.048578001635726,410.8666383761119,84.22368657363093,84.22368657363093,2.4999999999999996e+16,0.6676966639451808,0.0104166666666666,0.6572799972785142,31.549439869368708,37947.6375831462,32.0,0,1,1,mechanical,330.36672607195135,165.18336303597567,16.518336303597568,0.1887244262441472,0.1887244262441472,2,0.25,pareto,closest
0,thickness_grids_L8000mm.csv,99,38,153,2,8.0,2000,10,1.153497487437186,1.242497487437186,0.089,33.44053103661741,1,6.4899406547290415,33.44053103661741,3.968878544725098,60.575986565218,2695.6314021522,2695.631404632826,4492.719007721377,105.74165165395485,11.32886285274697,61.65970593489307,246.1331308190446,699.9885776598967,21905.84864289496,0.933318103546529,0.3516244959908949,0.0112359550561797,0.3403885409347151,0.02247191009168,0.0224719101123595,0.6596114590652848,20.0,20.0,2.0,40000.0,4000.0,10.0,4.449999999999998,44.499999999999986,10782.5256086088,1078.25256086088,1078.2525618531306,1.0000000009202394,301089.6084441355,332.991548085076,332.991548085076,5.728253242357766,5.728253242357766,1.0,10782.5256086088,5.728253242357766,332.991548085076,93.42732134489668,93.42732134489668,2.4999999999999996e+16,0.648375504009105,0.0112359550561797,0.6371395489529252,28.35270992840516,31135.1080674663,32.0,0,1,1,mechanical,301.08960844413554,150.54480422206777,15.054480422206776,-0.031121455274901955,0.031121455274901955,4,0.25,pareto,closest
