source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,stress,f_tape_min,length_tape,converged,length_tape_km,pancake_length_m
thickness_grids_L10000mm.csv,1,9,99,10.0,1.5,1.5061157024793388,0.0061157024793388,70.68583470577035,2.7008534708803205,70.68583470577035,10.91681290761252,366.97057368294554,2146.852743213607,2146.852743213607,3578.087905356012,749.9999999999999,0.1709342081532942,164543.0898297209,1,164.5430898297209,65.81723593188836
thickness_grids_L10000mm.csv,2,10,93,10.0,1.4091515151515153,1.4162326293235383,0.0070811141720232,62.38285641895749,3.005664191513853,62.38285641895749,10.795147431532833,350.99934500821433,2113.2332720028103,2113.2332720028103,3522.0554533380173,750.0000000000002,0.1660958823895271,173994.92810084124,1,173.99492810084124,69.59797124033649
thickness_grids_L10000mm.csv,3,10,94,10.0,1.4242929292929294,1.431374043464953,0.0070811141720232,63.730673676359615,2.9883189933007896,63.730673676359615,10.288176612279948,349.25166688942204,2115.115452360644,2115.115452360644,3525.192420601074,750.0000000000001,0.1651217981976483,174828.48224694043,1,174.82848224694044,69.93139289877617
thickness_grids_L10000mm.csv,4,10,95,10.0,1.4394343434343435,1.4465154576063668,0.0070811141720232,65.09289591658843,2.971223830441835,65.09289591658843,9.810424646652852,347.5327307562261,2116.9740957612757,2116.9740957612757,3528.2901596021266,750.0,0.1641648480499008,175658.49629540532,1,175.6584962954053,70.26339851816213
thickness_grids_L10000mm.csv,5,10,96,10.0,1.4545757575757576,1.461656871747781,0.0070811141720232,66.4695231396439,2.9543721102351848,66.4695231396439,9.359915745706344,345.84178179503493,2118.8097747795546,2118.8097747795546,3531.3496246325913,750.0,0.1632245546115705,176485.0312680209,1,176.4850312680209,70.59401250720836
thickness_grids_L10000mm.csv,6,10,97,10.0,1.4697171717171718,1.476798285889195,0.0070811141720232,67.86055534552604,2.937757479722207,67.86055534552604,8.934826734019564,344.1780922340784,2120.62304260995,2120.62304260995,3534.37173768325,750.0,0.1623004585532006,177308.1464189722,1,177.3081464189722,70.92325856758887
thickness_grids_L10000mm.csv,7,10,98,10.0,1.484858585858586,1.4919397000306092,0.0070811141720232,69.26599253423487,2.9213738147326653,69.26599253423487,8.533473833610595,342.5409601112971,2122.414433894232,2122.414433894232,3537.35738982372,749.9999999999998,0.1613921176943745,178127.89930064348,1,178.12789930064346,71.25115972025739
thickness_grids_L10000mm.csv,8,10,99,10.0,1.5,1.5070811141720233,0.0070811141720232,70.68583470577035,2.905215209532607,70.68583470577035,8.154300713089578,340.9297081097553,2124.184465506334,2124.184465506334,3540.307442510557,750.0,0.1604991061962639,178944.34582612314,1,178.94434582612314,71.57773833044925
thickness_grids_L10000mm.csv,9,11,94,10.0,1.4242929292929294,1.4324410774410776,0.0081481481481481,63.730673676359615,3.2042872051872267,63.730673676359615,7.782524364066277,325.4602053291801,2091.9385419142527,2091.9385419142527,3486.5642365237545,750.0000000000001,0.1555782824438828,189616.58310151836,1,189.61658310151836,75.84663324060735
thickness_grids_L10000mm.csv,10,11,95,10.0,1.4394343434343435,1.4475824915824915,0.0081481481481481,65.09289591658843,3.185968940310344,65.09289591658843,7.421012010698711,323.8597055458369,2093.882799724092,2093.882799724092,3489.80466620682,749.9999999999998,0.1546694521720659,190507.20380229288,1,190.50720380229288,76.20288152091715
thickness_grids_L10000mm.csv,11,11,96,10.0,1.4545757575757576,1.462723905723906,0.0081481481481481,66.4695231396439,3.167911307034727,66.4695231396439,7.080120720546506,322.2852460523274,2095.803271626125,2095.803271626125,3493.005452710208,750.0,0.1537764781721462,191394.0759058449,1,191.3940759058449,76.55763036233795
thickness_grids_L10000mm.csv,12,11,97,10.0,1.4697171717171718,1.47786531986532,0.0081481481481481,67.86055534552604,3.150107508861676,67.86055534552604,6.7584700575157735,320.736150192937,2097.7005275882298,2097.7005275882298,3496.1675459803832,749.9999999999999,0.1528989224032345,192277.2631330954,1,192.2772631330954,76.91090525323816
thickness_grids_L10000mm.csv,13,11,98,10.0,1.484858585858586,1.493006734006734,0.0081481481481481,69.26599253423487,3.132550993880868,69.26599253423487,6.4547851636561875,319.21176529096994,2099.5751185538593,2099.5751185538593,3499.2918642564323,750.0000000000002,0.1520363632003964,193156.8273725186,1,193.1568273725186,77.26273094900743
thickness_grids_L10000mm.csv,14,11,99,10.0,1.5,1.5081481481481482,0.0081481481481481,70.68583470577035,3.115235443706801,70.68583470577035,6.167887705043147,317.7114615672895,2101.4275772436995,2101.4275772436995,3502.379295406166,750.0,0.1511883945027552,194032.82874738888,1,194.0328287473889,77.61313149895555
thickness_grids_L10000mm.csv,15,12,94,10.0,1.4242929292929294,1.4336097337006428,0.0093168044077135,63.730673676359615,3.4248755158319457,63.730673676359615,5.96303101725866,304.24020544856023,2068.8323660062024,2068.8323660062024,3448.0539433436707,750.0000000000001,0.1470588968191191,205023.8277239607,1,205.02382772396075,82.0095310895843
thickness_grids_L10000mm.csv,16,12,95,10.0,1.4394343434343435,1.448751147842057,0.0093168044077135,65.09289591658843,3.4053106680222056,65.09289591658843,5.685940740404333,302.7454290327402,2070.8591483864443,2070.8591483864443,3451.4319139774075,750.0,0.1461931533434473,205976.51996342585,1,205.97651996342583,82.39060798537034
thickness_grids_L10000mm.csv,17,12,96,10.0,1.4545757575757576,1.463892561983471,0.0093168044077135,66.4695231396439,3.3860239209549836,66.4695231396439,5.424661348593229,301.27495382535767,2072.8613823395153,2072.8613823395153,3454.768970565859,750.0000000000002,0.145342547452607,206925.18482229864,1,206.9251848222986,82.77007392891944
thickness_grids_L10000mm.csv,18,12,97,10.0,1.4697171717171718,1.4790339761248852,0.0093168044077135,67.86055534552604,3.367008028466586,67.86055534552604,5.178134059822403,299.8281488612967,2074.839652994996,2074.839652994996,3458.0660883249934,750.0000000000001,0.1445066602754096,207869.89063521876,1,207.86989063521875,83.1479562540875
thickness_grids_L10000mm.csv,19,12,98,10.0,1.484858585858586,1.4941753902662993,0.0093168044077135,69.26599253423487,3.3482560049551644,69.26599253423487,4.9453810963839535,298.4044055165757,2076.794526046043,2076.794526046043,3461.3242100767384,750.0,0.1436850886181313,208810.70376859343,1,208.81070376859344,83.52428150743738
thickness_grids_L10000mm.csv,20,12,99,10.0,1.5,1.5093168044077134,0.0093168044077135,70.68583470577035,3.329761113610959,70.68583470577035,4.725498735821847,297.0031365021877,2078.726548563945,2078.726548563945,3464.5442476065746,750.0000000000001,0.1428774442253444,209747.68869346712,1,209.74768869346713,83.89907547738684
thickness_grids_L10000mm.csv,21,13,94,10.0,1.4242929292929294,1.4348800122436487,0.0105870829507193,63.730673676359615,3.6491550186176926,63.730673676359615,4.626760081863633,285.2787230223702,2045.905007400165,2045.905007400165,3409.8416790002752,750.0000000000001,0.1394388898753849,221003.565243187,1,221.003565243187,88.40142609727481
thickness_grids_L10000mm.csv,22,13,95,10.0,1.4394343434343435,1.4500214263850628,0.0105870829507193,65.09289591658843,3.6283257037695056,65.09289591658843,4.411682231165806,283.878502728851,2048.010868854355,2048.010868854355,3413.351448090592,749.9999999999999,0.1386118145396615,222019.56012627305,1,222.019560126273,88.80782405050921
thickness_grids_L10000mm.csv,23,13,96,10.0,1.4545757575757576,1.465162840526477,0.0105870829507193,66.4695231396439,3.6077921542033695,66.4695231396439,4.208881318053187,282.5010271216322,2050.091480472394,2050.091480472394,3416.8191341206566,750.0000000000002,0.1377992298453612,223031.24033016697,1,223.03124033016695,89.21249613206678
thickness_grids_L10000mm.csv,24,13,97,10.0,1.4697171717171718,1.480304254667891,0.0105870829507193,67.86055534552604,3.5875466702830447,67.86055534552604,4.017534914680275,281.14570615883366,2052.147440920744,2052.147440920744,3420.245734867907,750.0000000000001,0.1370007342321812,224038.67893957777,1,224.03867893957775,89.61547157583111
thickness_grids_L10000mm.csv,25,13,98,10.0,1.484858585858586,1.4954456688093052,0.0105870829507193,69.26599253423487,3.5675818290019623,69.26599253423487,3.836883537313233,279.8119706717929,2054.1793290756004,2054.1793290756004,3423.632215126001,749.9999999999998,0.1362159411845074,225041.94693062163,1,225.04194693062163,90.01677877224866
thickness_grids_L10000mm.csv,26,13,99,10.0,1.5,1.5105870829507193,0.0105870829507193,70.68583470577035,3.547890471502126,70.68583470577035,3.6662252446675927,278.4992714260662,2056.1877048480897,2056.1877048480897,3426.9795080801496,750.0,0.1354444785217902,226041.11324934193,1,226.04111324934192,90.41644529973676
thickness_grids_L10000mm.csv,27,14,94,10.0,1.4242929292929294,1.436251913070095,0.0119589837771655,63.730673676359615,3.876392127109096,63.730673676359615,3.633585803690513,268.2888215823606,2023.235373192575,2023.235373192575,3372.0589553209584,750.0000000000001,0.1326038606961546,237518.71105709576,1,237.51871105709577,95.0074844228383
thickness_grids_L10000mm.csv,28,14,95,10.0,1.4394343434343435,1.4513933272115092,0.0119589837771655,65.09289591658843,3.8542849341622327,65.09289591658843,3.464607292516622,266.973407813624,2025.416659955162,2025.4166599551625,3375.694433258604,749.9999999999998,0.1318115986167183,238599.06053855995,1,238.5990605385599,95.43962421542398
thickness_grids_L10000mm.csv,29,14,96,10.0,1.4545757575757576,1.4665347413529233,0.0119589837771655,66.4695231396439,3.832491297788275,66.4695231396439,3.3052781236618243,265.6793416134632,2027.5720569078203,2027.5720569078203,3379.286761513034,749.9999999999998,0.1310332427931767,239674.80004765,1,239.67480004765,95.86992001906
thickness_grids_L10000mm.csv,30,14,97,10.0,1.4697171717171718,1.4816761554943374,0.0119589837771655,67.86055534552604,3.811003062968048,67.86055534552604,3.154951638536044,264.40606969981434,2029.702174655674,2029.7021746556743,3382.836957759457,750.0000000000001,0.1302684073562019,240746.007548982,1,240.746007548982,96.2984030195928
thickness_grids_L10000mm.csv,31,14,98,10.0,1.484858585858586,1.4968175696357515,0.0119589837771655,69.26599253423487,3.7898123673993585,69.26599253423487,3.013030689377735,263.153058344428,2031.807603716268,2031.807603716268,3386.3460061937803,750.0000000000002,0.1295167209056158,241812.75875386823,1,241.81275875386825,96.7251035015473
thickness_grids_L10000mm.csv,32,14,99,10.0,1.5,1.5119589837771656,0.0119589837771655,70.68583470577035,3.768911628306773,70.68583470577035,2.878963388755223,261.91979249407655,2033.8889153528644,2033.8889153528648,3389.814858921441,750.0000000000001,0.1287778258276389,242875.12720449633,1,242.87512720449632,97.15005088179852
thickness_grids_L10000mm.csv,33,15,95,10.0,1.4394343434343435,1.452866850321396,0.0134325068870523,65.09289591658843,4.082606560856692,65.09289591658843,2.752194789036129,251.77697852693453,2003.133548699514,2003.133548699514,3338.5559144991903,750.0000000000001,0.1256915589529188,255685.0432087393,1,255.6850432087393,102.27401728349572
thickness_grids_L10000mm.csv,34,15,96,10.0,1.4545757575757576,1.46800826446281,0.0134325068870523,66.4695231396439,4.059543116617294,66.4695231396439,2.625572923879038,250.5579682125668,2005.3600354703856,2005.3600354703856,3342.2667257839767,750.0000000000002,0.1249441316176398,256825.7486975574,1,256.8257486975574,102.73029947902296
thickness_grids_L10000mm.csv,35,15,97,10.0,1.4697171717171718,1.4831496786042242,0.0134325068870523,67.86055534552604,4.03680247989298,67.86055534552604,2.5061086635672547,249.35852706666765,2007.560674001882,2007.560674001882,3345.9344566698037,750.0,0.1242097089746209,257961.62424477225,1,257.9616242447722,103.1846496979089
thickness_grids_L10000mm.csv,36,15,98,10.0,1.484858585858586,1.4982910927456383,0.0134325068870523,69.26599253423487,4.014376348708862,69.26599253423487,2.393327047743489,248.17815330317825,2009.7360649611687,2009.7360649611687,3349.560108268615,750.0000000000002,0.1234879333809305,259092.7504191347,1,259.09275041913475,103.6371001676539
thickness_grids_L10000mm.csv,37,15,99,10.0,1.5,1.5134325068870524,0.0134325068870523,70.68583470577035,3.9922567159546416,70.68583470577035,2.286789130041599,247.0163626751453,2011.886789523824,2011.886789523824,3353.1446492063737,750.0000000000001,0.122778460478688,260219.2054767777,1,260.21920547677763,104.08768219071106
thickness_grids_L10000mm.csv,38,16,95,10.0,1.4394343434343435,1.454441995714723,0.0150076522803795,65.09289591658843,4.312821265986216,65.09289591658843,2.20995506740719,238.06883518744812,1981.2023292587496,1981.2023292587496,3302.003882097916,750.0,0.1201638175322152,273253.0808429325,1,273.2530808429325,109.301232337173
