source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,stress,f_tape_min,length_tape,converged,length_tape_km,pancake_length_m
thickness_grids_L3000mm.csv,1,39,97,3.0,1.4697171717171718,1.5490009182736455,0.0792837465564738,20.358166603657818,7.657350662356924,20.358166603657818,10.709394225782049,109.02888401731988,1712.9073483440793,1712.9073483440793,2854.8455805734657,750.0000000000001,0.0636513610165322,239295.36861308827,1,239.29536861308827,319.0604914841177
thickness_grids_L3000mm.csv,2,39,98,3.0,1.484858585858586,1.5641423324150596,0.0792837465564738,20.779797760270466,7.589264115472932,20.779797760270466,10.365848870203983,108.60610819534143,1717.5794708254357,1717.579470825436,2862.6324513757268,749.9999999999998,0.0632320716683621,240103.78568000268,1,240.1037856800027,320.13838090667025
thickness_grids_L3000mm.csv,3,39,99,3.0,1.5,1.5792837465564735,0.0792837465564738,21.205750411731103,7.522097765249508,21.205750411731103,10.038601535363208,108.1894141622072,1722.2159267437776,1722.2159267437778,2870.3598779062963,749.9999999999999,0.0628198894704003,240907.83193641904,1,240.90783193641903,321.21044258189204
thickness_grids_L3000mm.csv,4,40,97,3.0,1.4697171717171718,1.553014998469544,0.0832978267523722,20.358166603657818,7.835129534540518,20.358166603657818,9.769994635459904,106.25487970446254,1700.8384615946952,1700.8384615946952,2834.730769324492,749.9999999999999,0.0624720584016183,247080.8187300425,1,247.08081873004247,329.44109164005664
thickness_grids_L3000mm.csv,5,40,98,3.0,1.484858585858586,1.5681564126109582,0.0832978267523722,20.779797760270466,7.765572763519197,20.779797760270466,9.456045806667166,105.84435274643,1705.5381936769677,1705.5381936769677,2842.563656128279,750.0000000000001,0.0620592098956402,247906.96454241825,1,247.90696454241825,330.54261938989094
thickness_grids_L3000mm.csv,6,40,99,3.0,1.5,1.5832978267523723,0.0832978267523722,21.205750411731103,7.696953976973442,21.205750411731103,9.157007116795988,105.4397126124436,1710.2025537771806,1710.2025537771806,2850.3375896286343,750.0,0.0616533476573098,248728.57831789012,1,248.7285783178901,331.63810442385346
thickness_grids_L3000mm.csv,7,41,97,3.0,1.4697171717171718,1.5571307009488828,0.087413529231711,20.358166603657818,8.012051507338716,20.358166603657818,8.935196715518375,103.60909318298032,1689.011404698959,1689.011404698959,2815.019007831598,749.9999999999999,0.0613430394221921,254949.6479217349,1,254.9496479217349,339.9328638956465
thickness_grids_L3000mm.csv,8,41,98,3.0,1.484858585858586,1.572272115090297,0.087413529231711,20.779797760270466,7.941039624238985,20.779797760270466,8.64757004876595,103.2102745784837,1693.7367446558103,1693.7367446558103,2822.8945744263506,749.9999999999998,0.0609364323612506,255793.53411212043,1,255.79353411212043,341.05804548282725
thickness_grids_L3000mm.csv,9,41,99,3.0,1.5,1.587413529231711,0.087413529231711,21.205750411731103,7.87098317379139,21.205750411731103,8.373618579983862,102.817156222751,1698.4270202977868,1698.4270202977868,2830.7117004963116,750.0000000000002,0.06053669365477,256632.72300362945,1,256.63272300362945,342.17696400483925
thickness_grids_L3000mm.csv,10,42,97,3.0,1.4697171717171718,1.561348025711662,0.0916308539944903,20.358166603657818,8.188089809990418,20.358166603657818,8.191221286437404,101.08281200758886,1677.4210252922414,1677.4210252922414,2795.7017088204025,750.0000000000002,0.0602608471477684,262900.92971940513,1,262.90092971940516,350.53457295920686
