row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,stress,f_tape_min,length_tape,converged,length_tape_km,pancake_length_m
0,0,8.0,0.001,0.003,0.002,2.5132741228718343e-05,2.2158639152280655,2.5132741228718343e-05,7.566633918220001e+22,881.664357710684,2202.832173192259,2202.832173192259,3671.3869553204313,3.3700432063994064,0.4002412750459379,134.12213859709124,1,0.13412213859709124,0.06706106929854562
0,1,8.0,0.016141414141414012,0.018141414141414014,0.002,0.006548216358802066,3.4114812827381713,0.006548216358802066,119222774125048.58,1357.3977512982424,2070.21944624362,2070.21944624362,3450.3657437393667,42.26197409828618,0.6556781957396927,1883.1546631351507,1,1.8831546631351508,0.9415773315675754
0,2,8.0,0.031282828282828135,0.033282828282828136,0.002,0.024595286237710224,3.8527055576023383,0.024595286237710224,889825910306.8602,1532.9927746986082,2025.5726920768984,2025.5726920768984,3375.9544867948307,98.55402111264432,0.756819432200565,4093.6664269746657,1,4.093666426974666,2.046833213487333
0,3,8.0,0.04642424242424226,0.04842424242424226,0.002,0.05416634237795319,4.115176575519005,0.05416634237795319,49191378699.235565,1637.491827118811,1999.9985280021294,1999.9985280021294,3333.3308800035493,163.43411499476406,0.8187465161559696,6505.766437303825,1,6.5057664373038255,3.2528832186519128
0,4,8.0,0.0615656565656566,0.0635656565656566,0.002,0.09526138477953164,4.297866107705924,0.09526138477953164,6297092908.526498,1710.275781652158,1982.6110428655825,1982.6110428655825,3304.3517381093043,233.91089756007923,0.862638079116213,9043.014603662852,1,9.043014603662852,4.521507301831426
0,5,8.0,0.0767070707070705,0.0787070707070705,0.002,0.14788041344244351,4.4357735909108555,0.14788041344244351,1281233419.9733098,1765.2712637484121,1969.7033108145813,1969.7033108145813,3282.8388513576356,308.4513768091152,0.8962117563880089,11668.627476130181,1,11.668627476130181,5.834313738065091
0,6,8.0,0.09184848484848462,0.09384848484848463,0.002,0.21202342836669089,4.545236119772892,0.21202342836669089,349705629.29280907,1808.9791532141558,1959.588198308103,1959.588198308103,3265.980330513505,386.1303633813664,0.9231425024788462,14361.247555666047,1,14.361247555666047,7.1806237778330235
0,7,8.0,0.10698989898989897,0.10898989898989897,0.002,0.28769042955227425,4.63515151340884,0.28769042955227425,116914256.98863873,1844.9401951000768,1951.3640905539523,1951.3640905539523,3252.2734842565874,466.3333652991526,0.945461794665052,17107.073433588637,1,17.10707343358864,8.55353671679432
0,8,8.0,0.12213131313131287,0.12413131313131287,0.002,0.37488141699919003,4.710876015147366,0.37488141699919003,45340696.72178207,1875.2858928312253,1944.4963694407786,1944.4963694407786,3240.827282401298,548.625204377939,0.9644069910866135,19896.535522527207,1,19.896535522527206,9.948267761263603
0,9,8.0,0.1372727272727272,0.13927272727272721,0.002,0.47359639070744336,4.775870395022026,0.47359639070744336,19692605.709675603,1901.3934987253663,1938.6438851687785,1938.6438851687785,3231.0731419479644,632.6830456479397,0.9807853382829156,22722.65604136119,1,22.72265604136119,11.361328020680595
0,10,8.0,0.15241414141414134,0.15441414141414134,0.002,0.5838353506770301,4.83249223986081,0.5838353506770301,9351658.579109777,1924.201272978875,1933.5766757117742,1933.5766757117742,3222.627792852957,718.2587760404451,0.9951512640534682,25580.150392825628,1,25.58015039282563,12.790075196412815
0,11,8.0,0.16755555555555546,0.16955555555555546,0.002,0.7055982969079516,4.712216480364216,0.7055982969079516,5501087.8552538,1876.595290162254,1944.3752748624481,1944.3752748624481,3240.6254581040803,749.9999999999998,0.9651404820990696,27257.260459774818,1,27.257260459774816,13.628630229887408
0,12,8.0,0.18269696969696958,0.18469696969696958,0.002,0.8388852294002082,4.514638131217492,0.8388852294002082,3667535.4649837688,1798.210707111327,1962.4041938770956,1962.4041938770956,3270.6736564618263,749.9999999999998,0.9163304444221689,28203.48064367909,1,28.20348064367909,14.101740321839545
0,13,8.0,0.1978383838383837,0.1998383838383837,0.002,0.9836961481537992,4.339908265377577,0.9836961481537992,2525898.1072273985,1728.9268266683202,1978.6564212087146,1978.6564212087146,3297.7607020145247,749.9999999999998,0.8737882980270822,29110.86092102997,1,29.110860921029968,14.555430460514984
0,14,8.0,0.21297979797979782,0.21497979797979783,0.002,1.1400310531687252,4.183928113725103,1.1400310531687252,1788471.9597322757,1667.1124074993213,1993.4160179284893,1993.4160179284893,3322.3600298808155,750.0,0.8363093265558009,29983.913330999207,1,29.983913330999208,14.991956665499604
0,15,8.0,0.22812121212121195,0.23012121212121195,0.002,1.307889944444986,4.043559192374952,1.307889944444986,1296926.5270039835,1611.5183340591457,2006.9062666532232,2006.9062666532232,3344.8437777553722,750.0,0.8029863481100997,30826.346841064,1,30.826346841064,15.413173420532
0,16,8.0,0.2432626262626263,0.2452626262626263,0.002,1.4872728219825841,3.91635215728053,1.4872728219825841,960237.9006791632,1561.1697243615693,2019.3055981950765,2019.3055981950765,3365.509330325128,750.0,0.7731220701596605,31641.25450920023,1,31.64125450920023,15.820627254600115
0,17,8.0,0.2584040404040404,0.2604040404040404,0.002,1.6781796857815148,3.800363718235385,1.6781796857815148,724067.5377716578,1515.2930770020394,2030.7586629264492,2030.7586629264492,3384.597771544082,749.9999999999999,0.7461709284639505,32431.248009486208,1,32.43124800948621,16.215624004743106
0,18,8.0,0.27354545454545454,0.27554545454545454,0.002,1.8806105358417804,3.69402969457907,1.8806105358417804,554894.1984090795,1473.2657573764966,2041.384212882043,2041.384212882043,3402.3070214700715,750.0,0.721699397927903,33198.556559631696,1,33.1985565596317,16.59927827981585
0,19,8.0,0.28868686868686866,0.29068686868686866,0.002,2.0945653721633803,3.596074939748156,2.0945653721633803,431432.9033257308,1434.5801543884916,2051.2808316365386,2051.2808316365386,3418.8013860608976,750.0000000000001,0.6993582410868456,33945.10113059287,1,33.94510113059287,16.972550565296434
0,20,8.0,0.3038282828282828,0.3058282828282828,0.002,2.3200441947463153,3.5054481135527933,2.3200441947463153,339817.8830067766,1398.8177243793182,2060.531177011308,2060.531177011308,3434.21862835218,750.0000000000001,0.6788626835572708,34672.55109347169,1,34.67255109347169,17.336275546735845
0,21,8.0,0.3189696969696969,0.3209696969696969,0.002,2.557047003590585,3.4212735878048415,2.557047003590585,270807.6984780581,1365.6298527132983,2069.2051744387554,2069.2051744387554,3448.6752907312593,750.0000000000003,0.6599779807160532,35382.36813241091,1,35.38236813241091,17.691184066205455
0,22,8.0,0.334111111111111,0.336111111111111,0.002,2.80557379869619,3.3428154088022604,2.80557379869619,218115.2464565278,1334.7235129955634,2077.362455969456,2077.362455969456,3462.270759949093,750.0,0.642508729836787,36075.84075766555,1,36.07584075766555,18.037920378832776
0,23,8.0,0.34925252525252515,0.35125252525252515,0.002,3.065624580063129,3.269449899990575,3.065624580063129,177383.25373621366,1305.850364434123,2085.0542478606176,2085.0542478606176,3475.0904131010293,750.0000000000002,0.6262908342907618,36754.11176745623,1,36.75411176745622,18.37705588372811
0,24,8.0,0.36439393939393927,0.36639393939393927,0.002,3.3371993476914033,3.200644558836614,3.3371993476914033,145540.649020387,1278.7983538199587,2092.324848951036,2092.324848951036,3487.2080815850604,749.9999999999999,0.6111853780549756,37418.20034388901,1,37.41820034388901,18.709100171944506
0,25,8.0,0.3795353535353536,0.3815353535353536,0.002,3.6202981015810165,3.1359416073804964,3.6202981015810165,120389.4095945921,1253.3851693542676,2099.212801186156,2099.212801186156,3498.688001976927,750.0000000000001,0.5970738977230154,38069.02001161998,1,38.069020011619976,19.034510005809988
0,26,8.0,0.39467676767676774,0.39667676767676774,0.002,3.91492084173196,3.074945030373771,3.91492084173196,100334.09843406174,1229.4530823030016,2105.751825639206,2105.751825639206,3509.5863760653433,749.9999999999999,0.5838546913902346,38707.39336887421,1,38.70739336887421,19.353696684437104
0,27,8.0,0.40981818181818164,0.41181818181818164,0.002,4.2210675681442344,3.0173102595409853,4.2210675681442344,84201.60520642971,1206.864841641043,2111.971577854235,2111.971577854235,3519.9526297570583,750.0000000000003,0.5714399068131489,39334.06427299872,1,39.334064272998724,19.667032136499362
0,28,8.0,0.424959595959596,0.426959595959596,0.002,4.538738280817853,2.962735888344799,4.538738280817853,71119.01085255534,1185.5003767302433,2117.898262521806,2117.898262521806,3529.830437536343,750.0,0.5597532221961664,39949.707998465754,1,39.949707998465755,19.974853999232877
0,29,8.0,0.4401010101010101,0.4421010101010101,0.002,4.867932979752801,2.9109569612792945,4.867932979752801,60429.56810335388,1165.2541265608456,2123.5551375659616,2123.5551375659616,3539.2585626099362,750.0,0.5487279825926585,40554.93976542604,1,40.55493976542604,20.27746988271302
0,30,8.0,0.455242424242424,0.457242424242424,0.002,5.2086516649490795,2.8617394958044904,5.2086516649490795,51634.08573399542,1146.0328595378962,2128.9629305234334,2128.9629305234334,3548.271550872389,750.0000000000002,0.5383056901118185,41150.32194730284,1,41.150321947302835,20.575160973651418
0,31,8.0,0.47038383838383835,0.47238383838383835,0.002,5.560894336406703,2.814875978025096,5.560894336406703,44349.49984405339,1127.75388077032,2134.1401847725347,2134.1401847725347,3556.9003079542244,750.0000000000003,0.5284347714442763,41736.370199542165,1,41.736370199542165,20.868185099771082
0,32,8.0,0.48552525252525247,0.4875252525252525,0.002,5.924660994125655,2.7701816339516476,5.924660994125655,38279.23609649112,1110.3435480107871,2139.1035492260717,2139.1035492260717,3565.172582043453,749.9999999999998,0.5190695646372565,42313.55870067628,1,42.31355870067628,21.15677935033814
0,33,8.0,0.5006666666666666,0.5026666666666666,0.002,6.299951638105943,2.7274913233022877,6.299951638105943,33191.76648853558,1093.736035345475,2143.8680221320037,2143.8680221320037,3573.1133702200063,750.0,0.5101694806090684,42882.324658001395,1,42.882324658001394,21.441162329000697
0,34,8.0,0.5158080808080807,0.5178080808080807,0.002,6.686766268347565,2.6866569366286845,6.686766268347565,28904.930463460547,1077.8722971956597,2148.447157370075,2148.447157370075,3580.745262283458,750.0000000000002,0.501698304981859,43443.07220042601,1,43.44307220042601,21.721536100213005
0,35,8.0,0.530949494949495,0.532949494949495,0.002,7.085104884850525,2.6475452021423362,7.085104884850525,25274.356989156022,1062.6991953706513,2152.8532399056376,2152.8532399056376,3588.0887331760628,749.9999999999999,0.4936236133853838,43996.175757505094,1,43.99617575750509,21.998087878752546
0,36,8.0,0.5460909090909091,0.5480909090909091,0.002,7.494967487614817,2.610035828156146,7.494967487614817,22184.835309535596,1048.1687596851632,2157.097435728189,2157.097435728189,3595.162392880315,749.9999999999998,0.4859162791278014,44541.983005262664,1,44.541983005262665,22.270991502631333
0,37,8.0,0.5612323232323231,0.5632323232323231,0.002,7.916354076640441,2.5740199220622495,7.916354076640441,19543.8270657285,1034.2375586426776,2161.189920568128,2161.189920568128,3601.98320094688,750.0000000000002,0.47855005652201077,45080.81744483491,1,45.080817444834906,22.540408722417453
0,38,8.0,0.5763737373737373,0.5783737373737373,0.002,8.349264651927406,2.5393986385201024,8.349264651927406,17276.548151515355,1020.8661613326396,2165.1399908620565,2165.1399908620565,3608.566651436761,750.0000000000001,0.47150122654479215,45612.9806686611,1,45.612980668661095,22.806490334330547
0,39,8.0,0.5915151515151515,0.5935151515151516,0.002,8.793699213475707,2.5060820185449884,8.793699213475707,15322.211480755646,1008.01867531935,2168.956159806306,2168.956159806306,3614.9269330105103,749.9999999999998,0.4647482941330492,46138.75435933368,1,46.13875435933368,23.06937717966684
0,40,8.0,0.6066565656565657,0.6086565656565657,0.002,9.249657761285338,2.4739879884646045,9.249657761285338,13631.135511165214,995.6623481498126,2172.6462408166326,2172.6462408166326,3621.077068027721,750.0000000000002,0.45827172847779074,46658.402058514286,1,46.658402058514284,23.329201029257142
0,41,8.0,0.6217979797979797,0.6237979797979797,0.002,9.7171402953563,2.443041493358514,9.7171402953563,12162.503529240388,983.7672223897737,2176.2174203082755,2176.2174203082755,3627.029033847126,750.0000000000002,0.4520537393044196,47172.17073785401,1,47.17217073785401,23.586085368927005
0,42,8.0,0.636939393939394,0.638939393939394,0.002,10.196146815688607,2.4131737441187733,10.196146815688607,10882.615764231827,972.3058358887121,2179.6763213834033,2179.6763213834033,3632.793868972339,750.0000000000002,0.4460780834062583,47680.29219819703,1,47.68029219819703,23.840146099098515
