row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,stress,f_tape_min,length_tape,converged,length_tape_km,pancake_length_m
0,0,9.0,0.001,0.003,0.002,2.8274333882308137e-05,2.21586395944139,2.8274333882308137e-05,5.1096867918362454e+22,881.6643502449488,2202.8321679431183,2202.8321679431183,3671.386946571864,3.3700432451053857,0.400241272610522,150.88740500359748,1,0.15088740500359749,0.06706106889048777
0,1,9.0,0.016141414141414012,0.018141414141414014,0.002,0.0073667434036523245,3.4114864339415574,0.0073667434036523245,80509696918456.31,1357.3971821316347,2070.2189124037177,2070.2189124037177,3450.3648540061963,42.26202018789346,0.6556780898864313,2118.5486540066418,1,2.118548654006642,0.9415771795585074
0,2,9.0,0.031282828282828135,0.033282828282828136,0.002,0.027669697017424003,3.852727001215645,0.027669697017424003,600878922979.0007,1532.9908259045744,2025.5705734111996,2025.5705734111996,3375.9509556853327,98.5544442537552,0.7568192617070423,4605.3736928644685,1,4.605373692864468,2.046832752384208
0,3,9.0,0.04642424242424226,0.04842424242424226,0.002,0.06093713517519734,4.115227147963503,0.06093713517519734,33216910640.64736,1637.4877957464391,1999.9936685175935,1999.9936685175935,3333.322780862656,163.4357202399542,0.8187464898127174,7318.987006477646,1,7.318987006477646,3.2528831139900647
0,4,9.0,0.0615656565656566,0.0635656565656566,0.002,0.10716905787697309,4.29795949940895,0.10716905787697309,4252006744.8767667,1710.2690422132864,1982.6022389468503,1982.6022389468505,3304.3370649114177,233.91505481758878,0.862638510446641,10173.396515950732,1,10.173396515950731,4.52150956264477
0,5,9.0,0.0767070707070705,0.0787070707070705,0.002,0.16636546512274897,4.435924044635139,0.16636546512274897,865089277.5950191,1765.2612462984919,1969.689329290227,1969.6893292902269,3282.815548817045,308.4600764591814,0.8962130322016821,13127.224598047811,1,13.12722459804781,5.834322043576805
0,6,9.0,0.09184848484848462,0.09384848484848463,0.002,0.23852635691252724,4.545458271270751,0.23852635691252724,236107243.78898838,1808.9653300427683,1959.5677856211505,1959.5677856211505,3265.9463093685845,386.1462541958796,0.9231450645986999,16156.448341134288,1,16.156448341134286,7.180643707170795
0,7,9.0,0.10698989898989897,0.10898989898989897,0.002,0.3236517332463085,4.635460293314254,0.3236517332463085,78930225.59562914,1844.9220719429663,1951.335978277433,1951.335978277433,3252.2266304623886,466.3597815457157,0.9454661280686246,19245.54582188805,1,19.245545821888047,8.553575920839133
0,8,9.0,0.12213131313131287,0.12413131313131287,0.002,0.4217415941240888,4.7112865825525105,0.4217415941240888,30607537.29743511,1875.263002697526,1944.4592779597865,1944.4592779597865,3240.765463266311,548.6661855267597,0.9644136156274435,22383.75621648634,1,22.38375621648634,9.948336096216151
0,9,9.0,0.1372727272727272,0.13927272727272721,0.002,0.5327959395458738,4.77639808945913,0.5327959395458738,13292382.928531043,1901.3653973546393,1938.5965263201315,1938.5965263201315,3230.9942105335526,632.7433506208425,0.9807948026007429,25563.234722571495,1,25.563234722571494,11.36143765447622
