row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,stress,f_tape_min,length_tape,converged,length_tape_km,pancake_length_m
0,0,2.0,0.001,0.003,0.002,6.283185307179586e-06,2.215860755298689,6.283185307179586e-06,7.687264740205154e+24,881.6648912888596,2202.832548348805,2202.832548348805,3671.3875805813423,3.3700404400934554,0.40024144910594145,33.53054923128956,1,0.033530549231289564,0.06706109846257913
0,1,2.0,0.016141414141414012,0.018141414141414014,0.002,0.0016370540897005165,3.411113231324802,0.0016370540897005165,1.2117507248387094e+16,1357.4384392967224,2070.2575896705575,2070.2575896705575,3450.429316117596,42.2586837021296,0.6556857687997817,470.79410337631157,1,0.47079410337631156,0.9415882067526231
0,2,2.0,0.031282828282828135,0.033282828282828136,0.002,0.006148821559427556,3.851174501339758,0.006148821559427556,90544520467685.84,1533.132177527275,2025.7239756029721,2025.7239756029724,3376.206626004954,98.52388927354833,0.7568317283063831,1023.4332342750922,1,1.0234332342750923,2.0468664685501845
0,3,2.0,0.04642424242424226,0.04842424242424226,0.002,0.013541585594488297,4.11156968920289,0.013541585594488297,5015092051323.217,1637.7805014598714,2000.3451788844354,2000.3451788844354,3333.9086314740593,163.32024150759372,0.8187489433064941,1626.4464308653792,1,1.6264464308653792,3.2528928617307584
0,4,2.0,0.0615656565656566,0.0635656565656566,0.002,0.02381534619488291,4.29121505583088,0.02381534619488291,643720212467.2595,1710.7590519972568,1983.2382495118547,1983.2382495118545,3305.3970825197575,233.617465802476,0.8626089439422295,2260.6772950805744,1,2.2606772950805745,4.521354590161149
0,5,2.0,0.0767070707070705,0.0787070707070705,0.002,0.03697010336061088,4.425078328404477,0.03697010336061088,131428190834.67654,1765.9908539412236,1970.697769036903,1970.697769036903,3284.496281728172,307.8411059489596,0.896124652743824,2916.873347875698,1,2.916873347875698,5.833746695751396
0,6,2.0,0.09184848484848462,0.09384848484848463,0.002,0.05300585709167272,4.5294784774946955,0.05300585709167272,36024856247.97397,1809.9741798439281,1961.0372998686798,1961.0372998686798,3268.3954997811334,385.02371311228626,0.9229677477145042,3589.6322277521977,1,3.5896322277521975,7.179264455504395
0,7,2.0,0.10698989898989897,0.10898989898989897,0.002,0.07192260738806856,4.613304336768051,0.07192260738806856,12104348763.810293,1846.2478167167535,1953.3553802100912,1953.3553802100912,3255.592300350152,464.50895898882646,0.9451673952530758,4275.436651397495,1,4.275436651397495,8.55087330279499
0,8,2.0,0.12213131313131287,0.12413131313131287,0.002,0.09372035424979751,4.681909944684452,0.09372035424979751,4721383745.734358,1876.941752421109,1947.1171412865067,1947.1171412865067,3245.1952354775112,545.821167387624,0.9639593389748338,4971.825019791389,1,4.97182501979139,9.94365003958278
0,9,2.0,0.1372727272727272,0.13927272727272721,0.002,0.11839909767686084,4.738759223915192,0.11839909767686084,2064055556.1996677,1903.4320308095857,1941.9808621510758,1941.9808621510758,3236.6347702517933,628.5990500654331,0.9801497367493155,5676.982635205592,1,5.676982635205592,11.353965270411184
0,10,2.0,0.15241414141414134,0.15441414141414134,0.002,0.14595883766925752,4.786217325595812,0.14595883766925752,987348074.4643025,1926.655916150747,1937.715744257544,1937.715744257544,3229.5262404292403,712.5586288265303,0.9942923371812543,6389.517965322112,1,6.389517965322112,12.779035930644223
0,11,2.0,0.16755555555555546,0.16955555555555546,0.002,0.1763995742269879,4.680128049263151,0.1763995742269879,574361355.1470836,1888.4317427594187,1947.2786151269872,1947.2786151269872,3245.464358544979,750.0000000000001,0.9697799421662467,6847.071737888568,1,6.847071737888569,13.694143475777137
0,12,2.0,0.18269696969696958,0.18469696969696958,0.002,0.20972130735005204,4.477996850834873,0.20972130735005204,384944045.4478084,1811.5511846783581,1965.7880557566177,1965.7880557566177,3276.3134262610297,750.0000000000003,0.9215394199661596,7090.95156436506,1,7.09095156436506,14.18190312873012
0,13,2.0,0.1978383838383837,0.1998383838383837,0.002,0.2459240370384498,4.298493312479388,0.2459240370384498,266648805.4947517,1743.7987868244172,1982.5519187019388,1982.5519187019386,3304.2531978365646,750.0000000000001,0.8795728224692126,7325.894087455903,1,7.325894087455903,14.651788174911806
0,14,2.0,0.21297979797979782,0.21497979797979783,0.002,0.2850077632921813,4.137525207055838,0.2850077632921813,189986621.14771,1683.536536622769,1997.853574424143,1997.853574424143,3329.755957373572,750.0,0.84267263535969,7553.013718346887,1,7.553013718346887,15.106027436693774
0,15,2.0,0.22812121212121195,0.23012121212121195,0.002,0.3269724861112465,3.9919606468919535,0.3269724861112465,138705034.82709065,1629.5090861003507,2011.9156109519809,2011.9156109519809,3353.192684919968,750.0000000000001,0.8099291427682266,7773.219535556687,1,7.773219535556687,15.546439071113374
0,16,2.0,0.2432626262626263,0.2452626262626263,0.002,0.37181820549564604,3.8593570851900676,0.37181820549564604,103445731.30557254,1580.735831423423,2024.915742442229,2024.9157424422287,3374.859570737048,750.0000000000001,0.7806427686304195,7987.2627740082535,1,7.987262774008253,15.974525548016507
0,17,2.0,0.2584040404040404,0.2604040404040404,0.002,0.4195449214453787,3.737778329797611,0.4195449214453787,78612607.32332748,1536.4380363413782,2036.9978672633038,2036.9978672633038,3394.9964454388396,750.0,0.7542659032851983,8195.77111671244,1,8.19577111671244,16.39154223342488
0,18,2.0,0.27354545454545454,0.27554545454545454,0.002,0.4701526339604451,3.625667661273925,0.4701526339604451,60747215.94629315,1495.9882970168803,2048.2799408426613,2048.2799408426613,3413.799901404436,750.0000000000003,0.7303632024055421,8399.27404461974,1,8.399274044619741,16.798548089239482
0,19,2.0,0.28868686868686866,0.29068686868686866,0.002,0.5236413430408451,3.521757789829137,0.5236413430408451,47649341.14842093,1458.8746780701535,2058.859699675378,2058.859699675378,3431.432832792297,749.9999999999998,0.7085838235117116,8598.221961046553,1,8.598221961046553,17.196443922093106
0,20,2.0,0.3038282828282828,0.3058282828282828,0.002,0.5800110486865788,3.425005636026643,0.5800110486865788,37882783.210706286,1424.6747357977183,2068.8189009980383,2068.8189009980383,3448.031501663397,750.0000000000001,0.688641589222927,8793.00087696128,1,8.79300087696128,17.58600175392256
0,21,2.0,0.3189696969696969,0.3209696969696969,0.002,0.6392617508976463,3.334544225927335,0.6392617508976463,30488280.774449,1393.0363586276635,2078.2265154689785,2078.2265154689785,3463.7108591149645,750.0,0.6703005414755315,8983.943862835278,1,8.983943862835279,17.967887725670558
0,22,2.0,0.334111111111111,0.336111111111111,0.002,0.7013934496740475,3.249646628272091,0.7013934496740475,24811766.92403567,1363.6634046895301,2087.1411674257765,2087.1411674257765,3478.5686123762944,750.0000000000003,0.6533642409877984,9171.340100163452,1,9.171340100163452,18.342680200326903
0,23,2.0,0.34925252525252515,0.35125252525252515,0.002,0.7664061450157823,3.1696985207289994,0.7664061450157823,20398872.948019683,1336.30477707943,2095.6130252667576,2095.6130252667576,3492.688375444596,750.0,0.6376677186902516,9355.44212050512,1,9.35544212050512,18.71088424101024
0,24,2.0,0.36439393939393927,0.36639393939393927,0.002,0.8342998369228508,3.094177042150171,0.8342998369228508,16928563.05958349,1310.746003434717,2103.6852838399527,2103.6852838399527,3506.1421397332547,750.0,0.6230713374778915,9536.471654671002,1,9.536471654671002,19.072943309342005
0,25,2.0,0.3795353535353536,0.3815353535353536,0.002,0.9050745253952541,3.022634292932143,0.9050745253952541,14170473.77285782,1286.8026672382603,2111.395339902751,2111.395339902751,3518.992233171252,750.0,0.6094560516068627,9714.624401311443,1,9.714624401311443,19.429248802622887
0,26,2.0,0.39467676767676774,0.39667676767676774,0.002,0.97873021043299,2.9546843194590635,0.97873021043299,11956945.968628906,1264.3152270116468,2118.7757337508824,2118.7757337508824,3531.292889584804,750.0,0.5967197032096556,9890.073944638485,1,9.890073944638486,19.78014788927697
0,27,2.0,0.40981818181818164,0.41181818181818164,0.002,1.0552668920360586,2.8899927428967684,1.0552668920360586,10164356.239089904,1243.144888730923,2125.8549106283344,2125.8549106283344,3543.091517713891,749.9999999999999,0.5847740984183578,10062.974994452774,1,10.062974994452773,20.125949988905546
0,28,2.0,0.424959595959596,0.426959595959596,0.002,1.1346845702044632,2.82826841816262,1.1346845702044632,8700447.732561823,1223.1702866542005,2132.657841743697,2132.657841743697,3554.4297362394955,750.0000000000001,0.5735426765196032,10233.46608069493,1,10.23346608069493,20.46693216138986
0,29,2.0,0.4401010101010101,0.4421010101010101,0.002,1.2169832449382003,2.769256668135766,1.2169832449382003,7495600.391088648,1204.284791204387,2139.2065348294805,2139.2065348294805,3565.344224715801,750.0,0.5629586351746921,10401.6718047001,1,10.401671804700099,20.803343609400198
0,30,2.0,0.455242424242424,0.457242424242424,0.002,1.3021629162372699,2.712733752192225,1.3021629162372699,6496730.25163947,1186.3943079866253,2145.5204569912457,2145.5204569912457,3575.867428318743,750.0,0.5529634099366064,10567.704727049742,1,10.567704727049742,21.135409454099484
0,31,2.0,0.47038383838383835,0.47238383838383835,0.002,1.3902235841016757,2.6585023108088675,1.3902235841016757,5662969.920793043,1169.4154649750599,2151.6168873065235,2151.6168873065235,3586.0281455108725,750.0000000000002,0.5435054316007805,10731.66695520156,1,10.73166695520156,21.46333391040312
0,32,2.0,0.48552525252525247,0.4875252525252525,0.002,1.4811652485314137,2.606387588651321,1.4811652485314137,4962572.755811132,1153.2741090925415,2157.511212698709,2157.511212698709,3595.8520211645155,749.9999999999999,0.5345391033449026,10893.651481472336,1,10.893651481472336,21.787302962944672
0,33,2.0,0.5006666666666666,0.5026666666666666,0.002,1.5749879095264858,2.5562342835665057,1.5749879095264858,4370668.763360048,1137.904051359526,2163.2171776541268,2163.2171776541268,3605.3619627568783,749.9999999999998,0.5260239531721506,11053.743312361383,1,11.053743312361382,22.107486624722764
0,34,2.0,0.5158080808080807,0.5178080808080807,0.002,1.6716915670868913,2.5079039026594745,1.6716915670868913,3867620.5450506294,1123.246013258239,2168.747096103291,2168.747096103291,3614.578493505485,750.0,0.5179239272649345,11212.02042296731,1,11.212020422967312,22.424040845934623
0,35,2.0,0.530949494949495,0.532949494949495,0.002,1.7712762212126312,2.4612725321450672,1.7712762212126312,3437806.8122075596,1109.2467371471248,2174.112032070456,2174.112032070456,3623.52005345076,750.0000000000001,0.5102067974347965,11368.554564614233,1,11.368554564614232,22.737109129228465
0,36,2.0,0.5460909090909091,0.5480909090909091,0.002,1.8737418719037042,2.4162289471811706,1.8737418719037042,3068713.8305307315,1095.8582313522795,2179.3219543651167,2179.3219543651167,3632.2032572751946,750.0,0.5028436616064498,11523.41194957563,1,11.52341194957563,23.04682389915126
0,37,2.0,0.5612323232323231,0.5632323232323231,0.002,1.9790885191601102,2.3726730028907075,1.9790885191601102,2750250.8618398244,1083.0371265565636,2184.3858695564313,2184.3858695564313,3640.6431159273857,750.0,0.4958085206696969,11676.653833430386,1,11.676653833430386,23.353307666860772
0,38,2.0,0.5763737373737373,0.5783737373737373,0.002,2.0873161629818515,2.330514259370064,2.0873161629818515,2474230.08996449,1070.7441247533427,2189.3119366674764,2189.3119366674764,3648.8532277791273,750.0000000000002,0.4890779184181521,11828.33701290325,1,11.82833701290325,23.6566740258065
0,39,2.0,0.5915151515151515,0.5935151515151516,0.002,2.1984248033689266,2.2896708025953885,2.1984248033689266,2233968.4072787394,1058.9435256605882,2194.1075663853353,2194.1075663853353,3656.845943975559,749.9999999999997,0.48263063392335687,11978.51425491426,1,11.978514254914261,23.957028509828522
0,40,2.0,0.6066565656565657,0.6086565656565657,0.002,2.3124144403213345,2.250068230192876,2.3124144403213345,2023980.2448822856,1047.6028183270323,2198.7795070876887,2198.7795070876887,3664.6325118128148,750.0000000000002,0.47644741773794114,12127.234670573354,1,12.127234670573355,24.25446934114671
0,41,2.0,0.6217979797979797,0.6237979797979797,0.002,2.429285073839075,2.2116387766848526,2.429285073839075,1839738.9650739855,1036.6923279129153,2203.333919584279,2203.333919584279,3672.223199307132,750.0,0.470510764935946,12274.54404630546,1,12.27454404630546,24.54908809261092
0,42,2.0,0.636939393939394,0.638939393939394,0.002,2.5490367039221518,2.174320557220828,2.5490367039221518,1677490.2765261547,1026.1849093828314,2207.776442160601,2207.776442160601,3679.6274036010022,749.9999999999999,0.46480471925797606,12420.485142473104,1,12.420485142473105,24.84097028494621
0,43,2.0,0.652080808080808,0.654080808080808,0.002,2.67166933057056,2.1380569123645454,2.67166933057056,1534105.4056259217,1016.0556812670137,2212.1122472559155,2212.1122472559155,3686.853745426526,750.0,0.45931470364011234,12565.09796844038,1,12.56509796844038,25.13019593688076
0,44,2.0,0.6672222222222222,0.6692222222222222,0.002,2.797182953784303,2.1027958393225332,2.797182953784303,1406964.8570377496,1006.2817937623365,2216.3460909075907,2216.3460909075907,3693.9101515126513,750.0000000000003,0.45402737320247016,12708.420041380532,1,12.708420041380531,25.416840082761063
0,45,2.0,0.6823636363636364,0.6843636363636364,0.002,2.92557757356338,2.0684894972701877,2.92557757356338,1293865.8630274348,996.8422263399663,2220.4823559320744,2220.4823559320744,3700.8039265534576,750.0000000000001,0.4489304874127359,12850.486634513185,1,12.850486634513185,25.70097326902637
0,46,2.0,0.6975050505050506,0.6995050505050506,0.002,3.056853189907791,2.0350937762904047,3.056853189907791,1192948.2911572095,987.7176107520659,2224.525089679642,2224.525089679642,3707.5418161327366,749.9999999999999,0.444012798657312,12991.331018936116,1,12.991331018936116,25.98266203787223
0,47,2.0,0.7126464646464646,0.7146464646464646,0.002,3.1910098028175335,2.002567920966712,3.1910098028175335,1102635.0196399891,978.8900759221004,2228.478037090044,2228.478037090044,3714.13006181674,750.0000000000001,0.4392639548740356,13130.98470176456,1,13.130984701764561,26.261969403529122
0,48,2.0,0.7277878787878788,0.7297878787878788,0.002,3.328047412292611,1.9708742008929943,3.328047412292611,1021583.716390459,970.3431116758999,2232.344669689861,2232.344669689861,3720.5744494831015,749.9999999999999,0.4346744142385098,13269.477661708113,1,13.269477661708112,26.538955323416225
0,49,2.0,0.742929292929293,0.744929292929293,0.002,3.4679660183330236,1.9399776214660167,3.4679660183330236,948647.6549891008,962.0614486844769,2236.128211089321,2236.128211089321,3726.8803518155355,749.9999999999999,0.4302353701873885,13406.838582109427,1,13.406838582109428,26.813677164218856
0,50,2.0,0.7580707070707071,0.7600707070707071,0.002,3.6107656209387686,1.9098456691933863,3.6107656209387686,882843.7289239636,954.0309523240323,2239.831659473157,2239.831659473157,3733.052765788595,750.0000000000002,0.42593868529764206,13543.095080243782,1,13.543095080243782,27.086190160487565
0,51,2.0,0.7732121212121214,0.7752121212121214,0.002,3.756446220109848,1.8804480865328292,3.756446220109848,823326.2278008997,946.238528449369,2243.457807519893,2243.457807519893,3739.0963458664883,750.0000000000002,0.4217768327434786,13678.273930744863,1,13.678273930744863,27.356547861489727
0,52,2.0,0.7883535353535354,0.7903535353535354,0.002,3.905007815846259,1.851756671960273,3.905007815846259,769365.2475661818,938.6720393363759,2247.0092601300194,2247.0092601300194,3745.0154335500324,749.9999999999999,0.4177428442293385,13812.40128037468,1,13.81240128037468,27.62480256074936
0,53,2.0,0.8034949494949495,0.8054949494949495,0.002,4.056450408148005,1.8237451015640846,4.056450408148005,720328.844442189,931.3202282755364,2250.4884502945097,2250.4884502945097,3750.814083824183,750.0000000000003,0.4138302634495455,13945.502850896015,1,13.945502850896014,27.89100570179203
0,54,2.0,0.8186363636363637,0.8206363636363637,0.002,4.210773997015086,1.7963887689805282,4.210773997015086,675668.2264562553,924.1726514974403,2253.8976533920163,2253.8976533920163,3756.496088986694,749.9999999999998,0.4100331042567977,14077.604126502833,1,14.077604126502832,28.155208253005664
0,55,2.0,0.8337777777777777,0.8357777777777777,0.002,4.367978582447499,1.7696646409798504,4.367978582447499,634905.4198481834,917.2196163042935,2257.239000159116,2257.239000159116,3762.0650002651937,750.0000000000001,0.4063458128446466,14208.730522427542,1,14.208730522427542,28.417461044855084
0,56,2.0,0.848919191919192,0.850919191919192,0.002,4.528064164445246,1.7435511264134873,4.528064164445246,597622.9599641896,910.4521244377269,2260.514488542576,2260.514488542576,3767.5241475709604,750.0,0.4027632333490256,14338.907531349043,1,14.338907531349044,28.677815062698087
0,57,2.0,0.8640606060606061,0.8660606060606061,0.002,4.691030743008327,1.7180279566305796,4.691030743008327,563455.2445318811,903.861819878456,2263.7259946049057,2263.7259946049057,3772.876657674843,749.9999999999998,0.3992805763739129,14468.160844861135,1,14.468160844861135,28.93632168972227
0,58,2.0,0.8792020202020202,0.8812020202020202,0.002,4.856878318136742,1.6930760757870027,4.856878318136742,532081.2570315953,897.4409404034812,2266.875282624964,2266.875282624964,3778.1254710416065,750.0000000000002,0.39589339002553126,14596.516447660711,1,14.596516447660711,29.193032895321423
0,59,2.0,0.8943434343434344,0.8963434343434344,0.002,5.025606889830492,1.6686775397717313,5.025606889830492,503218.4232625479,891.1822723496837,2269.9640145055923,2269.9640145055923,3783.2733575093207,750.0,0.39259753311278234,14724.000682738926,1,14.724000682738927,29.448001365477854
0,60,2.0,0.9094848484848485,0.9114848484848485,0.002,5.197216458089572,1.6448154227295766,5.197216458089572,476617.40836417204,885.0791081563195,2272.993758574914,2272.993758574914,3788.32293095819,750.0000000000002,0.38938915024176424,14850.640286839367,1,14.850640286839367,29.701280573678734
0,61,2.0,0.9246262626262627,0.9266262626262627,0.002,5.371707022913989,1.6214737303642603,5.371707022913989,452057.6969180407,879.1252063388076,2275.965997847471,2275.965997847471,3793.2766630791184,750.0000000000002,0.38626464858009896,14976.46239586813,1,14.976462395868129,29.952924791736258
0,62,2.0,0.9397676767676768,0.9417676767676768,0.002,5.5490785843037385,1.5986373193932717,5.5490785843037385,429343.82715799677,873.3147536438912,2278.8821377920644,2278.8821377920644,3798.1368963201076,750.0000000000002,0.38322067612062544,15101.494520978687,1,15.101494520978687,30.202989041957373
0,63,2.0,0.954909090909091,0.956909090909091,0.002,5.729331142258823,1.5762918226724845,5.729331142258823,408302.1732408643,867.6423292013747,2281.7435136381755,2281.7435136381755,3802.905856063626,750.0000000000002,0.380254101311301,15225.764496637403,1,15.225764496637403,30.451528993274806
0,64,2.0,0.970050505050505,0.972050505050505,0.002,5.912464696779238,1.5544235796195944,5.912464696779238,388778.1880999433,862.1028705469893,2284.5513972416716,2284.5513972416716,3807.5856620694526,750.0000000000001,0.377361993951144,15349.3004026713,1,15.3493004026713,30.6986008053426
0,65,2.0,0.9851919191919192,0.9871919191919192,0.002,6.098479247864989,1.5330195716622748,6.098479247864989,370634.03448195563,856.6916414378945,2287.307003520623,2287.307003520623,3812.1783392010384,749.9999999999999,0.374541607278461,15472.130462865873,1,15.472130462865874,30.944260925731747
