row_i,col_j,solenoid_length_m,ri,rf,th,a,a_sc,v,v_bore,b0,scan,je_sc,je_max,stress,rebco_pancake_length,rebco_total_length,j_crit,margin,converged
0,0,1.5,0.01,0.07812809993849779,0.06812809993849779,0.018862122292152797,0.0037724244584305586,0.00047123889803846896,0.00047123889803846896,23.067830139643515,3.9010863733920327e-19,270.00140312700836,269.99089531240486,31.07759145094311,37.72424458430558,14146.591719114593,539.9817906248097,1.9999221647407621,True
0,1,1.5,0.03525423728813559,0.08512849844069885,0.04987426115256326,0.018862122292152797,0.0037724244584305586,0.005856845643417501,0.005856845643417501,18.746855820759805,2.1339752329662603e-14,300.1333041672667,300.12241504447405,98.84435395918788,37.72424458430558,14146.591719114593,600.2448300889481,1.999927438090732,True
0,2,1.5,0.06050847457627119,0.09831213300273346,0.03780365842646227,0.018862122292152797,0.0037724244584305586,0.01725335429936939,0.01725335429936939,15.502074251071386,3.4370268924257912e-12,328.1790711401972,328.1643047951671,153.04605510647147,37.72424458430559,14146.591719114595,656.3286095903342,1.999910010440466,True
0,3,1.5,0.08576271186440677,0.11558219043752872,0.02981947857312195,0.018862122292152797,0.0037724244584305586,0.03466076486589412,0.03466076486589412,13.105618508474,1.0958989207135934e-10,352.9001770028908,352.91185779884125,196.55026979847764,37.72424458430559,14146.591719114595,705.8237155976825,2.0000661988670543,True
0,4,1.5,0.11101694915254237,0.13538376194779814,0.024366812795255766,0.018862122292152797,0.0037724244584305586,0.05807907734299171,0.05807907734299171,11.310498382154128,1.55739897415432e-09,374.3450171301201,374.3338077983144,231.9071751760437,37.72424458430553,14146.591719114575,748.6676155966288,1.9999401122959157,True
0,5,1.5,0.13627118644067798,0.1567604422485147,0.020489255807836726,0.018862122292152797,0.0037724244584305586,0.08750829173066217,0.08750829173066217,9.927871173519446,1.3521357953999567e-08,392.8841461654845,392.89710107848487,260.8256262533602,37.72424458430561,14146.591719114604,785.7942021569697,2.000065947751401,True
0,6,1.5,0.16152542372881357,0.17914927437969896,0.017623850650885398,0.018862122292152797,0.0037724244584305586,0.12294840802890546,0.12294840802890546,8.834499457755406,8.402564668658414e-08,409.07311028248955,409.07904192627007,284.61915327671335,37.72424458430551,14146.591719114565,818.1580838525401,2.000029000409127,True
0,7,1.5,0.18677966101694918,0.20221434610236322,0.01543468508541404,0.018862122292152797,0.0037724244584305586,0.16439942623772164,0.16439942623772164,7.947811147657868,4.10070995114398e-07,423.33010483633655,423.3212241918729,304.1494449933427,37.72424458430576,14146.59171911466,846.6424483837458,1.9999580438794113,True
0,8,1.5,0.21203389830508476,0.22574847514535049,0.013714576840265724,0.018862122292152797,0.0037724244584305586,0.21186134635711062,0.21186134635711062,7.212875848170007,1.6673282244545444e-06,435.9846434102414,435.9801416364936,320.0368153610175,37.72424458430546,14146.591719114547,871.9602832729872,1.9999793489343451,True
0,9,1.5,0.23728813559322035,0.24961902830775226,0.012330892714531916,0.018862122292152797,0.0037724244584305586,0.26533416838707247,0.26533416838707247,6.592735836927188,5.8770317899988134e-06,447.3196186784956,447.3278916521155,332.79208913069033,37.724244584305765,14146.591719114662,894.655783304231,2.00003698909359,True
0,10,1.5,0.26254237288135596,0.2737380089760515,0.011195636094695538,0.018862122292152797,0.0037724244584305586,0.3248178923276072,0.3248178923276072,6.061689222444594,1.8468563946291612e-05,457.5698766212053,457.57432470682573,342.8452258127605,37.724244584305794,14146.591719114673,915.1486494136515,2.0000194422135182,True
0,11,1.5,0.28779661016949154,0.2980451120636777,0.010248501894186135,0.018862122292152797,0.0037724244584305586,0.39031251817871476,0.39031251817871476,5.600988528151052,5.282496364540693e-05,466.8999524459063,466.8904845304591,350.52160787146744,37.724244584305524,14146.59171911457,933.7809690609182,1.9999594434936323,True
0,12,1.5,0.3130508474576271,0.3224978032389344,0.009446955781307276,0.018862122292152797,0.0037724244584305586,0.4618180459403952,0.4618180459403952,5.196683682794416,0.0001397096760314176,475.4213534207183,475.4162785384683,356.0702640642556,37.7242445843058,14146.591719114675,950.8325570769366,1.999978651012566,True
0,13,1.5,0.3383050847457627,0.34706531138222035,0.008760226636457646,0.018862122292152797,0.0037724244584305586,0.5393344756126484,0.5393344756126484,4.838726879773164,0.0003457453206185817,483.2576416677678,483.25512436052895,359.7622096967916,37.72424458430555,14146.591719114582,966.5102487210579,1.9999895819247464,True
0,14,1.5,0.36355932203389835,0.37172487223448974,0.008165550200591398,0.018862122292152797,0.0037724244584305586,0.6228618071954747,0.6228618071954747,4.519227554092942,0.0008082728400868066,490.4903717896483,490.49531369195165,361.80818827944773,37.724244584305836,14146.59171911469,980.9906273839033,2.0000201508636564,True
0,15,1.5,0.38881355932203393,0.39645930927734396,0.007645749955310033,0.018862122292152797,0.0037724244584305586,0.7124000406888735,0.7124000406888735,4.23226354982015,0.0017982619060742911,497.20972317818104,497.2041372843428,362.432270330913,37.72424458430477,14146.591719114289,994.4082745686856,1.9999775310353847,True
0,16,1.5,0.4140677966101695,0.4212554334244255,0.007187636814255993,0.018862122292152797,0.0037724244584305586,0.8079491760928452,0.8079491760928452,3.972734924165749,0.00383200295183433,503.441635969382,503.44727880142483,361.7634175257408,37.72424458430447,14146.591719114176,1006.8945576028497,2.0000224170256873,True
0,17,1.5,0.4393220338983051,0.4461029583723285,0.006780924474023398,0.018862122292152797,0.0037724244584305586,0.9095092134073901,0.9095092134073901,3.7370701526592938,0.007858712981192707,509.269466676799,509.2671766211861,360.01178672934645,37.72424458430564,14146.591719114615,1018.5343532423722,1.9999910065073099,True
