row_i,col_j,ri,th,rf,v,b0,scan,stress,j_crit,je_max,je_sc,margin,converged
4,22,0.5655932203389831,0.02220338983050847,0.5877966101694916,5.02490976212902,8.602171683836671,741.8486005033184,749.9999999999999,825.4166042541665,412.70830212708324,316.40116504512685,2.6087660079773762,True
4,23,0.5908474576271187,0.02220338983050847,0.6130508474576272,5.483661258055626,8.416325394923222,605.0386613414007,749.9999999999999,831.3255262785601,415.66276313928006,310.26455795000965,2.6794086046157575,True
4,24,0.6161016949152542,0.02220338983050847,0.6383050847457628,5.9624490936841426,8.242026409329991,497.68777748046057,749.9999999999999,836.9523290258458,418.4761645129229,304.5514211770538,2.74814783589296,True
4,25,0.6413559322033898,0.02220338983050847,0.6635593220338983,6.461273269014567,8.078126420931877,412.6092723129205,749.9999999999999,842.3202399326765,421.16011996633824,299.22026716106194,2.8150507581736735,True
4,26,0.6666101694915254,0.02220338983050847,0.6888135593220339,6.980133784046901,7.923630885548239,344.5607701998405,750.0,847.449802046196,423.724901023098,294.235132300072,2.880178840037141,True
4,27,0.6918644067796611,0.02220338983050847,0.7140677966101696,7.519030638781147,7.777673523084515,289.670038913108,750.0000000000001,852.3592686555209,426.1796343277604,289.564661979811,2.9435887059828767,True
4,28,0.7171186440677967,0.02220338983050847,0.7393220338983052,8.0779638332173,7.639495804102678,245.0436547631872,750.0000000000001,857.0649282355564,428.5324641177782,285.18137439658125,3.0053327642768766,True
4,29,0.7423728813559323,0.02220338983050847,0.7645762711864408,8.656933367355364,7.5084303087533515,208.49632148879886,749.9999999999998,861.5813739453009,430.79068697265046,281.06106329634827,3.065459739746509,True
4,30,0.7676271186440679,0.02220338983050847,0.7898305084745764,9.255939241195335,7.383887122797014,178.3610757015005,749.9999999999998,865.9217286405076,432.9608643202538,277.1823096733327,3.124015128025382,True
4,31,0.7928813559322034,0.02220338983050847,0.815084745762712,9.874981454737217,7.265342636660709,153.35451420582012,750.0,870.0978339152146,435.0489169576073,273.5260796866603,3.1810415844513296,True
4,32,0.818135593220339,0.02220338983050847,0.8403389830508475,10.51406000798101,7.152330261465968,132.47995897801934,749.9999999999998,874.1204098455181,437.06020492275906,270.07539136040884,3.2365792582672825,True
4,33,0.8433898305084746,0.02220338983050847,0.8655932203389831,11.17317490092671,7.044432685986512,114.95711205098114,750.0000000000001,877.9991907090883,438.99959535454417,266.8150365782463,3.2906660807761705,True
4,34,0.8686440677966102,0.02220338983050847,0.8908474576271187,11.85232613357432,6.9412753811182775,100.17042599901623,750.0000000000003,881.7430408798082,440.8715204399041,263.7313478467141,3.343338014532481,True
4,35,0.8938983050847458,0.02220338983050847,0.9161016949152543,12.55151370592384,6.842521121078669,87.63084388766117,750.0,885.3600542656598,442.6800271328299,260.8120015478782,3.394629269401665,True
4,36,0.9191525423728814,0.02220338983050847,0.9413559322033899,13.270737617975268,6.747865338452008,76.94718895468628,750.0000000000001,888.8576400095384,444.4288200047692,258.0458511198303,3.444572490323723,True
4,37,0.9444067796610169,0.02220338983050847,0.9666101694915255,14.009997869728608,6.657032167133989,67.8045872496728,749.9999999999997,892.2425966630101,446.12129833150505,255.422784928467,3.4931989208123664,True
4,38,0.9696610169491526,0.02220338983050847,0.9918644067796611,14.76929446118386,6.569771055930947,59.948063207409554,749.9999999999999,895.5211766395977,447.76058831979884,252.9336046236208,3.5405385455688374,True
4,39,0.9949152542372882,0.02220338983050847,1.0171186440677966,15.548627392341016,6.485853858038209,53.16997306336035,750.0,898.6991424327546,449.3495712163773,250.56992057837542,3.586620215061495,True
4,40,1.0201694915254238,0.02220338983050847,1.0423728813559323,16.347996663200085,6.40507231933224,47.300308933948564,750.0,901.7818158259023,450.89090791295115,248.32406164614173,3.631471754480758,True
4,41,1.0454237288135593,0.02220338983050847,1.0676271186440678,17.167402273761056,6.327235902461302,42.199166778898345,749.9999999999999,904.7741211140423,452.38706055702113,246.1889969736477,3.6751200591263227,True
4,42,1.070677966101695,0.02220338983050847,1.0928813559322035,18.006844224023947,6.252169894936422,37.750857470170715,750.0000000000001,907.680623187768,453.840311593884,244.15826801080854,3.7175911779796302,True
4,43,1.0959322033898307,0.02220338983050847,1.1181355932203392,18.86632251398875,6.179713758429347,33.85927423117894,750.0000000000001,910.5055611930196,455.2527805965098,242.2259291814706,3.7589103869672345,True
4,44,1.1211864406779661,0.02220338983050847,1.1433898305084746,19.74583714365545,6.109719683756603,30.444227106141824,750.0000000000002,913.2528783671753,456.62643918358765,240.38649593981697,3.799102253213994,True
4,45,1.1464406779661018,0.02220338983050847,1.1686440677966103,20.64538811302407,6.042051321930478,27.438526451072335,750.0000000000001,915.9262485592504,457.9631242796252,238.6348991492279,3.8381906914063117,True
4,46,1.1716949152542373,0.02220338983050847,1.1938983050847458,21.56497542209459,5.976582666472743,24.785650074185337,750.0000000000002,918.5290998651734,459.2645499325867,236.96644489301386,3.876199013239503,True
4,47,1.196949152542373,0.02220338983050847,1.2191525423728815,22.50459907086703,5.913197066133352,22.43786777335179,750.0,921.064635745275,460.5323178726375,235.37677896823985,3.913149970794516,True
4,48,1.2222033898305085,0.02220338983050847,1.244406779661017,23.464259059341366,5.851786350406166,20.354726291672364,750.0,923.5358539378667,461.76792696893335,233.86185543022947,3.949065794585706,True
4,49,1.2474576271186442,0.02220338983050847,1.2696610169491527,24.443955387517626,5.792250052921141,18.501819760866752,750.0,925.9455634381775,462.97278171908874,232.41790865224576,3.9839682269218737,True
4,50,1.2727118644067796,0.02220338983050847,1.2949152542372881,25.443688055395782,5.7344947200244505,16.8497874128911,749.9999999999999,928.2963997743749,464.14819988718745,231.04142844442669,4.017878551151971,True
4,51,1.2979661016949153,0.02220338983050847,1.3201694915254238,26.46345706297586,5.678433293718803,15.373493081023085,750.0,930.5908387807389,465.29541939036943,229.729137843398,4.050817617289388,True
4,52,1.3232203389830508,0.02220338983050847,1.3454237288135593,27.503262410257832,5.623984559693859,14.051350781322773,750.0,932.83120904122,466.41560452061,228.47797323942174,4.08280586445726,True
4,53,1.3484745762711865,0.02220338983050847,1.370677966101695,28.56310409724173,5.571072652484954,12.864768197870807,750.0000000000002,935.01970315382,467.50985157691,227.28506655533891,4.113863340538316,True
4,54,1.3737288135593222,0.02220338983050847,1.3959322033898307,29.642982123927535,5.519626610901347,11.797685733380929,750.0000000000002,937.158387946792,468.579193973396,226.14772923077135,4.1440097193745125,True
4,55,1.3989830508474577,0.02220338983050847,1.4211864406779662,30.74289649031524,5.469579977798129,10.836193334652833,749.9999999999999,939.2492137610283,469.62460688051414,225.0634377990193,4.173264315813809,True
4,56,1.4242372881355934,0.02220338983050847,1.4464406779661019,31.86284719640486,5.420870439057593,9.96821086227024,750.0000000000001,941.2940228987549,470.64701144937743,224.02982087194135,4.20164609887722,True
