row_i,col_j,solenoid_length_m,ri,rf,th,a,a_sc,v,v_bore,b0,scan,je_sc,je_max,stress,rebco_pancake_length,rebco_total_length,j_crit,margin,converged
0,0,9.0,0.01,0.07812809993849779,0.06812809993849779,0.018862122292152797,0.0037724244584305586,0.0028274333882308137,0.0028274333882308137,23.098062105635453,5.029390625187299e-16,269.8139311972645,269.80333717110744,31.159103439339567,37.72424458430558,84879.55031468756,539.6066743422149,1.999921471614827,True
0,1,9.0,0.03525423728813559,0.08512849844069885,0.04987426115256326,0.018862122292152797,0.0037724244584305586,0.03514107386050501,0.03514107386050501,18.788376345856523,2.741265687307384e-11,299.8085266280976,299.7974829331809,99.28267965644959,37.72424458430558,84879.55031468756,599.5949658663618,1.9999263283466893,True
0,2,9.0,0.06050847457627119,0.09831213300273346,0.03780365842646227,0.018862122292152797,0.0037724244584305586,0.10352012579621633,0.10352012579621633,15.560427316126992,4.3879442939596416e-09,327.6021256166528,327.60894918166815,154.2004186829867,37.72424458430559,84879.55031468757,655.2178983633363,2.000041657635783,True
0,3,9.0,0.08576271186440677,0.11558219043752872,0.02981947857312195,0.018862122292152797,0.0037724244584305586,0.2079645891953647,0.2079645891953647,13.186724437895844,1.3856637798730922e-07,351.9949784043631,352.0071340975585,198.99055448299242,37.72424458430559,84879.55031468757,704.014268195117,2.0000690674239188,True
0,4,9.0,0.11101694915254237,0.13538376194779814,0.024366812795255766,0.018862122292152797,0.0037724244584305586,0.34847446405795024,0.34847446405795024,11.416933865057555,1.9441685451999918e-06,372.99595722197546,372.98404416648594,236.29235602334535,37.72424458430553,84879.55031468744,745.9680883329719,1.999936122334525,True
0,5,9.0,0.13627118644067798,0.1567604422485147,0.020489255807836726,0.018862122292152797,0.0037724244584305586,0.5250497503839731,0.5250497503839731,10.062213571662708,1.6606408601778406e-05,391.01005920170405,391.0049674139055,267.93228930388284,37.72424458430561,84879.55031468761,782.009934827811,1.9999739557196612,True
0,6,9.0,0.16152542372881357,0.17914927437969896,0.017623850650885398,0.018862122292152797,0.0037724244584305586,0.7376904481734328,0.7376904481734328,8.997659648808414,0.00010121069657620694,406.5650870982515,406.57181631061144,295.22922601172195,37.72424458430551,84879.5503146874,813.1436326212229,2.000033102755615,True
0,7,9.0,0.18677966101694918,0.20221434610236322,0.01543468508541404,0.018862122292152797,0.0037724244584305586,0.9863965574263298,0.9863965574263298,8.141210844765924,0.0004827232314325026,420.1330546537971,420.12261673219604,319.13170691257636,37.72424458430576,84879.55031468795,840.2452334643921,1.9999503113526278,True
0,8,9.0,0.21203389830508476,0.22574847514535049,0.013714576840265724,0.018862122292152797,0.0037724244584305586,1.2711680781426637,1.2711680781426637,7.4370413310198185,0.001911873488641177,432.037325342775,432.0317199193175,340.2384697175259,37.72424458430546,84879.55031468728,864.063439838635,1.9999740512074828,True
0,9,9.0,0.23728813559322035,0.24961902830775226,0.012330892714531916,0.018862122292152797,0.0037724244584305586,1.5920050103224348,1.5920050103224348,6.8478322938469445,0.006543547753314063,442.57156364969745,442.58234858317365,359.04416788896924,37.724244584305765,84879.55031468798,885.1646971663473,2.000048737579917,True
0,10,9.0,0.26254237288135596,0.2737380089760515,0.011195636094695538,0.018862122292152797,0.0037724244584305586,1.9489073539656432,1.9489073539656432,6.347675021100336,0.019904627690868457,451.9868391548931,451.9931317090331,375.9587018674726,37.724244584305794,84879.55031468804,903.9862634180662,2.000027843970642,True
0,11,9.0,0.28779661016949154,0.2980451120636777,0.010248501894186135,0.018862122292152797,0.0037724244584305586,2.3418751090722885,2.3418751090722885,5.917380684109989,0.05495217697831471,460.44472040857,460.4484053519451,391.24107932224183,37.724244584305524,84879.55031468743,920.8968107038902,2.0000160060185808,True
0,12,9.0,0.3130508474576271,0.3224978032389344,0.009446955781307276,0.018862122292152797,0.0037724244584305586,2.770908275642371,2.770908275642371,5.543169980519606,0.13986331957403542,468.0978900146271,468.0891637017436,405.134785814819,37.7242445843058,84879.55031468805,936.1783274034872,1.9999627158632,True
0,13,9.0,0.3383050847457627,0.34706531138222035,0.008760226636457646,0.018862122292152797,0.0037724244584305586,3.2360068536758906,3.2360068536758906,5.214361521822642,0.33226239859933215,475.0415915661046,475.0363607465544,417.7876523813372,37.72424458430555,84879.5503146875,950.0727214931088,1.9999779774249535,True
0,14,9.0,0.36355932203389835,0.37172487223448974,0.008165550200591398,0.018862122292152797,0.0037724244584305586,3.737170843172848,3.737170843172848,4.923142899249982,0.7437895266059216,481.3840968749063,481.38107247370715,429.3731227638919,37.724244584305836,84879.55031468814,962.7621449474143,1.9999874345612214,True
0,15,9.0,0.38881355932203393,0.39645930927734396,0.007645749955310033,0.018862122292152797,0.0037724244584305586,4.274400244133241,4.274400244133241,4.663223943567794,1.5812614138524337,487.1954798490471,487.20297788501904,440.0013366780788,37.72424458430477,84879.55031468574,974.4059557700381,2.0000307804004023,True
0,16,9.0,0.4140677966101695,0.4212554334244255,0.007187636814255993,0.018862122292152797,0.0037724244584305586,4.847695056557072,4.847695056557072,4.429878716823607,3.21234251213762,492.5592398897526,492.5628217955159,449.8100384320238,37.72424458430447,84879.55031468507,985.1256435910318,2.000014544060788,True
0,17,9.0,0.4393220338983051,0.4461029583723285,0.006780924474023398,0.018862122292152797,0.0037724244584305586,5.45705528044434,5.45705528044434,4.219094108396401,6.269091101495689,497.5217659680631,497.51685295775576,458.8731470410377,37.72424458430564,84879.55031468769,995.0337059155115,1.9999802500688677,True
