source_file,solenoid_length_m,function_type,param_a,param_b,param_c,sum_squared_error,rmse,x_fit_min,x_fit_max,n_points
thickness_grids_L10000mm.csv,10.0,Exponential,302.9864125825414,0.013644936049997862,0.8426961963656753,2.8350702713762,0.17366727393471984,253.64241456375836,1365.6109175361617,94
thickness_grids_L2000mm.csv,2.0,Power Law,86582810.46921973,2.5567700373858813,1.115175821390942,0.2110293982064101,0.06251361306657313,522.0704574942658,693.0658598845341,54
thickness_grids_L3000mm.csv,3.0,Power Law,345759648.60329753,2.9494105926436593,0.3177136460941178,0.5456408453933606,0.05952413269157442,355.2289884451425,1025.859609869604,154
thickness_grids_L4000mm.csv,4.0,Power Law,759585815.7932577,3.168776901008197,0.25127935310830746,0.9430678502704847,0.08792078449649651,302.15067385823033,863.1160007636676,122
thickness_grids_L5000mm.csv,5.0,Power Law,878137129.362061,3.2398486893200316,0.16398756993847072,0.9618487439659961,0.0935097828604043,280.21851061605486,645.5673448990759,110
thickness_grids_L6000mm.csv,6.0,Power Law,1197680452.544209,3.321769551928321,0.15303122136445516,1.6079153211100166,0.12434116068881804,263.78269513366934,645.4044055041144,104
thickness_grids_L7000mm.csv,7.0,Power Law,3269454353.8578377,3.520034864101752,0.30328433000438637,2.1549098726387768,0.14753564447377004,260.00415794566055,1276.3121259721463,99
thickness_grids_L8000mm.csv,8.0,Power Law,4151833672.1661167,3.5723006134474007,0.28904803388450323,2.893327231112982,0.17095475304009486,250.98144019306105,803.2562264013674,99
thickness_grids_L9000mm.csv,9.0,Power Law,1794963905.476904,3.4245130480008372,0.06598050673047692,2.0698854231396364,0.15081774982035479,253.97932811701776,528.576044745675,91
