source_file,pareto_rank,solenoid_length_m,length_tape_km,scan,row_i,col_j,ri,rf,th,v,v_bore,b0,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,pancake_length_m
thickness_grids_L2000mm.csv,0,2.0,522.0704574942658,10.94758279503332,121,148,1.49,1.7544709697761365,0.2644709697761361,13.9492997004694,13.9492997004694,10.435471709383204,1028.9366476078756,1028.9366476078756,59.78155890806123,750.0,522070.45749426587,2572.341619019689,True,0.058100330129211,1044.1409149885317
thickness_grids_L2000mm.csv,1,2.0,522.9412500156193,10.747618961716926,121,149,1.5,1.764470969776136,0.2644709697761361,14.137166941154067,14.137166941154067,10.36744949426408,1031.4115219173727,1031.4115219173727,59.65755395711077,750.0000000000001,522941.2500156193,2578.528804793432,True,0.0578406898598617,1045.8825000312386
thickness_grids_L2000mm.csv,2,2.0,527.8553367290165,10.67161888270824,122,148,1.49,1.758827260033332,0.2688272600333318,13.9492997004694,13.9492997004694,10.502291490380994,1026.5181790926338,1026.5181790926338,59.24517920826615,750.0,527855.3367290165,2566.2954477315843,True,0.057714690703904,1055.710673458033
thickness_grids_L2000mm.csv,3,2.0,528.7329228270605,10.476266275884475,122,149,1.5,1.7688272600333317,0.2688272600333318,14.137166941154067,14.137166941154067,10.433940635944872,1028.992209749654,1028.992209749654,59.122739036607776,749.9999999999999,528732.9228270606,2572.480524374135,True,0.0574569355107089,1057.465845654121
thickness_grids_L2000mm.csv,4,2.0,533.6616163851086,10.405778842584764,123,148,1.49,1.7632194045313274,0.2732194045313274,13.9492997004694,13.9492997004694,10.568734713234605,1024.1256791655626,1024.1256791655626,58.717250442433155,749.9999999999999,533661.6163851086,2560.3141979139064,True,0.0573340280758068,1067.3232327702171
thickness_grids_L2000mm.csv,5,2.0,534.5460462790388,10.21487135190364,123,149,1.5,1.7732194045313274,0.2732194045313274,14.137166941154067,14.137166941154067,10.500059696947972,1026.5987549725803,1026.5987549725803,58.596352012084125,749.9999999999999,534546.0462790388,2566.4968874314504,True,0.0570781444339947,1069.0920925580776
thickness_grids_L2000mm.csv,6,2.0,539.4892401164366,10.149604820163038,124,148,1.49,1.767647403270123,0.277647403270123,13.9492997004694,13.9492997004694,10.634800843969304,1021.7588617544052,1021.7588617544052,58.19757522869318,750.0000000000001,539489.2401164366,2554.3971543860125,True,0.0569582289981467,1078.9784802328732
thickness_grids_L2000mm.csv,7,2.0,540.380565163028,9.96298375033412,124,149,1.5,1.777647403270123,0.277647403270123,14.137166941154067,14.137166941154067,10.565806140528592,1024.2308738741556,1024.2308738741556,58.07819599605395,750.0,540380.565163028,2560.577184685389,True,0.0567042035907129,1080.761130326056
thickness_grids_L2000mm.csv,8,2.0,545.3381531130938,9.902663348681216,125,148,1.49,1.7721112562497183,0.2821112562497185,13.9492997004694,13.9492997004694,10.700489393946542,1019.417444235612,1019.417444235612,57.68596236266677,749.9999999999999,545338.1531130938,2548.54361058903,True,0.0565871838753174,1090.6763062261875
thickness_grids_L2000mm.csv,9,2.0,546.2364257899768,9.72017702759836,125,149,1.5,1.7821112562497186,0.2821112562497185,14.137166941154067,14.137166941154067,10.631179474556426,1021.8882861463304,1021.8882861463304,57.568080262890355,750.0,546236.4257899768,2554.720715365826,True,0.0563350035843808,1092.4728515799536
thickness_grids_L2000mm.csv,10,2.0,551.2083020956638,9.664543864182006,126,148,1.49,1.776610963470114,0.286610963470114,13.9492997004694,13.9492997004694,10.765799919178477,1017.1011473957736,1017.1011473957736,57.182226576736134,750.0,551208.3020956639,2542.7528684894337,True,0.0562207866180741,1102.4166041913277
thickness_grids_L2000mm.csv,11,2.0,552.1135759842729,9.486047274783024,126,149,1.5,1.786610963470114,0.286610963470114,14.137166941154067,14.137166941154067,10.696179250838842,1019.5707148474283,1019.5707148474283,57.065820008721474,750.0,552113.5759842729,2548.9267871185707,True,0.055970438516627,1104.2271519685455
thickness_grids_L2000mm.csv,12,2.0,557.0996353089082,9.434857321924548,127,148,1.49,1.7811465249313094,0.2911465249313094,13.9492997004694,13.9492997004694,10.830732019644849,1014.8096953932592,1014.8096953932592,56.68618831042911,750.0,557099.6353089082,2537.024238483148,True,0.0558589345054119,1114.1992706178164
thickness_grids_L2000mm.csv,13,2.0,558.011965077099,9.26021175617177,127,149,1.5,1.7911465249313094,0.2911465249313094,14.137166941154067,14.137166941154067,10.760805064446616,1017.2778863647528,1017.2778863647528,56.57123612240811,749.9999999999998,558011.965077099,2543.1947159118818,True,0.0556104058494436,1116.023930154198
thickness_grids_L2000mm.csv,14,2.0,563.0121025148009,9.213234906501404,128,148,1.49,1.7857179406333048,0.2957179406333048,13.9492997004694,13.9492997004694,10.895285338611725,1012.542815720094,1012.542815720094,56.197673491321105,750.0000000000001,563012.1025148008,2531.357039300234,True,0.0555015280527715,1126.0242050296015
thickness_grids_L2000mm.csv,15,2.0,563.9315438991397,9.042307639991826,128,149,1.5,1.7957179406333048,0.2957179406333048,14.137166941154067,14.137166941154067,10.825056553041255,1015.0095303774178,1015.0095303774178,56.08415496701174,749.9999999999999,563931.5438991397,2537.5238259435446,True,0.0552548062737475,1127.8630877982794
thickness_grids_L2000mm.csv,16,2.0,568.9456549849463,8.999326828647646,129,148,1.49,1.7903252105761005,0.3003252105761002,13.9492997004694,13.9492997004694,10.95945956195229,1010.3002391640777,1010.3002391640777,55.716513325902426,750.0,568945.6549849462,2525.750597910194,True,0.0551484708862409,1137.8913099698923
thickness_grids_L2000mm.csv,17,2.0,569.8722647727186,8.831990814468737,129,149,1.5,1.8003252105761,0.3003252105761002,14.137166941154067,14.137166941154067,10.888933396205308,1012.765379819376,1012.765379819376,55.60440817120463,750.0,569872.2647727187,2531.9134495484395,True,0.0549035435839261,1139.7445295454372
thickness_grids_L2000mm.csv,18,2.0,574.9002454923676,8.79280120230323,130,148,1.49,1.7949683347596954,0.3049683347596955,13.9492997004694,13.9492997004694,11.02325441746962,1008.0816997711744,1008.0816997711744,55.24254409988952,750.0,574900.2454923677,2520.204249427936,True,0.0547996696224414,1149.8004909847352
thickness_grids_L2000mm.csv,19,2.0,575.8340815032702,8.628934782858645,130,149,1.5,1.8049683347596956,0.3049683347596955,14.137166941154067,14.137166941154067,10.952435314773902,1010.545170842715,1010.545170842715,55.13183243009566,750.0000000000002,575834.0815032702,2526.3629271067875,True,0.0545565245580462,1151.6681630065405
thickness_grids_L2000mm.csv,20,2.0,580.8758283026904,8.593342996011591,131,148,1.49,1.7996473131840909,0.3096473131840908,13.9492997004694,13.9492997004694,11.086669674221824,1005.88693480816,1005.88693480816,54.77560698748873,749.9999999999998,580875.8283026904,2514.7173370204,True,0.0544550337538039,1161.7516566053807
thickness_grids_L2000mm.csv,21,2.0,581.816949370264,8.43282963162923,131,149,1.5,1.8096473131840909,0.3096473131840908,14.137166941154067,14.137166941154067,11.015562070169535,1008.3486427811742,1008.3486427811742,54.666269314990046,750.0000000000001,581816.949370264,2520.8716069529355,True,0.0542136588434456,1163.633898740528
thickness_grids_L2000mm.csv,22,2.0,586.8723591647132,8.400653053216152,132,148,1.49,1.804362145849286,0.314362145849286,13.9492997004694,13.9492997004694,11.14970514184912,1003.7156847255636,1003.7156847255636,54.315547869152674,750.0000000000001,586872.3591647132,2509.2892118139093,True,0.0541144755389606,1173.7447183294264
thickness_grids_L2000mm.csv,23,2.0,587.820825117495,8.243381066441906,132,149,1.5,1.814362145849286,0.314362145849286,14.137166941154067,14.137166941154067,11.07831346373841,1006.1755381139408,1006.1755381139408,54.20756509161484,750.0000000000001,587820.825117495,2515.438845284852,True,0.0538748588474194,1175.64165023499
thickness_grids_L2000mm.csv,24,2.0,592.8897953003953,8.214447176448456,133,148,1.49,1.8091128327552812,0.3191128327552813,13.9492997004694,13.9492997004694,11.21236066990354,1001.5676931208924,1001.5676931208924,53.86221715739258,749.9999999999999,592889.7953003953,2503.919232802231,True,0.0537779098979895,1185.7795906007907
thickness_grids_L2000mm.csv,25,2.0,593.8456669428348,8.060309511005453,133,149,1.5,1.8191128327552812,0.3191128327552813,14.137166941154067,14.137166941154067,11.14068933608996,1004.0256024296978,1004.0256024296978,53.755570546384384,750.0000000000001,593845.6669428347,2510.0640060742444,True,0.0535400396327526,1187.6913338856696
thickness_grids_L2000mm.csv,26,2.0,598.9280953942528,8.034455270802372,134,148,1.49,1.8138993739020768,0.3238993739020765,13.9492997004694,13.9492997004694,11.274636147180836,999.4427067021556,999.4427067021556,53.415469630237745,750.0,598928.0953942528,2498.606766755389,True,0.0534452543122675,1197.8561907885055
thickness_grids_L2000mm.csv,27,2.0,599.8914344873826,7.88334926427074,134,149,1.5,1.8238993739020768,0.3238993739020765,14.137166941154067,14.137166941154067,11.20268956643849,1001.8985843909576,1001.8985843909576,53.31014082028985,749.9999999999999,599891.4344873826,2504.746460977394,True,0.0532091188178456,1199.7828689747653
thickness_grids_L2000mm.csv,28,2.0,604.9872195821956,7.86042054244899,135,148,1.49,1.8187217692896716,0.3287217692896717,13.9492997004694,13.9492997004694,11.336531501055187,997.3404752516924,997.3404752516924,52.97516427195689,750.0,604987.2195821956,2493.351188129231,True,0.0531164287287025,1209.9744391643912
thickness_grids_L2000mm.csv,29,2.0,605.9580888240738,7.712247711788318,135,149,1.5,1.828721769289672,0.3287217692896717,14.137166941154067,14.137166941154067,11.264314071947656,999.7942356986758,999.7942356986758,52.87113525003249,750.0,605958.0888240738,2499.4855892466894,True,0.0528820164812063,1211.9161776481476
thickness_grids_L2000mm.csv,30,2.0,611.0671294398135,7.692098748280978,136,148,1.49,1.8235800189180669,0.3335800189180668,13.9492997004694,13.9492997004694,11.398046696816689,995.2607515903018,995.260751590302,52.54116412067581,750.0000000000001,611067.1294398134,2488.1518789757547,True,0.0527913554681239,1222.134258879627
thickness_grids_L2000mm.csv,31,2.0,612.0455924457608,7.54676458737877,136,149,1.5,1.8335800189180669,0.3335800189180668,14.137166941154067,14.137166941154067,11.325562807078096,997.7123110571436,997.7123110571436,52.438417216036584,750.0000000000003,612045.5924457608,2494.280777642859,True,0.0525586550700918,1224.0911848915216
thickness_grids_L2000mm.csv,32,2.0,617.1677879701089,7.529257493079123,137,148,1.49,1.8284741227872616,0.3384741227872618,13.9492997004694,13.9492997004694,11.45918173701155,993.203291541692,993.203291541692,52.11333612254882,750.0,617167.7879701089,2483.00822885423,True,0.0524699591376266,1234.3355759402175
thickness_grids_L2000mm.csv,33,2.0,618.1539092527397,7.386671281567671,137,149,1.5,1.838474122787262,0.3384741227872618,14.137166941154067,14.137166941154067,11.386435762937596,995.6525681391868,995.6525681391868,52.011853996997125,750.0000000000001,618153.9092527397,2489.1314203479665,True,0.0522389593130905,1236.3078185054794
thickness_grids_L2000mm.csv,34,2.0,623.2891595907214,7.371675570870877,138,148,1.49,1.833404080897257,0.3434040808972569,13.9492997004694,13.9492997004694,11.519936660785516,991.1678538972404,991.1678538972404,51.69155099215966,749.9999999999999,623289.1595907214,2477.919634743101,True,0.0521521665466753,1246.5783191814428
thickness_grids_L2000mm.csv,35,2.0,624.2830045398026,7.231750193505961,138,149,1.5,1.843404080897257,0.3434040808972569,14.137166941154067,14.137166941154067,11.446932966634954,993.6147675516422,993.6147675516422,51.59131663064328,749.9999999999998,624283.0045398027,2484.0369188791055,True,0.0519228561364571,1248.5660090796052
thickness_grids_L2000mm.csv,36,2.0,629.4312101206343,7.219142347406888,139,148,1.49,1.838369893248052,0.3483698932480519,13.9492997004694,13.9492997004694,11.580311543230534,989.1542003810704,989.1542003810704,51.27568307884575,749.9999999999999,629431.2101206343,2472.885500952676,True,0.0518379066267846,1258.8624202412686
thickness_grids_L2000mm.csv,37,2.0,630.4328449827573,7.08179412335287,139,149,1.5,1.848369893248052,0.3483698932480519,14.137166941154067,14.137166941154067,11.507054480636771,991.5986728011504,991.5986728011504,51.17667978040726,750.0000000000001,630432.8449827572,2478.996682002876,True,0.05161027458401,1260.8656899655143
thickness_grids_L2000mm.csv,38,2.0,635.593906766404,7.07145718091522,140,148,1.49,1.843371559839647,0.3533715598396468,13.9492997004694,13.9492997004694,11.640306494734876,987.1620956154462,987.1620956154462,50.86561023865749,750.0000000000002,635593.9067664039,2467.9052390386155,True,0.0515271103546022,1271.187813532808
thickness_grids_L2000mm.csv,39,2.0,636.6033986245064,6.936605702324513,140,149,1.5,1.8533715598396467,0.3533715598396468,14.137166941154067,14.137166941154067,11.56680040212806,989.6040502602328,989.6040502602328,50.767821607715504,750.0000000000001,636603.3986245064,2474.010125650582,True,0.0513011457404254,1273.2067972490129
thickness_grids_L2000mm.csv,40,2.0,641.7772181078986,6.928428878508091,141,148,1.49,1.8484090806720417,0.3584090806720418,13.9492997004694,13.9492997004694,11.699921660336695,985.191307086494,985.191307086494,50.46121371167793,750.0,641777.2181078986,2462.978267716235,True,0.0512197106782304,1283.5544362157973
thickness_grids_L2000mm.csv,41,2.0,642.7946348606438,6.795996857825277,141,149,1.5,1.858409080672042,0.3584090806720418,14.137166941154067,14.137166941154067,11.62617086237641,987.6306691336804,987.6306691336804,50.36462364962538,750.0000000000001,642794.6348606438,2469.076672834201,True,0.0509954026577604,1285.5892697212876
thickness_grids_L2000mm.csv,42,2.0,647.9811140836056,6.789875185811233,142,148,1.49,1.8534824557452367,0.3634824557452367,13.9492997004694,13.9492997004694,11.759157219081684,983.2416051102342,983.2416051102342,50.06237800444667,749.9999999999998,647981.1140836056,2458.1040127755855,True,0.0509156424466334,1295.9622281672112
thickness_grids_L2000mm.csv,43,2.0,649.0065244246261,6.659788311271568,142,149,1.5,1.8634824557452367,0.3634824557452367,14.137166941154067,14.137166941154067,11.685166026100124,985.6783014252388,985.6783014252388,49.96697070155332,750.0000000000002,649006.5244246261,2464.1957535630972,True,0.0506929802850521,1298.0130488492523
thickness_grids_L2000mm.csv,44,2.0,654.2055659754908,6.655622307569688,143,148,1.49,1.8585916850592317,0.3685916850592315,13.9492997004694,13.9492997004694,11.81801338338448,981.3127627989388,981.3127627989388,49.66899077724276,750.0,654205.5659754908,2453.2819069973466,True,0.0506148423419816,1308.4111319509816
thickness_grids_L2000mm.csv,45,2.0,655.2390393725032,6.5278091063966395,143,149,1.5,1.8685916850592317,0.3685916850592315,14.137166941154067,14.137166941154067,11.743786090840256,983.7467219046064,983.7467219046064,49.57475070484791,750.0000000000002,655239.0393725032,2459.366804761516,True,0.0503938154008457,1310.4780787450063
thickness_grids_L2000mm.csv,46,2.0,660.4505463934364,6.525504457148059,144,148,1.49,1.8637367686140265,0.3737367686140264,13.9492997004694,13.9492997004694,11.876490398394274,979.4045560278124,979.4045560278124,49.28094273599482,750.0,660450.5463934364,2448.511390069531,True,0.0503172488147945,1320.9010927868728
thickness_grids_L2000mm.csv,47,2.0,661.4921530672759,6.3998961659874825,144,149,1.5,1.8737367686140265,0.3737367686140264,14.137166941154067,14.137166941154067,11.80203128633715,981.8357080747228,981.8357080747228,49.18785463898099,750.0000000000002,661492.1530672759,2454.5892701868065,True,0.0500978465485159,1322.9843061345518
