row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m
0,0,5.0,0.01,0.012,0.002,0.0015707963267948964,0.0015707963267948964,2.0723144045021606,1.0209059995375373e+17,1480.0135706029132,1480.0135706029132,824.5557063620953,10.368936917219372,641.7643777370201,3700.033926507283,True,0.5571271255480421,0.6417643777370201,0.5134115021896161
0,1,5.0,0.020000000000000018,0.02200000000000002,0.002,0.006283185307179598,0.006283185307179598,2.368608400989569,588801137146201.6,1456.5731626203305,1456.5731626203305,942.4726119651222,24.670994931748577,1422.9326593131086,3641.4329065508264,True,0.6470479040473619,1.4229326593131086,1.138346127450487
0,2,5.0,0.030000000000000027,0.03200000000000003,0.002,0.014137166941154095,0.014137166941154095,2.549644119628304,29382024166615.418,1442.6462669844782,1442.6462669844782,1014.5491784931436,41.506041448174344,2282.98763374107,3606.6156674611952,True,0.7032556779243094,2.28298763374107,1.826390106992856
0,3,5.0,0.040000000000000036,0.04200000000000004,0.002,0.02513274122871839,0.02513274122871839,2.677712673622938,3548290488599.7715,1432.9686801598664,1432.9686801598664,1065.5713179793736,60.04096030880151,3192.7013688982097,3582.4217003996655,True,0.7436110312337707,3.1927013688982098,2.554161095118568
0,4,5.0,0.050000000000000044,0.052000000000000046,0.002,0.03926990816987248,0.03926990816987248,2.7755185808406697,694435243619.6694,1425.6730306662016,1425.6730306662016,1104.5735518123997,79.83512027078365,4137.838156321998,3564.182576665504,True,0.7747734074034103,4.137838156321998,3.310270525057599
0,5,5.0,0.05999999999999983,0.06199999999999983,0.002,0.056548667764615965,0.056548667764615965,2.8538529443034415,184249778238.6158,1419.8881824050259,1419.8881824050259,1135.85000649427,100.61646329469524,5110.051690272931,3549.7204560125642,True,0.7999573632413447,5.110051690272932,4.088041352218345
0,6,5.0,0.06999999999999984,0.07199999999999984,0.002,0.07696902001294957,0.07696902001294957,2.9186708565965658,60267186730.527336,1415.1401960089206,1415.1401960089206,1161.7705016639495,122.20111799643453,6103.906113023409,3537.8504900223015,True,0.8209578845548007,6.103906113023409,4.883124890418727
0,7,5.0,0.08000000000000007,0.08200000000000007,0.002,0.10053096491487357,0.10053096491487357,2.973594574305852,22965790730.626663,1411.144084661411,1411.144084661411,1183.776571428953,144.45704576130743,7115.608048769978,3527.860211653527,True,0.8388771807897899,7.115608048769978,5.692486439015982
0,8,5.0,0.09000000000000008,0.09200000000000008,0.002,0.12723450247038687,0.12723450247038687,3.0209846846354873,9830995905.988058,1407.7158971471172,1407.7158971471172,1202.807690876292,167.28516947839023,8142.376715421508,3519.2897428677925,True,0.8544392325993527,8.14237671542151,6.513901372337207
0,9,5.0,0.10000000000000009,0.10200000000000009,0.002,0.15707963267948993,0.15707963267948993,3.0624610736985782,4611682115.971522,1404.730432049782,1404.730432049782,1219.508576995719,190.60861074391747,9182.096650144978,3511.8260801244546,True,0.8681441998919414,9.18209665014498,7.345677320115983
0,10,5.0,0.1100000000000001,0.1120000000000001,0.002,0.19006635554218282,0.19006635554218282,3.099180945877616,2329178136.5659943,1402.0988839710608,1402.0988839710608,1234.3398184667917,214.36611245807285,10233.111170133472,3505.2472099276515,True,0.8803514734787197,10.233111170133473,8.186488936106779
0,11,5.0,0.1200000000000001,0.12200000000000011,0.002,0.22619467105846552,0.22619467105846552,3.1319980711767967,1250203628.4744573,1399.756144182867,1399.756144182867,1247.64124466261,238.50779965985365,11294.092207066367,3499.3903604571674,True,0.8913275714827765,11.294092207066367,9.035273765653093
0,12,5.0,0.1299999999999999,0.1319999999999999,0.002,0.26546457922833705,0.26546457922833705,3.161559246999344,706177741.1473914,1397.6531637150174,1397.6531637150174,1259.6703112402424,262.9923291861478,12363.954422560872,3494.1329092875435,True,0.9012753263420439,12.363954422560871,9.891163538048698
0,13,5.0,0.1399999999999999,0.1419999999999999,0.002,0.3078760800517993,0.3078760800517993,3.188365442246189,416564632.8159722,1395.7521437779278,1395.7521437779278,1270.6264320504242,287.78490569405767,13441.796386452294,3489.3803594448195,True,0.9103524846547455,13.441796386452294,10.753437109161835
0,14,5.0,0.1499999999999999,0.1519999999999999,0.002,0.35342917352885134,0.35342917352885134,3.2128120414290384,255069581.72001407,1394.0233885918428,1394.0233885918428,1280.666994378772,312.8558603209499,14526.859022554596,3485.058471479607,True,0.9186840083597331,14.526859022554596,11.621487218043677
0,15,5.0,0.15999999999999992,0.16199999999999992,0.002,0.4021238596594931,0.4021238596594931,3.235216187316738,161334987.74545947,1392.4431784517537,1392.4431784517537,1289.9182402656513,338.1796072466527,15618.495474714158,3481.1079461293843,True,0.9263704689909867,15.618495474714159,12.494796379771326
0,16,5.0,0.16999999999999993,0.17199999999999993,0.002,0.4539601384437247,0.4539601384437247,3.25583586964222,104994250.06358477,1390.9922920455842,1390.9922920455842,1298.4828632586905,363.7338614462898,16716.14875935255,3477.4807301139604,True,0.9334939314071612,16.71614875935255,13.37291900748204
0,17,5.0,0.17999999999999994,0.18199999999999994,0.002,0.5089380098815461,0.5089380098815461,3.2748835686051394,70071516.21248598,1389.654955004879,1389.654955004879,1306.445438277831,389.49904147556475,17819.33486758516,3474.137387512197,True,0.940122174625171,17.81933486758516,14.255467894068127
0,18,5.0,0.19000000000000017,0.19200000000000017,0.002,0.5670574739729586,0.5670574739729586,3.292536209140214,47825783.521194234,1388.4180759375186,1388.4180759375186,1313.8763833322937,415.45780618149837,18927.62976899942,3471.0451898437964,True,0.9463117818061457,18.92762976899942,15.142103815199537
0,19,5.0,0.19999999999999996,0.20199999999999996,0.002,0.6283185307179583,0.6283185307179583,3.308942556503673,33305666.059607215,1387.2706810118325,1387.2706810118325,1320.8349029958367,441.5946901927837,20040.659265113543,3468.1767025295812,True,0.9521104432427423,20.040659265113543,16.032527412090836
0,20,5.0,0.20999999999999996,0.21199999999999997,0.002,0.6927211801165492,0.6927211801165492,3.3242288002644402,23618342.143589266,1386.2034885719004,1386.2034885719004,1327.3712109243093,467.89581349679867,21158.090961206166,3465.5087214297505,True,0.9575587003404518,21.158090961206167,16.92647276896493
0,21,5.0,0.21999999999999997,0.22199999999999998,0.002,0.7602654221687298,0.7602654221687298,3.3385028317970944,17026163.69198413,1385.208584373764,1385.208584373764,1333.5282324198251,494.34864741974934,22279.62783786156,3463.02146093441,True,0.9626912852425737,22.27962783786156,17.82370227028925
0,22,5.0,0.22999999999999998,0.23199999999999998,0.002,0.8309512568745001,0.8309512568745001,3.3518575638393697,12458924.241696311,1384.279170345515,1384.279170345515,1339.3429257622909,520.9418241266826,23405.003047721773,3460.697925863787,True,0.967538163149556,23.405003047721774,18.72400243817742
0,23,5.0,0.24,0.242,0.002,0.9047786842338603,0.9047786842338603,3.3643735371856063,9242367.3824817,1383.4093678856188,1383.4093678856188,1344.8473198195911,547.6649801086867,24533.975662634268,3458.523419714047,True,0.9721253527978018,24.53397566263427,19.627180530107413
0,24,5.0,0.25,0.252,0.002,0.9817477042468103,0.9817477042468103,3.376120989623826,6942825.873869957,1382.594062177629,1382.594062177629,1350.069337638897,574.5086265079298,25666.32716660679,3456.485155444072,True,0.9764755791822912,25.666327166606788,20.533061733285432
0,25,5.0,0.26,0.262,0.002,1.0618583169133502,1.0618583169133502,3.3871615142168463,5276051.928536245,1381.8287777370033,1381.8287777370033,1355.0334565947564,601.4640408454225,26801.858540194055,3454.571944342508,True,0.9806087978670345,26.801858540194054,21.441486832155242
0,26,5.0,0.27,0.272,0.002,1.1451105222334796,1.1451105222334796,3.397549400436537,4052472.946413688,1381.109578012623,1381.109578012623,1359.7612423050264,628.5231759789182,27940.387818465457,3452.773945031557,True,0.9845426198996344,27.940387818465457,22.352310254772366
0,27,5.0,0.28,0.28200000000000003,0.002,1.2315043202071991,1.2315043202071991,3.407332727800882,3143619.3347751484,1380.4329837115852,1380.4329837115852,1364.2717840400521,655.6785830434982,29081.748031531333,3451.0824592789627,True,0.9882926589974109,29.081748031531333,23.265398425225065
