target_scan_yrs,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,886.5029000367903,685.7747937934688,606.864762985406,563.1511234673837,537.691952712997,519.9881713906286,515.0416909758317,501.6073978881778
2.0,657.3363508124005,533.6790266239375,480.59353473612623,450.5717237237523,430.1762818106361,417.4887157759314,418.2683566181803,414.53713807481313
3.0,565.5106934335457,459.06237901367666,417.9114994442856,391.9518415646921,378.04784815025016,374.013124998054,372.94744761932736,367.6802445828732
4.0,503.4219019042949,420.65731261965726,378.1086344346459,358.19832539024657,351.459376435481,345.4776930193663,334.70165082326963,337.75749559907587
