candidate_rank,source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m,scan_error_yrs,abs_scan_error_yrs,target_scan_yrs,scan_margin_yrs,search_pool,pick_rule
1,thickness_grids_L10000mm.csv,61,27,145,10.0,1.46,1.4750688707715869,0.0150688707715868,66.96618900392002,66.96618900392002,4.288468926660819,2.0565861708202533,1322.3315609662532,1322.3315609662532,236.02389473140403,750.0,413345.5210154407,3305.8289024156325,True,0.1784907066416359,413.3455210154407,165.33820840617628,0.0565861708202533,0.0565861708202533,2.0,0.25,pareto,closest
2,thickness_grids_L10000mm.csv,63,27,147,10.0,1.48,1.495068870771587,0.0150688707715868,68.81344548423083,68.81344548423083,4.256933973585232,1.9345320422904344,1324.3186179771428,1324.3186179771428,234.54314096967013,750.0000000000001,415725.44492807385,3310.7965449428566,True,0.1771047675278686,415.72544492807384,166.29017797122953,-0.0654679577095656,0.0654679577095656,2.0,0.25,pareto,closest
3,thickness_grids_L10000mm.csv,60,26,149,10.0,1.5,1.5141187333903878,0.0141187333903878,70.68583470577035,70.68583470577035,4.091958720241053,2.0719295492785186,1334.8215046874038,1334.8215046874038,240.88407198715575,750.0000000000002,402105.12199170893,3337.053761718509,True,0.1804616356128959,402.1051219917089,160.84204879668357,0.07192954927851858,0.07192954927851858,2.0,0.25,pareto,closest
4,thickness_grids_L10000mm.csv,64,27,148,10.0,1.49,1.505068870771587,0.0150688707715868,69.746498502347,69.746498502347,4.241381243658209,1.8768835074086627,1325.3010259507337,1325.3010259507337,233.8143705380896,749.9999999999999,416910.4777129268,3313.2525648768337,True,0.1764235943078348,416.9104777129268,166.76419108517072,-0.12311649259133728,0.12311649259133728,2.0,0.25,pareto,closest
5,thickness_grids_L10000mm.csv,59,26,148,10.0,1.49,1.5041187333903878,0.0141187333903878,69.746498502347,69.746498502347,4.10689126434032,2.135078003462742,1333.8633396015236,1333.8633396015236,241.62992005524256,750.0000000000001,400961.5719929373,3334.658349003809,True,0.1811504318931403,400.96157199293725,160.38462879717488,0.13507800346274212,0.13507800346274212,2.0,0.25,pareto,closest
6,thickness_grids_L10000mm.csv,65,27,149,10.0,1.5,1.515068870771587,0.0150688707715868,70.68583470577035,70.68583470577035,4.2259684738487735,1.8213564514922085,1326.2761696223351,1326.2761696223351,233.0931649481605,750.0000000000001,418092.2718813881,3315.6904240558374,True,0.1757500966141427,418.0922718813881,167.23690875255522,-0.17864354850779152,0.17864354850779152,2.0,0.25,pareto,closest
7,thickness_grids_L10000mm.csv,66,28,145,10.0,1.46,1.476054862393586,0.0160548623935858,66.96618900392002,66.96618900392002,4.424950392556607,1.8143553789898128,1313.806447548196,1313.806447548196,228.58504873497697,750.0000000000003,429423.50085480127,3284.5161188704897,True,0.1739868526003648,429.42350085480126,171.76940034192052,-0.1856446210101872,0.1856446210101872,2.0,0.25,pareto,closest
8,thickness_grids_L10000mm.csv,58,26,147,10.0,1.48,1.4941187333903878,0.0141187333903878,68.81344548423083,68.81344548423083,4.121959512135856,2.200638454947456,1332.897992904184,1332.897992904184,242.3835962991257,750.0,399814.8982140272,3332.244982260459,True,0.181847071260876,399.8148982140272,159.9259592856109,0.2006384549474558,0.2006384549474558,2.0,0.25,pareto,closest
9,thickness_grids_L10000mm.csv,67,28,146,10.0,1.47,1.486054862393586,0.0160548623935858,67.88667565142183,67.88667565142183,4.4086163083450325,1.7594769311350198,1314.8203858593706,1314.8203858593706,227.86476337586348,749.9999999999998,430653.9576193389,3287.050964648426,True,0.1733048603645815,430.6539576193389,172.26158304773554,-0.2405230688649802,0.2405230688649802,2.0,0.25,pareto,closest
0,thickness_grids_L10000mm.csv,47,24,146,10.0,1.47,1.4823260213503897,0.0123260213503896,67.88667565142183,67.88667565142183,3.8681215270075806,2.968877976636138,1349.3672129595916,1349.3672129595916,260.384181484292,749.9999999999999,367680.2445828733,3373.4180323989785,True,0.1929676214032106,367.6802445828732,147.0720978331493,-0.031122023363861828,0.031122023363861828,3.0,0.25,pareto,closest
1,thickness_grids_L10000mm.csv,46,24,145,10.0,1.46,1.4723260213503897,0.0123260213503896,66.96618900392002,66.96618900392002,3.882486063803936,3.0613737896012823,1348.4233313637346,1348.4233313637346,261.2096324889206,750.0000000000001,366603.5971902866,3371.0583284093364,True,0.1937148567614481,366.6035971902866,146.64143887611465,0.06137378960128226,0.06137378960128226,3.0,0.25,pareto,closest
2,thickness_grids_L10000mm.csv,48,24,147,10.0,1.48,1.4923260213503895,0.0123260213503896,68.81344548423083,68.81344548423083,3.853888591557865,2.8798307233415255,1350.3038756998058,1350.3038756998058,259.5674249747962,750.0,368753.9287716588,3375.759689249514,True,0.1922288972474979,368.7539287716588,147.50157150866352,-0.12016927665847454,0.12016927665847454,3.0,0.25,pareto,closest
3,thickness_grids_L10000mm.csv,45,23,149,10.0,1.5,1.5114834466915903,0.0114834466915904,70.68583470577035,70.68583470577035,3.6938464909214055,3.1202154834665965,1360.9350832226855,1360.9350832226855,267.3298880451681,750.0,355681.6565169088,3402.3377080567134,True,0.1964310357935168,355.6816565169088,142.2726626067635,0.1202154834665965,0.1202154834665965,3.0,0.25,pareto,closest
4,thickness_grids_L10000mm.csv,49,24,148,10.0,1.49,1.5023260213503895,0.0123260213503896,69.746498502347,69.746498502347,3.839785029977363,2.7940805339346406,1351.2334303465932,1351.2334303465932,258.7592161765045,750.0000000000001,369824.6821899454,3378.0835758664825,True,0.1914985304279604,369.8246821899454,147.92987287597816,-0.20591946606535938,0.20591946606535938,3.0,0.25,pareto,closest
5,thickness_grids_L10000mm.csv,44,23,148,10.0,1.49,1.5014834466915905,0.0114834466915904,69.746498502347,69.746498502347,3.707347616833869,3.2152394884861546,1360.0311575669934,1360.0311575669934,268.1592753745746,750.0,354651.21370988485,3400.0778939174834,True,0.1971714205829622,354.65121370988487,141.86048548395394,0.2152394884861546,0.2152394884861546,3.0,0.25,pareto,closest
0,thickness_grids_L10000mm.csv,37,22,146,10.0,1.47,1.4806767262735911,0.0106767262735912,67.88667565142183,67.88667565142183,3.6022081418900394,3.9474585143582206,1367.1053966557442,1367.1053966557442,279.929476148366,750.0000000000001,337757.49559907586,3417.7634916393604,True,0.2047607132801452,337.75749559907587,135.10299823963035,-0.052541485641779406,0.052541485641779406,4.0,0.25,pareto,closest
1,thickness_grids_L10000mm.csv,36,22,145,10.0,1.46,1.4706767262735911,0.0106767262735912,66.96618900392002,66.96618900392002,3.615598820268619,4.070380767027183,1366.1999372625414,1366.1999372625414,280.8180184072801,750.0,336756.0103555923,3415.4998431563536,True,0.2055467949807961,336.7560103555923,134.70240414223693,0.07038076702718321,0.07038076702718321,4.0,0.25,pareto,closest
2,thickness_grids_L10000mm.csv,38,22,147,10.0,1.48,1.4906767262735912,0.0106767262735912,68.81344548423083,68.81344548423083,3.5889403069632624,3.82911706763969,1368.0038468148496,1368.0038468148496,279.05030304088916,749.9999999999998,338756.2405512066,3420.0096170371235,True,0.2039835660481566,338.7562405512066,135.50249622048264,-0.17088293236031005,0.17088293236031005,4.0,0.25,pareto,closest
3,thickness_grids_L10000mm.csv,35,21,149,10.0,1.5,1.5099058600963922,0.009905860096392,70.68583470577035,70.68583470577035,3.432685897626338,4.1837304549559455,1378.6829848645375,1378.6829848645375,287.9810282877896,750.0000000000001,326094.28469654906,3446.7074621613433,True,0.2088812522162846,326.09428469654904,130.43771387861963,0.18373045495594553,0.18373045495594553,4.0,0.25,pareto,closest
0,thickness_grids_L3000mm.csv,148,130,148,3.0,1.49,1.7949683347596954,0.3049683347596955,20.9239495507041,20.9239495507041,13.527444571459696,1.0035353207498643,928.697157186154,928.697157186154,52.317678394078264,750.0,886502.9000367903,2321.7428929653847,True,0.0563344875013883,886.5029000367903,1182.0038667157205,0.0035353207498642902,0.0035353207498642902,1.0,0.25,pareto,closest
1,thickness_grids_L3000mm.csv,147,129,149,3.0,1.5,1.8003252105761,0.3003252105761002,21.205750411731103,21.205750411731103,13.376110856478713,1.0039444268381752,933.1046928622349,933.1046928622349,52.666875698129914,750.0000000000001,878770.7369470103,2332.7617321555867,True,0.0564426222491475,878.7707369470103,1171.694315929347,0.003944426838175197,0.003944426838175197,1.0,0.25,pareto,closest
2,thickness_grids_L3000mm.csv,149,130,149,3.0,1.5,1.8049683347596956,0.3049683347596955,21.205750411731103,21.205750411731103,13.454752081030762,0.980677726371515,930.8085769352522,930.8085769352522,52.209324028913066,750.0,888034.057679454,2327.0214423381303,True,0.0560902910895123,888.034057679454,1184.045410239272,-0.019322273628485043,0.019322273628485043,1.0,0.25,pareto,closest
3,thickness_grids_L3000mm.csv,150,131,148,3.0,1.49,1.7996473131840909,0.3096473131840908,20.9239495507041,20.9239495507041,13.605920241551203,0.9805822597131514,926.4295355473748,926.4295355473748,51.86546556396464,749.9999999999999,895782.1838132928,2316.0738388684367,True,0.0559842530639097,895.7821838132928,1194.3762450843903,-0.019417740286848617,0.019417740286848617,1.0,0.25,pareto,closest
4,thickness_grids_L3000mm.csv,146,129,148,3.0,1.49,1.7903252105761005,0.3003252105761002,20.9239495507041,20.9239495507041,13.448500119082006,1.0273071491037211,930.990663532933,930.990663532933,52.77662952039961,749.9999999999999,877253.0658564472,2327.4766588323323,True,0.0566886775428255,877.2530658564472,1169.670754475263,0.027307149103721118,0.027307149103721118,1.0,0.25,pareto,closest
5,thickness_grids_L3000mm.csv,145,128,149,3.0,1.5,1.7957179406333048,0.2957179406333048,21.205750411731103,21.205750411731103,13.297006036475087,1.0280486025771824,935.426934360447,935.426934360447,53.13129676995677,750.0000000000001,869537.1298874265,2338.5673359011175,True,0.0567989811051172,869.5371298874265,1159.382839849902,0.028048602577182447,0.028048602577182447,1.0,0.25,pareto,closest
6,thickness_grids_L3000mm.csv,151,131,149,3.0,1.5,1.8096473131840909,0.3096473131840908,21.205750411731103,21.205750411731103,13.532928981703678,0.9582126496964392,928.5382841810872,928.5382841810874,51.75849042267822,749.9999999999999,897326.9183084419,2321.3457104527183,True,0.0557419024120539,897.3269183084419,1196.4358910779224,-0.041787350303560844,0.041787350303560844,1.0,0.25,pareto,closest
7,thickness_grids_L3000mm.csv,152,139,142,3.0,1.43,1.7783698932480518,0.3483698932480519,19.2727284519773,19.2727284519773,14.680595883735622,0.9515300738759028,896.5549971808504,896.5549971808504,49.06897183212689,749.9999999999998,960892.8180110249,2241.3874929521257,True,0.0547305764692858,960.8928180110248,1281.1904240146996,-0.048469926124097173,0.048469926124097173,1.0,0.25,pareto,closest
8,thickness_grids_L3000mm.csv,153,147,136,3.0,1.37,1.7593871447232108,0.3893871447232107,17.68936575456805,17.68936575456805,15.770772000174826,0.9507986961716602,868.3308960297766,868.3308960297766,46.53850246166686,750.0000000000002,1025859.609869604,2170.8272400744413,True,0.0535953548059298,1025.859609869604,1367.812813159472,-0.04920130382833976,0.04920130382833976,1.0,0.25,pareto,closest
9,thickness_grids_L3000mm.csv,144,128,148,3.0,1.49,1.7857179406333048,0.2957179406333048,20.9239495507041,20.9239495507041,13.369087605456269,1.0519343537342356,933.3103586920934,933.3103586920934,53.24247069688642,750.0000000000001,868032.855880235,2333.2758967302334,True,0.0570469085669406,868.0328558802349,1157.3771411736466,0.051934353734235605,0.051934353734235605,1.0,0.25,pareto,closest
10,thickness_grids_L3000mm.csv,143,127,149,3.0,1.5,1.7911465249313094,0.2911465249313094,21.205750411731103,21.205750411731103,13.217438402354333,1.053028026701737,937.7756080016449,937.7756080016449,53.60274326242561,750.0000000000001,860333.4126547831,2344.4390200041116,True,0.0571594556363547,860.3334126547832,1147.1112168730442,0.0530280267017369,0.0530280267017369,1.0,0.25,pareto,closest
11,thickness_grids_L3000mm.csv,142,127,148,3.0,1.49,1.7811465249313094,0.2911465249313094,20.9239495507041,20.9239495507041,13.289207805133303,1.077455505548606,935.6565509815032,935.6565509815032,53.71535836838997,749.9999999999998,858842.4471172258,2339.1413774537577,True,0.0574092687237027,858.8424471172259,1145.1232628229675,0.07745550554860592,0.07745550554860592,1.0,0.25,pareto,closest
12,thickness_grids_L3000mm.csv,141,126,149,3.0,1.5,1.786610963470114,0.286610963470114,21.205750411731103,21.205750411731103,13.137408788845628,1.0789225136638023,940.1510245994656,940.1510245994656,54.08137605439644,750.0000000000002,851159.7637599574,2350.3775614986635,True,0.0575241366964811,851.1597637599574,1134.8796850132765,0.07892251366380232,0.07892251366380232,1.0,0.25,pareto,closest
13,thickness_grids_L3000mm.csv,140,126,148,3.0,1.49,1.776610963470114,0.286610963470114,20.9239495507041,20.9239495507041,13.208861546673187,1.1039112596077592,938.029553002064,938.029553002064,54.1954538535756,750.0,849682.0189566127,2345.07388250516,True,0.0577758490445517,849.6820189566126,1132.909358608817,0.10391125960775915,0.10391125960775915,1.0,0.25,pareto,closest
14,thickness_grids_L3000mm.csv,139,125,149,3.0,1.5,1.7821112562497186,0.2821112562497185,21.205750411731103,21.205750411731103,13.05691808455976,1.1057740474541171,942.5534992791296,942.5534992791296,54.567361076529835,750.0,842016.3640490726,2356.383748197824,True,0.0578931181288523,842.0163640490726,1122.6884853987635,0.10577404745411711,0.10577404745411711,1.0,0.25,pareto,closest
15,thickness_grids_L3000mm.csv,138,125,148,3.0,1.49,1.7721112562497183,0.2821112562497185,20.9239495507041,20.9239495507041,13.128049713140111,1.1313444860030928,940.429681708474,940.429681708474,54.682923536409895,750.0000000000003,840551.7531460414,2351.074204271185,True,0.0581467435577614,840.5517531460414,1120.7356708613886,0.1313444860030928,0.1313444860030928,1.0,0.25,pareto,closest
16,thickness_grids_L3000mm.csv,137,124,149,3.0,1.5,1.777647403270123,0.277647403270123,21.205750411731103,21.205750411731103,12.975967232474254,1.1336269189726804,944.9833515483432,944.9833515483432,55.06086951127024,750.0000000000003,832903.3966812595,2362.458378870858,True,0.0582664968870125,832.9033966812596,1110.5378622416792,0.13362691897268042,0.13362691897268042,1.0,0.25,pareto,closest
17,thickness_grids_L3000mm.csv,136,124,148,3.0,1.49,1.767647403270123,0.277647403270123,20.9239495507041,20.9239495507041,13.046773242596409,1.1598004100942527,942.8572584811878,942.8572584811878,55.17793906668676,750.0,831451.8337693324,2357.1431462029695,True,0.0585220494092295,831.4518337693324,1108.6024450257764,0.15980041009425272,0.15980041009425272,1.0,0.25,pareto,closest
18,thickness_grids_L3000mm.csv,135,123,149,3.0,1.5,1.7732194045313274,0.2732194045313274,21.205750411731103,21.205750411731103,12.894557230418298,1.1625278733055222,947.4409053693709,947.4409053693709,55.5620780023416,750.0000000000002,823821.0471058596,2368.602263423427,True,0.058644373160857,823.8210471058596,1098.428062807813,0.1625278733055222,0.1625278733055222,1.0,0.25,pareto,closest
19,thickness_grids_L3000mm.csv,134,123,148,3.0,1.49,1.7632194045313274,0.2732194045313274,20.9239495507041,20.9239495507041,12.965033128595357,1.1893267628596529,945.31260919961,945.31260919961,55.68067757009051,750.0000000000002,822382.4472235816,2363.2815229990247,True,0.05890186698899,822.3824472235816,1096.5099296314422,0.1893267628596529,0.1893267628596529,1.0,0.25,pareto,closest
20,thickness_grids_L3000mm.csv,133,122,149,3.0,1.5,1.7688272600333317,0.2688272600333318,21.205750411731103,21.205750411731103,12.812689131556652,1.192526267710008,949.9264892323212,949.9264892323212,56.07116887428284,749.9999999999999,814769.5030390176,2374.816223080803,True,0.0590268505088183,814.7695030390175,1086.3593373853566,0.19252626771000791,0.19252626771000791,1.0,0.25,pareto,closest
21,thickness_grids_L3000mm.csv,132,122,148,3.0,1.49,1.758827260033332,0.2688272600333318,20.9239495507041,20.9239495507041,12.882830420673562,1.2199739421781144,947.7960643165078,947.7960643165078,56.19132186832518,750.0000000000002,813343.782195647,2369.4901607912693,True,0.0592863000637662,813.343782195647,1084.458376260863,0.2199739421781144,0.2199739421781144,1.0,0.25,pareto,closest
22,thickness_grids_L3000mm.csv,131,121,149,3.0,1.5,1.764470969776136,0.2644709697761361,21.205750411731103,21.205750411731103,12.730364044874005,1.223674241182099,952.44043622961,952.44043622961,56.58833036258738,749.9999999999999,805748.9544397506,2381.1010905740245,True,0.0594140359964151,805.7489544397506,1074.3319392530009,0.2236742411820991,0.2236742411820991,1.0,0.25,pareto,closest
0,thickness_grids_L3000mm.csv,97,104,149,3.0,1.5,1.6958997342462052,0.1958997342462051,21.205750411731103,21.205750411731103,11.262273457433736,1.997675015748425,999.86376308968,999.86376308968,66.83156159705034,749.9999999999999,657336.3508124005,2499.6594077242,True,0.0668406677631101,657.3363508124005,876.4484677498673,-0.002324984251574902,0.002324984251574902,2.0,0.25,pareto,closest
1,thickness_grids_L3000mm.csv,98,105,148,3.0,1.49,1.6896465024098013,0.1996465024098013,20.9239495507041,20.9239495507041,11.41590585397354,1.9785826701923488,994.658746155898,994.6587461558984,66.29200228586762,749.9999999999998,664580.2856367619,2486.6468653897455,True,0.0666479860978142,664.5802856367619,886.1070475156826,-0.02141732980765121,0.02141732980765121,2.0,0.25,pareto,closest
2,thickness_grids_L3000mm.csv,96,104,148,3.0,1.49,1.6858997342462052,0.1958997342462051,20.9239495507041,20.9239495507041,11.325622730514388,2.0424308058989245,997.71027884165,997.7102788416502,66.98435686887129,749.9999999999998,656129.3306387572,2494.275697104126,True,0.0671380843611641,656.1293306387572,874.839107518343,0.04243080589892445,0.04243080589892445,2.0,0.25,pareto,closest
3,thickness_grids_L3000mm.csv,95,103,149,3.0,1.5,1.6921888203234088,0.1921888203234088,21.205750411731103,21.205750411731103,11.171978809981947,2.06304498315878,1002.950928576146,1002.950928576146,67.5346491907419,750.0000000000003,648908.6058253512,2507.377321440365,True,0.0673359456245964,648.9086058253512,865.2114744338016,0.06304498315877982,0.06304498315877982,2.0,0.25,pareto,closest
4,thickness_grids_L3000mm.csv,99,105,149,3.0,1.5,1.6996465024098013,0.1996465024098013,21.205750411731103,21.205750411731103,11.352141190030435,1.9351648857388104,996.8118352660886,996.8118352660886,66.141288705742,750.0000000000003,665798.8643132121,2492.0295881652214,True,0.0663528324662059,665.7988643132121,887.7318190842828,-0.0648351142611896,0.0648351142611896,2.0,0.25,pareto,closest
5,thickness_grids_L3000mm.csv,100,106,148,3.0,1.49,1.6934291248141975,0.2034291248141975,20.9239495507041,20.9239495507041,11.505755420098737,1.917499076153419,991.6421401231815,991.6421401231815,65.61214762109365,749.9999999999998,673065.7205707736,2479.105350307954,True,0.0661651466454857,673.0657205707736,897.4209607610314,-0.08250092384658103,0.08250092384658103,2.0,0.25,pareto,closest
6,thickness_grids_L3000mm.csv,94,103,148,3.0,1.49,1.6821888203234088,0.1921888203234088,20.9239495507041,20.9239495507041,11.234908259875745,2.109199176536452,1000.7971712486138,1000.7971712486138,67.6895629585952,749.9999999999997,647713.08275888,2501.9929281215345,True,0.0676356457664087,647.71308275888,863.6174436785067,0.10919917653645195,0.10919917653645195,2.0,0.25,pareto,closest
7,thickness_grids_L3000mm.csv,101,106,149,3.0,1.5,1.7034291248141975,0.2034291248141975,21.205750411731103,21.205750411731103,11.441579807806075,1.875362094893659,993.7947151275966,993.7947151275964,65.4634798783245,750.0000000000001,674295.9205190446,2484.486787818991,True,0.0658722358670617,674.2959205190447,899.0612273587261,-0.1246379051063411,0.1246379051063411,2.0,0.25,pareto,closest
8,thickness_grids_L3000mm.csv,93,102,149,3.0,1.5,1.6885137606414125,0.1885137606414125,21.205750411731103,21.205750411731103,11.081259513523683,2.1314375253605973,1006.0737679298328,1006.0737679298328,68.25091552665864,750.0000000000001,640515.8568922135,2515.1844198245817,True,0.0678388779255187,640.5158568922135,854.0211425229513,0.13143752536059727,0.13143752536059727,2.0,0.25,pareto,closest
9,thickness_grids_L3000mm.csv,102,107,148,3.0,1.49,1.6972476014593938,0.2072476014593937,20.9239495507041,20.9239495507041,11.595169284786234,1.8590340349486123,988.6600338826792,988.6600338826792,64.94445411377752,750.0000000000002,681585.4100357862,2471.6500847066977,True,0.0656893693363195,681.5854100357863,908.7805467143816,-0.1409659650513877,0.1409659650513877,2.0,0.25,pareto,closest
10,thickness_grids_L3000mm.csv,92,102,148,3.0,1.49,1.6785137606414129,0.1885137606414125,20.9239495507041,20.9239495507041,11.143764718898243,2.179053927985064,1003.9198627476288,1003.9198627476288,68.40798558105999,749.9999999999999,639331.7709291867,2509.7996568690724,True,0.0681408826734776,639.3317709291867,852.4423612389156,0.17905392798506403,0.17905392798506403,2.0,0.25,pareto,closest
11,thickness_grids_L3000mm.csv,103,107,149,3.0,1.5,1.7072476014593938,0.2072476014593937,21.205750411731103,21.205750411731103,11.530587176048725,1.8181236511787584,990.8119788296624,990.8119788296626,64.79779726949472,750.0000000000002,682827.2953793549,2477.029947074157,True,0.065398681741851,682.8272953793548,910.4363938391398,-0.1818763488212416,0.1818763488212416,2.0,0.25,pareto,closest
12,thickness_grids_L3000mm.csv,104,108,148,3.0,1.49,1.7011019323453898,0.2111019323453898,20.9239495507041,20.9239495507041,11.684145369366025,1.8030505738040603,985.712006686187,985.7120066861872,64.2885952537426,750.0000000000001,690139.1304313908,2464.280016715468,True,0.0652204648190002,690.1391304313909,920.1855072418545,-0.1969494261959397,0.1969494261959397,2.0,0.25,pareto,closest
13,thickness_grids_L3000mm.csv,91,101,149,3.0,1.5,1.6848745552002162,0.1848745552002162,21.205750411731103,21.205750411731103,10.990117900438994,2.2030264161678375,1009.2327236754112,1009.2327236754112,68.9807386889142,749.9999999999997,632158.3332581619,2523.081809188528,True,0.0683496849346115,632.1583332581619,842.8777776775493,0.20302641616783745,0.20302641616783745,2.0,0.25,pareto,closest
14,thickness_grids_L3000mm.csv,105,108,149,3.0,1.5,1.7111019323453898,0.2111019323453898,21.205750411731103,21.205750411731103,11.619161224691425,1.7633153944102788,987.8632085681344,987.8632085681344,64.14391525158307,750.0000000000001,691392.7666289803,2469.658021420336,True,0.0649319811642311,691.3927666289803,921.8570221719738,-0.23668460558972115,0.23668460558972115,2.0,0.25,pareto,closest
0,thickness_grids_L3000mm.csv,74,93,148,3.0,1.49,1.6470516643394442,0.1570516643394441,20.9239495507041,20.9239495507041,10.304574263132972,2.9804064950315547,1033.7107848922672,1033.7107848922672,75.53631211057979,750.0000000000002,565510.6934335458,2584.276962230668,True,0.073072965102567,565.5106934335457,754.0142579113943,-0.019593504968445252,0.019593504968445252,3.0,0.25,pareto,closest
1,thickness_grids_L3000mm.csv,73,92,149,3.0,1.5,1.6537351470654476,0.1537351470654475,21.205750411731103,21.205750411731103,10.151257824857918,3.0265627156652286,1039.364829048247,1039.364829048247,76.22948815842827,750.0000000000001,558564.396515021,2598.4120726206174,True,0.0733423779869789,558.564396515021,744.7525286866946,0.02656271566522861,0.02656271566522861,3.0,0.25,pareto,closest
2,thickness_grids_L3000mm.csv,75,93,149,3.0,1.5,1.6570516643394442,0.1570516643394441,21.205750411731103,21.205750411731103,10.246083996888192,2.916066765282357,1035.8598228441467,1035.8598228441467,75.3579518370073,750.0000000000001,566594.3072663778,2589.649557110367,True,0.0727491791602631,566.5943072663779,755.4590763551705,-0.08393323471764313,0.08393323471764313,3.0,0.25,pareto,closest
3,thickness_grids_L3000mm.csv,72,92,148,3.0,1.49,1.6437351470654475,0.1537351470654475,20.9239495507041,20.9239495507041,10.209280420175403,3.093251154751246,1037.2170878895272,1037.2170878895272,76.41044621713142,750.0000000000001,557491.7001115652,2593.0427197238178,True,0.0736687113134698,557.4917001115651,743.3222668154202,0.09325115475124601,0.09325115475124601,3.0,0.25,pareto,closest
4,thickness_grids_L3000mm.csv,76,94,148,3.0,1.49,1.650404035854241,0.1604040358542408,20.9239495507041,20.9239495507041,10.39946563006783,2.8731058030609455,1030.2450424357571,1030.2450424357571,74.67994628011989,749.9999999999999,573567.0028391397,2575.6126060893935,True,0.0724875570413401,573.5670028391397,764.7560037855195,-0.12689419693905446,0.12689419693905446,3.0,0.25,pareto,closest
5,thickness_grids_L3000mm.csv,71,91,149,3.0,1.5,1.6504544840322508,0.1504544840322508,21.205750411731103,21.205750411731103,10.056036482201923,3.1428362210256258,1042.910745107314,1042.910745107314,77.11930612956465,750.0,550572.0920151147,2607.276862768286,True,0.0739462187836881,550.5720920151148,734.0961226868196,0.14283622102562576,0.14283622102562576,3.0,0.25,pareto,closest
6,thickness_grids_L3000mm.csv,77,94,149,3.0,1.5,1.660404035854241,0.1604040358542408,21.205750411731103,21.205750411731103,10.34051195839882,2.8110006495158744,1032.3952156379062,1032.3952156379062,74.50413370856015,750.0000000000002,574661.5792513561,2580.9880390947656,True,0.0721662911451258,574.6615792513561,766.2154390018081,-0.18899935048412564,0.18899935048412564,3.0,0.25,pareto,closest
7,thickness_grids_L3000mm.csv,70,91,148,3.0,1.49,1.6404544840322508,0.1504544840322508,20.9239495507041,20.9239495507041,10.113587161436913,3.211994761654599,1040.7644664328143,1040.7644664328143,77.30291358221939,750.0,549510.2694601156,2601.911166082036,True,0.0742751276349514,549.5102694601156,732.6803592801541,0.21199476165459918,0.21199476165459918,3.0,0.25,pareto,closest
8,thickness_grids_L3000mm.csv,78,95,148,3.0,1.49,1.6537922616098375,0.1637922616098374,20.9239495507041,20.9239495507041,10.49395153640498,2.771018965885827,1026.819352858672,1026.819352858672,73.84080680457878,750.0,581660.3832445343,2567.0483821466796,True,0.0719121689701362,581.6603832445343,775.547177659379,-0.22898103411417292,0.22898103411417292,3.0,0.25,pareto,closest
0,thickness_grids_L3000mm.csv,59,85,149,3.0,1.5,1.63152344488987,0.1315234448898698,21.205750411731103,21.205750411731103,9.476589784589034,3.984930801440352,1065.0748899385685,1065.0748899385685,82.87690649271032,749.9999999999998,503421.9019042949,2662.687224846421,True,0.0778132197797757,503.4219019042949,671.2292025390599,-0.015069198559647834,0.015069198559647834,4.0,0.25,pareto,closest
1,thickness_grids_L3000mm.csv,58,85,148,3.0,1.49,1.62152344488987,0.1315234448898698,20.9239495507041,20.9239495507041,9.53122107307668,4.071941623319607,1062.9411114268196,1062.9411114268196,83.0775882727733,750.0000000000001,502424.4967068765,2657.352778567049,True,0.0781582228588897,502.4244967068764,669.8993289425019,0.0719416233196073,0.0719416233196073,4.0,0.25,pareto,closest
2,thickness_grids_L3000mm.csv,60,86,148,3.0,1.49,1.6245889824782669,0.1345889824782667,20.9239495507041,20.9239495507041,9.629242178621032,3.908654443978689,1059.1360424819827,1059.1360424819827,82.06179982118661,750.0000000000001,510175.29038032464,2647.840106204957,True,0.0774799426416296,510.17529038032467,680.2337205070995,-0.09134555602131078,0.09134555602131078,4.0,0.25,pareto,closest
3,thickness_grids_L3000mm.csv,57,84,149,3.0,1.5,1.628493761542273,0.1284937615422728,21.205750411731103,21.205750411731103,9.37869388944094,4.1539347084185145,1068.9221045716884,1068.9221045716884,83.91268350256826,750.0000000000001,495699.82441156165,2672.3052614292205,True,0.0785021501039981,495.6998244115617,660.9330992154155,0.15393470841851453,0.15393470841851453,4.0,0.25,pareto,closest
4,thickness_grids_L3000mm.csv,61,86,149,3.0,1.5,1.634588982478267,0.1345889824782667,21.205750411731103,21.205750411731103,9.574113981456511,3.825029039325029,1061.2723707520172,1061.2723707520172,81.86411306607825,750.0000000000001,511183.34159322904,2653.180926880043,True,0.077137703121461,511.18334159322904,681.577788790972,-0.1749709606749712,0.1749709606749712,4.0,0.25,pareto,closest
5,thickness_grids_L3000mm.csv,56,84,148,3.0,1.49,1.6184937615422728,0.1284937615422728,20.9239495507041,20.9239495507041,9.432824192248988,4.244521661151313,1066.7910736145598,1066.7910736145598,84.11642465057196,749.9999999999997,494713.0329706568,2666.9776840363993,True,0.0788499517206908,494.71303297065674,659.6173772942091,0.24452166115131302,0.24452166115131302,4.0,0.25,pareto,closest
