row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m
0,0,10.0,0.01,0.012,0.002,0.003141592653589793,0.003141592653589793,2.9654185079102455,2415633507328421.0,2117.6060835645862,2117.6060835645862,1179.9053979016353,17.49452406928129,1283.6697610643319,3529.343472607644,True,0.5571883302844926,1.283669761064332,0.5134679044257328
0,1,10.0,0.020000000000000018,0.02200000000000002,0.002,0.012566370614359196,0.012566370614359196,3.479170933055392,12548890134894.574,2063.2304225062594,2063.2304225062594,1384.330348503963,48.162793987573345,2951.0047970337973,3438.717370843766,True,0.6709528579083189,2.9510047970337974,1.1804019188135189
0,2,10.0,0.030000000000000027,0.03200000000000003,0.002,0.02827433388230819,0.02827433388230819,3.776055321757945,605917173480.3096,2033.1770157722094,2033.1770157722094,1502.4735613395032,85.099713138436,4797.908424202631,3388.6283596203493,True,0.7389782344007353,4.797908424202631,1.9191633696810524
0,3,10.0,0.040000000000000036,0.04200000000000004,0.002,0.05026548245743678,0.05026548245743678,3.9812518341730665,72038248590.56956,2012.9586898221382,2012.9586898221382,1584.1430395160942,126.13320626557616,6757.748137075956,3354.9311497035637,True,0.7869724537944027,6.757748137075956,2.7030992548303825
0,4,10.0,0.050000000000000044,0.052000000000000046,0.002,0.07853981633974497,0.07853981633974497,4.13597353417967,13972174050.393099,1998.0023364602844,1998.0023364602844,1645.7371966901085,170.15928465343742,8798.188918272688,3330.003894100474,True,0.8236913274114291,8.798188918272688,3.519275567309075
0,5,10.0,0.05999999999999983,0.06199999999999983,0.002,0.11309733552923193,0.11309733552923193,4.258922413057958,3685539788.051359,1986.2896960134794,1986.2896960134794,1694.6975023092932,216.51144165350155,10900.2898980894,3310.4828266891327,True,0.8531975500404512,10.900289898089401,4.360115959235761
0,6,10.0,0.06999999999999984,0.07199999999999984,0.002,0.15393804002589914,0.15393804002589914,4.360140956041925,1200565802.9852686,1976.7594208680268,1976.7594208680268,1735.0198741382926,264.74590034734774,13051.715514281661,3294.599034780045,True,0.8777091718001867,13.05171551428166,5.220686205712664
0,7,10.0,0.08000000000000007,0.08200000000000007,0.002,0.20106192982974713,0.20106192982974713,4.445627129252591,456082040.15856516,1968.7880896495128,1968.7880896495128,1769.0909381202603,314.54747243827785,15243.85527793883,3281.313482749188,True,0.8985684886153477,15.243855277938831,6.097542111175532
0,8,10.0,0.09000000000000008,0.09200000000000008,0.002,0.25446900494077374,0.25446900494077374,4.51923876542039,194758823.4689449,1961.9802218303962,1961.9802218303962,1798.4457679057775,365.68170080840645,17470.395110731068,3269.9670363839937,True,0.9166482658158236,17.47039511073107,6.988158044292427
0,9,10.0,0.10000000000000009,0.10200000000000009,0.002,0.31415926535897987,0.31415926535897987,4.583597049016551,91176439.54174101,1956.070245072525,1956.070245072525,1824.1273754821489,417.9679748531875,19726.53019739394,3260.117075120875,True,0.9325469676138936,19.726530197393938,7.8906120789575755
0,10,10.0,0.1100000000000001,0.1120000000000001,0.002,0.38013271108436564,0.38013271108436564,4.640559973102047,45970111.826791376,1950.8718159949417,1950.8718159949417,1846.8750971782688,471.26328828955496,22008.496921573696,3251.4530266582365,True,0.9466921824570853,22.008496921573695,8.803398768629478
0,11,10.0,0.1200000000000001,0.12200000000000011,0.002,0.45238934211693105,0.45238934211693105,4.691489769239079,24637139.66502117,1946.249528392705,1946.249528392705,1867.2310030597266,525.4518650689349,24313.27785600206,3243.749213987842,True,0.959399591789119,24.31327785600206,9.725311142400823
0,12,10.0,0.1299999999999999,0.1319999999999999,0.002,0.5309291584566741,0.5309291584566741,4.737413112304681,13896997.319264153,1942.102138938481,1942.102138938481,1885.603642147621,580.438234534654,26638.40706276541,3236.8368982308016,True,0.9709085862900388,26.63840706276541,10.655362825106165
0,13,10.0,0.1399999999999999,0.1419999999999999,0.002,0.6157521601035986,0.6157521601035986,4.7791217558593555,8187080.656126213,1938.3521264801498,1938.3521264801498,1902.3080852464382,636.1424400399573,28981.83669727434,3230.5868774669166,True,0.98140480218155,28.98183669727434,11.592734678909736
