source_file,pareto_rank,solenoid_length_m,length_tape_km,scan,row_i,col_j,ri,rf,th,v,v_bore,b0,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,pancake_length_m
thickness_grids_L1000mm.csv,31,1.0,1009.5472001053832,5.087833725590132,148,149,1.5,1.8946756452412052,0.3946756452412053,7.0685834705770345,7.0685834705770345,22.270250179471105,1100.1793709981375,1100.1793709981375,158.32623760436906,749.9999999999999,1009547.2001053832,1833.632284996896,True,0.143909476743531,4038.188800421533
thickness_grids_L1000mm.csv,32,1.0,1022.892031864922,4.953288027950069,149,149,1.5,1.9,0.4,7.0685834705770345,7.0685834705770345,22.419964865591712,1096.3213609512627,1096.3213609512627,157.48171690956696,750.0,1022892.031864922,1827.202268252105,True,0.1436455792240719,4091.568127459688
thickness_grids_L5000mm.csv,0,5.0,185.90155985004816,10.67705661496554,31,147,1.48,1.4992279627043827,0.0192279627043826,34.40672274211541,34.40672274211541,4.94864544839159,1923.2721539346255,1923.2721539346255,238.4065287026476,750.0000000000001,185901.55985004816,3205.4535898910426,True,0.1239588106212197,148.72124788003853
thickness_grids_L5000mm.csv,1,5.0,186.70681008827728,10.346742275607586,31,148,1.49,1.5092279627043828,0.0192279627043826,34.8732492511735,34.8732492511735,4.932011298979017,1924.740464312466,1924.740464312466,238.02411633375988,750.0000000000002,186706.81008827727,3207.90077385411,True,0.1236655646551204,149.36544807062182
thickness_grids_L5000mm.csv,2,5.0,187.51377698395615,10.028754694083858,31,149,1.5,1.5192279627043828,0.0192279627043826,35.34291735288517,35.34291735288517,4.915543769537096,1926.196488908364,1926.196488908364,237.6489860856334,749.9999999999997,187513.77698395617,3210.3274815139407,True,0.1233773332337016,150.01102158716492
thickness_grids_L5000mm.csv,3,5.0,191.8022972998277,9.831394778312276,32,146,1.47,1.4903573712895817,0.0203573712895815,33.94333782571091,33.94333782571091,5.1091981115195235,1909.2251774769811,1909.2251774769811,232.1007219936674,749.9999999999997,191802.2972998277,3182.0419624616356,True,0.1215680186558118,153.44183783986216
thickness_grids_L5000mm.csv,4,5.0,192.63140640291252,9.525212922099405,32,147,1.48,1.5003573712895817,0.0203573712895815,34.40672274211541,34.40672274211541,5.091908051403942,1910.7271016951645,1910.7271016951645,231.7219058890917,750.0,192631.40640291251,3184.545169491941,True,0.1212742027281195,154.10512512233
thickness_grids_L5000mm.csv,5,5.0,193.4622835507875,9.230532981075484,32,148,1.49,1.5103573712895817,0.0203573712895815,34.8732492511735,34.8732492511735,5.074792345660733,1912.2164330696207,1912.2164330696207,231.3502883237838,750.0000000000001,193462.2835507875,3187.027388449368,True,0.1209854095607809,154.76982684063
thickness_grids_L5000mm.csv,6,5.0,194.2949402169272,8.946849983988855,32,149,1.5,1.5203573712895817,0.0203573712895815,35.34291735288517,35.34291735288517,5.057848083513342,1913.693354496762,1913.693354496762,230.98574742086905,749.9999999999999,194294.9402169272,3189.48892416127,True,0.1207015465033114,155.43595217354175
thickness_grids_L5000mm.csv,7,5.0,198.60566601526935,8.79564485231988,33,146,1.47,1.4915226341155805,0.0215226341155803,33.94333782571091,33.94333782571091,5.25338954617303,1896.7998135329728,1896.7998135329728,225.7532581944411,750.0000000000001,198605.66601526935,3161.3330225549544,True,0.11901796730671,158.88453281221547
thickness_grids_L5000mm.csv,8,5.0,199.4605447039795,8.52171964351703,33,147,1.48,1.5015226341155803,0.0215226341155803,34.40672274211541,34.40672274211541,5.235611527180359,1898.322210058822,1898.322210058822,225.38487569278956,750.0000000000002,199460.5447039795,3163.870350098037,True,0.1187284616376087,159.5684357631836
thickness_grids_L5000mm.csv,9,5.0,200.31725513913997,8.258084608530279,33,148,1.49,1.5115226341155803,0.0215226341155803,34.8732492511735,34.8732492511735,5.218012783177065,1899.831894744081,1899.831894744081,225.02349356959135,750.0000000000001,200317.25513914,3166.386491240135,True,0.1184438971638084,160.25380411131198
thickness_grids_L5000mm.csv,10,5.0,201.17580900530535,8.004287975470657,33,149,1.5,1.5215226341155803,0.0215226341155803,35.34291735288517,35.34291735288517,5.200590321238854,1901.3290516742995,1901.3290516742995,224.66899329885513,749.9999999999997,201175.80900530535,3168.8817527904994,True,0.1181641826284687,160.94064720424427
thickness_grids_L5000mm.csv,11,5.0,205.50740886403585,7.890390191425028,34,146,1.47,1.4927237511823792,0.0227237511823791,33.94333782571091,33.94333782571091,5.397987900893239,1884.51599331109,1884.51599331109,219.7290611208168,750.0000000000001,205507.40886403585,3140.8599888518165,True,0.1165970795157611,164.40592709122865
thickness_grids_L5000mm.csv,12,5.0,206.3882567630685,7.644657579773259,34,147,1.48,1.5027237511823792,0.0227237511823791,34.40672274211541,34.40672274211541,5.379720545963469,1886.0582021324803,1886.0582021324803,219.3705827948584,749.9999999999999,206388.25676306852,3143.4303368874675,True,0.1163116719021852,165.1106054104548
thickness_grids_L5000mm.csv,13,5.0,207.2710011752084,7.408156069184554,34,148,1.49,1.5127237511823792,0.0227237511823791,34.8732492511735,34.8732492511735,5.361637400526461,1887.5875863551144,1887.5875863551144,219.0189167437766,749.9999999999997,207271.0011752084,3145.979310591858,True,0.1160311279471257,165.81680094016673
thickness_grids_L5000mm.csv,14,5.0,208.15565398758653,7.180480384486772,34,149,1.5,1.5227237511823792,0.0227237511823791,35.34291735288517,35.34291735288517,5.343735389278364,1889.104331161378,1889.104331161378,218.6739476223065,749.9999999999998,208155.65398758653,3148.5072186022967,True,0.1157553577191106,166.52452319006923
thickness_grids_L5000mm.csv,15,5.0,212.50692452093045,7.096737022561393,35,146,1.47,1.4939607224899778,0.0239607224899779,33.94333782571091,33.94333782571091,5.5429613299935,1872.374006432268,1872.374006432268,214.0053887939928,750.0000000000003,212506.9245209304,3120.6233440537803,True,0.1142962827185212,170.00553961674433
thickness_grids_L5000mm.csv,16,5.0,213.41393606556989,6.875721371820192,35,147,1.48,1.5039607224899778,0.0239607224899779,34.40672274211541,34.40672274211541,5.524203369835747,1873.9353822199423,1873.9353822199423,213.65632245521297,750.0,213413.9360655699,3123.2256370332375,True,0.1140147757934463,170.73114885245593
thickness_grids_L5000mm.csv,17,5.0,214.3229099613177,6.663008313863868,35,148,1.49,1.5139607224899778,0.0239607224899779,34.8732492511735,34.8732492511735,5.505634566473778,1875.4838266748136,1875.4838266748136,213.31388963752465,750.0,214322.90996131767,3125.806377791356,True,0.1137380587364088,171.45832796905412
thickness_grids_L5000mm.csv,18,5.0,215.2338582889361,6.458233338034691,35,149,1.5,1.5239607224899778,0.0239607224899779,35.34291735288517,35.34291735288517,5.487251762010493,1877.0195259878492,1877.0195259878492,212.9779780181925,750.0000000000006,215233.85828893608,3128.3658766464155,True,0.1134660428777932,172.18708663114887
thickness_grids_L5000mm.csv,19,5.0,219.60371023742152,6.3988494237797156,36,146,1.47,1.4952335480383767,0.0252335480383766,33.94333782571091,33.94333782571091,5.688281155734255,1860.3737865555831,1860.3737865555831,208.56144784955197,750.0,219603.71023742153,3100.622977592639,True,0.1121072815349092,175.6829681899372
thickness_grids_L5000mm.csv,20,5.0,220.5370751135449,6.199568280220983,36,147,1.48,1.5052335480383767,0.0252335480383766,34.40672274211541,34.40672274211541,5.669031418106105,1861.953699048294,1861.953699048294,208.2213353574216,749.9999999999997,220537.07511354485,3103.25616508049,True,0.1118294914980165,176.42966009083588
thickness_grids_L5000mm.csv,21,5.0,221.47246925765197,6.0077732589306185,36,148,1.49,1.5152335480383767,0.0252335480383766,34.8732492511735,34.8732492511735,5.6499757963977455,1863.5205792857596,1863.5205792857596,207.88768633551803,750.0,221472.46925765197,3105.867632142933,True,0.1115564210271271,177.1779754061216
thickness_grids_L5000mm.csv,22,5.0,222.40990493476465,5.823135694945472,36,149,1.5,1.5252335480383767,0.0252335480383766,35.34291735288517,35.34291735288517,5.63111104992148,1865.0746143832264,1865.0746143832264,207.56039133637995,749.9999999999998,222409.9049347647,3108.457690638711,True,0.1112879826553316,177.9279239478117
thickness_grids_L5000mm.csv,23,5.0,226.79735115711017,5.7834073877349095,37,146,1.47,1.4965422278275753,0.0265422278275753,33.94333782571091,33.94333782571091,5.833921492514562,1848.5149654555903,1848.5149654555903,203.378207286437,749.9999999999997,226797.35115711016,3080.8582757593176,True,0.110022483500052,181.43788092568815
thickness_grids_L5000mm.csv,24,5.0,227.75725468634744,5.6032931263161565,37,147,1.48,1.5065422278275753,0.0265422278275753,34.40672274211541,34.40672274211541,5.814178892773177,1850.1127997045903,1850.1127997045903,203.04662166254488,750.0,227757.25468634744,3083.5213328409845,True,0.1097482389695188,182.20580374907792
thickness_grids_L5000mm.csv,25,5.0,228.71925548802056,5.429944971108867,37,148,1.49,1.5165422278275753,0.0265422278275753,34.8732492511735,34.8732492511735,5.794635379013214,1851.6975063780671,1851.6975063780671,202.72133756893433,749.9999999999999,228719.25548802057,3086.1625106301126,True,0.1094786469553866,182.9754043904165
thickness_grids_L5000mm.csv,26,5.0,229.68336600158833,5.263065868181901,37,149,1.5,1.526542227827575,0.0265422278275753,35.34291735288517,35.34291735288517,5.775287627573789,1853.2692734350671,1853.2692734350671,202.4022482961516,750.0000000000001,229683.36600158832,3088.782122391779,True,0.1092136211382793,183.74669280127063
thickness_grids_L5000mm.csv,27,5.0,234.08751107971008,5.239168361272857,38,146,1.47,1.497886761857574,0.0278867618575739,33.94333782571091,33.94333782571091,5.979858922100888,1836.7969192386856,1836.7969192386856,198.43823020480423,750.0,234087.5110797101,3061.328198731143,True,0.1080349319657247,187.27000886376808
