row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m
0,0,5.0,1.0,1.002,0.002,15.707963267948966,15.707963267948966,1.8571858026873258,7346.045020436505,2246.3362933763506,2246.3362933763506,795.9841503965436,749.9999999999998,37144.31397471246,3743.8938222939178,True,0.3543477228870934,37.14431397471246,29.715451179769968
0,1,5.0,1.0134228187919463,1.0154228187919463,0.002,16.132483693189695,16.132483693189695,1.8426406947532945,6935.980228965936,2248.140221937526,2248.140221937526,791.2218208702676,749.9999999999999,37387.1609919557,3746.900369895877,True,0.35194504913415275,37.3871609919557,29.90972879356456
0,2,5.0,1.0268456375838926,1.0288456375838926,0.002,16.56266439076696,16.56266439076696,1.8283397162307051,6554.6023537353685,2249.916966067357,2249.916966067357,786.557966173887,750.0000000000001,37628.83375125371,3749.8616101122616,True,0.3495942197141241,37.62883375125371,30.10306700100297
0,3,5.0,1.0402684563758389,1.0422684563758389,0.002,16.998505360680774,16.998505360680774,1.8142750048439902,6199.542922998257,2251.667355962552,2251.667355962552,781.9893045104574,750.0,37869.35531836359,3752.7789266042532,True,0.3472934412091121,37.86935531836359,30.29548425469087
0,4,5.0,1.0536912751677852,1.0556912751677852,0.002,17.44000660293113,17.44000660293113,1.8004390624752997,5868.6571468270895,2253.3921848411974,2253.3921848411974,777.5127012349238,749.9999999999999,38108.747900012415,3755.6536414019956,True,0.34504100372111535,38.10874790001242,30.48699832000993
0,5,5.0,1.0671140939597314,1.0691140939597314,0.002,17.88716811751803,17.88716811751803,1.7868247343356443,5560.000242716978,2255.0922109666967,2255.0922109666967,773.1251605708134,750.0000000000001,38347.03288685056,3758.487018277828,True,0.3428352760082461,38.34703288685056,30.67762630948045
0,6,5.0,1.0805369127516777,1.0825369127516777,0.002,18.33998990444147,18.33998990444147,1.7734251895605093,5271.806527799387,2256.768159538874,2256.768159538874,768.823817884727,750.0000000000001,38584.23089369144,3761.2802658981236,True,0.34067470095901253,38.58423089369144,30.867384714953154
0,7,5.0,1.0939597315436242,1.0959597315436242,0.002,18.79847196370146,18.79847196370146,1.7602339030985925,5002.470924954282,2258.4207244646873,2258.4207244646873,764.605932483488,750.0000000000002,38820.36179761429,3764.034540774479,True,0.338557791380843,38.82036179761429,31.056289438091433
0,8,5.0,1.1073825503355705,1.1093825503355705,0.002,19.262614295297986,19.262614295297986,1.7472446388027638,4750.532578405117,2260.050570016321,2260.050570016321,760.4688808835606,750.0000000000003,39055.44477361133,3766.750950027202,True,0.3364831260736209,39.05544477361133,31.244355818889062
0,9,5.0,1.1208053691275168,1.1228053691275168,0.002,19.732416899231062,19.732416899231062,1.7344514336292494,4514.6603160504765,2261.6583323851696,2261.6583323851696,756.4101505236687,749.9999999999999,39289.49832834897,3769.4305539752827,True,0.33444934616890176,39.28949832834897,31.43159866267918
0,10,5.0,1.1342281879194631,1.1362281879194631,0.002,20.207879775500672,20.207879775500672,1.7218485828575223,4293.639731214834,2263.2446211397364,2263.2446211397364,752.4273338828211,750.0000000000001,39522.5403319521,3772.0743685662273,True,0.33245515171219536,39.5225403319521,31.61803226556168
0,11,5.0,1.1476510067114094,1.1496510067114094,0.002,20.68900292410683,20.68900292410683,1.7094306262516217,4086.3616867726755,2264.8100205946994,2264.8100205946994,748.5181229716045,749.9999999999998,39754.58804782244,3774.6833676578326,True,0.33049929846877696,39.754588047822445,31.803670438257953
0,12,5.0,1.1610738255033557,1.1630738255033557,0.002,21.175786345049524,21.175786345049524,1.6971923351001077,3891.8120704608755,2266.3550910965946,2266.3550910965946,744.6803041733873,750.0000000000002,39985.6581609448,3777.2584851609913,True,0.3285805949380455,39.985658160944794,31.988526528755838
0,13,5.0,1.174496644295302,1.176496644295302,0.002,21.668230038328772,21.668230038328772,1.685128700060505,3709.062652655047,2267.8803702332184,2267.8803702332184,740.911753404583,749.9999999999998,40215.76680439867,3779.800617055364,True,0.32669789955825185,40.21576680439867,32.172613443518934
0,14,5.0,1.1879194630872483,1.1899194630872483,0.002,22.166334003944556,22.166334003944556,1.6732349197574,3537.2629168705753,2269.386373971113,2269.386373971113,737.2104315749348,750.0000000000001,40444.929584504134,3782.3106232851883,True,0.3248501180893751,40.44492958450414,32.355943667603306
0,15,5.0,1.2013422818791946,1.2033422818791946,0.002,22.670098241896884,22.670098241896884,1.6615063900767595,3375.6327498799615,2270.873597726521,2270.873597726521,733.5743803225249,750.0000000000001,40673.161604454246,3784.789329544202,True,0.32303620115929876,40.67316160445424,32.5385292835634
0,16,5.0,1.2147651006711409,1.2167651006711409,0.002,23.179522752185754,23.179522752185754,1.6499386941032559,3223.4558925833994,2272.3425173748333,2272.3425173748333,730.0017180057719,750.0000000000002,40900.47748659988,3787.2375289580555,True,0.3212551419621018,40.900477486599875,32.7203819892799
0,17,5.0,1.2281879194630871,1.2301879194630871,0.002,23.694607534811173,23.694607534811173,1.638527592663716,3080.0740649915147,2273.793590201637,2273.793590201637,726.4906359342149,750.0,41126.891393530415,3789.655983669395,True,0.3195059740975832,41.126891393530414,32.90151311482433
0,18,5.0,1.2416107382550337,1.2436107382550337,0.002,24.21535258977314,24.21535258977314,1.6272690154270422,2944.881689491943,2275.2272558002182,2275.2272558002182,723.0393948220299,750.0000000000003,41352.41704798585,3792.0454263336974,True,0.3177877695420497,41.35241704798585,33.08193363838868
0,19,5.0,1.25503355704698,1.25703355704698,0.002,24.741757917071638,24.741757917071638,1.6161590525252187,2817.321145734154,2276.6439369187046,2276.6439369187046,719.6463214451184,749.9999999999998,41577.06775150754,3794.4065615311747,True,0.31609963673946956,41.577067751507535,33.26165420120603
0,20,5.0,1.2684563758389262,1.2704563758389262,0.002,25.273823516706685,25.273823516706685,1.6051939466594396,2696.878498542323,2278.0440402601985,2278.0440402601985,716.3098054943623,750.0,41800.85640223834,3796.740067100331,True,0.314440718807414,41.800856402238345,33.44068512179067
0,21,5.0,1.2818791946308725,1.2838791946308725,0.002,25.811549388678266,25.811549388678266,1.5943700856640217,2583.0796472264465,2279.427957238282,2279.427957238282,713.0282966058899,750.0,42023.79551162034,3799.046595397137,True,0.3128101918473367,42.023795511620335,33.61903640929627
0,22,5.0,1.2953020134228188,1.2973020134228188,0.002,26.354935532986396,26.354935532986396,1.5836839954819726,2475.486850905021,2280.796064692734,2280.796064692734,709.8003015588108,749.9999999999998,42245.897220116225,3801.3267744878904,True,0.31120726335277776,42.24589722011623,33.79671777609298
0,23,5.0,1.308724832214765,1.310724832214765,0.002,26.90398194963107,26.90398194963107,1.5731323335479908,2373.695589508728,2282.1487255650754,2282.1487255650754,706.6243816313639,750.0,42467.173312219114,3803.5812092751257,True,0.30963117071013807,42.46717331221912,33.97373864977529
0,24,5.0,1.3221476510067114,1.3241476510067114,0.002,27.45868863861229,27.45868863861229,1.5627118825393667,2277.331725048828,2283.486289538093,2283.486289538093,703.4991501015742,750.0,42687.63523053781,3805.810482563488,True,0.30808117978403937,42.68763523053781,34.150108184430245
0,25,5.0,1.3355704697986577,1.3375704697986577,0.002,28.01905559993005,28.01905559993005,1.5524195444584283,2186.0489317755128,2284.8090936432236,2284.8090936432236,700.4232698845383,749.9999999999998,42907.29408904643,3808.0151560720396,True,0.3065565835820813,42.90729408904643,34.325835271237146
0,26,5.0,1.348993288590604,1.350993288590604,0.002,28.58508283358435,28.58508283358435,1.5422523350620532,2099.526367131132,2286.117462833042,2286.117462833042,697.3954513002751,750.0000000000002,43126.16068584378,3810.195771388403,True,0.30505670099559834,43.12616068584378,34.50092854867503
