source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,valid,b0,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,util,f_struct,f_tape_min,f_tape_built,fill,n_tp,n_tot,pitch,i0,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m
thickness_grids_L9000mm.csv,1,40,98,9.0,1.484858585858586,1.5681564126109582,0.0832978267523722,62.339393280811386,62.339393280811386,1,3.0161296457281765,10.670857911217407,30.42719583881287,2112.099406284948,2112.0994062862255,3520.165677143709,97.78406048193604,9.6929538055897,30.62312325629899,72.61878663574288,696.0073199635996,0.928009759951466,0.1043362397963584,0.014406138152519,0.0144061381525277,0.9028668292799056,8.0,18000.0,10.412228344046536,1267.259643770969,1267.2596437717352,1.0000000000006046,172643.93082884472,139.15453199857012,139.15453199857012,173.29903364017937,173.29903364017937,4.0,5069.038575083876,43.32475841004484,34.78863299964253,33.97167239622917,33.97167239622917,2.500000000000001e+16,0.8956637602036416,0.0072030690762638,0.8884606911273777,9.250855590727658,57704.27685210956,43.0,0,1,1,mechanical,172.64393082884473,76.73063592393099
thickness_grids_L9000mm.csv,2,40,99,9.0,1.5,1.5832978267523723,0.0832978267523722,63.61725123519331,63.61725123519331,1,3.0018969335735854,10.163465552831315,30.314747810862485,2104.293842659234,2113.64175685859,3522.736261430983,97.35507417591684,9.640518880773724,30.31474781087945,72.71968663348107,746.2499999952953,0.994999999993727,0.0974468162598855,0.0143424247332802,0.0144061381525277,0.9097562528163784,8.0,18000.0,10.412228344046536,1262.5763055955404,1268.185054115154,1.0044423045916169,174356.38442438332,141.30351173396818,141.30351173396818,177.28324045721624,177.28324045721624,4.0,5050.305222382161,44.32081011430406,35.325877933492045,33.58776896142606,33.58776896142606,2.499999999999999e+16,0.9025531837401144,0.0072030690762638,0.8953501146638506,9.322589841748265,58724.90757004169,43.0,0,1,1,mechanical,174.35638442438332,77.49172641083703
thickness_grids_L9000mm.csv,3,41,99,9.0,1.5,1.587413529231711,0.087413529231711,63.61725123519331,63.61725123519331,1,3.013078119055221,10.013441428244333,28.999124975609533,2112.429882291239,2112.429882291615,3520.7164704860247,94.9118632659518,9.861568536496486,30.1450539660386,70.0148321411355,516.5486877025386,0.6887315836033848,0.1355435292122055,0.01372785209048,0.0137278520904825,0.8713203968330357,8.0,18000.0,10.926691153963883,1267.4579293747436,1267.457929374969,1.000000000000178,174589.12191650545,142.75245219137656,142.75245219137656,177.7241588511044,177.7241588511044,4.0,5069.831717498974,44.4310397127761,35.68811304784414,33.546078901095065,33.546078901095065,2.5000000000000004e+16,0.8644564707877944,0.0068639260452412,0.8575925447425532,9.370648872343834,59104.01432514037,43.0,1,1,1,packing,174.58912191650546,77.59516529622465
thickness_grids_L9000mm.csv,4,44,93,9.0,1.4091515151515153,1.5095218855218857,0.1003703703703703,56.14457077706174,56.14457077706174,1,3.3508862454700203,9.9283398878432,27.929578249760493,2076.5200838642245,2076.5200838645264,3460.8668064408776,90.60542977338308,10.870500287455387,28.63504718487622,71.26586639794255,581.5372034945557,0.7753829379927409,0.1225473898655045,0.013450184501843,0.013450184501845,0.8841777023854179,9.0,20250.0,11.152263374485605,1245.912050318535,1245.9120503187155,1.000000000000145,185677.9790041158,153.21220312876798,153.21220312876798,197.4006510406128,197.4006510406128,4.0,4983.64820127414,49.3501627601532,38.303050782191995,31.830298214600397,31.8302982146004,2.500000000000001e+16,0.8774526101344955,0.0067250922509225,0.8707275178835729,9.71058260684973,65120.10451314582,43.0,1,1,1,packing,185.6779790041158,82.52354622405147
thickness_grids_L9000mm.csv,5,44,94,9.0,1.4242929292929294,1.5246632996632998,0.1003703703703703,57.35760630872365,57.35760630872365,1,3.3480440596158143,9.276978320551176,27.93356703981791,2076.8166441126637,2076.816644113468,3461.361073522447,90.19119648405524,10.810080187311884,28.33744131297613,71.94253911626214,642.0483050345011,0.8560644067126683,0.1120515988472179,0.0134501845018398,0.013450184501845,0.8946734934037045,9.0,20250.0,11.152263374485605,1246.0899864675982,1246.0899864680807,1.0000000000003872,187604.48929909663,156.89946992943644,156.89946992943644,202.0936463614888,202.0936463614888,4.0,4984.359945870393,50.523411590372206,39.22486748235911,31.45854759528038,31.45854759528038,2.4999999999999996e+16,0.8879484011527821,0.0067250922509225,0.8812233089018595,9.827634432609225,66582.7877279597,43.0,1,1,1,packing,187.60448929909663,83.37977302182074
thickness_grids_L9000mm.csv,6,44,95,9.0,1.4394343434343435,1.539804713804714,0.1003703703703703,58.58360632492958,58.58360632492958,1,3.345180406872781,8.6751316818454,27.937587218882015,2077.115538084234,2077.1155380844316,3461.8592301407193,89.78338328842881,10.750449288484402,28.044784895018513,72.61847466418881,715.4039625029923,0.9538719500039896,0.101506950576731,0.0134501845018437,0.013450184501845,0.9052181416741912,9.0,20250.0,11.152263374485605,1246.2693228505402,1246.269322850659,1.0000000000000953,189530.9995940776,160.64805095163595,160.64805095163595,206.8624417684516,206.8624417684516,4.0,4985.077291402161,51.715610442112904,40.16201273790899,31.093826754491637,31.093826754491637,2.5e+16,0.8984930494232689,0.0067250922509225,0.8917679571723464,9.945231127313006,68065.33607456402,43.0,0,1,1,mechanical,189.53099959407757,84.23599981959003
thickness_grids_L9000mm.csv,7,44,96,9.0,1.4545757575757576,1.554946127946128,0.1003703703703703,59.82257082567951,59.82257082567951,1,3.3202101439354585,8.33672352402144,27.757004700665988,2063.689512724414,2079.7258086976144,3466.2096811626907,89.38183126953493,10.69158816179892,27.75700470067243,72.32825121792409,746.2499999980377,0.9949999999973836,0.0969222796892653,0.0133464731670797,0.013450184501845,0.9098028125616572,9.0,20250.0,11.152263374485605,1238.2137076346482,1247.8354852185687,1.0077706921871354,191457.50988905848,162.2916864379719,162.2916864379719,211.7069199276468,211.7069199276468,4.0,4952.854830538593,52.9267299819117,40.57292160949297,30.736008735898437,30.736008735898437,2.4999999999999996e+16,0.9030777203107346,0.0067250922509225,0.8963526280598121,9.99636058453536,69108.0362545647,43.0,0,1,1,mechanical,191.45750988905849,85.09222661735933
thickness_grids_L9000mm.csv,8,45,96,9.0,1.4545757575757576,1.5594683195592287,0.104892561983471,59.82257082567951,59.82257082567951,1,3.341859443000064,8.122785192490626,26.737587752335656,2077.4622819261963,2077.462281927818,3462.4371365463635,87.3058858400993,10.912128712835525,27.608334900844664,70.3426398701381,545.8395793961494,0.7277861058615326,0.1288705372885503,0.0128703120075537,0.0128703120075638,0.8775646187152316,9.0,20250.0,11.654729109274564,1246.477369155718,1246.4773691566909,1.0000000000007805,191745.1992890428,164.92623876650754,164.92623876650754,212.30046948281625,212.30046948281625,4.0,4985.909476622872,53.07511737070406,41.231559691626885,30.69301280330147,30.69301280330147,2.5000000000000004e+16,0.8711294627114496,0.0064351560037819,0.8646943067076678,10.077777907009844,69771.39180451303,43.0,1,1,1,packing,191.7451992890428,85.22008857290791
thickness_grids_L9000mm.csv,9,45,97,9.0,1.4697171717171718,1.5746097337006428,0.104892561983471,61.074499810973435,61.074499810973435,1,3.3389503805758096,7.6073781647367325,26.74149828249453,2077.766123057365,2077.7661230591207,3462.943538431868,86.92097244396142,10.852975063546491,27.32841187866776,70.98777815005897,598.0934539161204,0.7974579385548272,0.1186901105257952,0.0128703120075529,0.0128703120075638,0.8877450454779867,9.0,20250.0,11.654729109274564,1246.659673834419,1246.6596738354724,1.000000000000845,193671.7095840237,168.8035738154888,168.8035738154888,217.2280030754397,217.2280030754397,4.0,4986.638695337676,54.30700076885992,42.2008934538722,30.342900496043093,30.342900496043093,2.5e+16,0.8813098894742047,0.0064351560037819,0.8748747334704229,10.196428023146565,71295.97530001572,43.0,1,1,1,packing,193.6717095840237,86.0763153706772
thickness_grids_L9000mm.csv,10,45,98,9.0,1.484858585858586,1.589751147842057,0.104892561983471,62.339393280811386,62.339393280811386,1,3.336020497356715,7.129917702112699,26.74543806732697,2078.072237223838,2078.0722372253126,3463.4537287088547,86.54184219490787,10.794564617504395,27.053144837357294,71.63222205923718,660.3989861405364,0.8805319815207152,0.1084680981687538,0.0128703120075546,0.0128703120075638,0.8979670578350282,9.0,20250.0,11.654729109274564,1246.8433423343026,1246.8433423351876,1.0000000000007097,195598.2198790046,172.74207275116314,172.74207275116314,222.23084662379537,222.23084662379537,4.0,4987.3733693372105,55.55771165594883,43.185518187790784,29.999417869838027,29.999417869838027,2.5e+16,0.8915319018312462,0.0064351560037819,0.8850967458274643,10.31556280811954,72840.3411029207,43.0,1,1,1,packing,195.5982198790046,86.93254216844649
