row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,valid,b0,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,util,f_struct,f_tape_min,f_tape_built,fill,n_tp,n_tot,pitch,i0,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m
0,0,2.0,0.001,0.003,0.002,6.283185307179586e-06,6.283185307179586e-06,1,,,,,,,13152.751734175723,33.056398956004365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,1,2.0,0.016141414141414012,0.018141414141414014,0.002,0.0016370540897005165,0.0016370540897005165,1,,,,,,,5718.640454898047,14.370397622597451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,2,2.0,0.031282828282828135,0.033282828282828136,0.002,0.006148821559427556,0.006148821559427556,1,,,,,,,4229.99113022684,10.625590030924217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,3,2.0,0.04642424242424226,0.04842424242424226,0.002,0.013541585594488297,0.013541585594488297,1,,,,,,,3509.670305922626,8.810859596914346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,4,2.0,0.0615656565656566,0.0635656565656566,0.002,0.02381534619488291,0.02381534619488291,1,,,,,,,3065.2565140973575,7.688794566319415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,5,2.0,0.0767070707070705,0.0787070707070705,0.002,0.03697010336061088,0.03697010336061088,1,,,,,,,2756.4859070905272,6.90698143922812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,6,2.0,0.09184848484848462,0.09384848484848463,0.002,0.05300585709167272,0.05300585709167272,1,,,,,,,2526.1507985875915,6.321717624775826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,7,2.0,0.10698989898989897,0.10898989898989897,0.002,0.07192260738806856,0.07192260738806856,1,,,,,,,2345.9760770723774,5.861998325641074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,8,2.0,0.12213131313131287,0.12413131313131287,0.002,0.09372035424979751,0.09372035424979751,1,,,,,,,2200.170006796023,5.488181943593759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,none,,
0,9,2.0,0.1372727272727272,0.13927272727272721,0.002,0.11839909767686084,0.11839909767686084,1,2.792618303596911,17113294850.239527,1121.7196058549143,2136.608773056982,2136.6087730586696,3561.0146217644497,2079.127605712009,5.17616860480904,1211.8633871706181,218.30696663165466,559.1419230405515,0.7455225640540687,0.39043212042575115,0.5249999999995848,0.5249999999999995,0.8720678795742486,7.0,3500.0,0.285714285714286,1281.965263834189,1281.9652638352018,1.00000000000079,3040.776089342774,0.04853198364847628,0.04853198364847628,0.0590616428260467,0.0590616428260467,4.0,5127.861055336756,0.014765410706511675,0.01213299591211907,1840.1881782852086,1840.1881782852086,2.5e+16,0.6095678795742488,0.26249999999999973,0.3470678795742491,0.0991622513069284,18.98044859433731,42.0,1,1,1,packing,3.0407760893427738,6.0815521786855475
0,10,2.0,0.15241414141414134,0.15441414141414134,0.002,0.14595883766925752,0.14595883766925752,1,2.162196574040658,23706052516.437836,870.3760272184734,1934.1689493743872,2209.2239561470774,3682.0399269117956,1976.6259391678605,4.9103533417469265,908.2123847836277,145.42066432020033,593.5537319191086,0.7914049758921449,0.24500000000003153,0.39397365070059415,0.44999999999999957,0.9799999999999682,6.0,3000.0,0.33333333333333365,1160.5013696246322,1325.5343736882464,1.1422083664726692,2891.788437740712,0.10133777777776949,0.10133777777776949,0.15049083692522117,0.15049083692522117,4.0,4642.005478498529,0.03762270923130529,0.025334444444442373,1152.8159300907414,1152.8159300907414,2.5e+16,0.7549999999999685,0.22499999999999978,0.5299999999999687,0.17666666666665642,26.08316056483682,43.0,1,1,1,packing,2.891788437740712,5.783576875481424
0,11,2.0,0.16755555555555546,0.16955555555555546,0.002,0.1763995742269879,0.1763995742269879,1,2.064134358160336,15179738934.764797,832.8782465437081,2221.00865744989,2221.008657450825,3701.6810957513753,1888.431742759419,4.680128049263152,877.4740322445853,145.88872134480226,568.1327009503491,0.7575102679337988,0.25678634780354237,0.37499999999984185,0.37499999999999967,0.9307136521964575,5.0,2500.0,0.40000000000000036,1332.605194469934,1332.605194470495,1.000000000000421,2647.6644752753964,0.14140583239966675,0.14140583239966675,0.1592554540829015,0.1592554540829015,4.0,5330.420777879736,0.03981386352072538,0.03535145809991669,1120.6444392971791,1120.6444392971791,2.5000000000000004e+16,0.7432136521964576,0.18749999999999983,0.5557136521964579,0.22228546087858334,28.210099591622214,43.0,1,1,1,packing,2.6476644752753966,5.295328950550793
0,12,2.0,0.18269696969696958,0.18469696969696958,0.002,0.20972130735005204,0.20972130735005204,1,1.9407123642436506,10911590282.658928,785.1054611416396,2093.614563044374,2236.0380728791188,3726.730121465198,1811.551184678358,4.477996850834873,797.6415197707988,140.86919773174873,678.887699911572,0.905183599882096,0.20750000000014368,0.35111453184280494,0.37499999999999967,0.9799999999998562,5.0,2500.0,0.40000000000000036,1256.1687378266245,1341.6228437274713,1.0680275693285413,2885.5052524335324,0.16078239999994198,0.16078239999994198,0.20378515349425078,0.20378515349425078,4.0,5024.674951306498,0.050946288373562694,0.040195599999985496,990.6693515984629,990.669351598463,2.5000000000000004e+16,0.7924999999998563,0.18749999999999983,0.6049999999998565,0.24199999999994284,32.78303311436201,43.0,1,1,1,packing,2.8855052524335325,5.771010504867065
0,13,2.0,0.1978383838383837,0.1998383838383837,0.002,0.2459240370384498,0.2459240370384498,1,1.769015375265447,9295617264.699871,717.6484039897921,1913.7290773061138,2257.320313427337,3762.2005223788956,1743.7987868244172,4.298493312479388,741.1481787975689,127.02580846974236,612.1725709374842,0.8162300945833123,0.20750000000035018,0.3179205005691777,0.37499999999999967,0.9799999999996497,5.0,2500.0,0.40000000000000036,1148.2374463836684,1354.3921880564023,1.1795401659491342,3123.3460295916684,0.16078239999985822,0.16078239999985822,0.2438962319393222,0.2438962319393222,4.0,4592.9497855346735,0.06097405798483055,0.040195599999964554,905.5500365805793,905.5500365805793,2.5e+16,0.7924999999996498,0.18749999999999983,0.60499999999965,0.24199999999986022,35.48520877906369,43.0,1,1,1,packing,3.1233460295916684,6.246692059183337
0,14,2.0,0.21297979797979782,0.21497979797979783,0.002,0.2850077632921813,0.2850077632921813,1,1.6732028016279212,7103809346.149128,680.8171331298356,2269.390443766121,2269.3904437668234,3782.317406278039,1683.536536622769,4.1375252070558375,807.510341252276,122.65270320784543,348.6057764195624,0.4648077018927499,0.3518378394861349,0.29999999999990684,0.2999999999999997,0.7981621605138649,4.0,2000.0,0.5000000000000004,1361.6342662596724,1361.634266260094,1.0000000000003095,2688.9494453998436,0.16804567452880087,0.16804567452880087,0.18127436382843237,0.18127436382843237,4.0,5446.537065038689,0.04531859095710809,0.04201141863220022,1050.3808685624003,1050.3808685624003,2.5000000000000004e+16,0.6481621605138651,0.14999999999999986,0.49816216051386525,0.24908108025693285,31.232325054209202,43.0,1,1,1,packing,2.6889494453998437,5.377898890799687
0,15,2.0,0.22812121212121195,0.23012121212121195,0.002,0.3269724861112465,0.3269724861112465,1,1.6683165163009468,4546984080.775222,681.0029362188892,2270.0097873962995,2270.009787396798,3783.34964566133,1629.5090861003505,3.9919606468919526,764.6016931795962,130.99226734170915,427.4944590963622,0.569992612128483,0.30641863199490493,0.2999999999999338,0.2999999999999997,0.8435813680050949,4.0,2000.0,0.5000000000000004,1362.0058724377798,1362.0058724380788,1.0000000000002196,2879.222067126352,0.19242204561752801,0.19242204561752801,0.20745641216442806,0.20745641216442806,4.0,5448.023489751119,0.051864103041107015,0.048105511404382004,981.8645189065784,981.8645189065785,2.500000000000001e+16,0.6935813680050951,0.14999999999999986,0.5435813680050952,0.2717906840025478,35.78578805953449,43.0,1,1,1,packing,2.879222067126352,5.758444134252704
0,16,2.0,0.2432626262626263,0.2452626262626263,0.002,0.37181820549564604,0.37181820549564604,1,1.6631450105787546,2999521356.4334097,681.1997058171805,2270.6656860572707,2270.66568605764,3784.4428100960668,1580.735831423423,3.859357085190067,726.0238694507057,139.28090219309343,534.3360257726491,0.7124480343635321,0.26066163514184437,0.2999999999999509,0.2999999999999997,0.8893383648581555,4.0,2000.0,0.5000000000000004,1362.3994116343622,1362.3994116345839,1.0000000000001628,3069.494688852864,0.21864848710045282,0.21864848710045282,0.23559581821464165,0.23559581821464165,4.0,5449.597646537449,0.05889895455366041,0.054662121775113204,921.3639359129845,921.3639359129845,2.4999999999999996e+16,0.7393383648581556,0.14999999999999986,0.5893383648581558,0.2946691824290782,40.66756170081521,43.0,1,1,1,packing,3.069494688852864,6.138989377705728
0,17,2.0,0.2584040404040404,0.2604040404040404,0.002,0.4195449214453787,0.4195449214453787,1,1.6576970496206553,2032009387.1178637,681.4071287919221,2271.357095973076,2271.3570959735825,3785.595159955971,1536.438036341378,3.7377783297976097,690.6348225584935,147.51782779875487,690.2484581107411,0.9203312774809882,0.21371699721361437,0.29999999999993276,0.2999999999999997,0.9362830027863854,4.0,2000.0,0.5000000000000004,1362.8142575838453,1362.8142575841496,1.0000000000002232,3259.767310579373,0.24729638418831054,0.24729638418831054,0.2663019982026155,0.2663019982026155,4.0,5451.257030335381,0.06657549955065388,0.06182409604707764,866.6181595903633,866.6181595903633,2.5000000000000004e+16,0.7862830027863856,0.14999999999999986,0.6362830027863857,0.31814150139319314,45.93074535790309,43.0,1,1,1,packing,3.259767310579373,6.519534621158746
0,18,2.0,0.27354545454545454,0.27554545454545454,0.002,0.4701526339604451,0.4701526339604451,1,1.5943816605236305,1624460628.1378338,657.85850440678,2192.861681355935,2279.4264763177184,3799.0441271961977,1495.9882970168803,3.625667661273925,657.8585044069393,145.03401104303302,746.2499999988883,0.9949999999985176,0.19435043355879278,0.2886070295496051,0.2999999999999997,0.9556495664412071,4.0,2000.0,0.5000000000000004,1315.7170088135613,1367.655885790631,1.039475720560841,3450.0399323058814,0.2596284895627625,0.2596284895627625,0.2999558693532918,0.2999558693532918,4.0,5262.868035254245,0.07498896733832296,0.06490712239069063,816.556641757701,816.556641757701,2.5e+16,0.8056495664412072,0.14999999999999986,0.6556495664412074,0.327824783220604,49.80905530795415,43.0,0,1,1,mechanical,3.4500399323058812,6.9000798646117625
0,19,2.0,0.28868686868686866,0.29068686868686866,0.002,0.5236413430408451,0.5236413430408451,1,1.5145170591417383,1393150892.9692407,627.3828919944991,2091.2763066483326,2289.694930653171,3816.158217755285,1458.8746780701538,3.5217577898291372,627.3828919946073,138.7045266392739,746.2499999991763,0.9949999999989019,0.18586871241464253,0.27400283050612706,0.2999999999999997,0.9641312875853573,4.0,2000.0,0.5000000000000004,1254.7657839889991,1373.8169583919025,1.0948792005026071,3640.3125540323904,0.26512390137015723,0.26512390137015723,0.3367856221542686,0.3367856221542686,4.0,5019.063135955997,0.08419640553856715,0.06628097534253931,770.6163631854293,770.6163631854293,2.5e+16,0.8141312875853575,0.14999999999999986,0.6641312875853576,0.3320656437926791,53.10936685514957,43.0,0,1,1,mechanical,3.6403125540323904,7.280625108064781
0,20,2.0,0.3038282828282828,0.3058282828282828,0.002,0.5800110486865788,0.5800110486865788,1,1.440067714144482,1212147264.1560512,599.0145150709045,1996.7150502363502,2299.3587186521945,3832.264531086991,1424.6747357977183,3.4250056360266425,599.0145150710066,132.58808863016878,746.2499999991564,0.9949999999988753,0.17767248057664142,0.26051372942018647,0.2999999999999997,0.9723275194233584,4.0,2000.0,0.5000000000000004,1198.02903014181,1379.6152311913168,1.1515707854157864,3830.5851757588994,0.2704890196803902,0.2704890196803902,0.3769163283882707,0.3769163283882707,4.0,4792.11612056724,0.09422908209706768,0.06762225492009755,728.4378801903065,728.4378801903065,2.5000000000000004e+16,0.8223275194233586,0.14999999999999986,0.6723275194233587,0.3361637597116796,56.44792125094876,43.0,0,1,1,mechanical,3.8305851757588996,7.661170351517799
0,21,2.0,0.3189696969696969,0.3209696969696969,0.002,0.6392617508976463,0.6392617508976463,1,1.3703585577290829,1068912110.5740186,572.4798251078221,1908.266083692742,2308.488474865456,3847.4807914424264,1393.0363586276635,3.3345442259273343,572.6093556223259,126.66503056642274,745.0884150946403,0.993451220126187,0.17000000000044813,0.24798903323144705,0.2999999999999997,0.9799999999995518,4.0,2000.0,0.5000000000000004,1144.959650215645,1385.0930849192735,1.2097309146731947,4020.857797485408,0.2755599999997029,0.2755599999997029,0.4204030014494594,0.4204030014494594,4.0,4579.83860086258,0.10510075036236485,0.06888999999992572,689.7347290459411,689.7347290459411,2.5e+16,0.8299999999995519,0.14999999999999986,0.6799999999995521,0.33999999999977637,59.804630536646705,43.0,1,1,1,packing,4.020857797485408,8.041715594970816
0,22,2.0,0.334111111111111,0.336111111111111,0.002,0.7013934496740475,0.7013934496740475,1,1.2940349605054446,986775151.6820544,543.0215410739684,1810.0718035798964,2318.5759234044963,3864.2932056741606,1363.66340468953,3.2496466282720906,548.0417663676828,118.92714888575205,699.5714640334447,0.932761952044593,0.17000000000009496,0.23420477008862367,0.2999999999999997,0.9799999999999048,4.0,2000.0,0.5000000000000004,1086.0430821479376,1391.1455540426978,1.2809303580216536,4211.130419211917,0.2755599999999374,0.2755599999999374,0.46725296355513835,0.46725296355513835,4.0,4344.172328591751,0.11681324088878459,0.06888999999998435,654.2428205711211,654.2428205711211,2.5e+16,0.829999999999905,0.14999999999999986,0.6799999999999051,0.33999999999995284,62.634669403183466,43.0,1,1,1,packing,4.2111304192119166,8.422260838423833
0,23,2.0,0.34925252525252515,0.35125252525252515,0.002,0.7664061450157823,0.7664061450157823,1,1.241176326252528,867648994.8958204,523.2642294282584,2325.6187974589284,2325.61879745931,3876.03132909885,1336.3047770794303,3.169698520729,638.6504536675603,114.99853714590863,311.8560295483301,0.4158080393977735,0.3687552147459334,0.2249999999999629,0.22499999999999978,0.7437447852540664,3.0,1500.0,0.6666666666666673,1395.371278475357,1395.371278475586,1.000000000000164,3301.0522807038196,0.28335642944743344,0.28335642944743344,0.29106065885944815,0.29106065885944815,4.0,5581.485113901428,0.07276516471486204,0.07083910736185836,828.9402806197478,828.9402806197478,2.5e+16,0.6312447852540666,0.11249999999999989,0.5187447852540666,0.3458298568360447,49.788259895696285,43.0,1,1,1,packing,3.3010522807038196,6.602104561407639
0,24,2.0,0.36439393939393927,0.36639393939393927,0.002,0.8342998369228508,0.8342998369228508,1,1.2356239091244146,665664690.0301564,523.4312964547568,2326.361317576699,2326.3613175777627,3877.268862629605,1310.746003434717,3.094177042150171,614.7171957344259,119.60340696469974,355.1965292642678,0.47359537235235705,0.33672459360016516,0.2249999999998969,0.22499999999999978,0.7757754063998347,3.0,1500.0,0.6666666666666673,1395.8167905460193,1395.8167905466576,1.0000000000004572,3443.756746998701,0.31284214381146097,0.31284214381146097,0.3211429648301204,0.3211429648301204,4.0,5583.267162184077,0.0802857412075301,0.07821053595286524,789.1613218344214,789.1613218344214,2.5000000000000004e+16,0.6632754063998348,0.11249999999999989,0.5507754063998349,0.367183604266557,54.5761760984884,43.0,1,1,1,packing,3.443756746998701,6.887513493997402
0,25,2.0,0.3795353535353536,0.3815353535353536,0.002,0.9050745253952541,0.9050745253952541,1,1.2299172260794335,516919903.7501877,523.6031268162508,2327.125008072228,2327.125008072823,3878.5416801213723,1286.8026672382603,3.0226342929321426,592.3649089279398,124.17718808721838,408.02894620960046,0.544038594946134,0.30433426167620414,0.22499999999994222,0.22499999999999978,0.8081657383237957,3.0,1500.0,0.6666666666666673,1396.2750048433368,1396.275004843694,1.0000000000002558,3586.461213293585,0.3441428049618438,0.3441428049618438,0.3530423152110073,0.3530423152110073,4.0,5585.100019373347,0.08826057880275183,0.08603570124046095,752.6648187071432,752.6648187071432,2.5e+16,0.6956657383237959,0.11249999999999989,0.5831657383237959,0.38877715888253095,59.61334550326215,43.0,1,1,1,packing,3.586461213293585,7.17292242658717
0,26,2.0,0.39467676767676774,0.39667676767676774,0.002,0.97873021043299,0.97873021043299,1,1.224064232853037,405926855.06956327,523.7794908390606,2327.908848173605,2327.9088481749154,3879.848080291526,1264.3152270116468,2.9546843194590635,571.4789884835284,128.72043677146544,473.82093917015624,0.631761252226875,0.2716647284455278,0.2249999999998731,0.22499999999999978,0.840835271554472,3.0,1500.0,0.6666666666666673,1396.7453089041628,1396.7453089049493,1.000000000000563,3729.1656795884664,0.37722472376201077,0.37722472376201077,0.3867191709391153,0.3867191709391153,4.0,5586.981235616651,0.09667979273477882,0.09430618094050269,719.1461285695638,719.1461285695638,2.4999999999999996e+16,0.7283352715544722,0.11249999999999989,0.6158352715544723,0.4105568477029819,64.89627404084138,43.0,1,1,1,packing,3.7291656795884665,7.458331359176933
0,27,2.0,0.40981818181818164,0.41181818181818164,0.002,1.0552668920360586,1.0552668920360586,1,1.218072865699449,322087456.2036346,523.9601590065956,2328.711817807094,2328.7118178073624,3881.1863630122707,1243.1448887309232,2.889992742896769,551.9499429904234,133.23376375270172,557.9633654237556,0.7439511538983409,0.2387858630315538,0.22499999999997383,0.22499999999999978,0.873714136968446,3.0,1500.0,0.6666666666666673,1397.2270906842562,1397.2270906844174,1.0000000000001155,3871.870145883346,0.4120511732057724,0.4120511732057724,0.42213091158167676,0.42213091158167676,4.0,5588.908362737025,0.10553272789541919,0.1030127933014431,688.32163455776,688.32163455776,2.5e+16,0.7612141369684462,0.11249999999999989,0.6487141369684463,0.4324760913122979,70.42135395282685,43.0,1,1,1,packing,3.871870145883346,7.743740291766692
