source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,valid,b0,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,util,f_struct,f_tape_min,f_tape_built,fill,n_tp,n_tot,pitch,i0,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m
thickness_grids_L10000mm.csv,5,40,96,10.0,1.4545757575757576,1.53787358432813,0.0832978267523722,66.4695231396439,66.4695231396439,1,3.0311157350355193,8.447391894214894,30.226338913861607,2098.1569518377773,2110.4780756762393,3517.463459460399,98.28856406016246,9.856437259762842,30.226338913877488,70.92941499268389,746.2499999954869,0.9949999999939824,0.0950477922855783,0.0143220340747564,0.0144061381525277,0.9121552767906856,8.0,20000.0,10.412228344046536,1258.8941711026664,1266.2868454057436,1.0058723556536942,188021.1373752973,142.0556913149013,142.0556913149013,179.27106076331617,179.27106076331617,4.0,5035.576684410666,44.81776519082904,35.51392282872533,33.40103339844022,33.40103339844021,2.499999999999999e+16,0.9049522077144216,0.0072030690762638,0.8977491386381578,9.34756902717159,63495.654494220114,43.0,0,1,1,mechanical,188.0211373752973,75.20845495011892
thickness_grids_L10000mm.csv,6,41,96,10.0,1.4545757575757576,1.5419892868074687,0.087413529231711,66.4695231396439,66.4695231396439,1,3.0462128839683107,8.28117030680965,28.9499463212319,2108.8474825062262,2108.847482507918,3514.745804179863,95.8169356447468,10.082187394224157,30.059058814711516,68.4655709440969,518.0550984020601,0.6907401312027469,0.1321588594635566,0.0137278520904715,0.0137278520904825,0.8747050665816847,8.0,20000.0,10.926691153963883,1265.3084895037357,1265.3084895047507,1.0000000000008022,188279.73458876633,143.8724988752817,143.8724988752817,179.7276677192985,179.7276677192985,4.0,5061.233958014943,44.931916929824624,35.96812471882043,33.35857793436355,33.35857793436355,2.5000000000000004e+16,0.8678411405364433,0.0068639260452412,0.8609772144912021,9.407632113345484,63988.286476929105,43.0,1,1,1,packing,188.27973458876633,75.31189383550652
thickness_grids_L10000mm.csv,7,40,97,10.0,1.4697171717171718,1.553014998469544,0.0832978267523722,67.86055534552604,67.86055534552604,1,2.9984267608472304,8.233341258522778,29.925346157540403,2077.263583112975,2114.0181816788977,3523.363636131496,97.84257875108176,9.80352257023512,29.925346157543448,70.15907393117263,746.249999999115,0.99499999999882,0.0940155094556192,0.0141556711370261,0.0144061381525277,0.9131875596206448,8.0,20000.0,10.412228344046536,1246.3581498677852,1268.410909007339,1.0176937577227645,189923.8635925624,142.37996322046476,142.37996322046476,183.31295418498377,183.31295418498377,4.0,4985.432599471141,45.82823854624594,35.59499080511619,33.03074883716729,33.03074883716729,2.5e+16,0.9059844905443808,0.0072030690762638,0.8987814214681169,9.358317391712765,64211.37714535939,43.0,0,1,1,mechanical,189.9238635925624,75.96954543702495
thickness_grids_L10000mm.csv,8,41,97,10.0,1.4697171717171718,1.5571307009488828,0.087413529231711,67.86055534552604,67.86055534552604,1,3.044010096651238,7.751139324795807,28.95321003422027,2109.085226398487,2109.085226400017,3515.1420440000284,95.38352783913858,10.028194506011069,29.76132806982084,69.1047567831966,564.8553245612599,0.7531404327483465,0.1223406309161949,0.0137278520904725,0.0137278520904825,0.8845232951290464,8.0,20000.0,10.926691153963883,1265.451135839092,1265.45113584001,1.0000000000007254,190182.46080603145,147.14628599367504,147.14628599367504,183.7758925271035,183.7758925271035,4.0,5061.804543356368,45.94397313177588,36.78657149841876,32.989119758893175,32.989119758893175,2.5000000000000004e+16,0.877659369083805,0.0068639260452412,0.8707954430385638,9.514912864361538,65366.18287215551,43.0,1,1,1,packing,190.18246080603143,76.07298432241257
thickness_grids_L10000mm.csv,9,41,98,10.0,1.484858585858586,1.572272115090297,0.087413529231711,69.26599253423487,69.26599253423487,1,3.041790328679979,7.260345550435495,28.956499721285113,2109.3248623621585,2109.3248623638756,3515.541437273126,94.9566836651471,9.97490459124283,29.46805062689416,69.74327097717817,620.1117168758886,0.8268156225011849,0.1124688811373271,0.0137278520904713,0.0137278520904825,0.8943950449079142,8.0,20000.0,10.926691153963883,1265.5949174172952,1265.5949174183254,1.000000000000814,192085.18702329652,150.4750502193217,150.4750502193217,187.8905979373605,187.8905979373605,4.0,5062.379669669181,46.97264948434013,37.618762554830425,32.625897961066904,32.625897961066904,2.4999999999999996e+16,0.8875311188626729,0.0068639260452412,0.8806671928174317,9.62277842534444,66762.73703833303,43.0,1,1,1,packing,192.08518702329653,76.83407480931861
thickness_grids_L10000mm.csv,10,41,99,10.0,1.5,1.587413529231711,0.087413529231711,70.68583470577035,70.68583470577035,1,3.039553714211045,6.805509893689257,28.959815202636,2109.5663773004776,2109.566377302003,3515.943962170005,94.53624453136048,9.92230064944286,29.179168791654465,70.38111520945894,686.3444387956291,0.9151259183941722,0.1025448903366377,0.0137278520904725,0.0137278520904825,0.9043190357086036,8.0,20000.0,10.926691153963883,1265.7398263802866,1265.7398263812015,1.000000000000723,193987.9132405616,153.858958171949,153.858958171949,192.07192646224323,192.07192646224323,4.0,5062.959305521146,48.017981615560814,38.46473954298725,32.26881756068991,32.26881756068991,2.5e+16,0.8974551096633623,0.0068639260452412,0.8905911836181211,9.73121480783835,68177.97136142744,43.0,1,1,1,packing,193.98791324056157,77.59516529622464
thickness_grids_L10000mm.csv,11,45,93,10.0,1.4091515151515153,1.5140440771349863,0.104892561983471,62.38285641895749,62.38285641895749,1,3.376791930418261,6.775996952477489,26.690727091253997,2073.821293187608,2073.821293187754,3456.36882197959,88.17185771801678,11.15511078488936,27.51681970943952,68.72616184223287,549.9539072070188,0.7332718762760252,0.1249671307751293,0.0128703120075629,0.0128703120075638,0.8814680252286526,9.0,22500.0,11.654729109274564,1244.2927759125646,1244.292775912652,1.0000000000000704,206628.5204490001,166.4075719373009,166.4075719373009,214.9601319765619,214.9601319765619,4.0,4977.171103650258,53.740032994140485,41.601892984325225,30.50254228152299,30.50254228152299,2.5e+16,0.8750328692248707,0.0064351560037819,0.8685977132210888,10.123271052527144,75523.9711285803,43.0,1,1,1,packing,206.6285204490001,82.65140817960004
thickness_grids_L10000mm.csv,12,45,94,10.0,1.4242929292929294,1.5291854912764005,0.104892561983471,63.730673676359615,63.730673676359615,1,3.3744276945612266,6.327697722911029,26.693892953283957,2074.0672749499845,2074.067274949989,3456.778791583315,87.76534864513253,11.094590946672792,27.240228692494178,69.38074001263246,603.6700153243386,0.8048933537657847,0.114931565675588,0.0128703120075637,0.0128703120075638,0.8915035903281939,9.0,22500.0,11.654729109274564,1244.440364969991,1244.4403649699934,1.000000000000002,208769.08744342337,170.24644584179478,170.24644584179478,219.8669088765008,219.8669088765008,4.0,4977.761459879964,54.9667272191252,42.561611460448695,30.16025870774599,30.16025870774599,2.5e+16,0.885068434324412,0.0064351560037819,0.8786332783206301,10.240232845220788,77181.50264341607,43.0,1,1,1,packing,208.76908744342333,83.50763497736934
thickness_grids_L10000mm.csv,13,45,95,10.0,1.4394343434343435,1.5443269054178146,0.104892561983471,65.09289591658843,65.09289591658843,1,3.372044501157456,5.9136565090639825,26.69708503302131,2074.315293780878,2074.3152937815853,3457.192156302642,87.36509648952396,11.034874887883973,26.967758339739383,70.03466105115076,668.0324257716818,0.890709901028909,0.1048372179991858,0.0128703120075594,0.0128703120075638,0.901597938004596,9.0,22500.0,11.654729109274564,1244.589176268527,1244.5891762689512,1.0000000000003408,210909.65443784653,174.1519672346531,174.1519672346531,224.8569630777558,224.8569630777558,4.0,4978.356705074108,56.21424076943895,43.53799180866328,29.823720969888388,29.823720969888388,2.5e+16,0.8951627820008141,0.0064351560037819,0.8887276259970323,10.35787973292409,78862.15892397276,43.0,1,1,1,packing,210.90965443784657,84.36386177513862
thickness_grids_L10000mm.csv,14,45,96,10.0,1.4545757575757576,1.5594683195592287,0.104892561983471,66.4695231396439,66.4695231396439,1,3.369522640472373,5.531707444475441,26.69935345477515,2074.491546054522,2074.5778144479577,3457.629690746596,86.97094779865188,10.975942850724222,26.699353454789364,70.68289793062614,746.2499999954044,0.9949999999938728,0.0947174511639014,0.012869776813785,0.0128703120075638,0.9117177048398806,9.0,22500.0,11.654729109274564,1244.6949276327134,1244.7466886687746,1.0000415853193518,213050.2214322698,178.1117813109294,178.1117813109294,229.93061625533105,229.93061625533105,4.0,4978.779710530854,57.482654063832754,44.52794532773235,29.49284009627923,29.49284009627923,2.5e+16,0.9052825488360986,0.0064351560037819,0.8988473928323167,10.475822874038352,80563.12856189793,43.0,0,1,1,mechanical,213.0502214322698,85.22008857290793
