row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,stress,f_tape_min,length_tape,converged,length_tape_km,pancake_length_m
0,0,6.0,0.001,0.003,0.002,1.8849555921538758e-05,2.2158637513793917,1.8849555921538758e-05,1.974082536828653e+23,881.6643853775812,2202.832192644875,2202.832192644875,3671.386987741458,3.370043062958656,0.40024128407120885,100.59160621611642,1,0.10059160621611642,0.06706107081074428
0,1,6.0,0.016141414141414012,0.018141414141414014,0.002,0.004911162269101549,3.4114621933445304,0.004911162269101549,311050854646299.2,1357.399860595499,2070.2214245568066,2070.2214245568066,3450.369040928011,42.26180330802865,0.6556785880457648,1412.3668423996817,1,1.4123668423996816,0.9415778949331212
0,2,6.0,0.031282828282828135,0.033282828282828136,0.002,0.01844646467828267,3.85262609525852,0.01844646467828267,2321685199003.1177,1532.9999971111006,2025.5805431348008,2025.5805431348008,3375.967571891335,98.5524533741264,0.7568200644041636,3070.252384941817,1,3.070252384941817,2.046834923294545
0,3,6.0,0.04642424242424226,0.04842424242424226,0.002,0.04062475678346489,4.114989185511935,0.04062475678346489,128360250707.13493,1637.5067687810522,2000.0165344531536,2000.0165344531533,3333.3608907552557,163.42816903976808,0.8187466156267458,4879.325420774562,1,4.879325420774562,3.252883613849708
0,4,6.0,0.0615656565656566,0.0635656565656566,0.002,0.07144603858464874,4.297520089316642,0.07144603858464874,16433967397.503012,1710.3007626923725,1982.643662331775,1982.643662331775,3304.406103886292,233.89550380771067,0.8626364864177853,6782.248430582147,1,6.782248430582147,4.521498953721432
0,5,6.0,0.0767070707070705,0.0787070707070705,0.002,0.11091031008183264,4.435216223210789,0.11091031008183264,3344329108.167745,1765.3083998074699,1969.7551083703042,1969.7551083703042,3282.9251806171737,308.4191762755168,0.8962070423404129,8751.424574618502,1,8.751424574618502,5.834283049745668
0,6,6.0,0.09184848484848462,0.09384848484848463,0.002,0.15901757127501817,4.544413260059456,0.15901757127501817,913018551.6596849,1809.0304049953286,1959.6638119304887,1959.6638119304887,3266.1063532174812,386.0715740633669,0.9231330363820061,10770.825219316113,1,10.770825219316114,7.180550146210742
0,7,6.0,0.10698989898989897,0.10898989898989897,0.002,0.2157678221642057,4.634007968778744,0.2157678221642057,305322327.0771916,1845.0074011317463,1951.4682101192632,1951.4682101192632,3252.447016865439,466.23569056518505,0.9454457887474321,12830.087868312012,1,12.830087868312011,8.553391912208008
0,8,6.0,0.12213131313131287,0.12413131313131287,0.002,0.2811610627493925,4.70935579654269,0.2811610627493925,118443526.51086114,1875.3707925156023,1944.6337225309494,1944.6337225309494,3241.056204218249,548.4737706776882,0.9643825316753218,14922.023178069872,1,14.922023178069873,9.948015452046581
0,9,6.0,0.1372727272727272,0.13927272727272721,0.002,0.3551972930305825,4.773916903045081,0.3551972930305825,51460778.327632144,1901.4977493158833,1938.8192267465074,1938.8192267465074,3231.365377910846,632.4603623189603,0.9807504088489711,17041.385101949167,1,17.041385101949167,11.360923401299445
0,10,6.0,0.15241414141414134,0.15441414141414134,0.002,0.4378765130077725,4.83004840768548,0.4378765130077725,24447239.42717129,1924.3264625319243,1933.7947801895423,1933.7947801895423,3222.991300315904,717.9447126974503,0.9951037629459886,19184.19704026329,1,19.18419704026329,12.78946469350886
0,11,6.0,0.16755555555555546,0.16955555555555546,0.002,0.5291987226809637,4.710581999104441,0.5291987226809637,14371883.861065572,1877.237070066214,1944.5229323911435,1944.5229323911435,3240.871553985239,749.9999999999998,0.9653972389812913,20448.383793437843,1,20.44838379343784,13.632255862291895
0,12,6.0,0.18269696969696958,0.18469696969696958,0.002,0.6291639220501561,4.5127766335373565,0.6291639220501561,9584141.2776065,1798.9398196337756,1962.5757974883213,1962.5757974883213,3270.959662480536,750.0,0.9166218303191322,21159.3368470487,1,21.1593368470487,14.106224564699133
0,13,6.0,0.1978383838383837,0.1998383838383837,0.002,0.7377721111153495,4.337809748563607,0.7377721111153495,6602653.096362962,1729.7465782055194,1978.8534047369615,1978.8534047369615,3298.089007894936,749.9999999999998,0.8741155732227903,21841.323240237263,1,21.841323240237262,14.560882160158176
0,14,6.0,0.21297979797979782,0.21497979797979783,0.002,0.855023289876544,4.181582885172522,0.855023289876544,4676474.913325385,1668.0259014347,1993.6397764212054,1993.6397764212056,3322.7329607020097,750.0,0.8366736665080906,22497.731915375873,1,22.497731915375873,14.998487943583916
0,15,6.0,0.22812121212121195,0.23012121212121195,0.002,0.9809174583337396,4.040957829119214,0.9809174583337396,3392311.8989236215,1612.5284853034982,2007.1581609585742,2007.1581609585742,3345.2636015976236,749.9999999999999,0.8033888493039285,23131.349033991166,1,23.131349033991167,15.420899355994111
0,16,6.0,0.2432626262626263,0.2452626262626263,0.002,1.115454616486938,3.9134854726432464,1.115454616486938,2512542.062754076,1562.2792713849312,2019.586958834006,2019.586958834006,3365.9782647233437,750.0,0.7735637549803263,23744.49837401198,1,23.74449837401198,15.829665582674652
0,17,6.0,0.2584040404040404,0.2604040404040404,0.002,1.258634764336136,3.7972227340775877,1.258634764336136,1895299.7101089146,1516.5045919437339,2031.0707933837425,2031.0707933837425,3385.117988972904,749.9999999999997,0.7466527493201028,24339.14224587906,1,24.33914224587906,16.22609483058604
0,18,6.0,0.27354545454545454,0.27554545454545454,0.002,1.4104579018813352,3.690605618040401,1.4104579018813352,1453060.223038626,1474.5816546670997,2041.7283924200194,2041.7283924200194,3402.8806540333658,750.0000000000001,0.7222222407943829,24916.95570740054,1,24.91695570740054,16.611303804933694
0,19,6.0,0.28868686868686866,0.29068686868686866,0.002,1.5709240291225353,3.592359143675693,1.5709240291225353,1130242.5663103496,1436.0026981985027,2051.658317706855,2051.658317706855,3419.4305295114254,749.9999999999999,0.6999229285915052,25479.38223806783,1,25.479382238067828,16.986254825378552
0,20,6.0,0.3038282828282828,0.3058282828282828,0.002,1.7400331460597365,3.5014321199241545,1.7400331460597365,890635.5225247641,1400.3490351393068,2060.943207332814,2060.943207332814,3434.90534555469,750.0,0.6794699777057804,26027.67623972983,1,26.02767623972983,17.351784159819886
0,21,6.0,0.3189696969696969,0.3209696969696969,0.002,1.9177852526929389,3.4169490537313205,1.9177852526929389,710101.8856719029,1367.2719128923518,2069.652968782646,2069.652968782646,3449.4216146377435,749.9999999999999,0.6606285853306947,26562.935985686796,1,26.562935985686796,17.708623990457863
0,22,6.0,0.334111111111111,0.336111111111111,0.002,2.1041803490221422,3.3381741146458963,2.1041803490221422,572218.7977705861,1336.4781722796797,2077.8472176991586,2077.8472176991586,3463.0786961652643,750.0,0.6432032927616249,27086.129518857582,1,27.086129518857582,18.05741967923839
0,23,6.0,0.34925252525252515,0.35125252525252515,0.002,2.299218435047347,3.264483739348395,2.299218435047347,465603.0113645148,1307.7193444214768,2085.5771652521453,2085.5771652521453,3475.961942086909,749.9999999999998,0.6270299494113296,27598.115260984876,1,27.598115260984876,18.39874350732325
0,24,6.0,0.36439393939393927,0.36639393939393927,0.002,2.5028995107685525,3.1953455300870135,2.5028995107685525,382230.4136984556,1280.783252319742,2092.8870963259255,2092.8870963259255,3488.1451605432094,749.9999999999999,0.6119695871641445,28099.658596726866,1,28.099658596726865,18.733105731151245
0,25,6.0,0.3795353535353536,0.3815353535353536,0.002,2.715223576185762,3.1303018066308153,2.715223576185762,316357.2282464453,1255.4874643652688,2099.8155398744293,2099.8155398744293,3499.6925664573823,750.0,0.5979036922644871,28591.445354554868,1,28.591445354554867,19.060963569703244
0,26,6.0,0.39467676767676774,0.39667676767676774,0.002,2.9361906312989703,3.0689566456033863,2.9361906312989703,263813.745952801,1231.6741357263372,2106.396204794658,2106.396204794658,3510.66034132443,750.0,0.5847305140992727,29074.09286649498,1,29.07409286649498,19.38272857766332
0,27,6.0,0.40981818181818164,0.41181818181818164,0.002,3.1658006761081756,3.0109655658015257,3.1658006761081756,221533.57132654233,1209.2059027767732,2112.658735137427,2112.658735137427,3521.0978918957117,750.0000000000001,0.5723621532741847,29548.159118610787,1,29.548159118610787,19.698772745740524
0,28,6.0,0.424959595959596,0.426959595959596,0.002,3.4040537106133897,2.9560272439169,3.4040537106133897,187234.63417830507,1187.9625855934992,2118.629324662164,2118.629324662164,3531.04887443694,749.9999999999998,0.560722242331339,30014.150380627358,1,30.014150380627356,20.009433587084906
0,29,6.0,0.4401010101010101,0.4421010101010101,0.002,3.650949734814601,2.9038768046477363,3.650949734814601,159199.73204909405,1167.8385170531285,2124.331220818475,2124.331220818475,3540.552034697458,750.0,0.5497440820943058,30472.527613400795,1,30.472527613400793,20.315018408933863
0,30,6.0,0.455242424242424,0.457242424242424,0.002,3.9064887487118094,2.8542803433743567,3.9064887487118094,136123.4130756647,1148.7403624918547,2129.785141028999,2129.785141028999,3549.6419017149988,750.0000000000001,0.5393691318255909,30923.711885411,1,30.923711885411002,20.615807923607335
