source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,stress,f_tape_min,length_tape,converged,length_tape_km,pancake_length_m
thickness_grids_L5000mm.csv,1,21,96,5.0,1.4545757575757576,1.4789834710743803,0.0244077134986225,33.23476156982195,5.076222127383227,33.23476156982195,10.824393359954096,191.8849325381132,1912.091922541695,1912.091922541695,3186.819870902825,750.0000000000001,0.1003534036601365,188114.68145224729,1,188.11468145224728,150.49174516179784
thickness_grids_L5000mm.csv,2,21,97,5.0,1.4697171717171718,1.4941248852157945,0.0244077134986225,33.93027767276302,5.040801488704218,33.93027767276302,10.389265314230103,191.05163418642843,1915.1817205305351,1915.1817205305351,3191.969534217559,750.0000000000001,0.0997564002091165,188925.92131074856,1,188.92592131074855,151.14073704859888
thickness_grids_L5000mm.csv,3,21,98,5.0,1.484858585858586,1.5092662993572086,0.0244077134986225,34.632996267117434,5.005810990925515,34.632996267117434,9.977228504576834,190.23138682929653,1918.24476055902,1918.24476055902,3197.0746009317,749.9999999999999,0.0991695068015506,189733.39930999643,1,189.73339930999643,151.78671944799714
thickness_grids_L5000mm.csv,4,21,99,5.0,1.5,1.5244077134986227,0.0244077134986225,35.34291735288517,4.971241077398333,35.34291735288517,9.586806919485031,189.4238467121033,1921.2815458212965,1921.2815458212965,3202.1359097021605,750.0,0.098592445820391,190537.16583773433,1,190.5371658377343,152.42973267018746
thickness_grids_L5000mm.csv,5,22,95,5.0,1.4394343434343435,1.466026936026936,0.0265925925925925,32.546447958294216,5.331251362367011,32.546447958294216,9.539947083739497,184.5156425427808,1890.1636201781075,1890.1636201781075,3150.272700296846,750.0,0.0976188730822118,197459.57076310905,1,197.459570763109,157.9676566104872
thickness_grids_L5000mm.csv,6,22,96,5.0,1.4545757575757576,1.48116835016835,0.0265925925925925,33.23476156982195,5.293891877427364,33.23476156982195,9.150941302310873,183.7065494424222,1893.3414227647177,1893.3414227647177,3155.569037941196,750.0000000000001,0.0970276925406132,198309.3577290394,1,198.3093577290394,158.6474861832315
thickness_grids_L5000mm.csv,7,22,97,5.0,1.4697171717171718,1.4963097643097645,0.0265925925925925,33.93027767276302,5.256990003490389,33.93027767276302,8.782832734920557,182.91024833606167,1896.4918190195317,1896.4918190195312,3160.8196983658854,750.0000000000002,0.0964466318819263,199155.1141637519,1,199.15511416375188,159.3240913310015
thickness_grids_L5000mm.csv,8,22,98,5.0,1.484858585858586,1.5114511784511784,0.0265925925925925,34.632996267117434,5.220535448700044,34.632996267117434,8.434270251494542,182.1263995986837,1899.6153297139372,1899.6153297139372,3166.0255495232286,749.9999999999999,0.0958754105369901,199996.89486031455,1,199.9968948603146,159.99751588825166
thickness_grids_L5000mm.csv,9,22,99,5.0,1.5,1.5265925925925925,0.0265925925925925,35.34291735288517,5.184518295698912,35.34291735288517,8.104003745501478,181.3546756799672,1902.712457030127,1902.712457030127,3171.1874283835455,750.0000000000001,0.0953137585292509,200834.75327079036,1,200.83475327079037,160.6678026166323
thickness_grids_L5000mm.csv,10,23,96,5.0,1.4545757575757576,1.4834548515457606,0.028879093970003,33.23476156982195,5.511714685106853,33.23476156982195,7.7878777412266205,176.15712349509127,1874.9764994879745,1874.9764994879745,3124.9608324799574,749.9999999999999,0.0939516434169691,208695.40541732855,1,208.69540541732857,166.95632433386285
thickness_grids_L5000mm.csv,11,23,97,5.0,1.4697171717171718,1.4985962656871747,0.028879093970003,33.93027767276302,5.473335343308729,33.93027767276302,7.474376775732717,175.39502960794815,1878.1839379498745,1878.1839379498745,3130.306563249791,750.0,0.0933854379563058,209575.78836337983,1,209.57578836337987,167.6606306907039
thickness_grids_L5000mm.csv,12,23,98,5.0,1.484858585858586,1.5137376798285889,0.028879093970003,34.632996267117434,5.435420350723819,34.632996267117434,7.177532448558158,174.64483397427836,1881.364402756827,1881.364402756827,3135.607337928045,750.0000000000002,0.0928288181270812,210451.975845681,1,210.451975845681,168.3615806765448
thickness_grids_L5000mm.csv,13,23,99,5.0,1.5,1.528879093970003,0.028879093970003,35.34291735288517,5.397959435183205,35.34291735288517,6.89627882725635,173.9062240559894,1884.51839435893,1884.51839435893,3140.863990598217,750.0000000000001,0.0922815211443708,211324.0244898212,1,211.3240244898212,169.05921959185696
thickness_grids_L5000mm.csv,14,24,96,5.0,1.4545757575757576,1.4858429752066116,0.031267217630854,33.23476156982195,5.729574780988075,33.23476156982195,6.669241888947262,169.1690426609601,1856.994525648737,1856.9945256487367,3094.990876081228,750.0,0.0910982990657235,219269.03848141836,1,219.26903848141836,175.4152307851347
thickness_grids_L5000mm.csv,15,24,97,5.0,1.4697171717171718,1.5009843893480257,0.031267217630854,33.93027767276302,5.689722742362297,33.93027767276302,6.400572199672876,168.43866527035874,1860.255587322957,1860.255587322957,3100.4259788715945,749.9999999999999,0.0905459800353317,220184.1542212996,1,220.1841542212996,176.14732337703967
thickness_grids_L5000mm.csv,16,24,98,5.0,1.484858585858586,1.5161258034894398,0.031267217630854,34.632996267117434,5.650351918857021,34.632996267117434,6.146186271405687,167.7196717669063,1863.489624026976,1863.489624026976,3105.81604004496,750.0,0.0900030081221844,221094.8488342143,1,221.0948488342143,176.87587906737144
thickness_grids_L5000mm.csv,17,24,99,5.0,1.5,1.531267217630854,0.031267217630854,35.34291735288517,5.611451689828557,35.34291735288517,5.905169464152873,167.01176355972245,1866.697133821849,1866.6971338218489,3111.1618897030817,750.0000000000001,0.0894691273338942,222001.1822316724,1,222.0011822316724,177.60094578533793
thickness_grids_L5000mm.csv,18,25,96,5.0,1.4545757575757576,1.488332721150903,0.0337569635751454,33.23476156982195,5.947369840977948,33.23476156982195,5.744685435662151,162.6836470632295,1839.3915220596916,1839.3915220596916,3065.652536766153,750.0000000000001,0.0884442736155821,230026.82098331975,1,230.02682098331977,184.02145678665585
thickness_grids_L5000mm.csv,19,25,97,5.0,1.4697171717171718,1.503474135292317,0.0337569635751454,33.93027767276302,5.90605078113791,33.93027767276302,5.513082728714517,161.98275510542334,1842.7029255032423,1842.7029255032423,3071.171542505404,750.0000000000001,0.0879049752749406,230976.77445040297,1,230.97677445040293,184.78141956032235
thickness_grids_L5000mm.csv,20,25,98,5.0,1.484858585858586,1.5186155494337312,0.0337569635751454,34.632996267117434,5.865229623542399,34.632996267117434,5.293801239470012,161.29276828769636,1845.9872868436385,1845.9872868436385,3076.645478072731,749.9999999999998,0.0873747990775618,231922.07509043135,1,231.92207509043135,185.5376600723451
thickness_grids_L5000mm.csv,21,25,99,5.0,1.5,1.5337569635751451,0.0337569635751454,35.34291735288517,5.824895405817688,35.34291735288517,5.086051496136499,160.61340101158828,1849.2451011544968,1849.2451011544968,3082.075168590828,750.0,0.0868534954675917,232862.78621659067,1,232.86278621659068,186.29022897327255
thickness_grids_L5000mm.csv,22,26,96,5.0,1.4545757575757576,1.4909240893786349,0.0363483318028772,33.23476156982195,6.165008692301117,33.23476156982195,4.975437379831934,156.6498700089734,1822.1624823814057,1822.1624823814057,3036.9374706356757,750.0000000000003,0.085969210497763,240965.60321747104,1,240.96560321747103,192.77248257397684
thickness_grids_L5000mm.csv,23,26,97,5.0,1.4697171717171718,1.506065503520049,0.0363483318028772,33.93027767276302,6.122229108414354,33.93027767276302,4.774686977005991,155.97645845216886,1825.5210825818897,1825.5210825818897,3042.5351376364824,750.0,0.0854421567301576,241950.49990690697,1,241.95049990690697,193.5603999255256
thickness_grids_L5000mm.csv,24,26,98,5.0,1.484858585858586,1.521206917661463,0.0363483318028772,34.632996267117434,6.07996392165534,34.632996267117434,4.584623752757388,155.31350531290337,1828.8526552661283,1828.8526552661283,3048.0877587768805,749.9999999999999,0.0849240122574569,242930.50592640843,1,242.9305059264084,194.3444047411267
thickness_grids_L5000mm.csv,25,26,99,5.0,1.5,1.5363483318028772,0.0363483318028772,35.34291735288517,6.038201835039129,35.34291735288517,4.404562484972724,154.66073712625996,1832.1576919765107,1832.1576919765105,3053.596153294184,750.0,0.0844145336417051,243905.6881099859,1,243.9056881099859,195.12455048798873
thickness_grids_L5000mm.csv,26,27,96,5.0,1.4545757575757576,1.4936170798898072,0.0390413223140495,33.23476156982195,6.382409478305831,33.23476156982195,4.331390922199285,151.02310274338498,1805.3016278610091,1805.3016278610096,3008.836046435016,750.0,0.0836553296206368,252082.47071044287,1,252.0824707104429,201.6659765683543
thickness_grids_L5000mm.csv,27,27,97,5.0,1.4697171717171718,1.5087584940312213,0.0390413223140495,33.93027767276302,6.338176618873692,33.93027767276302,4.1564816595834175,150.37536398793853,1808.704413949226,1808.704413949226,3014.5073565820435,749.9999999999999,0.0831398225316432,253102.41827349836,1,253.10241827349836,202.4819346187987
thickness_grids_L5000mm.csv,28,27,98,5.0,1.484858585858586,1.5238999081726354,0.0390413223140495,34.632996267117434,6.294474446763857,34.632996267117434,3.9908904784285606,149.737665812492,1812.0802165019647,1812.0802165019647,3020.1336941699415,749.9999999999999,0.0826330227817095,254117.2310697091,1,254.11723106970908,203.29378485576729
thickness_grids_L5000mm.csv,29,27,99,5.0,1.5,1.5390413223140496,0.0390413223140495,35.34291735288517,6.251291337845265,35.34291735288517,3.834019531921776,149.10974611054033,1815.429523037158,1815.429523037158,3025.7158717285965,750.0000000000002,0.0821346927646545,255126.9795764712,1,255.1269795764712,204.10158366117696
thickness_grids_L5000mm.csv,30,28,96,5.0,1.4545757575757576,1.49641169268442,0.0418359351086623,33.23476156982195,6.599498180473933,33.23476156982195,3.788980619193423,145.76424540325613,1788.8026077811076,1788.802607781107,2981.337679635179,750.0,0.0814870488052715,263374.7032408224,1,263.37470324082244,210.69976259265795
thickness_grids_L5000mm.csv,31,28,97,5.0,1.4697171717171718,1.511553106825834,0.0418359351086623,33.93027767276302,6.5538199854017005,33.93027767276302,3.6358435144235464,145.140544884729,1792.2466999117055,1792.2466999117055,2987.077833186176,749.9999999999998,0.0809824589951145,264429.8128217998,1,264.42981282179977,211.54385025743983
thickness_grids_L5000mm.csv,32,28,98,5.0,1.484858585858586,1.5266945209672482,0.0418359351086623,34.632996267117434,6.508688551593971,34.632996267117434,3.4908705687093855,144.52649324238357,1795.6638796908446,1795.6638796908446,2992.7731328180744,749.9999999999999,0.0804863843823969,265479.5371694714,1,265.47953716947137,212.3836297355771
thickness_grids_L5000mm.csv,33,28,99,5.0,1.5,1.5418359351086623,0.0418359351086623,35.34291735288517,6.464091935563468,35.34291735288517,3.3535376030345754,143.9218390264276,1799.0546301652282,1799.0546301652282,2998.424383608714,750.0000000000001,0.0799985929350069,266523.95053075574,1,266.52395053075577,213.21916042460455
thickness_grids_L5000mm.csv,34,29,96,5.0,1.4545757575757576,1.4993079277624732,0.0447321701867156,33.23476156982195,6.816207420509467,33.23476156982195,3.329621342674306,140.8389123522765,1772.6586576851353,1772.6586576851353,2954.4310961418923,750.0,0.0794506667945841,274839.74172007624,1,274.83974172007623,219.871793376061
thickness_grids_L5000mm.csv,35,29,97,5.0,1.4697171717171718,1.5144493419038874,0.0447321701867156,33.93027767276302,6.769092469494791,33.93027767276302,3.194930602713527,140.23776766376903,1776.1413033380456,1776.1413033380456,2960.2355055634093,750.0000000000002,0.0789564250322926,275930.1290820374,1,275.9301290820374,220.74410326562997
thickness_grids_L5000mm.csv,36,29,98,5.0,1.484858585858586,1.5295907560453017,0.0447321701867156,34.632996267117434,6.722540126660008,34.632996267117434,3.0674260120357615,139.64590386236728,1779.5971329680742,1779.5971329680742,2965.995221613457,749.9999999999997,0.0784705151943355,277014.8742560436,1,277.0148742560436,221.61189940483487
thickness_grids_L5000mm.csv,37,29,99,5.0,1.5,1.5447321701867156,0.0447321701867156,35.34291735288517,6.676538137248335,35.34291735288517,2.9466458506756705,139.06307951777623,1783.026624747168,1783.026624747168,2971.71104124528,750.0,0.0779927105897789,278094.05538807233,1,278.0940553880723,222.47524431045787
thickness_grids_L5000mm.csv,38,30,96,5.0,1.4545757575757576,1.502305785123967,0.0477300275482093,33.23476156982195,7.032475483555297,33.23476156982195,2.938550309329589,136.21676531833725,1756.862724573068,1756.8627245730684,2928.104540955114,750.0,0.0775340972365607,286475.1612839153,1,286.47516128391527,229.1801290271322
thickness_grids_L5000mm.csv,39,30,97,5.0,1.4697171717171718,1.517447199265381,0.0477300275482093,33.93027767276302,6.983932951244117,33.93027767276302,2.8195705864544376,135.63682828625062,1760.3812944665888,1760.381294466589,2933.9688241109816,750.0,0.0770496873106969,287600.9477598438,1,287.6009477598438,230.08075820787505
thickness_grids_L5000mm.csv,40,30,98,5.0,1.484858585858586,1.5325886134067952,0.0477300275482093,34.632996267117434,6.935968636930067,34.632996267117434,2.7069437182132514,135.06582573318104,1763.873167879563,1763.8731678795627,2939.7886131326045,749.9999999999999,0.0765734340726721,288720.82848392014,1,288.7208284839201,230.97666278713612
thickness_grids_L5000mm.csv,41,30,99,5.0,1.5,1.547730027548209,0.0477300275482093,35.34291735288517,6.88856998295502,35.34291735288517,2.6002612207339375,134.50352566804872,1767.338817745073,1767.338817745073,2945.564696241788,750.0,0.0761051159616695,289834.8856342868,1,289.8348856342868,231.86790850742943
thickness_grids_L5000mm.csv,42,31,97,5.0,1.4697171717171718,1.5205466789103153,0.0508295071931435,33.93027767276302,7.198285133818335,33.93027767276302,2.4984291252595887,131.31099356741592,1744.9595498809658,1744.9595498809658,2908.2659164682764,750.0000000000002,0.0752515974232029,299439.96262133593,1,299.43996262133595,239.55197009706873
thickness_grids_L5000mm.csv,43,31,98,5.0,1.484858585858586,1.5356880930517294,0.0508295071931435,34.632996267117434,7.14891833177887,34.632996267117434,2.398536687811338,130.7596425760375,1748.484978108307,1748.484978108307,2914.141630180511,749.9999999999998,0.0747845387367908,300595.0998721156,1,300.5950998721156,240.47607989769247
thickness_grids_L5000mm.csv,44,31,99,5.0,1.5,1.5508295071931435,0.0508295071931435,35.34291735288517,7.100132259093059,35.34291735288517,2.303920684694928,130.21667626672487,1751.984318169309,1751.984318169309,2919.9738636155153,749.9999999999998,0.0743252521819324,301744.1474221819,1,301.7441474221819,241.39531793774552
