source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,stress,f_tape_min,length_tape,converged,length_tape_km,pancake_length_m
thickness_grids_L2000mm.csv,1,72,98,2.0,1.484858585858586,1.7502635445362718,0.2654049586776859,13.853198506846974,10.485145772673556,13.853198506846974,10.991994780359136,59.72935156316579,1540.7063379550195,1540.7063379550198,2567.8438965917,750.0000000000001,0.0387675120766002,348575.02090116113,1,348.5750209011611,697.1500418023222
thickness_grids_L2000mm.csv,2,72,99,2.0,1.5,1.765404958677686,0.2654049586776859,14.137166941154067,10.381782775677806,14.137166941154067,10.68838831883406,59.541796484387504,1546.3334148976744,1546.3334148976744,2577.222358162791,750.0,0.038505147667864,349456.79688881466,1,349.45679688881467,698.9135937776293
thickness_grids_L2000mm.csv,3,73,98,2.0,1.484858585858586,1.7576311600857055,0.2727725742271197,13.853198506846974,10.597570338520262,13.853198506846974,10.532929404899836,58.832919416358024,1534.6367473212115,1534.6367473212115,2557.727912202019,750.0000000000002,0.0383367070540008,355077.1601840711,1,355.0771601840711,710.1543203681422
thickness_grids_L2000mm.csv,4,73,99,2.0,1.5,1.77277257422712,0.2727725742271197,14.137166941154067,10.49337468634261,14.137166941154067,10.240926575505169,58.64932963587298,1540.260287001441,1540.260287001441,2567.100478335735,750.0000000000001,0.0380775445103832,355970.56002948846,1,355.97056002948847,711.9411200589769
thickness_grids_L2000mm.csv,5,74,98,2.0,1.484858585858586,1.7651003979185798,0.2802418120599939,13.853198506846974,10.708919684489455,13.853198506846974,10.101637013294082,57.95997221564157,1528.6767082816884,1528.6767082816884,2547.794513802814,750.0000000000001,0.0379151274443054,361619.59093143046,1,361.6195909314305,723.239181862861
thickness_grids_L2000mm.csv,6,74,99,2.0,1.5,1.780241812059994,0.2802418120599939,14.137166941154067,10.60391064889121,14.137166941154067,9.820548297187976,57.78025051198435,1534.2960087879603,1534.2960087879603,2557.1600146466008,750.0,0.0376591284739303,362524.7616764091,1,362.5247616764091,725.0495233528183
thickness_grids_L2000mm.csv,7,75,98,2.0,1.484858585858586,1.7726712580348944,0.2878126721763086,13.853198506846974,10.819191539212053,13.853198506846974,9.696057149905128,57.1096030706317,1522.8241952595768,1522.8241952595768,2538.040325432628,750.0,0.0375024269041752,368202.13813024457,1,368.2021381302446,736.4042762604892
thickness_grids_L2000mm.csv,8,75,99,2.0,1.5,1.7878126721763086,0.2878126721763086,14.137166941154067,10.713388364986198,14.137166941154067,9.425243522649051,56.93365566434661,1528.43857969625,1528.43857969625,2547.3976328270837,750.0000000000001,0.0372495541663579,369119.23219249747,1,369.11923219249746,738.2384643849949
thickness_grids_L2000mm.csv,9,76,98,2.0,1.484858585858586,1.7803437404346496,0.2954851545760637,13.853198506846974,10.928383989777355,13.853198506846974,9.314308517496238,56.280951786037775,1517.0772237718193,1517.0772237718193,2528.4620396196988,750.0000000000003,0.0370982774667922,374824.6349916137,1,374.82463499161366,749.6492699832273
thickness_grids_L2000mm.csv,10,76,99,2.0,1.5,1.7954851545760635,0.2954851545760637,14.137166941154067,10.821805886106452,14.137166941154067,9.053177092767807,56.10868816087243,1522.6860394683558,1522.6860394683558,2537.810065780593,750.0000000000001,0.0368484945067617,375753.8100246582,1,375.7538100246582,751.5076200493164
thickness_grids_L2000mm.csv,11,77,98,2.0,1.484858585858586,1.7881178451178452,0.3032592592592593,13.853198506846974,11.036495472454844,13.853198506846974,8.954671255175008,55.4732018810628,1511.4338496454625,1511.4338496454625,2519.0564160757704,750.0000000000001,0.0367023683465043,381486.9228899118,1,381.4869228899118,762.9738457798236
thickness_grids_L2000mm.csv,12,77,99,2.0,1.5,1.8032592592592591,0.3032592592592593,14.137166941154067,10.929161604452124,14.137166941154067,8.70267135712684,55.3045346168487,1517.0364673948804,1517.0364673948802,2528.3941123248005,750.0,0.0364556395350337,382428.3416386387,1,382.4283416386387,764.8566832772774
thickness_grids_L2000mm.csv,13,78,98,2.0,1.484858585858586,1.7959935720844813,0.3111349862258953,13.853198506846974,11.143524763461246,13.853198506846974,8.615571172129846,54.685577833111175,1505.892168242906,1505.892168242906,2509.8202804048433,749.9999999999999,0.0363144048334609,388188.85129238846,1,388.1888512923885,776.3777025847769
thickness_grids_L2000mm.csv,14,78,99,2.0,1.5,1.8111349862258952,0.3111349862258953,14.137166941154067,11.035454243899062,14.137166941154067,8.372190789264945,54.52042244944973,1511.4879815682589,1511.4879815682589,2519.1466359470983,749.9999999999999,0.0360706953110414,389142.6814445552,1,389.1426814445552,778.2853628891104
thickness_grids_L2000mm.csv,15,79,98,2.0,1.484858585858586,1.8039709213345576,0.3191123354759718,13.853198506846974,11.249470969773803,13.853198506846974,8.295565699783314,53.917342526475295,1500.450313696867,1500.450313696867,2500.7505228281116,749.9999999999998,0.0359341072705244,394930.27767932334,1,394.93027767932335,789.8605553586467
thickness_grids_L2000mm.csv,16,79,99,2.0,1.5,1.819112335475972,0.3191123354759718,14.137166941154067,11.140682851006158,14.137166941154067,8.060328278913664,53.75561733643445,1506.0387381444452,1506.0387381444457,2510.0645635740757,749.9999999999998,0.0356933828957583,395896.69171334186,1,395.89669171334185,791.7933834266837
thickness_grids_L2000mm.csv,17,80,98,2.0,1.484858585858586,1.8120498928680748,0.3271913070094889,13.853198506846974,11.354333519995343,13.853198506846974,7.993331356313491,53.1677948885583,1495.1064581554788,1495.1064581554788,2491.844096925798,750.0000000000003,0.0355612101055009,401711.06745507056,1,401.7110674550706,803.4221349101412
thickness_grids_L2000mm.csv,18,80,99,2.0,1.5,1.827191307009489,0.3271913070094889,14.137166941154067,11.244846786078046,14.137166941154067,7.765792900132515,53.00942086163805,1500.6869306136286,1500.6869306136284,2501.144884356047,750.0000000000002,0.0353234374074028,402690.2424843314,1,402.6902424843314,805.3804849686628
thickness_grids_L2000mm.csv,19,81,98,2.0,1.484858585858586,1.8202304866850323,0.3353719008264463,13.853198506846974,11.458112155274652,13.853198506846974,7.707652544383383,52.43626769784594,1489.858811037995,1489.8588110379949,2483.098018396658,749.9999999999999,0.0351954610123849,408531.0938502223,1,408.5310938502223,817.0621877004446
thickness_grids_L2000mm.csv,20,81,99,2.0,1.5,1.8353719008264464,0.3353719008264463,14.137166941154067,11.347945714288173,14.137166941154067,7.4873989804856835,52.281168331543505,1495.430789080398,1495.430789080398,2492.38464846733,750.0,0.0349606071463149,409523.2114642974,1,409.5232114642974,819.0464229285948
thickness_grids_L2000mm.csv,21,82,98,2.0,1.484858585858586,1.8285127027854304,0.3436541169268443,13.853198506846974,11.560806920288623,13.853198506846974,7.437411526008347,51.722125549346245,1484.7056183013397,1484.7056183013397,2474.509363835566,750.0,0.034836620075919,415390.2378152915,1,415.3902378152915,830.780475630583
thickness_grids_L2000mm.csv,22,82,99,2.0,1.5,1.8436541169268443,0.3436541169268443,14.137166941154067,11.44997959686732,14.137166941154067,7.2240563189482865,51.5702267487,1490.2685795537056,1490.2685795537056,2483.780965922843,750.0,0.0346046527828855,416395.4839182964,1,416.3954839182964,832.7909678365928
thickness_grids_L2000mm.csv,23,83,98,2.0,1.484858585858586,1.8368965411692688,0.3520379553106826,13.853198506846974,11.662418154291617,13.853198506846974,7.181579438382228,51.02476296454363,1479.6451617177445,1479.6451617177445,2466.0752695295737,750.0000000000001,0.0344844590342918,422288.3879062508,1,422.2883879062508,844.5767758125016
