target_scan_yrs,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.5,497.1318478726526,397.84450737026935,351.0227030314964,331.0989183054696,320.56095189592946,313.16089299314285,300.3149433142551,296.3425171549955
2.5,402.9221713626894,330.8439377135695,299.43996262133595,278.1311874341255,274.9842297065417,266.6237308326219,263.9491271523082,257.9616242447722
3.5,356.6137418654162,291.447054935184,265.47953716947137,251.26937606180715,246.825787208818,237.41977354560137,233.79467150678636,238.5990605385599
