row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,stress,f_tape_min,length_tape,converged,length_tape_km,pancake_length_m
0,0,3.0,0.001,0.003,0.002,9.424777960769379e-06,2.2158626278462634,9.424777960769379e-06,1.9897545494473962e+24,881.664575094541,2202.832326034174,2202.832326034174,3671.387210056957,3.3700420793798753,0.4002413459592853,50.29581088514326,1,0.05029581088514326,0.06706108118019101
0,1,3.0,0.016141414141414012,0.018141414141414014,0.002,0.0024555811345507747,3.4113313101148544,0.0024555811345507747,3135677337332957.0,1357.4143256753175,2070.2349886412635,2070.2349886412635,3450.391647735439,42.260632696853605,0.655681279237878,706.1863196859105,1,0.7061863196859105,0.9415817595812139
0,2,3.0,0.031282828282828135,0.033282828282828136,0.002,0.009223232339141334,3.8520814295782553,0.009223232339141334,23414358455902.055,1533.0495396048645,2025.6343591206555,2025.6343591206555,3376.057265201093,98.54171894915643,0.7568244153749317,1535.1350179361716,1,1.5351350179361716,2.046846690581562
0,3,3.0,0.04642424242424226,0.04842424242424226,0.002,0.020312378391732444,4.1137053068961515,0.020312378391732444,1295406167643.449,1637.6093048466853,2000.1399128970386,2000.1399128970386,3333.5665214950645,163.38751923508056,0.8187473757646997,2439.6649754106543,1,2.439664975410654,3.2528866338808724
0,4,3.0,0.0615656565656566,0.0635656565656566,0.002,0.03572301929232437,4.29515078914523,0.03572301929232437,166009805791.86783,1710.4722917794763,1982.8670499925659,1982.8670499925659,3304.7784166542765,233.79047687078292,0.8626258083142232,3391.0822384258086,1,3.3910822384258084,4.521442984567745
0,5,3.0,0.0767070707070705,0.0787070707070705,0.002,0.05545515504091632,4.43140256206559,0.05545515504091632,33824913806.27123,1765.5635742282277,1970.1096013959177,1970.1096013959177,3283.51600232653,308.20002999951174,0.8961753056668729,4375.55733365925,1,4.37555733365925,5.834076444879
0,6,3.0,0.09184848484848462,0.09384848484848463,0.002,0.07950878563750909,4.538787997475373,0.07950878563750909,9248357378.987898,1809.3828778368609,1960.1808957237813,1960.1808957237813,3266.9681595396355,385.67265391972245,0.9230693359904217,5385.040991615415,1,5.385040991615415,7.18005465548722
0,7,3.0,0.10698989898989897,0.10898989898989897,0.002,0.10788391108210285,4.626198432887049,0.10788391108210285,3098289242.87843,1845.4700568046437,1952.1795927428748,1952.1795927428748,3253.6326545714583,465.57515896954374,0.9453382586648696,6414.314320451982,1,6.414314320451982,8.552419093935976
0,8,3.0,0.12213131313131287,0.12413131313131287,0.002,0.14058053137469625,4.698985941091011,0.14058053137469625,1204409238.1268902,1875.9559085800106,1945.5712155268748,1945.5712155268748,3242.6186925447914,547.453605877263,0.9642185768419627,7459.743141223417,1,7.459743141223417,9.94632418829789
0,9,3.0,0.1372727272727272,0.13927272727272721,0.002,0.17759864651529125,4.760608887783024,0.17759864651529125,524516407.39472485,1902.2171146454941,1940.0146532815181,1940.0146532815181,3233.357755469197,630.9665713185382,0.9805168798224849,8518.663666746277,1,8.518663666746278,11.35821822232837
0,10,3.0,0.15241414141414134,0.15441414141414134,0.002,0.21893825650388626,4.813423874387991,0.21893825650388626,249834636.20743537,1925.1914659079018,1935.2799004607346,1935.2799004607346,3225.466500767891,715.8477200478296,0.9947870927867173,9589.046043114451,1,9.58904604311445,12.785394724152601
0,11,3.0,0.16755555555555546,0.16955555555555546,0.002,0.26459936134048184,4.699279859504795,0.26459936134048184,146258141.96593744,1881.552122000742,1945.5446300194178,1945.5446300194178,3242.5743833656966,750.0000000000002,0.9671081778175209,10242.311864623138,1,10.242311864623138,13.656415819497518
0,12,3.0,0.18269696969696958,0.18469696969696958,0.002,0.31458196102507807,4.49988674180712,0.31458196102507807,97713719.56955199,1803.824407933119,1963.7649648661595,1963.7649648661595,3272.941608110266,749.9999999999999,0.9185541244524945,10601.971003008603,1,10.601971003008602,14.135961337344803
0,13,3.0,0.1978383838383837,0.1998383838383837,0.002,0.36888605555767473,4.323257513626097,0.36888605555767473,67451153.4744155,1735.2171091637936,1980.2205765020558,1980.2205765020558,3300.3676275034263,750.0,0.8762746583660662,10947.635900157837,1,10.947635900157836,14.596847866877116
0,14,3.0,0.21297979797979782,0.21497979797979783,0.002,0.427511644938272,4.165295500961235,0.427511644938272,47877503.547666095,1674.0967673619466,1995.1952767246132,1995.1952767246132,3325.325461207689,750.0000000000003,0.8390641191323418,11281.00498897911,1,11.28100498897911,15.04133998530548
0,15,3.0,0.22812121212121195,0.23012121212121195,0.002,0.4904587291668698,4.02286408458845,0.4904587291668698,34811675.620025255,1619.2121820899506,2008.912126206874,2008.912126206874,3348.186877011457,750.0000000000001,0.8060144398387723,11603.472808031385,1,11.603472808031386,15.47129707737518
0,16,3.0,0.2432626262626263,0.2452626262626263,0.002,0.557727308243469,3.893515619520078,0.557727308243469,25848412.68419757,1569.5865037530984,2021.5493541904964,2021.5493541904962,3369.2489236508272,750.0,0.7764274963158737,11916.200381104545,1,11.916200381104545,15.88826717480606
0,17,3.0,0.2584040404040404,0.2604040404040404,0.002,0.629317382168068,3.775308400611419,0.629317382168068,19550855.53758579,1524.4443699063304,2033.2514241069966,2033.2514241069966,3388.752373511661,749.9999999999999,0.7497569419265824,12220.16585086125,1,12.220165850861251,16.293554467815
0,18,3.0,0.27354545454545454,0.27554545454545454,0.002,0.7052289509406676,3.666679759742342,0.7052289509406676,15031958.299389098,1483.1613836059742,2044.1369109011473,2044.1369109011473,3406.8948515019124,750.0,0.7255685153457407,12516.201757833485,1,12.516201757833485,16.688269010444646
0,19,3.0,0.28868686868686866,0.29068686868686866,0.002,0.7854620145612676,3.56635602387851,0.7854620145612676,11728033.240904527,1445.228264227563,2054.304226917409,2054.304226917409,3423.8403781956818,750.0,0.7035122866860882,12805.023045697057,1,12.805023045697057,17.07336406092941
0,20,3.0,0.3038282828282828,0.3058282828282828,0.002,0.8700165730298682,3.473287314427891,0.8700165730298682,9271571.172936864,1410.224886887868,2063.8358612733537,2063.8358612733537,3439.7264354555896,749.9999999999998,0.6833028310777495,13087.248476402525,1,13.087248476402525,17.449664635203366
0,21,3.0,0.3189696969696969,0.3209696969696969,0.002,0.9588926263464694,3.38659947473579,0.9588926263464694,7417416.266457951,1377.8011404707413,2072.8015704417817,2072.8015704417817,3454.6692840696364,750.0000000000002,0.6647047938009266,13363.417265901939,1,13.363417265901939,17.81788968786925
0,22,3.0,0.334111111111111,0.336111111111111,0.002,1.0520901745110711,3.3055580499586896,1.0520901745110711,5998632.092426498,1347.6625839240446,2081.2608149626444,2081.2608149626444,3468.768024937741,750.0,0.6475222010789806,13634.002190393812,1,13.634002190393812,18.17866958719175
0,23,3.0,0.34925252525252515,0.35125252525252515,0.002,1.1496092175236734,3.229540903447235,1.1496092175236734,4899412.213009361,1319.5595411206245,2089.2646451478,2089.2646451478,3482.107741913,750.0000000000002,0.6315904230635538,13899.420043497532,1,13.899420043497532,18.532560057996708
0,24,3.0,0.36439393939393927,0.36639393939393927,0.002,1.2514497553842763,3.1580171241014785,1.2514497553842763,4038052.3746492057,1293.278700594322,2096.8571779444583,2096.8571779444583,3494.761963240764,750.0,0.6167700471913488,14160.040075745981,1,14.16004007574598,18.880053434327976
0,25,3.0,0.3795353535353536,0.3815353535353536,0.002,1.357611788092881,3.090530584688068,1.357611788092881,3356013.8529053275,1268.6365672726745,2104.076766269841,2104.076766269841,3506.794610449735,750.0000000000001,0.6029421490746009,14416.190876772953,1,14.416190876772953,19.22158783569727
0,26,3.0,0.39467676767676774,0.39667676767676774,0.002,1.4680953156494851,3.0266869853530776,1.4680953156494851,2810759.6830309667,1245.4743021001575,2110.9569341308897,2110.9569341308897,3518.2615568848164,750.0,0.5900046002657731,14668.166040736194,1,14.668166040736194,19.557554720981592
0,27,3.0,0.40981818181818164,0.41181818181818164,0.002,1.5829003380540878,2.9661435411982375,1.5829003380540878,2370977.139355167,1223.6536146644985,2117.527131321216,2117.527131321216,3529.21188553536,750.0000000000003,0.5778691552825623,14916.22887043577,1,14.91622887043577,19.888305160581027
0,28,3.0,0.424959595959596,0.426959595959596,0.002,1.7020268553066948,2.9086006986141655,1.7020268553066948,2013338.5931075327,1203.0534638371594,2123.81334767314,2123.81334767314,3539.688912788567,750.0000000000001,0.5664591312392073,15160.616314063112,1,15.160616314063112,20.214155085417485
0,29,3.0,0.4401010101010101,0.4421010101010101,0.002,1.8254748674073005,2.8537954245715293,1.8254748674073005,1720271.7317422838,1183.567384930384,2129.8386169245455,2129.8386169245455,3549.731028207576,750.0000000000002,0.5557075430623176,15401.54228348444,1,15.401542283484439,20.535389711312586
0,30,3.0,0.455242424242424,0.457242424242424,0.002,1.9532443743559047,2.801495727289977,1.9532443743559047,1478402.8720662172,1165.1013073503536,2135.623433048013,2135.623433048013,3559.372388413355,750.0,0.545555592489212,15639.200469731672,1,15.639200469731671,20.85226729297556
0,31,3.0,0.47038383838383835,0.47238383838383835,0.002,2.0853353761525133,2.751496149525481,2.0853353761525133,1277455.9173117396,1147.5717596955717,2141.1860965838737,2141.1860965838737,3568.6434943064564,749.9999999999999,0.5359514343598857,15873.766746284171,1,15.87376674628417,21.165022328378896
