row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m
0,0,4.0,0.001,0.003,0.002,1.2566370614359172e-05,1.2566370614359172e-05,2.215863283240203,7.626697781187406e+23,2202.8322482237936,2202.8322482237936,881.664464426323,3.370042653133311,67.06107513134654,3671.3870803729897,True,0.4002413098579041,0.06706107513134654,0.06706107513134654
0,1,4.0,0.01607035175879412,0.018070351758794123,0.002,0.003245343193673367,0.003245343193673367,3.408523863402311,1241863340144201.0,2070.525985269412,2070.525985269412,1356.258008734672,42.02605807054921,936.747851848278,3450.876642115687,True,0.6550306629251016,0.9367478518482779,0.9367478518482779
0,2,4.0,0.03114070351758791,0.03314070351758791,0.002,0.012186155160891063,0.012186155160891063,3.849348018844835,9277626288247.414,2025.904482543427,2025.904482543427,1531.8047366875676,97.9731210621843,2035.9093007782355,3376.507470905712,True,0.7561090613534056,2.0359093007782354,2.0359093007782354
0,3,4.0,0.046211055276381696,0.0482110552763817,0.002,0.02683500227226746,0.02683500227226746,4.111439431138634,513129387222.7448,2000.3577001981178,2000.3577001981178,1636.3455522906165,162.45453743242558,3235.4125892059137,3333.9295003301963,True,0.818026472029753,3.2354125892059136,3.2354125892059136
0,4,4.0,0.061281407035175484,0.06328140703517549,0.002,0.04719188452780254,0.04719188452780254,4.293597703757468,65720086657.67737,1983.0135113867987,1983.0135113867987,1709.1964551498445,232.48847573230765,4497.211685796507,3305.022518977998,True,0.8619187137835167,4.497211685796507,4.497211685796507
0,5,4.0,0.07635175879396972,0.07835175879396972,0.002,0.07325680192749719,0.07325680192749719,4.430781643130227,13380120367.710703,1970.1673311957616,1970.1673311957616,1764.270113676261,306.54140374260425,5802.975831965542,3283.6122186596026,True,0.8954925227622496,5.802975831965542,5.802975831965542
0,6,4.0,0.09142211055276395,0.09342211055276395,0.002,0.10502975447135085,0.10502975447135085,4.5393138582780965,3654875442.767992,1960.132545029438,1960.132545029438,1808.0631098606848,383.6836190007252,7142.045828257806,3266.8875750490633,True,0.922418799915151,7.142045828257806,7.142045828257806
0,7,4.0,0.10649246231155773,0.10849246231155774,0.002,0.14251074215936238,0.14251074215936238,4.628085686327243,1223048536.50308,1952.0076278655058,1952.0076278655058,1844.1146119360685,463.29416400487935,8507.520707598746,3253.3460464425098,True,0.9447271545514313,8.507520707598745,8.507520707598745
0,8,4.0,0.12156281407035152,0.12356281407035152,0.002,0.1856997649915326,0.1856997649915326,4.702450064178728,474831999.6351062,1945.2579292641246,1945.2579292641246,1874.5554877211443,544.9303298084974,9894.604392742413,3242.096548773541,True,0.9636539502143417,9.894604392742412,9.894604392742412
0,9,4.0,0.13663316582914575,0.13863316582914575,0.002,0.234596822967863,0.234596822967863,4.765865988355714,206490560.42391986,1939.5422278207486,1939.5422278207486,1900.7627220563813,628.2611505204328,11299.789962486493,3232.570379701248,True,0.9800058461176483,11.299789962486493,11.299789962486493
0,10,4.0,0.15170351758793954,0.15370351758793954,0.002,0.28920191608835083,0.28920191608835083,4.820690144487523,98197516.75653078,1934.630475025173,1934.630475025173,1923.6744629243954,713.0300588774857,12720.4126874768,3224.384125041955,True,0.9943368967654482,12.7204126874768,12.7204126874768
0,11,4.0,0.16677386934673377,0.16877386934673377,0.002,0.3495150443529991,0.3495150443529991,4.716851050835515,56978765.194774196,1943.9567256087576,1943.9567256087576,1883.367352220506,750.0000000000001,13617.311448855746,3239.927876014596,True,0.9688319330414736,13.617311448855746,13.617311448855746
0,12,4.0,0.18184422110552756,0.18384422110552756,0.002,0.41553620776180444,0.41553620776180444,4.517958487659601,38025600.195011124,1962.0981858400182,1962.0981858400182,1805.1353395839642,750.0000000000002,14092.5270173534,3270.163643066697,True,0.9200025526811979,14.092527017353401,14.092527017353401
