row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m
0,0,2.0,1.0,1.002,0.002,6.283185307179586,6.283185307179586,1.5125238404051273,354105.59300319134,2289.9525001492193,2289.9525001492193,851.5193001822586,749.9999999999999,15591.60087059032,3816.587500248699,True,0.3718502021883735,15.591600870590321,31.183201741180643
0,1,2.0,1.0134228187919463,1.0154228187919463,0.002,6.452993477275878,6.452993477275878,1.4943094777981023,340075.20722222107,2292.309152253895,2292.309152253895,846.9298473249828,750.0,15699.357140136386,3820.5152537564913,True,0.369465805470543,15.699357140136387,31.398714280272774
0,2,2.0,1.0268456375838926,1.0288456375838926,0.002,6.6250657563067845,6.6250657563067845,1.4764330206200715,326877.94564222806,2294.627249599403,2294.627249599403,842.4317121614321,750.0000000000002,15806.621955849057,3824.3787493323384,True,0.36713227052825426,15.806621955849057,31.613243911698113
0,3,2.0,1.0402684563758389,1.0422684563758389,0.002,6.799402144272309,6.799402144272309,1.4588867493610327,314450.66484294634,2296.9075232735086,2296.9075232735086,838.02227714191,750.0000000000001,15913.414496984991,3828.1792054558478,True,0.3648480701336973,15.913414496984991,31.826828993969983
0,4,2.0,1.0536912751677852,1.0556912751677852,0.002,6.976002641172452,6.976002641172452,1.4416631904738286,302735.8838433116,2299.1506845140343,2299.1506845140343,833.6990463904128,750.0000000000002,16019.753599153955,3831.917807523391,True,0.3626117470271983,16.019753599153955,32.03950719830791
0,5,2.0,1.0671140939597314,1.0691140939597314,0.002,7.154867247007211,7.154867247007211,1.424755094961147,291681.21057713655,2301.3574269095916,2301.3574269095916,829.4596335160118,749.9999999999999,16125.65766137173,3835.5957115159863,True,0.36042190744349634,16.12565766137173,32.25131532274346
0,6,2.0,1.0805369127516777,1.0825369127516777,0.002,7.335995961776588,7.335995961776588,1.408155418907467,281238.83314343786,2303.5284283972815,2303.5284283972815,825.3017502747325,750.0,16231.144553093176,3839.2140473288027,True,0.35827721511948085,16.231144553093177,32.462289106186354
0,7,2.0,1.0939597315436242,1.0959597315436242,0.002,7.519388785480584,7.519388785480584,1.3918573059021508,271365.06770703045,2305.6643530586593,2305.6643530586593,821.2231960877543,749.9999999999998,16336.231522828683,3842.7739217644325,True,0.35617638577719785,16.336231522828683,32.672463045657366
0,8,2.0,1.1073825503355705,1.1093825503355705,0.002,7.7050457181191945,7.7050457181191945,1.375854071273148,262019.95605457074,2307.7658527191916,2307.7658527191916,817.2218484043983,750.0,16440.935109568796,3846.2764211986528,True,0.35411818206837714,16.440935109568795,32.88187021913759
0,9,2.0,1.1208053691275168,1.1228053691275168,0.002,7.892966759692424,7.892966759692424,1.3601391880537934,253166.90675115172,2309.8335683564533,2309.8335683564533,813.295653904299,750.0000000000001,16545.271058351816,3849.722613927422,True,0.35210140896990866,16.545271058351815,33.09054211670363
0,10,2.0,1.1342281879194631,1.1362281879194631,0.002,8.083151910200268,8.083151910200268,1.3447062746013698,244772.37465111204,2311.868131323251,2311.868131323251,809.4426205228926,750.0000000000003,16649.254241047933,3853.1135522054183,True,0.35012490961566634,16.649254241047934,33.29850848209587
0,11,2.0,1.1476510067114094,1.1496510067114094,0.002,8.275601169642732,8.275601169642732,1.329549083773387,236805.57421553315,2313.870164393916,2313.870164393916,805.6608102792956,749.9999999999998,16752.8985832683,3856.4502739898603,True,0.34818756154813313,16.752898583268298,33.505797166536595
0,12,2.0,1.1610738255033557,1.1630738255033557,0.002,8.47031453801981,8.47031453801981,1.3146614935664946,229238.22268021427,2315.840282642568,2315.840282642568,801.9483328850966,750.0,16856.21699828918,3859.7338044042804,True,0.34628827337350154,16.856216998289177,33.712433996578355
0,13,2.0,1.174496644295302,1.176496644295302,0.002,8.667292015331508,8.667292015331508,1.3000374991223167,222044.30962627623,2317.7790941625935,2317.7790941625935,798.3033401054339,750.0000000000002,16959.22132860434,3862.965156937656,True,0.34442598180128053,16.95922132860434,33.91844265720868
0,14,2.0,1.1879194630872483,1.1899194630872483,0.002,8.866533601577823,8.866533601577823,1.2856712059930009,215199.8899509929,2319.6872006384974,2319.6872006384974,794.7240208391686,750.0,17061.922295619905,3866.145334397496,True,0.3425996490476904,17.061922295619905,34.12384459123981
0,15,2.0,1.2013422818791946,1.2033422818791946,0.002,9.068039296758753,9.068039296758753,1.2715568245710236,208682.89760554014,2321.565197780057,2321.565197780057,791.2085968850547,749.9999999999998,17164.32945790215,3869.2753296334286,True,0.34080826058282987,17.16432945790215,34.3286589158043
0,16,2.0,1.2147651006711409,1.2167651006711409,0.002,9.271809100874302,9.271809100874302,1.2576886655685853,202472.9778059392,2323.413675631628,2323.413675631628,787.7553193535306,749.9999999999999,17266.451178146584,3872.3561260527135,True,0.339050823198489,17.266451178146585,34.53290235629317
0,17,2.0,1.2281879194630871,1.2301879194630871,0.002,9.477843013924469,9.477843013924469,1.2440611364519014,196551.3356925663,2325.233218767073,2325.233218767073,784.3624656847632,750.0,17368.294599022487,3875.388697945122,True,0.3373263633747078,17.368294599022487,34.736589198044975
0,18,2.0,1.2416107382550337,1.2436107382550337,0.002,9.686141035909255,9.686141035909255,1.2306687387280202,190900.59966481474,2327.0244063821474,2327.0244063821474,781.0283372332309,750.0000000000002,17469.86562790799,3878.3740106369123,True,0.3356339259232373,17.469865627907993,34.939731255815985
0,19,2.0,1.25503355704698,1.25703355704698,0.002,9.896703166828654,9.896703166828654,1.217506065979293,185504.6978326285,2328.7878122967377,2328.7878122967377,777.7512573699087,750.0,17571.168930284148,3881.313020494563,True,0.3339725728823964,17.57116893028415,35.1423378605683
0,20,2.0,1.2684563758389262,1.2704563758389262,0.002,10.109529406682674,10.109529406682674,1.2045678025567907,180348.74620273503,2330.5240048774913,2330.5240048774913,774.5295700658847,750.0,17672.207931733366,3884.206674795819,True,0.332341382643943,17.672207931733368,35.344415863466736
0,21,2.0,1.2818791946308725,1.2838791946308725,0.002,10.324619755471307,10.324619755471307,1.191848722837334,175418.94738471336,2332.23354689246,2332.23354689246,771.361638907051,749.9999999999998,17772.984828104447,3887.055911487433,True,0.330739449286645,17.77298482810445,35.5459696562089
0,22,2.0,1.2953020134228188,1.2973020134228188,0.002,10.541974213194559,10.541974213194559,1.1793436909555548,170702.49874026317,2333.9169953086894,2333.9169953086894,768.245846498901,750.0,17873.50060351242,3889.8616588478158,True,0.32916588209568737,17.873500603512422,35.747001207024844
0,23,2.0,1.308724832214765,1.310724832214765,0.002,10.761592779852428,10.761592779852428,1.1670476609386116,166187.50901467612,2335.574901041739,2335.574901041739,765.1805942219685,750.0,17973.755055839887,3892.624835069565,True,0.3276198052482385,17.973755055839888,35.947510111679776
0,24,2.0,1.3221476510067114,1.3241476510067114,0.002,10.983475455444916,10.983475455444916,1.1549556771517788,161862.922610872,2337.20780866882,2337.20780866882,762.1643022894884,750.0,18073.746829076386,3895.3463477813666,True,0.32610035764153417,18.073746829076388,36.147493658152776
