row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m
0,0,4.0,1.0,1.002,0.002,12.566370614359172,12.566370614359172,1.8111431841376107,17088.236228194568,2252.0575248877954,2252.0575248877954,805.8511376633434,749.9999999999999,30007.376418863045,3753.429208146326,True,0.35782884262847303,30.007376418863046,30.007376418863046
0,1,4.0,1.0134228187919463,1.0154228187919463,0.002,12.905986954551755,12.905986954551755,1.7957767713491686,16176.86861145133,2253.974051051444,2253.974051051444,801.171763068874,750.0000000000002,30207.46891611371,3756.6234184190735,True,0.3554485299842471,30.20746891611371,30.20746891611371
0,2,4.0,1.0268456375838926,1.0288456375838926,0.002,13.250131512613569,13.250131512613569,1.7806576376068102,15328.003553523857,2255.8632224688836,2255.8632224688836,796.5887168297941,750.0000000000001,30406.601932481502,3759.7720374481396,True,0.3531192445072019,30.406601932481504,30.406601932481504
0,3,4.0,1.0402684563758389,1.0422684563758389,0.002,13.598804288544619,13.598804288544619,1.7657782071836767,14536.535296058768,2257.725828174667,2257.725828174667,792.0987424785628,750.0,30604.792531788742,3762.876380291112,True,0.3508392084609145,30.604792531788743,30.604792531788743
0,4,4.0,1.0536912751677852,1.0556912751677852,0.002,13.952005282344905,13.952005282344905,1.7511312605109832,13797.83726976549,2259.562621130863,2259.562621130863,787.6987312041567,749.9999999999999,30802.05716035795,3765.937701884772,True,0.34860672761967104,30.802057160357947,30.802057160357947
0,5,4.0,1.0671140939597314,1.0691140939597314,0.002,14.309734494014423,14.309734494014423,1.7367099131853765,13107.71157981788,2261.3743202802125,2261.3743202802125,783.385713461926,750.0,30998.41167735327,3768.957200467021,True,0.3464201863603257,30.99841167735327,30.99841167735327
0,6,4.0,1.0805369127516777,1.0825369127516777,0.002,14.671991923553175,14.671991923553175,1.722507596409415,12462.34437860132,2263.161612465327,2263.161612465327,779.156851149116,750.0,31193.871382976813,3771.936020775545,True,0.34427804309580795,31.193871382976813,31.193871382976813
0,7,4.0,1.0939597315436242,1.0959597315436242,0.002,15.038777570961168,15.038777570961168,1.708518038758779,11858.266376022391,2264.925154223217,2264.925154223217,775.0094303065374,750.0000000000003,31388.45104487318,3774.875257038695,True,0.34217882602497574,31.388451044873182,31.388451044873182
0,8,4.0,1.1073825503355705,1.1093825503355705,0.002,15.410091436238389,15.410091436238389,1.6947352491706265,11292.317841197222,2266.665573464747,2266.665573464747,770.9408543021758,750.0000000000001,31582.1649227303,3777.7759557745785,True,0.3401211291720208,31.5821649227303,31.5821649227303
0,9,4.0,1.1208053691275168,1.1228053691275168,0.002,15.785933519384848,15.785933519384848,1.68115350105949,10761.617537231936,2268.3834710474407,2268.3834710474407,766.9486374615881,749.9999999999999,31775.02679131401,3780.6391184124013,True,0.3381036086933946,31.77502679131401,31.77502679131401
0,10,4.0,1.1342281879194631,1.1362281879194631,0.002,16.166303820400536,16.166303820400536,1.6677673174838694,10263.53510572818,2270.0794222483014,2270.0794222483014,763.0303991135605,749.9999999999998,31967.049962159148,3783.4657037471693,True,0.33612497943259195,31.967049962159148,31.967049962159148
0,11,4.0,1.1476510067114094,1.1496510067114094,0.002,16.551202339285464,16.551202339285464,1.6545714572748933,9795.666482431629,2271.753978145047,2271.753978145047,759.1838580147536,749.9999999999998,32158.247303768854,3786.256630241745,True,0.3341840117012359,32.15824730376885,32.15824730376885
0,12,4.0,1.1610738255033557,1.1630738255033557,0.002,16.94062907603962,16.94062907603962,1.6415609020613038,9355.811980067576,2273.4076669115625,2273.4076669115625,755.406827131516,750.0,32348.631260766386,3789.012778185938,True,0.3322795282720853,32.34863126076639,32.34863126076639
